In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575686059465,2500.006,26:68:73:fb:80:5c,90.00B,90.00B,23.04939842224121,17.042680263519287
Both,1575686059431,2500.004,c2:f6:c1:cb:f1:97,90.00B,90.00B,23.098342895507812,17.09082865715027
Both,1575686059407,2500.012,76:d2:61:23:03:86,90.00B,90.00B,23.133593320846558,17.12686777114868
Both,1575686059460,2500.006,1e:fb:5e:ed:fd:0f,90.00B,90.00B,23.081477642059326,17.07473373413086
Both,1575686059408,2500.002,de:d0:95:ee:da:da,90.00B,176.00B,23.136306524276733,17.12938404083252
Both,1575686059388,2500.01,8e:96:e1:60:18:00,176.00B,90.00B,23.172077655792236,17.170879364013672
Both,1575686059405,2500.012,92:8e:34:32:52:09,90.00B,90.00B,23.155848741531372,17.149147272109985
Both,1575686059416,2500.01,2e:8e:6d:0b:fd:59,180.00B,90.00B,23.14829921722412,17.141530990600586
Both,1575686059374,2500.006,66:d1:a4:55:2d:b6,90.00B,90.00B,23.215010166168213,17.208266258239746
Both,1575686059376,2500.006,1e:d3:e7:70:50:11,90.00B,90.00B,23.21733522415161,17.210592031478882
Both,1575686059396,2500.01,22:33:d8:6a:62:ce,90.00B,90.00B,23.200230836868286,17.19350004196167
Both,1575686059378,2500.004,6e:48:38:67:45:20,180.00B,90.00B,23.226943016052246,17.220067739486694
Both,1575686059360,2500.002,a6:f3:8b:4b:7d:d1,90.00B,90.00B,23.246046781539917,17.23928451538086
Both,1575686059441,2499.998,1e:40:05:d4:77:4c,90.00B,90.00B,23.169756174087524,17.162956953048706
Both,1575686059381,2500.01,d6:ce:22:07:07:be,90.00B,90.00B,23.231220483779907,17.224466800689697
Both,1575686059421,2500.01,0e:5f:e9:99:ff:75,90.00B,180.00B,23.18999147415161,17.1832275390625
Both,1575686059410,2500.01,06:b4:71:7a:0b:7d,90.00B,90.00B,23.193179607391357,17.186232566833496
Both,1575686059412,2500.004,d6:7a:46:67:79:c3,90.00B,90.00B,23.206734895706177,17.20000457763672
Both,1575686059402,2500.006,8e:0d:ee:57:c2:f0,90.00B,90.00B,23.21775770187378,17.21100115776062
Both,1575686059400,2500.01,ae:8f:c2:d1:ba:65,90.00B,90.00B,23.237468004226685,17.230594158172607
Both,1575686059452,2500.002,e2:eb:4a:e9:10:3a,90.00B,90.00B,23.18616533279419,17.17942500114441
Both,1575686059408,2500.0,fa:8c:82:8e:b2:6c,90.00B,90.00B,23.23535704612732,17.228604793548584
Both,1575686059466,2500.012,2e:38:4a:65:f9:5b,90.00B,90.00B,23.17518949508667,17.16845965385437
Both,1575686059422,2500.006,b2:ab:f4:e9:58:ac,90.00B,90.00B,23.23650813102722,17.234023571014404
Both,1575686059391,2500.012,02:28:fb:8a:05:a0,90.00B,90.00B,23.323566436767578,17.316678047180176
Both,1575686059443,2500.012,f2:3c:35:b9:b9:80,90.00B,90.00B,23.2749445438385,17.268184661865234
Both,1575686059401,2500.002,fa:48:af:b7:f1:41,176.00B,90.00B,23.32003355026245,17.313234567642212
Both,1575686059408,2500.012,de:c1:b6:2d:fd:8d,90.00B,90.00B,23.316895008087158,17.310150384902954
Both,1575686059520,2500.006,3a:af:bd:3e:ac:46,90.00B,90.00B,23.21113348007202,17.20434808731079
Both,1575686059427,2500.004,76:cc:a4:b4:85:79,90.00B,90.00B,23.2943754196167,17.28743624687195
Both,1575686059758,2499.996,be:89:18:bb:15:15,90.00B,90.00B,22.97832989692688,16.971603393554688
Both,1575686059468,2500.002,42:c0:62:fe:97:f9,90.00B,90.00B,23.284377574920654,17.27765440940857
Both,1575686059444,2500.002,aa:72:a1:84:66:8e,90.00B,90.00B,23.31355118751526,17.306824684143066
Both,1575686059402,2500.002,86:96:e8:95:22:10,90.00B,90.00B,23.364927291870117,17.35813069343567
Both,1575686059579,2500.012,36:70:dc:f0:bc:5e,90.00B,90.00B,23.189839839935303,17.18306016921997
Both,1575686059529,2500.004,aa:c7:03:d0:dd:b7,90.00B,90.00B,23.243010759353638,17.236300706863403
Both,1575686059352,2500.012,4a:6b:16:04:7b:1f,90.00B,90.00B,23.418779134750366,17.412022352218628
Both,1575686059394,2500.004,82:69:80:bc:4b:eb,180.00B,90.00B,23.38112449645996,17.374393701553345
Both,1575686059401,2500.002,12:7e:b4:08:2f:f5,90.00B,90.00B,23.375468730926514,17.369215726852417
Both,1575686059342,2500.01,ba:e7:40:ee:2e:7f,90.00B,90.00B,23.437148094177246,17.43591570854187
Both,1575686059409,2500.006,72:d6:2c:52:57:14,90.00B,90.00B,23.36616325378418,17.35944414138794
Both,1575686059417,2500.006,ee:90:7a:77:d4:45,90.00B,90.00B,23.3718159198761,17.364951848983765
Both,1575686059373,2500.01,82:0b:33:f0:08:41,90.00B,90.00B,23.418997526168823,17.41226553916931
Both,1575686059405,2500.002,1e:a8:e7:79:58:64,176.00B,90.00B,23.387187480926514,17.380461931228638
Both,1575686059381,2500.004,aa:b0:ae:ae:13:d4,90.00B,176.00B,23.16985297203064,17.163036823272705
Both,1575686059414,2500.054,0a:f7:38:1f:75:37,90.00B,90.00B,23.38292121887207,17.376152515411377
Both,1575686059389,2500.004,06:9c:d3:4d:0f:de,90.00B,90.00B,23.163750648498535,17.157029390335083
Both,1575686059389,2500.008,0e:e6:73:e5:99:3f,90.00B,90.00B,23.417201280593872,17.41028141975403
Both,1575686059430,2500.01,f2:1c:ea:03:40:37,90.00B,90.00B,23.38257098197937,17.375778436660767
Both,1575686059394,2500.01,be:db:10:85:fc:34,90.00B,90.00B,23.424930095672607,17.418123245239258
Both,1575686059385,2499.998,86:10:dd:c5:b5:1f,90.00B,90.00B,23.43469476699829,17.4279568195343
Both,1575686059419,2500.014,4e:c2:26:94:c5:b3,90.00B,90.00B,23.402042150497437,17.39525842666626
Both,1575686059374,2500.01,92:b8:b9:d2:44:0b,90.00B,90.00B,23.471378087997437,17.464654207229614
Both,1575686059415,2500.002,92:2d:a5:bd:90:d6,90.00B,90.00B,23.432990312576294,17.42624068260193
Both,1575686059386,2500.004,66:1f:98:fe:75:5c,90.00B,90.00B,23.46252727508545,17.45543622970581
Both,1575686059420,2500.008,1e:00:c4:95:e3:8f,90.00B,90.00B,23.44335961341858,17.43656611442566
Both,1575686059466,2500.008,8a:76:7a:6a:3e:86,90.00B,90.00B,23.407079696655273,17.400341510772705
Both,1575686059410,2500.002,62:63:c4:2c:d2:db,90.00B,176.00B,23.4745032787323,17.46772336959839
Both,1575686059413,2500.0,26:9b:1b:bc:71:ed,90.00B,90.00B,23.473523378372192,17.466721773147583
Both,1575686059373,2499.998,ba:cc:29:f9:6f:6b,90.00B,90.00B,23.516117334365845,17.50936269760132
Both,1575686059425,2500.002,fa:c0:65:23:58:ae,90.00B,90.00B,23.46993136405945,17.46319341659546
Both,1575686059384,2499.998,ba:2b:6d:ba:f3:4a,90.00B,90.00B,23.539295434951782,17.53257656097412
Both,1575686059375,2500.002,96:ce:57:bd:0e:c7,90.00B,90.00B,23.549267768859863,17.542441606521606
Both,1575686059393,2500.01,56:de:e1:3b:bd:4f,90.00B,90.00B,23.539634943008423,17.532419443130493
Both,1575686059797,2500.008,4a:42:8c:31:fc:98,90.00B,90.00B,23.137309551239014,17.130576372146606
Both,1575686059407,2500.012,fa:95:e4:6a:5a:f2,90.00B,90.00B,23.5295193195343,17.52268695831299
Both,1575686059420,2500.002,b6:a0:82:be:98:41,90.00B,90.00B,23.51952362060547,17.512791633605957
Both,1575686059419,2500.002,02:9a:1d:b0:1a:7b,90.00B,90.00B,23.540218114852905,17.533448219299316
Both,1575686059413,2500.054,5e:5b:e9:6f:a2:5b,90.00B,90.00B,23.561464548110962,17.55458688735962
Both,1575686059475,2500.008,a6:91:a1:b8:42:ab,176.00B,90.00B,23.515793561935425,17.509058952331543
Both,1575686059431,2500.006,da:f8:7f:76:18:c1,90.00B,90.00B,23.56537365913391,17.558555364608765
Both,1575686059404,2500.002,7a:3c:58:cd:21:78,90.00B,180.00B,23.596839427947998,17.590108633041382
Both,1575686059397,2499.998,92:19:e2:a6:9b:56,90.00B,90.00B,23.60244917869568,17.595688581466675
Both,1575686059399,2500.012,72:49:7e:25:9f:e4,90.00B,90.00B,23.602713108062744,17.59599494934082
Both,1575686059386,2500.002,fe:91:4e:7d:55:fd,176.00B,90.00B,23.619765758514404,17.613005876541138
Both,1575686059425,2500.01,f2:a1:26:79:28:9c,90.00B,90.00B,23.582293272018433,17.57509732246399
Both,1575686059382,2500.012,4a:66:6c:46:60:36,180.00B,176.00B,23.63305401802063,17.626325607299805
Both,1575686059389,2500.01,3e:54:ec:e4:2b:dd,90.00B,90.00B,23.628581762313843,17.621894598007202
Both,1575686059408,2500.012,d6:7b:d3:78:46:43,90.00B,90.00B,23.619303464889526,17.61239767074585
Both,1575686059461,2500.012,42:56:90:ed:45:6f,90.00B,90.00B,23.568532705307007,17.561790943145752
Both,1575686059391,2500.01,3a:69:94:08:2d:fd,90.00B,90.00B,23.647316932678223,17.640538215637207
Both,1575686059421,2500.004,56:8f:43:23:ef:4f,90.00B,90.00B,23.61846399307251,17.61169981956482
Both,1575686059393,2500.002,fa:66:71:b1:a9:5a,90.00B,90.00B,23.64853072166443,17.641740083694458
Both,1575686059427,2500.008,42:a8:38:2e:4f:28,176.00B,90.00B,23.630216121673584,17.62345027923584
Both,1575686059491,2500.008,b2:ee:bb:94:c9:a5,90.00B,90.00B,23.571441173553467,17.564680337905884
Both,1575686059369,2500.004,4e:ee:82:ca:89:d6,90.00B,90.00B,23.696977376937866,17.690013885498047
Both,1575686059344,2500.01,6a:9e:0f:38:9b:00,90.00B,90.00B,23.73140859603882,17.724653720855713
Both,1575686059419,2500.002,b2:cc:7d:77:1e:94,90.00B,90.00B,23.659244775772095,17.65249252319336
Both,1575686059421,2500.01,ce:bc:0a:b7:84:9d,90.00B,176.00B,23.671716928482056,17.66500759124756
Both,1575686059424,2500.01,16:25:3e:35:a3:c7,90.00B,90.00B,23.66963791847229,17.662856817245483
Both,1575686059390,2500.01,d6:81:64:73:6d:12,90.00B,90.00B,23.700530529022217,17.693739891052246
Both,1575686059427,2500.012,9e:11:37:e0:88:05,90.00B,90.00B,23.676246881484985,17.669460773468018
Both,1575686059407,2500.008,e2:ff:cc:0c:25:ec,90.00B,90.00B,23.70170021057129,17.694966554641724
Both,1575686059361,2500.0,82:95:ad:97:a6:84,90.00B,90.00B,23.754910945892334,17.748618841171265
Both,1575686059370,2500.002,fe:37:c7:61:9c:42,90.00B,90.00B,23.7491192817688,17.74257731437683
Both,1575686059483,2500.01,da:46:47:3a:4a:5f,90.00B,176.00B,23.64324140548706,17.63651204109192
Both,1575686059542,2500.008,ba:fe:0c:fa:70:2a,90.00B,90.00B,23.58409571647644,17.577373027801514
