In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694837319,7.90,2019-12-07 05:00:35,2000.158,lo,127.0.0.1,43:1f:c1:89:f7:2f,1,23.001258611679077,16.996750831604004
Both,1575694836957,7.30,2019-12-07 05:00:34,2000.175,eth2,169.254.8.1,41:e7:00:f4:03:7a,1,23.628067016601562,17.62540578842163
Both,1575694842769,13.06,2019-12-07 05:00:34,2000.177,lo,127.0.0.1,31:10:c1:e7:80:55,1,21.0455584526062,15.042941093444824
Both,1575694837298,7.65,2019-12-07 05:00:35,2000.174,eth1,169.254.8.130,7d:35:1d:3e:c1:d1,1,28.925573587417603,22.922889232635498
Both,1575694837388,7.80,2019-12-07 05:00:35,2000.174,eth2,169.254.8.1,8d:5c:1e:9c:50:03,1,28.95430016517639,22.952094316482544
Both,1575694837793,7.90,2019-12-07 05:00:35,2000.189,lo,127.0.0.1,ff:66:c9:91:66:ed,1,29.1183078289032,23.116141080856323
Both,1575694837874,8.04,2019-12-07 05:00:35,2000.189,eth2,169.254.8.1,51:7d:04:83:1e:71,1,29.214187145233154,23.203436374664307
Both,1575694838422,8.67,2019-12-07 05:00:35,2000.181,eth2,169.254.8.1,1b:38:7d:ad:c0:48,1,30.464949369430542,24.462515354156494
Both,1575694838531,8.64,2019-12-07 05:00:35,2000.181,eth2,169.254.8.1,a3:62:c7:db:54:b7,1,30.752913236618042,24.75029683113098
Both,1575694834047,306.58,2019-12-07 04:55:33,2000.189,eth2,169.254.8.1,f5:f5:2b:aa:6c:e8,1,39.58808732032776,33.58691930770874
Both,1575694834053,306.41,2019-12-07 04:55:33,2000.189,lo,127.0.0.1,83:37:44:45:8b:29,1,39.68419933319092,33.68317484855652
Both,1575694836951,8.20,2019-12-07 05:00:34,2000.182,eth0,192.168.1.1,b3:b9:0f:ab:a1:df,1,37.2344126701355,31.232567310333252
