start_time,MAC Addr,IP,imax_rdseed_value,iavg_rdseed_value,imax_rdrand_value,iavg_rdrand_value,fmax_rdseed_value,favg_rdseed_value,fmax_rdrand_value,favg_rdrand_value
1575514376745,63:a4:c7:a2:9b:9e,localhost,0.0004360675811767578,2.0029783248901366e-05,0,0,0.010916948318481445,2.538442611694336e-05,0,0
1575514379144,f5:4e:db:b8:b5:5b,localhost,0.0004978179931640625,1.669445037841797e-05,0,0,0.000560760498046875,1.6906261444091796e-05,0,0
1575514379331,51:92:54:cc:63:9d,localhost,0,0,0.0037441253662109375,1.0766935348510741e-05,0,0,0.001096487045288086,1.0819768905639648e-05
1575514379391,0b:6f:f3:cc:a9:2d,localhost,0.0005643367767333984,1.2243366241455079e-05,0,0,0.0015635490417480469,1.8330860137939453e-05,0,0
1575514379716,15:6d:ba:dc:8e:d6,localhost,0.0005898475646972656,1.4983320236206055e-05,0,0,0.0065288543701171875,1.7374610900878905e-05,0,0
1575514379503,f3:92:f3:a7:0a:ce,localhost,0.001943826675415039,1.603703498840332e-05,0,0,0.0010852813720703125,1.740837097167969e-05,0,0
1575514379701,a9:90:4b:f2:ca:01,localhost,0.0005037784576416016,1.4859580993652344e-05,0,0,0.0008661746978759766,1.633758544921875e-05,0,0
1575514379627,91:52:ea:7d:b6:1e,localhost,0,0,0.0016016960144042969,1.084742546081543e-05,0,0,0.0004553794860839844,7.80344009399414e-06
1575514379608,8f:fc:1b:66:91:1a,localhost,0,0,0.0018072128295898438,7.43861198425293e-06,0,0,0.00034332275390625,7.877063751220704e-06
1575514379716,99:8a:eb:b6:18:67,localhost,0.0003821849822998047,1.3911914825439453e-05,0,0,0.0006144046783447266,1.7334747314453125e-05,0,0
1575514379616,e5:1a:09:38:13:6d,localhost,0,0,0.0024178028106689453,1.0815191268920899e-05,0,0,0.0005764961242675781,1.0486984252929687e-05
1575514379652,bf:33:b1:01:6e:92,localhost,0.0013470649719238281,1.5635395050048828e-05,0,0,0.0011067390441894531,1.7028713226318358e-05,0,0
1575514379773,ff:17:b4:9e:6c:d1,localhost,0,0,0.002717256546020508,1.1852073669433593e-05,0,0,0.0008697509765625,1.0539531707763673e-05
1575514379633,37:0a:4d:c0:c7:e3,localhost,0.0006082057952880859,1.5640068054199218e-05,0,0,0.043317317962646484,3.258843421936035e-05,0,0
1575514379912,43:7d:19:a6:ba:80,localhost,0,0,0.0010859966278076172,9.968328475952149e-06,0,0,0.0011088848114013672,1.014704704284668e-05
1575514379518,0f:32:1e:52:19:59,localhost,0.0010981559753417969,1.6171789169311525e-05,0,0,0.0031862258911132812,2.2291040420532227e-05,0,0
1575514380002,2f:37:1e:dd:b7:68,localhost,0.001352548599243164,1.6834545135498047e-05,0,0,0.0020084381103515625,1.70015811920166e-05,0,0
1575514379844,29:87:2e:84:24:7a,localhost,0.0012445449829101562,1.8250322341918944e-05,0,0,0.0008263587951660156,1.7549896240234375e-05,0,0
1575514380055,9b:c4:51:34:96:82,localhost,0,0,0.0069751739501953125,1.468639373779297e-05,0,0,0.0028510093688964844,8.931684494018555e-06
1575514380092,e3:52:3e:f5:3e:aa,localhost,0.002076387405395508,1.662764549255371e-05,0,0,0.00539088249206543,1.9698047637939454e-05,0,0
1575514379866,f5:0f:1c:03:23:00,localhost,0.0005953311920166016,1.5686702728271483e-05,0,0,0.006432533264160156,2.3394680023193358e-05,0,0
1575514379616,d5:88:86:dc:58:ce,localhost,0,0,0.003815889358520508,1.1252546310424804e-05,0,0,0.0021860599517822266,1.198105812072754e-05
1575514380274,69:25:bb:f1:30:3b,localhost,0,0,0.0006816387176513672,8.89596939086914e-06,0,0,0.0007061958312988281,9.744691848754883e-06
1575514379918,c7:fc:5f:80:94:5c,localhost,0.0017218589782714844,1.649603843688965e-05,0,0,0.0038595199584960938,1.7945051193237304e-05,0,0
1575514380087,3b:eb:20:3c:03:aa,localhost,0,0,0.0004410743713378906,6.847715377807617e-06,0,0,0.0008537769317626953,1.0790634155273437e-05
1575514380130,d1:79:13:49:33:95,localhost,0,0,0.0003669261932373047,9.686946868896485e-06,0,0,0.0007412433624267578,1.0669946670532227e-05
1575514380177,f9:b1:11:f7:97:2f,localhost,0.0008821487426757812,1.3803720474243164e-05,0,0,0.002393484115600586,1.8482732772827148e-05,0,0
1575514380204,af:dd:bd:38:43:a3,localhost,0,0,0.002426624298095703,1.0738039016723633e-05,0,0,0.0014514923095703125,1.0314178466796876e-05
1575514379934,cf:49:be:98:b3:17,localhost,0.004153728485107422,2.0945501327514648e-05,0,0,0.0009644031524658203,1.6827630996704103e-05,0,0
1575514379866,9d:49:4d:5c:4e:97,localhost,0,0,0.0006196498870849609,1.0634326934814453e-05,0,0,0.0010066032409667969,1.1128139495849609e-05
1575514380072,f5:a3:3a:0e:1e:62,localhost,0.0015583038330078125,1.642003059387207e-05,0,0,0.006449699401855469,2.004547119140625e-05,0,0
1575514379939,ad:f2:79:7e:5c:4c,localhost,0.0014917850494384766,1.657886505126953e-05,0,0,0.002100706100463867,1.9626188278198243e-05,0,0
1575514379901,1f:1f:ab:9c:fe:79,localhost,0.0036563873291015625,2.4899911880493163e-05,0,0,0.0008058547973632812,1.7339229583740234e-05,0,0
1575514380022,47:92:9b:86:ba:2c,localhost,0.0019686222076416016,1.9897794723510744e-05,0,0,0.003352642059326172,1.790914535522461e-05,0,0
1575514379990,a5:78:74:4c:d5:8a,localhost,0.0010685920715332031,1.920628547668457e-05,0,0,0.002399444580078125,2.0455169677734374e-05,0,0
1575514380034,0b:7a:a6:56:57:01,localhost,0.003454446792602539,2.1965837478637695e-05,0,0,0.00046253204345703125,1.6566181182861327e-05,0,0
1575514380426,dd:ed:a1:64:45:8b,localhost,0.0004825592041015625,1.688709259033203e-05,0,0,0.001882791519165039,2.2087478637695312e-05,0,0
