Logs,Boot ID,MAC Address,Bit-0 Sample,Bit-1 Sample,Base Sample,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
out/09-10-13-14/log,8bdbd2ad-581c-455e-a8b8-a659474f1360,FE:A4:AD:A5:2F:11,out/09-10-13-14/bit0_samples238,out/09-10-13-14/bit1_samples238,out/09-10-13-14/base_samples238,238,1,2020-09-10 20:14:02,2020-09-10 20:15:21,238,34625676-571d-4be6-94fc-450235a56fed,1,
out/09-10-13-14/log,273b1ac7-30de-437d-b3e8-dc8cb1509b4d,92:FB:46:44:AF:8D,out/09-10-13-14/bit0_samples193,out/09-10-13-14/bit1_samples193,out/09-10-13-14/base_samples193,193,1,2020-09-10 20:14:02,2020-09-10 20:15:22,193,1a13d16b-69d3-4d53-af03-f9a952fac930,1,
out/09-10-13-14/log,504a18ec-099b-4a9b-be6e-55caa7ef4bb7,0A:A0:15:42:1F:2B,out/09-10-13-14/bit0_samples844,out/09-10-13-14/bit1_samples844,out/09-10-13-14/base_samples844,844,1,2020-09-10 20:14:13,2020-09-10 20:15:21,844,30160474-aea7-4c9d-b858-1a9ff8d05d54,1,
out/09-10-13-14/log,b49796cd-9d73-4a8b-a751-6990056288e4,02:46:B3:8D:BB:15,out/09-10-13-14/bit0_samples881,out/09-10-13-14/bit1_samples881,out/09-10-13-14/base_samples881,881,1,2020-09-10 20:14:07,2020-09-10 20:15:22,881,9e240662-4923-4386-a7a0-014bcd9c9263,1,
out/09-10-13-14/log,1f9cc578-b2ae-4054-914f-886de2febf5e,86:71:51:E1:3B:20,out/09-10-13-14/bit0_samples987,out/09-10-13-14/bit1_samples987,out/09-10-13-14/base_samples987,987,1,2020-09-10 20:14:13,2020-09-10 20:15:22,987,124c3327-a8b2-4067-910a-b6d3fd637939,1,
out/09-10-13-14/log,0fe03469-3651-4c22-9d63-60a02a049277,A2:DD:99:48:A4:99,out/09-10-13-14/bit0_samples870,out/09-10-13-14/bit1_samples870,out/09-10-13-14/base_samples870,880,1,2020-09-10 20:14:23,2020-09-10 20:15:21,870,b08ac9a9-bec1-40ea-9264-d5a4db2c4e0b,1,
out/09-10-13-14/log,b8e9bb6c-842b-40e2-8a3c-c2afc9e80079,86:A1:DE:27:CF:B6,out/09-10-13-14/bit0_samples649,out/09-10-13-14/bit1_samples649,out/09-10-13-14/base_samples649,768,1,2020-09-10 20:14:29,2020-09-10 20:15:22,649,561d5e70-580e-463b-8b42-8048288c0737,1,
out/09-10-13-14/log,8023ca36-e993-411f-98b6-a372e34e2c53,EE:6C:1B:DE:98:A9,out/09-10-13-14/bit0_samples280,out/09-10-13-14/bit1_samples280,out/09-10-13-14/base_samples280,280,1,2020-09-10 20:14:02,2020-09-10 20:15:21,280,5d8f530d-3c18-4473-944e-8152e0c0455a,1,
out/09-10-13-14/log,2c8630ac-3d61-4a9d-88e5-7b42950745d2,1E:AB:08:43:29:68,out/09-10-13-14/bit0_samples923,out/09-10-13-14/bit1_samples923,out/09-10-13-14/base_samples923,923,1,2020-09-10 20:14:24,2020-09-10 20:15:22,923,76600c8b-a1b9-4c67-9280-1a24981b4833,1,
out/09-10-13-14/log,523d8664-8ab3-4064-a031-70b32fbd922e,22:AF:64:E8:8C:5C,out/09-10-13-14/bit0_samples703,out/09-10-13-14/bit1_samples703,out/09-10-13-14/base_samples703,703,1,2020-09-10 20:14:24,2020-09-10 20:15:22,703,6fb16045-2e63-4aaa-bb6f-6e650b04d170,1,
out/09-10-13-14/log,6d3dfa89-09bc-4e61-a372-f596029334fb,8E:37:02:B3:77:06,out/09-10-13-14/bit0_samples1,out/09-10-13-14/bit1_samples1,out/09-10-13-14/base_samples1,1,1,2020-09-10 20:14:02,2020-09-10 20:15:22,1,39bb75b7-1f4c-4a53-93d7-a08241105ef5,1,
out/09-10-13-14/log,23dc3f84-ccce-4009-a2c9-bd89425d27c6,7E:C0:60:42:24:2A,out/09-10-13-14/bit0_samples456,out/09-10-13-14/bit1_samples456,out/09-10-13-14/base_samples456,460,1,2020-09-10 20:14:02,2020-09-10 20:15:21,456,6cf4f96e-b818-4e0a-a81e-0a1eb4cbe5ab,1,
out/09-10-13-14/log,0e13a1f8-6bfb-4769-b689-59b1e96c5733,EA:D7:AD:B5:01:A5,out/09-10-13-14/bit0_samples906,out/09-10-13-14/bit1_samples906,out/09-10-13-14/base_samples906,907,1,2020-09-10 20:14:04,2020-09-10 20:15:21,906,399ec949-aa44-4518-9bd2-15cd8a7e32f9,1,
out/09-10-13-14/log,2861bb18-fdec-4edb-af56-15105889f9a8,C2:31:E2:AD:33:76,out/09-10-13-14/bit0_samples358,out/09-10-13-14/bit1_samples358,out/09-10-13-14/base_samples358,358,1,2020-09-10 20:14:02,2020-09-10 20:15:21,358,5010898a-b19a-43f4-b6aa-7314a9aa02a1,1,
out/09-10-13-14/log,90523405-f9ca-4f4d-bc0d-acf9872c94c6,6A:16:73:45:62:03,out/09-10-13-14/bit0_samples324,out/09-10-13-14/bit1_samples324,out/09-10-13-14/base_samples324,324,1,2020-09-10 20:14:02,2020-09-10 20:15:21,324,d5ce381f-070a-49d1-8d9d-a6ddfa32da6d,1,
out/09-10-13-14/log,eed76d5b-46c7-4a19-9e9c-4583df40203a,2A:63:CD:5F:DE:80,out/09-10-13-14/bit0_samples426,out/09-10-13-14/bit1_samples426,out/09-10-13-14/base_samples426,428,1,2020-09-10 20:14:02,2020-09-10 20:15:21,426,6699a60b-c383-4ff5-931b-9df127765b5f,1,
out/09-10-13-14/log,b19143b7-6ca0-4336-a9ca-479c03f22b76,B2:FB:06:0E:94:BA,out/09-10-13-14/bit0_samples458,out/09-10-13-14/bit1_samples458,out/09-10-13-14/base_samples458,462,1,2020-09-10 20:14:02,2020-09-10 20:15:21,458,586fa712-cd2b-40dd-b622-fd6bfb3a0a96,1,
out/09-10-13-14/log,0d24b69a-e701-407e-9996-5674e7c50951,9A:4A:9D:FD:95:A3,out/09-10-13-14/bit0_samples436,out/09-10-13-14/bit1_samples436,out/09-10-13-14/base_samples436,436,1,2020-09-10 20:14:02,2020-09-10 20:15:21,436,927b9eab-1718-4806-8f52-4ec597f6eaf8,1,
out/09-10-13-14/log,216eb9cb-ce71-4846-9986-653014b12d7f,32:2D:B3:A8:60:9B,out/09-10-13-14/bit0_samples763,out/09-10-13-14/bit1_samples763,out/09-10-13-14/base_samples763,763,1,2020-09-10 20:14:19,2020-09-10 20:15:22,763,6eca56e1-3265-43c7-a3fb-171987511e2c,1,
out/09-10-13-14/log,82945fcb-d0fb-4e9a-bebb-ba9bea9307c3,0E:56:A2:51:C7:DE,out/09-10-13-14/bit0_samples77,out/09-10-13-14/bit1_samples77,out/09-10-13-14/base_samples77,78,1,2020-09-10 20:14:02,2020-09-10 20:15:22,77,c7b224fb-be17-4349-b8c8-acd5314e726c,1,
out/09-10-13-14/log,8f08c20a-f6c5-4a19-8452-44c0e68ea781,BA:60:3F:E6:2D:D0,out/09-10-13-14/bit0_samples702,out/09-10-13-14/bit1_samples702,out/09-10-13-14/base_samples702,702,1,2020-09-10 20:14:25,2020-09-10 20:15:21,702,4d0dfe6a-233f-492c-9b7a-c97e77d731ce,1,
out/09-10-13-14/log,81662e28-15a2-47f6-ad49-f8df0112acdf,EE:3E:B2:DF:14:E3,out/09-10-13-14/bit0_samples337,out/09-10-13-14/bit1_samples337,out/09-10-13-14/base_samples337,577,1,2020-09-10 20:14:02,2020-09-10 20:15:22,337,589b09db-a4e8-4428-bd5a-698cfa45aeb7,1,
out/09-10-13-14/log,476d351e-c31e-4ef5-8f48-63f4f293180a,96:A6:EF:12:04:FF,out/09-10-13-14/bit0_samples291,out/09-10-13-14/bit1_samples291,out/09-10-13-14/base_samples291,291,1,2020-09-10 20:14:02,2020-09-10 20:15:22,291,e4f0ae68-fdca-4fdf-aa40-62ce65ab7ddf,1,
out/09-10-13-14/log,215050cd-d1f4-4c24-949c-77acc7ae0998,2A:92:AB:B4:97:26,out/09-10-13-14/bit0_samples75,out/09-10-13-14/bit1_samples75,out/09-10-13-14/base_samples75,75,1,2020-09-10 20:14:02,2020-09-10 20:15:22,75,156bf2b4-48fd-4869-8315-da15530b9be8,1,
out/09-10-13-14/log,f1903778-828b-4acb-b4c7-78fbf9ba11d5,3A:F0:9A:C7:B0:B5,out/09-10-13-14/bit0_samples764,out/09-10-13-14/bit1_samples764,out/09-10-13-14/base_samples764,764,1,2020-09-10 20:14:17,2020-09-10 20:15:21,764,f5a1bbaf-ac13-45c9-b972-d404cb9e10e8,1,
out/09-10-13-14/log,fac3ea61-4878-46b6-b803-2481772224f3,B6:77:CC:1A:22:F5,out/09-10-13-14/bit0_samples632,out/09-10-13-14/bit1_samples632,out/09-10-13-14/base_samples632,632,1,2020-09-10 20:14:17,2020-09-10 20:15:21,632,b954a6be-e5d5-4b59-9a2c-5b11dcfe58aa,1,
out/09-10-13-14/log,39662b1a-aa6e-439d-99ed-451bcd8db99f,AE:64:A7:4F:ED:F9,out/09-10-13-14/bit0_samples281,out/09-10-13-14/bit1_samples281,out/09-10-13-14/base_samples281,281,1,2020-09-10 20:14:02,2020-09-10 20:15:22,281,82910ac4-227e-485a-9ac6-f1bcf7b76036,1,
out/09-10-13-14/log,a2af79b1-bb8c-4c77-84d3-05da4684f1a6,AE:35:37:79:6B:10,out/09-10-13-14/bit0_samples843,out/09-10-13-14/bit1_samples843,out/09-10-13-14/base_samples843,843,1,2020-09-10 20:14:23,2020-09-10 20:15:22,843,363289ad-c03c-42c2-86dd-d2bcf54e08ab,1,
out/09-10-13-14/log,16d0060a-6421-46d3-a703-0ea703968e65,E6:0D:51:BA:BA:B2,out/09-10-13-14/bit0_samples782,out/09-10-13-14/bit1_samples782,out/09-10-13-14/base_samples782,782,1,2020-09-10 20:14:28,2020-09-10 20:15:21,782,bffdfb26-729e-41d0-980f-731fca21e222,1,
out/09-10-13-14/log,65dd786d-b114-4cbb-861f-3d4e6fc23f72,BA:E8:65:82:34:46,out/09-10-13-14/bit0_samples909,out/09-10-13-14/bit1_samples909,out/09-10-13-14/base_samples909,909,1,2020-09-10 20:14:25,2020-09-10 20:15:22,909,e1070708-9a58-455f-8b91-26f9223507c8,1,
out/09-10-13-14/log,8509cbc1-59b1-4405-b04c-94e46b801c65,DE:65:67:C2:E9:98,out/09-10-13-14/bit0_samples290,out/09-10-13-14/bit1_samples290,out/09-10-13-14/base_samples290,290,1,2020-09-10 20:14:02,2020-09-10 20:15:21,290,54a39b77-c5b2-4c37-8006-4aa934cf5d95,1,
out/09-10-13-14/log,06bad225-c2eb-4041-9d6e-0a3491c5687f,B2:D2:05:25:73:6D,out/09-10-13-14/bit0_samples226,out/09-10-13-14/bit1_samples226,out/09-10-13-14/base_samples226,232,1,2020-09-10 20:14:02,2020-09-10 20:15:21,226,145ab253-2928-4421-bd1e-51b1beb1feae,1,
out/09-10-13-14/log,ad1b12f4-3acd-428d-afcf-556ef7716b73,0E:86:02:6A:63:6E,out/09-10-13-14/bit0_samples67,out/09-10-13-14/bit1_samples67,out/09-10-13-14/base_samples67,67,1,2020-09-10 20:14:02,2020-09-10 20:15:22,67,a185e3c6-7089-4fde-b20a-5586f14c93a9,1,
out/09-10-13-14/log,a00e02a5-7979-46ff-b21c-d1ef8de511f3,5E:0A:1E:3D:67:5A,out/09-10-13-14/bit0_samples222,out/09-10-13-14/bit1_samples222,out/09-10-13-14/base_samples222,222,1,2020-09-10 20:14:02,2020-09-10 20:15:21,222,239d24a5-fa92-4c10-a520-5ea16100dfa0,1,
out/09-10-13-14/log,d1e86514-f634-4469-a77a-875197e7f8ee,16:D8:BF:75:BF:0B,out/09-10-13-14/bit0_samples197,out/09-10-13-14/bit1_samples197,out/09-10-13-14/base_samples197,197,1,2020-09-10 20:14:02,2020-09-10 20:15:22,197,b2d1a5fa-85ec-4d29-aff3-0e2cc9e9f433,1,
out/09-10-13-14/log,4c1c54d4-99a3-4e83-b2db-dcf60c345c6f,DA:4D:50:F9:CD:4A,out/09-10-13-14/bit0_samples689,out/09-10-13-14/bit1_samples689,out/09-10-13-14/base_samples689,689,1,2020-09-10 20:14:10,2020-09-10 20:15:22,689,24042891-0328-4eb3-bbc2-0b8202e6ddbd,1,
out/09-10-13-14/log,7bafaf42-879e-4b28-b82c-1cb39d6afb91,02:29:13:2E:2E:5F,out/09-10-13-14/bit0_samples825,out/09-10-13-14/bit1_samples825,out/09-10-13-14/base_samples825,832,1,2020-09-10 20:14:10,2020-09-10 20:15:21,825,1c12df74-d6f5-428d-9d47-b96fcc9dfa19,1,
out/09-10-13-14/log,64b2c19a-cf8e-4c74-8c5c-cb71827bbb2d,C6:6F:89:F4:7B:E4,out/09-10-13-14/bit0_samples117,out/09-10-13-14/bit1_samples117,out/09-10-13-14/base_samples117,117,1,2020-09-10 20:14:02,2020-09-10 20:15:22,117,5a8bbcf7-6d25-4bed-904d-cb29e9a455ad,1,
out/09-10-13-14/log,f8f5d37a-a623-4f28-a3ed-87d5dfb3b2a4,A2:CA:30:00:54:C2,out/09-10-13-14/bit0_samples677,out/09-10-13-14/bit1_samples677,out/09-10-13-14/base_samples677,677,1,2020-09-10 20:14:13,2020-09-10 20:15:22,677,7b364c5d-2b17-442e-88ab-f667eeecc70f,1,
out/09-10-13-14/log,82d10b86-619a-470c-aa96-e91f3bdd751c,0E:29:9C:60:84:1B,out/09-10-13-14/bit0_samples394,out/09-10-13-14/bit1_samples394,out/09-10-13-14/base_samples394,394,1,2020-09-10 20:14:02,2020-09-10 20:15:21,394,e330d780-988a-4010-8eed-6e2b6d8cffd9,1,
out/09-10-13-14/log,0c2df5c3-1b3e-41c4-a1eb-a8ea8b4985d1,36:BA:9C:BA:79:B7,out/09-10-13-14/bit0_samples930,out/09-10-13-14/bit1_samples930,out/09-10-13-14/base_samples930,932,1,2020-09-10 20:14:02,2020-09-10 20:15:21,930,4c2f9b28-e3e8-4736-ae7f-405d6cf77473,1,
out/09-10-13-14/log,a2d883b6-76c6-4411-bc40-7eaa64564ce2,DE:D9:E7:0E:98:0D,out/09-10-13-14/bit0_samples657,out/09-10-13-14/bit1_samples657,out/09-10-13-14/base_samples657,657,1,2020-09-10 20:14:21,2020-09-10 20:15:22,657,d493a636-5162-4049-aa0b-c2a68a6dedce,1,
out/09-10-13-14/log,92301b35-20a7-48f3-b19d-a373e43a1de8,1A:19:94:59:A4:19,out/09-10-13-14/bit0_samples367,out/09-10-13-14/bit1_samples367,out/09-10-13-14/base_samples367,367,1,2020-09-10 20:14:02,2020-09-10 20:15:22,367,aecab3d4-8bdb-4e41-a581-50e615c7194f,1,
out/09-10-13-14/log,0a9c6564-9497-4791-ab09-202706cd1fe4,DA:42:A2:6E:74:49,out/09-10-13-14/bit0_samples147,out/09-10-13-14/bit1_samples147,out/09-10-13-14/base_samples147,147,1,2020-09-10 20:14:02,2020-09-10 20:15:22,147,3c3a4b6f-2c42-4cdf-83fa-65b56d526d48,1,
out/09-10-13-14/log,73a14e5b-fb39-4945-9752-c05a6421be80,06:B3:70:A5:75:C5,out/09-10-13-14/bit0_samples575,out/09-10-13-14/bit1_samples575,out/09-10-13-14/base_samples575,575,1,2020-09-10 20:14:10,2020-09-10 20:15:22,575,c18b5cf5-46df-449e-ad3a-d54451effbb4,1,
out/09-10-13-14/log,a1dc89aa-214c-4481-bc48-793a70121cd4,EA:B3:36:7D:D7:C6,out/09-10-13-14/bit0_samples988,out/09-10-13-14/bit1_samples988,out/09-10-13-14/base_samples988,988,1,2020-09-10 20:14:09,2020-09-10 20:15:21,988,d2aad5cc-0c03-4d97-acae-897b4ef3bb3c,1,
out/09-10-13-14/log,40022640-2489-4191-a569-98d4c0902ae0,56:5D:DF:26:DA:08,out/09-10-13-14/bit0_samples935,out/09-10-13-14/bit1_samples935,out/09-10-13-14/base_samples935,935,1,2020-09-10 20:14:18,2020-09-10 20:15:22,935,638a8314-5a09-455b-8498-43ddd9af431a,1,
out/09-10-13-14/log,9ed30a65-f169-4e59-9405-8d8e19b50564,CA:F4:D3:B8:14:2C,out/09-10-13-14/bit0_samples518,out/09-10-13-14/bit1_samples518,out/09-10-13-14/base_samples518,580,1,2020-09-10 20:14:06,2020-09-10 20:15:21,518,07635518-a642-47a5-92bc-2a2b0382c541,1,
out/09-10-13-14/log,8566c54e-220e-43fe-b4e8-b9d9f7cd916f,96:2C:3E:D1:5B:E3,out/09-10-13-14/bit0_samples251,out/09-10-13-14/bit1_samples251,out/09-10-13-14/base_samples251,251,1,2020-09-10 20:14:02,2020-09-10 20:15:22,251,f1c8bf6d-00bd-42ce-830a-9ee04e870e0f,1,
out/09-10-13-14/log,e0dc5012-521b-4150-80b3-cd99f9e1a5f0,7A:0B:D7:76:CA:B5,out/09-10-13-14/bit0_samples971,out/09-10-13-14/bit1_samples971,out/09-10-13-14/base_samples971,971,1,2020-09-10 20:14:04,2020-09-10 20:15:22,971,d9faeb1d-4888-451f-bf8e-06294c1fd0d3,1,
out/09-10-13-14/log,3f619010-c230-4a23-b0e0-d3196a6dc21b,52:3D:25:0A:AF:03,out/09-10-13-14/bit0_samples341,out/09-10-13-14/bit1_samples341,out/09-10-13-14/base_samples341,384,1,2020-09-10 20:14:02,2020-09-10 20:15:22,341,577d5555-fc7f-4913-a4c7-0b0c700a276b,1,
out/09-10-13-14/log,8fdccdd4-c9ed-42c5-a003-7ecd88b5bda2,B6:64:3E:9A:BD:C6,out/09-10-13-14/bit0_samples130,out/09-10-13-14/bit1_samples130,out/09-10-13-14/base_samples130,512,1,2020-09-10 20:14:02,2020-09-10 20:15:21,130,cab09d64-6d05-4181-a3cb-5324a2695ae0,1,
out/09-10-13-14/log,0990263e-9e8a-4d6d-bbd5-8811c44069bd,5E:B6:BE:6F:D9:00,out/09-10-13-14/bit0_samples365,out/09-10-13-14/bit1_samples365,out/09-10-13-14/base_samples365,384,1,2020-09-10 20:14:02,2020-09-10 20:15:22,365,b11bab84-b970-486b-af0d-92682a00ed86,1,
out/09-10-13-14/log,5e4c0591-7e3f-4af3-9890-97598bb27beb,7E:FE:35:62:D2:A8,out/09-10-13-14/bit0_samples160,out/09-10-13-14/bit1_samples160,out/09-10-13-14/base_samples160,160,1,2020-09-10 20:14:02,2020-09-10 20:15:21,160,7da2931c-2744-4b3b-89f5-6faab34144d6,1,
out/09-10-13-14/log,a69fb159-b3b6-4ede-894c-f699ea496e0d,A2:F9:7B:46:45:72,out/09-10-13-14/bit0_samples85,out/09-10-13-14/bit1_samples85,out/09-10-13-14/base_samples85,85,1,2020-09-10 20:14:02,2020-09-10 20:15:22,85,2e56eda6-b58b-4f36-9a04-61742a37a17e,1,
out/09-10-13-14/log,b13aef47-e3d8-4ca5-9df5-8d256240dc98,F6:03:A7:E4:DC:2F,out/09-10-13-14/bit0_samples453,out/09-10-13-14/bit1_samples453,out/09-10-13-14/base_samples453,453,1,2020-09-10 20:14:02,2020-09-10 20:15:22,453,fc6c2c1b-168b-42da-908f-947107d8018a,1,
out/09-10-13-14/log,c273f3ba-183d-40d6-a8af-8ba991fd313e,CE:B4:E7:E1:6B:BA,out/09-10-13-14/bit0_samples154,out/09-10-13-14/bit1_samples154,out/09-10-13-14/base_samples154,154,1,2020-09-10 20:14:02,2020-09-10 20:15:21,154,49d20a3a-d44b-4f19-ba86-b8ace7d254bd,1,
out/09-10-13-14/log,4aa1f393-07da-4bf3-8c84-3e09274eea6e,A2:6E:2B:0F:4D:98,out/09-10-13-14/bit0_samples790,out/09-10-13-14/bit1_samples790,out/09-10-13-14/base_samples790,790,1,2020-09-10 20:14:05,2020-09-10 20:15:21,790,faa693ce-39e0-49bc-91e7-f64d55cee7b4,1,
out/09-10-13-14/log,b8417dee-92c1-4d4f-a26c-5c5fcac2685e,9E:1B:95:46:D8:AE,out/09-10-13-14/bit0_samples252,out/09-10-13-14/bit1_samples252,out/09-10-13-14/base_samples252,252,1,2020-09-10 20:14:02,2020-09-10 20:15:21,252,ce1b5407-5927-4286-8671-279408410910,1,
out/09-10-13-14/log,c6ddb135-5f07-471f-983a-a47c8ed88304,76:9E:D6:38:E1:E8,out/09-10-13-14/bit0_samples804,out/09-10-13-14/bit1_samples804,out/09-10-13-14/base_samples804,816,1,2020-09-10 20:14:09,2020-09-10 20:15:21,804,48c2b615-4bd0-48bb-920e-e17fc1f8a04a,1,
out/09-10-13-14/log,bf9caf3e-21d7-405a-b177-f6b9fea7da57,32:00:4F:D8:FE:2D,out/09-10-13-14/bit0_samples628,out/09-10-13-14/bit1_samples628,out/09-10-13-14/base_samples628,628,1,2020-09-10 20:14:14,2020-09-10 20:15:21,628,f73f5c1a-88b4-484d-abeb-55d2d08c06c4,1,
out/09-10-13-14/log,07d704e4-3c84-4de0-88ca-7612675f98a0,5E:FE:2F:D3:43:6C,out/09-10-13-14/bit0_samples167,out/09-10-13-14/bit1_samples167,out/09-10-13-14/base_samples167,167,1,2020-09-10 20:14:02,2020-09-10 20:15:22,167,c1f1595e-c244-41e4-af4a-9e44f2417b05,1,
out/09-10-13-14/log,0df6d991-3e29-4b87-b3ee-73e699f244fa,6E:91:FA:6D:BB:7A,out/09-10-13-14/bit0_samples332,out/09-10-13-14/bit1_samples332,out/09-10-13-14/base_samples332,332,1,2020-09-10 20:14:02,2020-09-10 20:15:21,332,c55b0e47-59a2-4c0e-b433-03d54aefab0e,1,
out/09-10-13-14/log,ab942ed7-9436-453f-a642-e25633d02b33,5E:12:09:D5:D9:1A,out/09-10-13-14/bit0_samples17,out/09-10-13-14/bit1_samples17,out/09-10-13-14/base_samples17,17,1,2020-09-10 20:14:31,2020-09-10 20:15:22,17,ca8e7dba-29ce-4821-8007-f30d6535b904,1,
out/09-10-13-14/log,b5b18aac-8ecf-41cf-a9f6-49f4c95b9883,EE:24:65:15:10:F8,out/09-10-13-14/bit0_samples958,out/09-10-13-14/bit1_samples958,out/09-10-13-14/base_samples958,958,1,2020-09-10 20:14:10,2020-09-10 20:15:21,958,e0bc9834-51fb-4710-8cf7-51e654305974,1,
out/09-10-13-14/log,a7f07aa2-724f-4f5b-998d-2220b3317fec,EA:A7:57:2E:36:80,out/09-10-13-14/bit0_samples690,out/09-10-13-14/bit1_samples690,out/09-10-13-14/base_samples690,690,1,2020-09-10 20:14:17,2020-09-10 20:15:21,690,62e227e4-55ef-496a-b5d2-a3ef50449281,1,
out/09-10-13-14/log,587e47d4-1f45-4e9d-ae40-2884793ef80a,1A:91:58:8D:39:39,out/09-10-13-14/bit0_samples110,out/09-10-13-14/bit1_samples110,out/09-10-13-14/base_samples110,110,1,2020-09-10 20:14:02,2020-09-10 20:15:21,110,d9b1c1c4-3a53-4e61-b650-471df3bcd03c,1,
out/09-10-13-14/log,41b0edd7-c55c-41b5-bac5-ea974ce1c049,42:B8:4E:87:A6:CE,out/09-10-13-14/bit0_samples305,out/09-10-13-14/bit1_samples305,out/09-10-13-14/base_samples305,305,1,2020-09-10 20:14:02,2020-09-10 20:15:22,305,5af10e1d-7598-42d7-8c3b-195e6269bd4f,1,
out/09-10-13-14/log,36bfaf5d-d9ad-4ed5-93e9-c97eef839360,16:EA:3A:71:24:FE,out/09-10-13-14/bit0_samples378,out/09-10-13-14/bit1_samples378,out/09-10-13-14/base_samples378,378,1,2020-09-10 20:14:02,2020-09-10 20:15:21,378,984451e9-1ad9-4bae-b46d-2b8f1e238048,1,
out/09-10-13-14/log,ab05bb8f-5b30-40be-a3f4-99255b2c975f,42:C6:50:5E:54:D5,out/09-10-13-14/bit0_samples957,out/09-10-13-14/bit1_samples957,out/09-10-13-14/base_samples957,957,1,2020-09-10 20:14:24,2020-09-10 20:15:22,957,b2ebf93b-ad9d-4846-81c4-b6af6421485d,1,
out/09-10-13-14/log,51be5910-2eea-4e5b-9906-31bde06811e5,86:A4:6B:54:8E:02,out/09-10-13-14/bit0_samples105,out/09-10-13-14/bit1_samples105,out/09-10-13-14/base_samples105,112,1,2020-09-10 20:14:02,2020-09-10 20:15:22,105,bc7f421a-c58b-4b28-8e17-bc6b36453547,1,
out/09-10-13-14/log,f0650e99-dd4d-4ea4-9351-e51a50ed63f4,92:E5:8E:6F:44:1E,out/09-10-13-14/bit0_samples265,out/09-10-13-14/bit1_samples265,out/09-10-13-14/base_samples265,265,1,2020-09-10 20:14:02,2020-09-10 20:15:22,265,d7d92dd1-b498-4fc3-8b94-0139ced2cf3c,1,
out/09-10-13-14/log,1689ce32-1635-4a75-8644-eb909f296f81,16:EA:8E:68:28:50,out/09-10-13-14/bit0_samples94,out/09-10-13-14/bit1_samples94,out/09-10-13-14/base_samples94,192,1,2020-09-10 20:14:02,2020-09-10 20:15:21,94,9bd00626-2364-483c-8bf1-c6c77e6a91a0,1,
out/09-10-13-14/log,bf28f57c-6b37-46b9-810a-fc6c68143b99,DA:4C:F0:F7:20:87,out/09-10-13-14/bit0_samples577,out/09-10-13-14/bit1_samples577,out/09-10-13-14/base_samples577,577,1,2020-09-10 20:14:02,2020-09-10 20:15:22,577,954ed1de-a34d-40f7-b417-8ff107854975,1,
out/09-10-13-14/log,e0d91f03-2808-4dad-9838-1a000e03466c,46:BB:0C:D9:77:69,out/09-10-13-14/bit0_samples725,out/09-10-13-14/bit1_samples725,out/09-10-13-14/base_samples725,725,1,2020-09-10 20:14:07,2020-09-10 20:15:22,725,97809ebb-bd06-488d-b4d8-e17d32a6462d,1,
out/09-10-13-14/log,21192170-35d9-41e8-8590-3cb636fc2847,42:FB:F1:AC:0B:F4,out/09-10-13-14/bit0_samples320,out/09-10-13-14/bit1_samples320,out/09-10-13-14/base_samples320,336,1,2020-09-10 20:14:02,2020-09-10 20:15:21,320,16547295-e314-42c4-8a82-efd25d8afb5f,1,
out/09-10-13-14/log,341cc8f5-4231-46a2-b4f1-9fc28adb9484,62:A4:25:6D:BA:09,out/09-10-13-14/bit0_samples289,out/09-10-13-14/bit1_samples289,out/09-10-13-14/base_samples289,308,1,2020-09-10 20:14:02,2020-09-10 20:15:22,289,c450e995-256a-43e0-ae21-cc346e7d22ff,1,
out/09-10-13-14/log,583ed624-a92d-45ee-b398-2c0dcd957366,8E:18:A5:C5:24:79,out/09-10-13-14/bit0_samples591,out/09-10-13-14/bit1_samples591,out/09-10-13-14/base_samples591,591,1,2020-09-10 20:14:02,2020-09-10 20:15:22,591,0f7e95d7-f730-4cb6-b258-9ee39136cd4c,1,
out/09-10-13-14/log,0b3aec79-8f2e-4463-925e-3604ab2dfff2,C2:F5:7C:72:EB:0A,out/09-10-13-14/bit0_samples99,out/09-10-13-14/bit1_samples99,out/09-10-13-14/base_samples99,100,1,2020-09-10 20:14:02,2020-09-10 20:15:22,99,cf64cecf-d9e6-4871-922a-5b8e607e00d6,1,
out/09-10-13-14/log,56395bf0-8c96-4cfc-8895-eda2038425e7,82:E4:35:28:2E:00,out/09-10-13-14/bit0_samples15,out/09-10-13-14/bit1_samples15,out/09-10-13-14/base_samples15,15,1,2020-09-10 20:14:02,2020-09-10 20:15:22,15,ee803c96-2d9b-4a17-860c-db6f5ac8dada,1,
out/09-10-13-14/log,6f6df6c4-af4e-41fd-b0d0-2ce980e09694,A2:EA:8F:4D:10:D1,out/09-10-13-14/bit0_samples475,out/09-10-13-14/bit1_samples475,out/09-10-13-14/base_samples475,475,1,2020-09-10 20:14:02,2020-09-10 20:15:22,475,b67ffdff-4628-4655-b836-6443410f2b10,1,
out/09-10-13-14/log,ecdfc518-698d-499d-a27f-29350d76863c,32:58:18:B0:31:55,out/09-10-13-14/bit0_samples71,out/09-10-13-14/bit1_samples71,out/09-10-13-14/base_samples71,71,1,2020-09-10 20:14:02,2020-09-10 20:15:22,71,a971bdb3-e91d-442f-a201-ab59f70901be,1,
