GUID,Success,Id,Request ID,Start Time,Phases,Phase 1,Logs,Base Sample,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,MAC Address,End Time,Boot ID,Bit-1 Sample,Predecessors,Warm Start
09-17-13-51-78,1,78,9dff02ab-765c-4ab2-aa42-29383952b369,2020-09-17 20:51:36,1,78,out/09-17-13-51/log,out/09-17-13-51/base_samples78,0,out/09-17-13-51/bit0_samples78,,0.330766543535803,8E:6A:8E:D7:D8:D0,2020-09-17 20:52:14,82c6971c-d348-4441-8329-dae5cdd29035,out/09-17-13-51/bit1_samples78,,No
09-17-13-51-75,1,75,1139be41-edf6-4ee3-b2fa-7c7496606996,2020-09-17 20:51:36,1,75,out/09-17-13-51/log,out/09-17-13-51/base_samples75,0,out/09-17-13-51/bit0_samples75,,0.726555020791259,26:EB:19:AF:39:D3,2020-09-17 20:52:14,a41c94b0-f7d5-41e7-8c00-71fc894b7042,out/09-17-13-51/bit1_samples75,,No
09-17-13-51-12,1,12,6c3e59d7-57cd-47ae-9996-99aa63b1f225,2020-09-17 20:51:36,1,12,out/09-17-13-51/log,out/09-17-13-51/base_samples12,0,out/09-17-13-51/bit0_samples12,,0.302015694953981,0A:65:7F:E9:EF:0A,2020-09-17 20:52:14,4e65f972-c841-47a9-904c-62160ced49d2,out/09-17-13-51/bit1_samples12,,No
09-17-13-51-66,1,66,c2128df8-eb00-4b96-be6f-f431af251830,2020-09-17 20:51:36,1,66,out/09-17-13-51/log,out/09-17-13-51/base_samples66,0,out/09-17-13-51/bit0_samples66,,0.0595265258407615,76:CB:63:57:CB:72,2020-09-17 20:52:14,d2b7ddf5-6d83-40e6-b724-873da1eefbce,out/09-17-13-51/bit1_samples66,,No
09-17-13-51-8,1,8,8b4a4233-e69e-48e4-9b63-15d2077c9780,2020-09-17 20:51:36,1,8,out/09-17-13-51/log,out/09-17-13-51/base_samples8,0,out/09-17-13-51/bit0_samples8,,0.328340249652921,0E:55:B9:C5:55:B1,2020-09-17 20:52:14,8fe1e284-2bd3-4dd5-b95e-5c79a2c076ed,out/09-17-13-51/bit1_samples8,,No
09-17-13-51-90,1,90,bac5bce4-2017-4063-a719-b27c3ec7f64a,2020-09-17 20:51:36,1,90,out/09-17-13-51/log,out/09-17-13-51/base_samples90,0,out/09-17-13-51/bit0_samples90,,0.790617389052254,7A:49:B6:D1:1B:2C,2020-09-17 20:52:14,00720830-2ab5-4aca-a917-6a08205344f7,out/09-17-13-51/bit1_samples90,,No
09-17-13-51-60,1,60,bfeb548b-fe43-4b42-91ec-596b903f58f3,2020-09-17 20:51:36,1,60,out/09-17-13-51/log,out/09-17-13-51/base_samples60,0,out/09-17-13-51/bit0_samples60,,0.154206474793506,6E:9B:AF:3B:3C:A9,2020-09-17 20:52:14,d79981ac-756e-4387-84da-eb0faefdb223,out/09-17-13-51/bit1_samples60,,No
09-17-13-51-88,1,88,9ffbf4c3-5c02-43d5-acdd-d752e4f8097a,2020-09-17 20:51:36,1,88,out/09-17-13-51/log,out/09-17-13-51/base_samples88,0,out/09-17-13-51/bit0_samples88,,0.35466377873465,F6:C0:B5:FE:45:DC,2020-09-17 20:52:14,9099c68a-07ad-4b0f-9682-4cf9d1580c99,out/09-17-13-51/bit1_samples88,,No
09-17-13-51-83,1,83,3b80163d-7654-49f0-a7c4-92340a9460bd,2020-09-17 20:51:35,1,83,out/09-17-13-51/log,out/09-17-13-51/base_samples83,0,out/09-17-13-51/bit0_samples83,,0.0872851847830335,BA:19:A3:7F:42:38,2020-09-17 20:52:14,a4aaf5cb-f569-43d4-9ac4-f0f52ebf0e3c,out/09-17-13-51/bit1_samples83,,No
09-17-13-51-11,1,11,7b0abac2-f599-4990-9970-edaabaaa05d1,2020-09-17 20:51:36,1,11,out/09-17-13-51/log,out/09-17-13-51/base_samples11,0,out/09-17-13-51/bit0_samples11,,0.990815548292935,72:02:2C:7A:A9:10,2020-09-17 20:52:14,03aaf300-61f7-4ebe-801c-4ecef59121fe,out/09-17-13-51/bit1_samples11,,No
09-17-13-51-35,1,35,82bdf761-788b-4792-91e7-a62e462bd87e,2020-09-17 20:51:36,1,35,out/09-17-13-51/log,out/09-17-13-51/base_samples35,0,out/09-17-13-51/bit0_samples35,,0.108740972805936,CA:3A:A9:F4:45:4E,2020-09-17 20:52:14,aa173793-fa52-43b7-a125-b1667ea2d981,out/09-17-13-51/bit1_samples35,,No
09-17-13-51-39,1,39,c19551ee-a26f-4599-8cac-08fc68f80ab9,2020-09-17 20:51:36,1,39,out/09-17-13-51/log,out/09-17-13-51/base_samples39,0,out/09-17-13-51/bit0_samples39,,0.0553830609526683,6A:64:75:06:BD:89,2020-09-17 20:52:14,677b700d-da5f-4e4a-9c1b-c5364938bc98,out/09-17-13-51/bit1_samples39,,No
09-17-13-51-94,1,94,871ea9b7-5d62-46a8-8ca7-fe1e8d30bd10,2020-09-17 20:51:36,1,94,out/09-17-13-51/log,out/09-17-13-51/base_samples94,0,out/09-17-13-51/bit0_samples94,,0.941178076250378,22:69:49:4B:DB:F1,2020-09-17 20:52:14,81c6e41c-3e1b-49fa-87e6-5384ed1a3392,out/09-17-13-51/bit1_samples94,,No
09-17-13-51-20,1,20,f32e4a3b-0ee3-4169-96c9-d566a48d8129,2020-09-17 20:51:36,1,20,out/09-17-13-51/log,out/09-17-13-51/base_samples20,0,out/09-17-13-51/bit0_samples20,,0.371866455282459,6E:32:2D:26:A6:63,2020-09-17 20:52:14,13a3fc97-2cdb-4da8-9534-4c8610cd2f6c,out/09-17-13-51/bit1_samples20,,No
09-17-13-51-4,1,4,8e5e5175-f753-49d2-9f5c-56dac1728459,2020-09-17 20:51:36,1,4,out/09-17-13-51/log,out/09-17-13-51/base_samples4,0,out/09-17-13-51/bit0_samples4,,0.577740157427982,4E:79:86:00:4F:03,2020-09-17 20:52:14,dfbc3d60-47b3-4eaa-b9a0-4ad639408e53,out/09-17-13-51/bit1_samples4,,No
09-17-13-51-15,1,15,dae3e2d3-0e34-4210-8106-4c759b8a3884,2020-09-17 20:51:36,1,15,out/09-17-13-51/log,out/09-17-13-51/base_samples15,0,out/09-17-13-51/bit0_samples15,,0.302687829901864,5E:09:5F:4B:03:6A,2020-09-17 20:52:14,6ffd7657-44e9-4d38-ade2-95b5e1f543a3,out/09-17-13-51/bit1_samples15,,No
09-17-13-51-53,1,53,ecfeb66b-83de-497f-8d82-887bd881ba18,2020-09-17 20:51:36,1,53,out/09-17-13-51/log,out/09-17-13-51/base_samples53,0,out/09-17-13-51/bit0_samples53,,0.126657161948845,92:49:D1:48:CA:1A,2020-09-17 20:52:14,6215d38d-0bf2-471f-8bcb-262760004848,out/09-17-13-51/bit1_samples53,,No
09-17-13-51-97,1,97,17ad5d83-8c86-4349-8677-930f74778c1c,2020-09-17 20:51:36,1,97,out/09-17-13-51/log,out/09-17-13-51/base_samples97,0,out/09-17-13-51/bit0_samples97,,0.643020998312796,9E:D0:74:C8:B7:FD,2020-09-17 20:52:14,743a9d51-4cc4-4c22-81a2-162bdce0d503,out/09-17-13-51/bit1_samples97,,No
09-17-13-51-46,1,46,84b4b0a2-2659-4501-83a4-7454a95a235a,2020-09-17 20:51:36,1,46,out/09-17-13-51/log,out/09-17-13-51/base_samples46,0,out/09-17-13-51/bit0_samples46,,0.0757395180658225,06:D5:1A:56:4A:B1,2020-09-17 20:52:14,07dace77-1d34-40e2-b5a0-5aee54d65a67,out/09-17-13-51/bit1_samples46,,No
09-17-13-51-17,1,17,f8f0ac6d-0a85-4cd7-ade7-c9ae254b081f,2020-09-17 20:51:36,1,17,out/09-17-13-51/log,out/09-17-13-51/base_samples17,0,out/09-17-13-51/bit0_samples17,,0.215752433594791,F6:2E:AA:D3:D4:27,2020-09-17 20:52:14,86639870-6b7f-44ea-8034-dae4d31033b0,out/09-17-13-51/bit1_samples17,,No
09-17-13-51-40,1,40,9e5012aa-a5ae-4005-ac17-4ecf90269bae,2020-09-17 20:51:36,1,40,out/09-17-13-51/log,out/09-17-13-51/base_samples40,0,out/09-17-13-51/bit0_samples40,,0.789843210598272,66:09:37:E9:63:F1,2020-09-17 20:52:14,ae61f02e-7703-4701-855a-426250f257a4,out/09-17-13-51/bit1_samples40,,No
09-17-13-51-37,1,37,876d5878-18a0-4247-afdf-35d908b1e4b4,2020-09-17 20:51:36,1,37,out/09-17-13-51/log,out/09-17-13-51/base_samples37,0,out/09-17-13-51/bit0_samples37,,0.502556579529347,4A:DC:10:6F:13:D8,2020-09-17 20:52:14,4993c2ec-1630-494b-ae4c-d340ad8cdd3a,out/09-17-13-51/bit1_samples37,,No
09-17-13-51-71,1,71,90c4566f-2ffa-4833-bd23-be50392e6ef6,2020-09-17 20:51:36,1,71,out/09-17-13-51/log,out/09-17-13-51/base_samples71,0,out/09-17-13-51/bit0_samples71,,0.133356578761995,A6:38:52:7E:DF:25,2020-09-17 20:52:14,17a97a38-9b1a-4f3b-a2c2-77577d998d90,out/09-17-13-51/bit1_samples71,,No
09-17-13-51-98,1,98,bbe95ce8-addf-4944-b8e4-9cfabfe81c5a,2020-09-17 20:51:36,1,98,out/09-17-13-51/log,out/09-17-13-51/base_samples98,0,out/09-17-13-51/bit0_samples98,,0.317582227590324,4A:91:7F:16:84:40,2020-09-17 20:52:14,53dedd78-450c-4516-a5d9-74828ce14cc4,out/09-17-13-51/bit1_samples98,,No
09-17-13-51-38,1,38,4207fe1d-f18d-4cab-b5b6-691149f43d26,2020-09-17 20:51:36,1,38,out/09-17-13-51/log,out/09-17-13-51/base_samples38,0,out/09-17-13-51/bit0_samples38,,0.8369570084738,AE:56:5C:4E:1D:AA,2020-09-17 20:52:14,45aaefc1-61c6-4b14-8043-c97f298cb4d9,out/09-17-13-51/bit1_samples38,,No
09-17-13-51-47,1,47,7bb31aed-b291-4e0f-a48d-781e5b699260,2020-09-17 20:51:36,1,47,out/09-17-13-51/log,out/09-17-13-51/base_samples47,0,out/09-17-13-51/bit0_samples47,,0.988108230191615,CA:CD:C7:F5:2A:6F,2020-09-17 20:52:14,c55cd284-39f8-4315-a119-b267125a2368,out/09-17-13-51/bit1_samples47,,No
09-17-13-51-49,1,49,5d1c5531-5022-4194-9f95-ec32731d683a,2020-09-17 20:51:36,1,49,out/09-17-13-51/log,out/09-17-13-51/base_samples49,0,out/09-17-13-51/bit0_samples49,,0.329603037843089,7E:63:47:53:8C:42,2020-09-17 20:52:14,dac6e625-5d63-467d-8f38-ccc592c4b967,out/09-17-13-51/bit1_samples49,,No
09-17-13-51-48,1,48,cb9ddbb6-042f-4cca-9bf1-15417f4c8285,2020-09-17 20:51:36,1,48,out/09-17-13-51/log,out/09-17-13-51/base_samples48,0,out/09-17-13-51/bit0_samples48,,0.00929990868391547,82:79:B4:E6:38:D7,2020-09-17 20:52:14,195561cc-01b0-41d0-a71d-84f080ba3b99,out/09-17-13-51/bit1_samples48,,No
09-17-13-51-70,1,70,e7d78851-28f9-480e-bbc7-9cf03cbec70a,2020-09-17 20:51:36,1,70,out/09-17-13-51/log,out/09-17-13-51/base_samples70,0,out/09-17-13-51/bit0_samples70,,0.471554754817476,56:85:C6:CE:96:4A,2020-09-17 20:52:14,724ded42-9028-4307-8bfd-f8cd7cbd2418,out/09-17-13-51/bit1_samples70,,No
