Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,Pvalue,Mean Diff
8062,381,2,1,2000,7105,6075,1964,6378,4240,1.070163177078969,-727
8063,381,2,2,2000,7105,6075,1987,13582,46853,1.235414166014428,6477
8064,381,2,3,2000,7105,6075,1992,25817,386947,1.027525217640178,18712
8065,381,2,4,2000,7105,6075,1917,6820,7392,1.003321690499663,-285
8066,381,2,5,2000,7105,6075,1964,11757,9141,7.844309730174471,4652
8067,381,2,6,2000,7105,6075,2000,13221,57608,1.172162783550347,6116
8068,381,2,7,2000,7105,6075,1986,16575,116080,1.072936297655504,9470
8069,381,2,8,2000,7105,6075,2000,36086,382583,1.083695931520656,28981
8070,381,2,9,2000,7105,6075,2000,23494,44074,-1.314411185217871,16389
8071,382,0,0,1997,7076,5351,1961,6703,4394,1.016554494979413,-373
8072,382,0,1,1997,7076,5351,1945,0,0,,-7076
8073,382,0,2,1997,7076,5351,1945,0,0,,-7076
8074,382,0,3,1997,7076,5351,1945,0,0,,-7076
8075,382,0,4,1997,7076,5351,1945,0,0,,-7076
8076,382,0,5,1997,7076,5351,1945,0,0,,-7076
8077,382,0,6,1997,7076,5351,1945,0,0,,-7076
8078,382,0,7,1997,7076,5351,1945,20289,91068,1.141668373394052,13213
8079,382,0,8,1997,7076,5351,1955,0,0,,-7076
8080,382,0,9,1997,7076,5351,1955,25613,306106,1.025017277578626,18537
8081,382,1,0,1997,7076,5351,1919,6994,5104,1.000540051063934,-82
8082,382,1,1,1997,7076,5351,2000,0,0,,-7076
8083,382,1,2,1997,7076,5351,2000,0,0,,-7076
8084,382,1,3,1997,7076,5351,2000,0,0,,-7076
8085,382,1,4,1997,7076,5351,2000,0,0,,-7076
8086,382,1,5,1997,7076,5351,2000,0,0,,-7076
8087,382,1,6,1997,7076,5351,2000,0,0,,-7076
8088,382,1,7,1997,7076,5351,2000,25930,269914,1.070255551014427,18854
8089,382,1,8,1997,7076,5351,1983,0,0,,-7076
8090,382,1,9,1997,7076,5351,1983,23225,241167,1.045864182159972,16149
8091,382,2,0,1997,7076,5351,2000,12104,224808,1.006771860452896,5028
8092,382,2,1,1997,7076,5351,1988,0,0,,-7076
8093,382,2,2,1997,7076,5351,1988,0,0,,-7076
8094,382,2,3,1997,7076,5351,1988,0,0,,-7076
8095,382,2,4,1997,7076,5351,1988,0,0,,-7076
8096,382,2,5,1997,7076,5351,1988,0,0,,-7076
8097,382,2,6,1997,7076,5351,1988,0,0,,-7076
8098,382,2,7,1997,7076,5351,1988,16546,35763,3.333812818419855,9470
8099,382,2,8,1997,7076,5351,2000,0,0,,-7076
8100,382,2,9,1997,7076,5351,2000,20943,119021,1.222096101426194,13867
8101,383,0,0,2000,7786,6820,1988,0,0,,-7786
8102,383,0,1,2000,7786,6820,1988,0,0,,-7786
8103,383,0,2,2000,7786,6820,1988,0,0,,-7786
8104,383,0,3,2000,7786,6820,1988,0,0,,-7786
8105,383,0,4,2000,7786,6820,1988,0,0,,-7786
8106,383,0,5,2000,7786,6820,1988,0,0,,-7786
8107,383,0,6,2000,7786,6820,1988,0,0,,-7786
8108,383,0,7,2000,7786,6820,1988,13748,51468,1.15722085696875,5962
8109,383,0,8,2000,7786,6820,2000,0,0,,-7786
8110,383,0,9,2000,7786,6820,2000,38647,1133981,1.010075487570427,30861
8111,383,1,0,2000,7786,6820,2000,0,0,,-7786
8112,383,1,1,2000,7786,6820,2000,0,0,,-7786
8113,383,1,2,2000,7786,6820,2000,0,0,,-7786
8114,383,1,3,2000,7786,6820,2000,0,0,,-7786
8115,383,1,4,2000,7786,6820,2000,0,0,,-7786
8116,383,1,5,2000,7786,6820,2000,0,0,,-7786
8117,383,1,6,2000,7786,6820,2000,0,0,,-7786
8118,383,1,7,2000,7786,6820,2000,31062,248405,1.133780712232378,23276
8119,383,1,8,2000,7786,6820,2000,0,0,,-7786
8120,383,1,9,2000,7786,6820,2000,22398,343849,1.02490023617851,14612
8121,383,2,0,2000,7786,6820,1970,47276,461843,1.062582846294166,39490
8122,383,2,1,2000,7786,6820,1995,30748,67459,-2.738859650799229,22962
8123,383,2,2,2000,7786,6820,2000,30138,167125,1.315332169453002,22352
8124,383,2,3,2000,7786,6820,1960,7200,6926,1.01866928783392,-586
8125,383,2,4,2000,7786,6820,1978,37642,274739,1.119444237418465,29856
8126,383,2,5,2000,7786,6820,1967,14585,57994,1.113813649193892,6799
8127,383,2,6,2000,7786,6820,1973,11297,6017,7.631134080492179,3511
8128,383,2,7,2000,7786,6820,2000,30810,62374,-1.296619971355855,23024
8129,383,2,8,2000,7786,6820,1968,0,0,,-7786
8130,383,2,9,2000,7786,6820,1968,11764,22233,1.24272604900242,3978
8131,384,0,0,2000,11849,227417,2000,28102,243016,1.016394820423819,16253
8132,384,0,1,2000,11849,227417,1975,6472,4064,1.007579495411479,-5377
8133,384,0,2,2000,11849,227417,1988,23286,93573,1.02222672009107,11437
8134,384,0,3,2000,11849,227417,1930,14554,74815,1.001394103806715,2705
8135,384,0,4,2000,11849,227417,1939,15909,116954,1.002152969252662,4060
8136,384,0,5,2000,11849,227417,2000,11749,7014,1.000002596957063,-100
8137,384,0,6,2000,11849,227417,1995,35226,721634,1.009799483682475,23377
8138,384,0,7,2000,11849,227417,2000,0,0,,-11849
8139,384,0,8,2000,11849,227417,2000,0,0,,-11849
8140,384,0,9,2000,11849,227417,2000,6680,4833,1.006997701264274,-5169
8141,384,1,0,2000,11849,227417,1967,14284,97620,1.000942296827178,2435
8142,384,1,1,2000,11849,227417,1996,6563,4064,1.00732332613199,-5286
8143,384,1,2,2000,11849,227417,1949,11091,5744,1.00014936632163,-758
8144,384,1,3,2000,11849,227417,2000,6483,3749,1.007549459488504,-5366
8145,384,1,4,2000,11849,227417,1985,12306,21334,1.000052976344424,457
8146,384,1,5,2000,11849,227417,1994,11829,16477,1.000000102548741,-20
8147,384,1,6,2000,11849,227417,1951,13587,74550,1.000578683877474,1738
8148,384,1,7,2000,11849,227417,2000,0,0,,-11849
8149,384,1,8,2000,11849,227417,2000,0,0,,-11849
8150,384,1,9,2000,11849,227417,2000,6989,6533,1.006174095702919,-4860
8151,384,2,0,2000,11849,227417,2000,13286,46542,1.000476567989601,1437
8152,384,2,1,2000,11849,227417,1915,6792,4479,1.006696668819306,-5057
8153,384,2,2,2000,11849,227417,2000,22360,478020,1.003725876443366,10511
8154,384,2,3,2000,11849,227417,1997,6948,4761,1.006286681972471,-4901
8155,384,2,4,2000,11849,227417,1958,11326,22064,1.000069229100629,-523
8156,384,2,5,2000,11849,227417,2000,6753,4497,1.006801355750871,-5096
8157,384,2,6,2000,11849,227417,1972,13324,44137,1.000507054643105,1475
8158,384,2,7,2000,11849,227417,1993,0,0,,-11849
8159,384,2,8,2000,11849,227417,1993,0,0,,-11849
8160,384,2,9,2000,11849,227417,1993,6475,3994,1.007571291144187,-5374
8161,385,0,0,1942,7694,10302,2000,0,0,,-7694
8162,385,0,1,1942,7694,10302,2000,21899,157448,1.121328199762093,14205
8163,385,0,2,1942,7694,10302,2000,25286,303783,1.047131739653895,17592
8164,385,0,3,1942,7694,10302,1948,24367,104052,1.181184407540578,16673
8165,385,0,4,1942,7694,10302,1972,20357,200739,1.033829296159344,12663
8166,385,0,5,1942,7694,10302,1923,25436,141086,1.080691180784884,17742
8167,385,0,6,1942,7694,10302,1981,17080,323714,1.008012284302446,9386
8168,385,0,7,1942,7694,10302,1958,0,0,,-7694
8169,385,0,8,1942,7694,10302,1958,0,0,,-7694
8170,385,0,9,1942,7694,10302,1958,23798,70578,1.509122725452805,16104
8171,385,1,0,1942,7694,10302,2000,0,0,,-7694
8172,385,1,1,1942,7694,10302,2000,22249,238913,1.052305329039177,14555
8173,385,1,2,1942,7694,10302,1983,23077,262376,1.034671055607318,15383
8174,385,1,3,1942,7694,10302,1938,20876,25105,70.44675943737762,13182
8175,385,1,4,1942,7694,10302,1974,19274,90574,1.154842972801311,11580
8176,385,1,5,1942,7694,10302,2000,66705,1491020,1.021549915309169,59011
8177,385,1,6,1942,7694,10302,2000,11731,227619,1.004228025978475,4037
8178,385,1,7,1942,7694,10302,2000,0,0,,-7694
8179,385,1,8,1942,7694,10302,2000,0,0,,-7694
8180,385,1,9,1942,7694,10302,2000,18239,34105,78.81974827812584,10545
8181,385,2,0,1942,7694,10302,1935,0,0,,-7694
8182,385,2,1,1942,7694,10302,1935,6946,5455,1.015765956842077,-748
8183,385,2,2,1942,7694,10302,2000,11875,19661,1.426002974107166,4181
8184,385,2,3,1942,7694,10302,2000,13364,51879,1.166697528270575,5670
8185,385,2,4,1942,7694,10302,1888,20001,286502,1.006682645402397,12307
8186,385,2,5,1942,7694,10302,1948,14519,52031,1.104258333343044,6825
8187,385,2,6,1942,7694,10302,1940,6566,4591,1.043503070359008,-1128
8188,385,2,7,1942,7694,10302,2000,0,0,,-7694
8189,385,2,8,1942,7694,10302,2000,0,0,,-7694
8190,385,2,9,1942,7694,10302,2000,29022,184255,1.21764191376486,21328
8191,386,0,0,1913,12421,230854,2000,12771,15737,1.000009969747615,350
8192,386,0,1,1913,12421,230854,1947,0,0,,-12421
8193,386,0,2,1913,12421,230854,1947,46482,577011,1.01393593622455,34061
8194,386,0,3,1913,12421,230854,1943,12522,21047,1.000000821029045,101
8195,386,0,4,1913,12421,230854,1984,13711,49744,1.000120882676218,1290
8196,386,0,5,1913,12421,230854,1961,13709,49197,1.000120518522727,1288
8197,386,0,6,1913,12421,230854,1975,30316,88588,1.018734145863192,17895
8198,386,0,7,1913,12421,230854,1950,0,0,,-12421
8199,386,0,8,1913,12421,230854,1950,0,0,,-12421
8200,386,0,9,1913,12421,230854,1950,14527,92618,1.000243917652001,2106
8201,386,1,0,1913,12421,230854,1979,6358,3959,1.003038220610825,-6063
8202,386,1,1,1913,12421,230854,1994,0,0,,-12421
8203,386,1,2,1913,12421,230854,1994,35620,262622,1.020129983705031,23199
8204,386,1,3,1913,12421,230854,1971,11955,7534,1.000017853817727,-466
8205,386,1,4,1913,12421,230854,1973,7043,5526,1.002386990055171,-5378
8206,386,1,5,1913,12421,230854,2000,12767,52898,1.00000858634847,346
8207,386,1,6,1913,12421,230854,1968,29486,273464,1.007744961288014,17065
8208,386,1,7,1913,12421,230854,2000,0,0,,-12421
8209,386,1,8,1913,12421,230854,2000,0,0,,-12421
8210,386,1,9,1913,12421,230854,2000,11521,8095,1.000066570381929,-900
8211,386,2,0,1913,12421,230854,1999,11847,22679,1.000026439919466,-574
8212,386,2,1,1913,12421,230854,1935,0,0,,-12421
8213,386,2,2,1913,12421,230854,1935,29121,122125,1.012223262350342,16700
8214,386,2,3,1913,12421,230854,1975,24659,328439,1.003981517924296,12238
8215,386,2,4,1913,12421,230854,1912,12092,24068,1.000008642725734,-329
8216,386,2,5,1913,12421,230854,1971,12142,21030,1.000006267678152,-279
8217,386,2,6,1913,12421,230854,2000,25493,72609,1.011149443262159,13072
8218,386,2,7,1913,12421,230854,1937,0,0,,-12421
8219,386,2,8,1913,12421,230854,1937,0,0,,-12421
8220,386,2,9,1913,12421,230854,1937,12736,41226,1.000007465307873,315
8221,387,0,0,2000,7113,5891,1958,32642,298975,1.05294343469752,25529
8222,387,0,1,2000,7113,5891,2000,34467,43170,-0.242819932581104,27354
8223,387,0,2,2000,7113,5891,2000,14262,61805,1.212710994939368,7149
8224,387,0,3,2000,7113,5891,2000,6806,5062,1.01087526952939,-307
8225,387,0,4,2000,7113,5891,1991,6823,5237,1.008717701313063,-290
8226,387,0,5,2000,7113,5891,2000,11977,8374,-1.442567926646338,4864
8227,387,0,6,2000,7113,5891,1963,12257,19999,1.626763602716062,5144
8228,387,0,7,2000,7113,5891,2000,0,0,,-7113
8229,387,0,8,2000,7113,5891,2000,0,0,,-7113
8230,387,0,9,2000,7113,5891,2000,14351,58063,1.254696531714816,7238
8231,387,1,0,2000,7113,5891,2000,26874,88472,2.96851206700285,19761
8232,387,1,1,2000,7113,5891,2000,33754,25345,-0.085138220331436,26641
8233,387,1,2,2000,7113,5891,1934,25855,49206,3.858869076919688,18742
8234,387,1,3,2000,7113,5891,2000,12110,12380,-3.993941453421123,4997
8235,387,1,4,2000,7113,5891,1948,7386,10946,1.002128012752259,273
8236,387,1,5,2000,7113,5891,1951,12077,13002,2.384199749013742,4964
8237,387,1,6,2000,7113,5891,2000,13113,37481,1.472706610220832,6000
8238,387,1,7,2000,7113,5891,1991,0,0,,-7113
8239,387,1,8,2000,7113,5891,1991,0,0,,-7113
8240,387,1,9,2000,7113,5891,1991,12509,23751,1.953432173232855,5396
8241,387,2,0,2000,7113,5891,1982,26338,74987,2.6452977203904,19225
8242,387,2,1,2000,7113,5891,1951,35807,68096,-9.507726319190864,28694
8243,387,2,2,2000,7113,5891,2000,37215,360326,1.103666712046556,30102
8244,387,2,3,2000,7113,5891,2000,11916,8467,-1.571313750069913,4803
8245,387,2,4,2000,7113,5891,2000,6543,4393,1.045814839369076,-570
8246,387,2,5,2000,7113,5891,1963,11353,6250,-4.535011023156645,4240
8247,387,2,6,2000,7113,5891,2000,23248,358762,1.027984002286263,16135
8248,387,2,7,2000,7113,5891,1871,0,0,,-7113
8249,387,2,8,2000,7113,5891,1871,0,0,,-7113
8250,387,2,9,2000,7113,5891,1871,12688,10938,2.093570959155715,5575
8251,388,0,0,2000,12369,228240,1902,32717,568164,1.003622484054471,20348
8252,388,0,1,2000,12369,228240,1963,12613,45081,1.000013707095911,244
8253,388,0,2,2000,12369,228240,1908,0,0,,-12369
8254,388,0,3,2000,12369,228240,1908,35723,400790,1.008305113795262,23354
8255,388,0,4,2000,12369,228240,1914,27177,106659,1.032152213780606,14808
8256,388,0,5,2000,12369,228240,2000,11074,5745,1.000432979082485,-1295
8257,388,0,6,2000,12369,228240,2000,49221,691498,1.029214030240391,36852
8258,388,0,7,2000,12369,228240,1928,0,0,,-12369
8259,388,0,8,2000,12369,228240,1928,0,0,,-12369
8260,388,0,9,2000,12369,228240,1928,23220,26151,1.030116056562652,10851
8261,388,1,0,2000,12369,228240,1974,17867,172024,1.002429009607727,5498
8262,388,1,1,2000,12369,228240,1990,13788,91984,1.000338147403594,1419
8263,388,1,2,2000,12369,228240,1905,0,0,,-12369
8264,388,1,3,2000,12369,228240,1905,35215,389261,1.008150373111515,22846
8265,388,1,4,2000,12369,228240,2000,12218,25804,1.00000567601727,-151
8266,388,1,5,2000,12369,228240,1963,32478,307803,1.013266922959191,20109
8267,388,1,6,2000,12369,228240,2000,6432,4246,1.00918797451486,-5937
8268,388,1,7,2000,12369,228240,1945,0,0,,-12369
8269,388,1,8,2000,12369,228240,1945,0,0,,-12369
8270,388,1,9,2000,12369,228240,1945,18974,76976,1.008211820760437,6605
8271,388,2,0,2000,12369,228240,1984,10778,7985,1.000652502135539,-1591
8272,388,2,1,2000,12369,228240,1961,42727,1361736,1.003296980934856,30358
8273,388,2,2,2000,12369,228240,1918,0,0,,-12369
8274,388,2,3,2000,12369,228240,1918,41373,617052,1.007396718549581,29004
8275,388,2,4,2000,12369,228240,2000,23653,104900,1.019735636227542,11284
8276,388,2,5,2000,12369,228240,2000,30696,296855,1.017498663333888,18327
8277,388,2,6,2000,12369,228240,2000,12889,77187,1.000051185923872,520
8278,388,2,7,2000,12369,228240,2000,0,0,,-12369
8279,388,2,8,2000,12369,228240,2000,0,0,,-12369
8280,388,2,9,2000,12369,228240,2000,26523,210608,1.014279785676815,14154
8281,389,0,0,1980,7216,6245,2000,25819,103660,1.751520925768647,18603
8282,389,0,1,1980,7216,6245,2000,25441,85250,2.53611868396256,18225
8283,389,0,2,1980,7216,6245,1996,29576,101777,2.44653393301721,22360
8284,389,0,3,1980,7216,6245,1991,28179,74129,8.394349166693507,20963
8285,389,0,4,1980,7216,6245,2000,12977,17248,-21.085463681526125,5761
8286,389,0,5,1980,7216,6245,2000,24340,337163,1.035955880131051,17124
8287,389,0,6,1980,7216,6245,2000,29865,249611,1.124463811078102,22649
8288,389,0,7,1980,7216,6245,1976,0,0,,-7216
8289,389,0,8,1980,7216,6245,1976,0,0,,-7216
8290,389,0,9,1980,7216,6245,1976,11820,12430,2.90231658608,4604
8291,389,1,0,1980,7216,6245,2000,47138,998903,1.021984767415055,39922
8292,389,1,1,1980,7216,6245,1992,36159,361301,1.079329060284061,28943
8293,389,1,2,1980,7216,6245,1966,56468,455327,1.098075108958814,49252
8294,389,1,3,1980,7216,6245,1966,30129,120076,1.380991021226356,22913
8295,389,1,4,1980,7216,6245,2000,13800,14552,-1.443593997481996,6584
8296,389,1,5,1980,7216,6245,2000,6972,5428,1.004823776104285,-244
8297,389,1,6,1980,7216,6245,1989,23962,48971,-4.787229707503198,16746
8298,389,1,7,1980,7216,6245,1978,0,0,,-7216
8299,389,1,8,1980,7216,6245,1978,0,0,,-7216
8300,389,1,9,1980,7216,6245,1978,13799,64879,1.099695389957293,6583
8301,389,2,0,1980,7216,6245,2000,25061,91617,2.015693627075172,17845
8302,389,2,1,1980,7216,6245,1935,40138,268895,1.087433786935694,32922
8303,389,2,2,1980,7216,6245,2000,50662,472997,1.128134076999952,43446
8304,389,2,3,1980,7216,6245,1980,35388,405320,1.047196398593711,28172
8305,389,2,4,1980,7216,6245,1997,12911,10668,-1.638307826460772,5695
8306,389,2,5,1980,7216,6245,1929,12773,29176,1.193187734587724,5557
8307,389,2,6,1980,7216,6245,1909,41031,479213,1.02161208116813,33815
8308,389,2,7,1980,7216,6245,2000,0,0,,-7216
8309,389,2,8,1980,7216,6245,2000,0,0,,-7216
8310,389,2,9,1980,7216,6245,2000,12859,21922,3.423570838122879,5643
8311,390,0,0,1972,7342,6046,1988,40148,691139,1.024603514456762,32806
8312,390,0,1,1972,7342,6046,2000,13968,68637,1.139745638440207,6626
8313,390,0,2,1972,7342,6046,1970,35471,244342,1.119363957792283,28129
8314,390,0,3,1972,7342,6046,1924,35141,73044,3.197404439550712,27799
8315,390,0,4,1972,7342,6046,1949,20720,16225,-0.513841501151142,13378
8316,390,0,5,1972,7342,6046,1990,15729,86914,1.112823637868144,8387
8317,390,0,6,1972,7342,6046,2000,35837,169123,1.615212889696593,28495
8318,390,0,7,1972,7342,6046,2000,0,0,,-7342
8319,390,0,8,1972,7342,6046,2000,0,0,,-7342
8320,390,0,9,1972,7342,6046,2000,15464,107578,1.082301781404583,8122
8321,390,1,0,1972,7342,6046,1902,31188,266819,1.03309779438069,23846
8322,390,1,1,1972,7342,6046,2000,12994,36490,1.423947080468602,5652
8323,390,1,2,1972,7342,6046,1908,40873,513909,1.018268324074466,33531
8324,390,1,3,1972,7342,6046,2000,39044,245918,1.287714759150643,31702
8325,390,1,4,1972,7342,6046,2000,21343,26735,-0.458858105194887,14001
8326,390,1,5,1972,7342,6046,1997,11570,6458,-4.406838654026195,4228
8327,390,1,6,1972,7342,6046,1965,36642,183404,1.237275192034148,29300
8328,390,1,7,1972,7342,6046,1965,0,0,,-7342
8329,390,1,8,1972,7342,6046,1965,0,0,,-7342
8330,390,1,9,1972,7342,6046,1965,12513,23093,1.45260730382151,5171
8331,390,2,0,1972,7342,6046,1999,22317,47882,-4.365138829520585,14975
8332,390,2,1,1972,7342,6046,2000,13015,51867,1.182966318138569,5673
8333,390,2,2,1972,7342,6046,2000,33046,119574,2.614989991051507,25704
8334,390,2,3,1972,7342,6046,2000,36446,94196,-3.70549145565401,29104
8335,390,2,4,1972,7342,6046,1916,25695,83473,1.273380107579551,18353
8336,390,2,5,1972,7342,6046,1974,12520,229650,1.004346124273544,5178
8337,390,2,6,1972,7342,6046,1905,39926,346878,1.037637763364283,32584
8338,390,2,7,1972,7342,6046,1924,0,0,,-7342
8339,390,2,8,1972,7342,6046,1924,0,0,,-7342
8340,390,2,9,1972,7342,6046,1924,14244,61684,1.062627483005472,6902
8341,391,0,0,1979,7607,6219,1968,12790,24773,1.403315394758537,5183
8342,391,0,1,1979,7607,6219,1965,11668,6346,7.673795452541119,4061
8343,391,0,2,1979,7607,6219,1993,26873,100515,1.73693250058194,19266
8344,391,0,3,1979,7607,6219,1996,28592,112585,1.743669630549866,20985
8345,391,0,4,1979,7607,6219,1920,29784,297182,1.026663319697073,22177
8346,391,0,5,1979,7607,6219,1997,11701,7193,-13.326577286410146,4094
8347,391,0,6,1979,7607,6219,2000,7364,9349,1.00342724226408,-243
8348,391,0,7,1979,7607,6219,1964,34309,520598,1.019958610332497,26702
8349,391,0,8,1979,7607,6219,1929,14353,57228,1.073060184783026,6746
8350,391,0,9,1979,7607,6219,2000,36097,60237,-0.521385281779863,28490
8351,391,1,0,1979,7607,6219,1989,26480,103690,1.551848601615093,18873
8352,391,1,1,1979,7607,6219,1990,15040,78627,1.107294571837089,7433
8353,391,1,2,1979,7607,6219,2000,28869,125600,1.621112470003779,21262
8354,391,1,3,1979,7607,6219,1969,24431,52572,4.573494836500012,16824
8355,391,1,4,1979,7607,6219,1990,38341,371211,1.081863601107943,30734
8356,391,1,5,1979,7607,6219,1950,23048,37048,-133.19873597358398,15441
8357,391,1,6,1979,7607,6219,1885,6969,5057,1.024339635794691,-638
8358,391,1,7,1979,7607,6219,2000,0,0,,-7607
8359,391,1,8,1979,7607,6219,2000,0,0,,-7607
8360,391,1,9,1979,7607,6219,2000,39168,238648,1.307350398026526,31561
8361,391,2,0,1979,7607,6219,1932,0,0,,-7607
8362,391,2,1,1979,7607,6219,1932,0,0,,-7607
8363,391,2,2,1979,7607,6219,1932,0,0,,-7607
8364,391,2,3,1979,7607,6219,1932,25668,330842,1.015777140704049,18061
8365,391,2,4,1979,7607,6219,1949,14658,59264,1.093200114162451,7051
8366,391,2,5,1979,7607,6219,1976,7305,5425,1.006200684008234,-302
8367,391,2,6,1979,7607,6219,1930,6933,5598,1.025137756736765,-674
8368,391,2,7,1979,7607,6219,1998,0,0,,-7607
8369,391,2,8,1979,7607,6219,1998,0,0,,-7607
8370,391,2,9,1979,7607,6219,1998,69026,902697,1.063544940624814,61419
8371,392,0,0,2000,6957,4926,1916,24934,399861,1.009193907113201,17977
8372,392,0,1,2000,6957,4926,2000,36501,604402,1.033247233125071,29544
8373,392,0,2,2000,6957,4926,1947,17259,233680,1.011951593365148,10302
8374,392,0,3,2000,6957,4926,1982,0,0,,-6957
8375,392,0,4,2000,6957,4926,1982,12531,56353,1.101538221086967,5574
8376,392,0,5,2000,6957,4926,2000,11742,19541,3.067271735604592,4785
8377,392,0,6,2000,6957,4926,1886,13174,88755,1.017615900742334,6217
8378,392,0,7,2000,6957,4926,2000,0,0,,-6957
8379,392,0,8,2000,6957,4926,2000,0,0,,-6957
8380,392,0,9,2000,6957,4926,2000,6959,5192,1.000000527277342,2
8381,392,1,0,2000,6957,4926,1915,35271,797341,1.005668759268947,28314
8382,392,1,1,2000,6957,4926,1986,31589,318035,1.065785478671017,24632
8383,392,1,2,2000,6957,4926,2000,11822,12880,-3.300047937348311,4865
8384,392,1,3,2000,6957,4926,2000,0,0,,-6957
8385,392,1,4,2000,6957,4926,2000,16816,226785,1.026082817034011,9859
8386,392,1,5,2000,6957,4926,1895,25753,405675,1.00823156964486,18796
8387,392,1,6,2000,6957,4926,1973,29968,820631,1.006654177755262,23011
8388,392,1,7,2000,6957,4926,1916,0,0,,-6957
8389,392,1,8,2000,6957,4926,1916,0,0,,-6957
8390,392,1,9,2000,6957,4926,1916,6472,3483,1.042265238023276,-485
8391,392,2,0,2000,6957,4926,2000,18885,123774,1.14220125707304,11928
8392,392,2,1,2000,6957,4926,1930,71736,1000510,1.021924633447231,64779
8393,392,2,2,2000,6957,4926,1943,12464,27317,1.275931163936121,5507
8394,392,2,3,2000,6957,4926,1957,16207,47008,1.343796010781843,9250
8395,392,2,4,2000,6957,4926,1953,11707,8263,-10.658568300414734,4750
8396,392,2,5,2000,6957,4926,1996,10748,7130,-2.807920649036468,3791
8397,392,2,6,2000,6957,4926,1972,11001,7471,-12.855134488274889,4044
8398,392,2,7,2000,6957,4926,1985,0,0,,-6957
8399,392,2,8,2000,6957,4926,1985,0,0,,-6957
8400,392,2,9,2000,6957,4926,1985,6692,4748,1.009013788786314,-265
8401,393,0,0,1991,7339,6334,2000,0,0,,-7339
8402,393,0,1,1991,7339,6334,2000,19741,251600,1.033767909315414,12402
8403,393,0,2,1991,7339,6334,1999,11837,23581,1.640997106376604,4498
8404,393,0,3,1991,7339,6334,2000,0,0,,-7339
8405,393,0,4,1991,7339,6334,2000,13871,77027,1.10487314363978,6532
8406,393,0,5,1991,7339,6334,2000,14963,92755,1.098580493253952,7624
8407,393,0,6,1991,7339,6334,1998,12749,44552,1.21843419031615,5410
8408,393,0,7,1991,7339,6334,1951,0,0,,-7339
8409,393,0,8,1991,7339,6334,1951,0,0,,-7339
8410,393,0,9,1991,7339,6334,1951,25243,483610,1.008790680153677,17904
8411,393,1,0,1991,7339,6334,1971,0,0,,-7339
8412,393,1,1,1991,7339,6334,1971,13587,102684,1.030845594627207,6248
8413,393,1,2,1991,7339,6334,2000,10903,7119,9.351919955982526,3564
8414,393,1,3,1991,7339,6334,1970,0,0,,-7339
8415,393,1,4,1991,7339,6334,1970,11456,15483,1.596244727911905,4117
8416,393,1,5,1991,7339,6334,1968,14167,82288,1.056046938593811,6828
8417,393,1,6,1991,7339,6334,1958,18104,194276,1.021587720890918,10765
8418,393,1,7,1991,7339,6334,1943,0,0,,-7339
8419,393,1,8,1991,7339,6334,1943,0,0,,-7339
8420,393,1,9,1991,7339,6334,1943,12421,48976,1.063620548504173,5082
8421,393,2,0,1991,7339,6334,1970,0,0,,-7339
8422,393,2,1,1991,7339,6334,1970,16513,239319,1.011962196799502,9174
8423,393,2,2,1991,7339,6334,1935,14132,63021,1.0645396384858,6793
8424,393,2,3,1991,7339,6334,1967,0,0,,-7339
8425,393,2,4,1991,7339,6334,1967,13678,76317,1.055214293177769,6339
8426,393,2,5,1991,7339,6334,2000,11295,9226,12.454749015143907,3956
8427,393,2,6,1991,7339,6334,1943,11644,10535,1.9429818762864,4305
8428,393,2,7,1991,7339,6334,2000,0,0,,-7339
8429,393,2,8,1991,7339,6334,2000,0,0,,-7339
8430,393,2,9,1991,7339,6334,2000,11251,9207,10.066371157820786,3912
8431,394,0,0,1964,12411,229962,1997,22887,32946,1.014768944810284,10476
8432,394,0,1,1964,12411,229962,2000,0,0,,-12411
8433,394,0,2,1964,12411,229962,2000,23047,36843,1.015011251311837,10636
8434,394,0,3,1964,12411,229962,2000,0,0,,-12411
8435,394,0,4,1964,12411,229962,2000,28929,249057,1.013109725949738,16518
8436,394,0,5,1964,12411,229962,1966,12731,15727,1.000014209411541,320
8437,394,0,6,1964,12411,229962,1906,23260,23080,1.016319874637597,10849
8438,394,0,7,1964,12411,229962,1967,0,0,,-12411
8439,394,0,8,1964,12411,229962,1967,0,0,,-12411
8440,394,0,9,1964,12411,229962,1967,48381,337261,1.034984389887817,35970
8441,394,1,0,1964,12411,229962,1986,24128,77096,1.014527510274268,11717
8442,394,1,1,1964,12411,229962,1983,0,0,,-12411
8443,394,1,2,1964,12411,229962,1983,40320,441120,1.02044627376026,27909
8444,394,1,3,1964,12411,229962,1898,0,0,,-12411
8445,394,1,4,1964,12411,229962,1898,12249,11299,1.000003665355542,-162
8446,394,1,5,1964,12411,229962,2000,11442,6935,1.000131788126275,-969
8447,394,1,6,1964,12411,229962,1956,18349,243808,1.001111627053963,5938
8448,394,1,7,1964,12411,229962,2000,0,0,,-12411
8449,394,1,8,1964,12411,229962,2000,0,0,,-12411
8450,394,1,9,1964,12411,229962,2000,35440,73791,1.060347372878401,23029
8451,394,2,0,1964,12411,229962,1914,24823,64543,1.017539789856577,12412
8452,394,2,1,1964,12411,229962,1983,0,0,,-12411
8453,394,2,2,1964,12411,229962,1983,23474,66325,1.013891489113097,11063
