Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address
1,647,e0deb9fb-af8c-43e3-bf5c-8063acc76d35,2020-09-10 22:24:12,17e19989-248b-4b6c-ba6d-abe4ad267d49,2020-09-10 22:22:24,3,647,678,648,out/09-10-15-22/log,out/09-10-15-22/base_samples647,out/09-10-15-22/bit1_samples647,out/09-10-15-22/bit0_samples647,-2.17893110975744,,1.49323777990947,B6:77:C8:FE:05:27
1,518,02ed9bac-4420-4aee-a91c-cf5af8244424,2020-09-10 22:24:11,402fb7ec-caa1-49d7-8b39-eb1a4fd3a586,2020-09-10 22:22:28,3,772,656,519,out/09-10-15-22/log,out/09-10-15-22/base_samples518,out/09-10-15-22/bit1_samples518,out/09-10-15-22/bit0_samples518,-1.16039270445655,,1.01729036864196,32:DB:83:FB:CD:AC
1,617,1375c542-ecf7-462b-b347-7e934600a40e,2020-09-10 22:24:12,5748d6d3-a968-421d-8f3a-1c0bde588b98,2020-09-10 22:22:34,3,768,617,617,out/09-10-15-22/log,out/09-10-15-22/base_samples617,out/09-10-15-22/bit1_samples617,out/09-10-15-22/bit0_samples617,-1.33336025672978,,1.05373235787017,82:D4:C6:DE:A6:84
1,501,0b8fef2e-955a-4fb7-8b85-9863397b0e28,2020-09-10 22:24:12,ef2c1be2-c3c5-4ae9-a8e9-0a573ec5650d,2020-09-10 22:22:13,3,501,501,501,out/09-10-15-22/log,out/09-10-15-22/base_samples501,out/09-10-15-22/bit1_samples501,out/09-10-15-22/bit0_samples501,0,,1.0004019928596,7A:9B:6F:F3:50:35
1,600,b8d4f414-885e-4edd-b6c4-d98eb8933d56,2020-09-10 22:24:11,ddcf9941-dc88-4e31-91c0-f20384f07b0d,2020-09-10 22:22:27,3,600,600,600,out/09-10-15-22/log,out/09-10-15-22/base_samples600,out/09-10-15-22/bit1_samples600,out/09-10-15-22/bit0_samples600,0,,1.00000020435005,F6:2D:B4:C7:9B:D1
1,153,abcbed34-1d6e-440f-94de-4bce4e0a6126,2020-09-10 22:24:12,fe23173f-41ba-4c6a-918a-d74fdaa93cb1,2020-09-10 22:22:12,3,153,516,192,out/09-10-15-22/log,out/09-10-15-22/base_samples153,out/09-10-15-22/bit1_samples153,out/09-10-15-22/bit0_samples153,-2.30516111563541,,1.04174975728664,B2:C2:8E:85:19:8A
1,644,ee94de58-27e0-4992-8f94-5ff9c0453257,2020-09-10 22:24:11,3e3468d0-1dbd-41c5-a502-d18576a4e1bd,2020-09-10 22:22:23,3,644,644,644,out/09-10-15-22/log,out/09-10-15-22/base_samples644,out/09-10-15-22/bit1_samples644,out/09-10-15-22/bit0_samples644,0,,1.02850586047473,42:F2:11:86:AF:22
1,763,a5fde5fa-7690-4e6e-8ea4-bca0b2b8d9b3,2020-09-10 22:24:12,37a77df8-767c-4c73-b83a-8f89dfc582aa,2020-09-10 22:22:22,3,896,763,763,out/09-10-15-22/log,out/09-10-15-22/base_samples763,out/09-10-15-22/bit1_samples763,out/09-10-15-22/bit0_samples763,-7.62922671454236,,1.00714265378157,C6:87:E8:DD:B1:CE
1,749,65284a93-3d2e-4136-8ad3-5338e6bf88e4,2020-09-10 22:24:12,d18df047-b9ea-4c87-95c6-c64c6beeee6f,2020-09-10 22:22:21,3,749,749,749,out/09-10-15-22/log,out/09-10-15-22/base_samples749,out/09-10-15-22/bit1_samples749,out/09-10-15-22/bit0_samples749,0,,1.01119948995407,C2:15:B9:79:3D:35
1,71,fc4f988a-0d2f-4f77-b01b-886683efcdc5,2020-09-10 22:24:12,24452431-53e6-40b2-b683-0a74a646ca28,2020-09-10 22:22:11,3,71,71,71,out/09-10-15-22/log,out/09-10-15-22/base_samples71,out/09-10-15-22/bit1_samples71,out/09-10-15-22/bit0_samples71,-363.283784183967,,1.00659039919582,72:C8:D1:F8:1A:CB
1,185,cafe1bd8-7339-4c88-9b1f-42a26929f72a,2020-09-10 22:24:12,eac8f9aa-8239-46e1-ba62-c97de2c5c119,2020-09-10 22:22:12,3,185,185,185,out/09-10-15-22/log,out/09-10-15-22/base_samples185,out/09-10-15-22/bit1_samples185,out/09-10-15-22/bit0_samples185,0,,1.00000205144617,16:0B:12:18:5C:FF
1,956,4e745314-a686-4711-a169-75aba02a4529,2020-09-10 22:24:11,a97cbcef-86ad-467c-84f0-cd7e13e39063,2020-09-10 22:22:28,3,956,956,956,out/09-10-15-22/log,out/09-10-15-22/base_samples956,out/09-10-15-22/bit1_samples956,out/09-10-15-22/bit0_samples956,0,,1.06198698460183,A6:F6:BA:D2:86:44
1,343,3d0ee5a8-f048-4b62-8d85-8e3a7f088063,2020-09-10 22:24:12,b617667e-eaf5-408c-9d47-ae2f74513313,2020-09-10 22:22:12,3,344,343,343,out/09-10-15-22/log,out/09-10-15-22/base_samples343,out/09-10-15-22/bit1_samples343,out/09-10-15-22/bit0_samples343,-2.42859507184723,,1.08712349949761,5A:73:38:20:B2:62
1,990,be038e58-a844-4cfb-88c3-7c695c36ee10,2020-09-10 22:24:11,4d388ec5-fa1f-46fe-837e-865329b4a2ce,2020-09-10 22:22:43,3,990,990,990,out/09-10-15-22/log,out/09-10-15-22/base_samples990,out/09-10-15-22/bit1_samples990,out/09-10-15-22/bit0_samples990,0,,1.23460261080585,62:9F:0F:69:90:CB
1,534,a079fc91-8acd-40cc-b89a-345aaebc3426,2020-09-10 22:24:11,293a5c8b-0d16-4928-a97a-dd34360cff88,2020-09-10 22:22:19,3,534,534,534,out/09-10-15-22/log,out/09-10-15-22/base_samples534,out/09-10-15-22/bit1_samples534,out/09-10-15-22/bit0_samples534,0,,1.109068047347,EA:95:56:D2:FA:02
1,908,f18528eb-230f-473d-8676-4ab014f56266,2020-09-10 22:24:11,8d0fbb9e-ea15-45c4-8023-202e12b1fb6e,2020-09-10 22:22:17,3,908,908,908,out/09-10-15-22/log,out/09-10-15-22/base_samples908,out/09-10-15-22/bit1_samples908,out/09-10-15-22/bit0_samples908,0,,1.49748796877181,56:35:A6:6B:B5:71
1,273,48d468b8-215c-4036-8810-960cfc161173,2020-09-10 22:24:12,b5d99fab-f553-4d10-a824-e0e253e04979,2020-09-10 22:22:12,3,358,292,273,out/09-10-15-22/log,out/09-10-15-22/base_samples273,out/09-10-15-22/bit1_samples273,out/09-10-15-22/bit0_samples273,-0.743311708119993,,1.15410712420295,86:0C:D8:A7:DF:93
1,961,6cbf285d-5678-4407-b965-62d83c023333,2020-09-10 22:24:12,421151b3-5210-44c7-b65e-7c55b883186c,2020-09-10 22:22:39,3,961,976,968,out/09-10-15-22/log,out/09-10-15-22/base_samples961,out/09-10-15-22/bit1_samples961,out/09-10-15-22/bit0_samples961,-1.82387121590252,,1.68570287658731,2E:02:1C:34:2C:41
1,323,43ba8e66-4616-4b03-9d53-7cec5d07c416,2020-09-10 22:24:12,be3e5497-d9e7-4463-8014-0f74aacfb9b4,2020-09-10 22:22:12,3,323,323,384,out/09-10-15-22/log,out/09-10-15-22/base_samples323,out/09-10-15-22/bit1_samples323,out/09-10-15-22/bit0_samples323,-0.188835238501727,,1.03810290800584,8E:E0:2D:A3:45:42
1,171,f33f2b1e-ce67-427e-8f4b-80effd311c3b,2020-09-10 22:24:12,38620539-5048-4d8b-8f45-c853112518f1,2020-09-10 22:22:11,3,171,171,171,out/09-10-15-22/log,out/09-10-15-22/base_samples171,out/09-10-15-22/bit1_samples171,out/09-10-15-22/bit0_samples171,0,,1.0042419607471,2A:F6:6B:AF:52:B0
1,80,bf9169c9-6be4-452e-8247-384eb281e1fc,2020-09-10 22:24:11,37f58da9-21a0-4f9c-b061-e1c65d1ba76d,2020-09-10 22:22:11,3,97,80,80,out/09-10-15-22/log,out/09-10-15-22/base_samples80,out/09-10-15-22/bit1_samples80,out/09-10-15-22/bit0_samples80,-2.0228957614209,,1.01156470103194,2A:81:56:FB:2B:41
1,505,2fd7be20-7726-4a2a-9e0f-ee4340e393c2,2020-09-10 22:24:12,d015721e-c3db-46cb-8b6f-44e549c1b534,2020-09-10 22:22:21,3,640,505,505,out/09-10-15-22/log,out/09-10-15-22/base_samples505,out/09-10-15-22/bit1_samples505,out/09-10-15-22/bit0_samples505,-0.609075084208366,,1.01319631648739,E6:20:FF:D3:DC:96
1,886,00ef887f-6f2c-4266-bd08-a1ce6e428693,2020-09-10 22:24:11,774b1503-cb6c-4405-856d-1b5b3f4a89dc,2020-09-10 22:22:29,3,888,888,886,out/09-10-15-22/log,out/09-10-15-22/base_samples886,out/09-10-15-22/bit1_samples886,out/09-10-15-22/bit0_samples886,-151.874887389437,,1.141864125685,8E:E0:96:9B:B0:22
1,124,5960a57a-14db-408a-9597-88f21825cbf2,2020-09-10 22:24:11,bc3bb85f-415c-4462-a724-003ce1f0cabf,2020-09-10 22:22:12,3,124,124,124,out/09-10-15-22/log,out/09-10-15-22/base_samples124,out/09-10-15-22/bit1_samples124,out/09-10-15-22/bit0_samples124,0,,1.00647675736639,6A:AA:8A:4C:13:7A
1,816,d989540c-431f-4e57-bd08-c3159c728a35,2020-09-10 22:24:11,71284920-7b30-422c-963a-bd5bf1ef4696,2020-09-10 22:22:39,3,816,816,816,out/09-10-15-22/log,out/09-10-15-22/base_samples816,out/09-10-15-22/bit1_samples816,out/09-10-15-22/bit0_samples816,0,,1.00107912026318,0A:8E:8B:C3:91:D2
1,551,c115c301-09a6-49de-80b1-7581a1ff3309,2020-09-10 22:24:12,f605240f-24a3-4482-930d-966e46b5d6b3,2020-09-10 22:22:15,3,576,551,551,out/09-10-15-22/log,out/09-10-15-22/base_samples551,out/09-10-15-22/bit1_samples551,out/09-10-15-22/bit0_samples551,-2.81271838787137,,1.0286016126697,F6:A5:40:45:2B:10
1,588,562e7c77-e279-4ff2-b39e-7dd2caf6deb4,2020-09-10 22:24:11,3c24f6c1-06d9-456d-af0c-23033e967d03,2020-09-10 22:22:12,3,588,588,588,out/09-10-15-22/log,out/09-10-15-22/base_samples588,out/09-10-15-22/bit1_samples588,out/09-10-15-22/bit0_samples588,0,,3.87979499582234,92:5C:47:BD:6D:66
1,167,a3aba14d-3513-4118-ba1a-29f68cfae47d,2020-09-10 22:24:12,9a4657c9-9ac8-4f8e-bb33-6689f7e97795,2020-09-10 22:22:12,3,167,167,167,out/09-10-15-22/log,out/09-10-15-22/base_samples167,out/09-10-15-22/bit1_samples167,out/09-10-15-22/bit0_samples167,0,,1.55291591927383,F6:8C:DD:BF:DC:F6
1,830,6cc91af2-766c-496a-a204-2b073019de9e,2020-09-10 22:24:11,b854453e-27e7-49a3-80c9-86bdd44bb7d0,2020-09-10 22:22:22,3,830,830,830,out/09-10-15-22/log,out/09-10-15-22/base_samples830,out/09-10-15-22/bit1_samples830,out/09-10-15-22/bit0_samples830,0,,1.01042559397692,DA:BE:5F:D1:9A:9D
1,612,ab47b557-a709-491d-b7b1-850b8d891aac,2020-09-10 22:24:11,d459ded5-6adc-48ca-b79c-d29c4c5dbc89,2020-09-10 22:22:16,3,769,612,624,out/09-10-15-22/log,out/09-10-15-22/base_samples612,out/09-10-15-22/bit1_samples612,out/09-10-15-22/bit0_samples612,-1.49871615255781,,1.6572999949205,62:73:8D:E2:78:16
1,129,3ebf6203-f86a-4fc6-a2a6-939d9b7c0b2b,2020-09-10 22:24:12,59703025-dc1f-4e26-95c0-b0b31b808fac,2020-09-10 22:22:12,3,129,144,129,out/09-10-15-22/log,out/09-10-15-22/base_samples129,out/09-10-15-22/bit1_samples129,out/09-10-15-22/bit0_samples129,-0.610008670155162,,1.00002980520341,56:8B:E4:E7:80:84
1,436,8ef89a63-6a66-43b4-8545-7bf8c17a9646,2020-09-10 22:24:11,587855dd-1f13-4ac2-8ce7-fed5e1cc326b,2020-09-10 22:22:24,3,436,439,436,out/09-10-15-22/log,out/09-10-15-22/base_samples436,out/09-10-15-22/bit1_samples436,out/09-10-15-22/bit0_samples436,-0.317189976252379,,1.07340507738601,86:B4:EE:C2:20:78
1,379,8d4f15ce-d7fd-4220-b237-59c671c7c741,2020-09-10 22:24:12,f8c27ef4-3689-4dbf-8671-f2cb39285422,2020-09-10 22:22:12,3,379,379,379,out/09-10-15-22/log,out/09-10-15-22/base_samples379,out/09-10-15-22/bit1_samples379,out/09-10-15-22/bit0_samples379,0,,1.00065934898623,36:E2:C7:C7:8D:00
1,253,0ca2a405-e313-4642-bfca-e701a7b4ab3c,2020-09-10 22:24:12,04a5743f-a583-46da-bdc7-c3efead6a590,2020-09-10 22:22:12,3,274,253,253,out/09-10-15-22/log,out/09-10-15-22/base_samples253,out/09-10-15-22/bit1_samples253,out/09-10-15-22/bit0_samples253,-4.58287819983966,,1.00442045490966,E6:C8:EC:6E:29:3B
1,547,52e185fc-0363-4b67-bcce-9830c8f0d84c,2020-09-10 22:24:12,a7027232-765e-4a18-a9ef-efaecc08d19c,2020-09-10 22:22:21,3,998,547,824,out/09-10-15-22/log,out/09-10-15-22/base_samples547,out/09-10-15-22/bit1_samples547,out/09-10-15-22/bit0_samples547,-2.20543953448691,,1.05706933892883,7A:17:AA:9D:0B:A9
1,306,15d66010-ac5b-4243-bf74-a8f57991e44e,2020-09-10 22:24:11,05990305-ff8c-4c1d-bfd9-b71c05883e29,2020-09-10 22:22:12,3,320,306,306,out/09-10-15-22/log,out/09-10-15-22/base_samples306,out/09-10-15-22/bit1_samples306,out/09-10-15-22/bit0_samples306,-1.18095036727312,,1.18137792318509,B6:44:DA:ED:F7:BB
1,891,3bbd77fb-6905-499a-8111-340f8cee0742,2020-09-10 22:24:12,15f08b96-a704-497d-948c-10ee582fb617,2020-09-10 22:22:14,3,891,891,891,out/09-10-15-22/log,out/09-10-15-22/base_samples891,out/09-10-15-22/bit1_samples891,out/09-10-15-22/bit0_samples891,0,,1.01931340589355,86:BF:8A:EF:EC:02
1,581,2fa90eff-89aa-4288-b35b-5939f1eb25cf,2020-09-10 22:24:12,adb49a3f-6247-4f6a-95b5-9846afa89cb7,2020-09-10 22:22:31,3,581,581,581,out/09-10-15-22/log,out/09-10-15-22/base_samples581,out/09-10-15-22/bit1_samples581,out/09-10-15-22/bit0_samples581,0,,1.39711231287822,56:ED:CD:C3:72:CA
1,499,4e8d7473-dea7-4f1d-be22-185e09ae96fc,2020-09-10 22:24:12,518a781e-0593-46ed-a049-37ae4757807e,2020-09-10 22:22:23,3,499,499,499,out/09-10-15-22/log,out/09-10-15-22/base_samples499,out/09-10-15-22/bit1_samples499,out/09-10-15-22/bit0_samples499,0,,1.01154106775678,DA:C9:BD:FD:5E:91
1,7,19f7ec35-a591-43d3-a963-2ea646841c86,2020-09-10 22:24:12,43464f35-bffd-482f-95bb-e51e6f7754d6,2020-09-10 22:22:11,3,256,512,7,out/09-10-15-22/log,out/09-10-15-22/base_samples7,out/09-10-15-22/bit1_samples7,out/09-10-15-22/bit0_samples7,-0.791750369654694,,1.00049295217937,B6:EC:F8:0C:B7:8C
1,662,121954c5-eb65-4183-b48a-dcd5fe8787aa,2020-09-10 22:24:11,2f57d15d-34d2-4dc0-8e7a-db40a78a26c7,2020-09-10 22:22:24,3,662,662,704,out/09-10-15-22/log,out/09-10-15-22/base_samples662,out/09-10-15-22/bit1_samples662,out/09-10-15-22/bit0_samples662,-7.67848883098998,,1.49997381212068,9E:CE:9B:0E:A4:49
1,58,5b1bee18-b927-4a00-a6d9-ae04d2fa913d,2020-09-10 22:24:11,08a8380a-f464-4dc2-9e7e-d60f8a542665,2020-09-10 22:22:11,3,256,58,58,out/09-10-15-22/log,out/09-10-15-22/base_samples58,out/09-10-15-22/bit1_samples58,out/09-10-15-22/bit0_samples58,-1.77412148132563,,1.00166581240794,96:97:FA:D9:74:7E
1,872,ffc910ac-9cb2-4747-9cd7-ad7fb4b89f0a,2020-09-10 22:24:11,65c3de15-05a6-4f04-8fc8-8ed02e81b052,2020-09-10 22:22:20,3,872,872,872,out/09-10-15-22/log,out/09-10-15-22/base_samples872,out/09-10-15-22/bit1_samples872,out/09-10-15-22/bit0_samples872,0,,1.12404785807899,BE:BC:73:5E:2F:76
1,393,7dd5a7e3-c585-4617-b4ad-82c75f64885d,2020-09-10 22:24:12,9cab27df-c404-4b78-892d-4fc5c9cc3fe6,2020-09-10 22:22:12,3,393,393,393,out/09-10-15-22/log,out/09-10-15-22/base_samples393,out/09-10-15-22/bit1_samples393,out/09-10-15-22/bit0_samples393,0,,1.00879068015368,5A:80:E6:28:AC:B5
1,576,59ccfd32-a5e1-423a-bbca-0398509f7c97,2020-09-10 22:24:11,5517b38a-69e3-4f53-88be-4b129a6d7803,2020-09-10 22:22:35,3,577,624,576,out/09-10-15-22/log,out/09-10-15-22/base_samples576,out/09-10-15-22/bit1_samples576,out/09-10-15-22/bit0_samples576,-1.36901535159847,,6.4826778997583,42:03:04:C6:F7:46
1,982,5f059048-5244-485e-ad6d-4d295cfe91bb,2020-09-10 22:24:11,b938a29b-53bf-47a1-80b7-5039afafe1f2,2020-09-10 22:22:40,3,982,982,992,out/09-10-15-22/log,out/09-10-15-22/base_samples982,out/09-10-15-22/bit1_samples982,out/09-10-15-22/bit0_samples982,-3.90675695091941,,1.0698716346659,42:2F:96:61:FE:C2
1,571,76c39347-557c-496d-8165-9ba9ebc3457f,2020-09-10 22:24:12,54c20220-f9de-4f81-92ef-6904094b9a35,2020-09-10 22:22:14,3,571,571,571,out/09-10-15-22/log,out/09-10-15-22/base_samples571,out/09-10-15-22/bit1_samples571,out/09-10-15-22/bit0_samples571,0,,1.00273837444,B2:31:F0:0C:1C:3E
1,481,3a16eff2-579d-4840-aeeb-2e88a7800e2f,2020-09-10 22:24:12,2872e0bc-fa2c-4c95-8737-da2bb664c11e,2020-09-10 22:22:39,3,481,512,481,out/09-10-15-22/log,out/09-10-15-22/base_samples481,out/09-10-15-22/bit1_samples481,out/09-10-15-22/bit0_samples481,-1.89763825687371,,1.2313475312591,A2:76:D9:E1:59:C9
1,751,0bba5c52-5312-4574-a370-19f1e53cfb10,2020-09-10 22:24:12,f8f5b26a-2758-435a-9b88-988701096856,2020-09-10 22:22:24,3,752,751,768,out/09-10-15-22/log,out/09-10-15-22/base_samples751,out/09-10-15-22/bit1_samples751,out/09-10-15-22/bit0_samples751,-2.01404147082719,,4.79174078542425,BA:82:03:E0:D2:FF
1,619,6afc7074-f052-4f99-a2f9-db4bb0d0494b,2020-09-10 22:24:12,856743d2-03aa-4213-aac8-2a1991410131,2020-09-10 22:22:20,3,619,620,778,out/09-10-15-22/log,out/09-10-15-22/base_samples619,out/09-10-15-22/bit1_samples619,out/09-10-15-22/bit0_samples619,-6.03719458660929,,306.017028476122,6A:6B:1B:D8:0F:D1
1,101,b40c4e3a-885b-4d8e-887e-3930ed0a569f,2020-09-10 22:24:12,900a6191-239a-4b57-bd54-aa05ebce8f2e,2020-09-10 22:22:11,3,101,101,101,out/09-10-15-22/log,out/09-10-15-22/base_samples101,out/09-10-15-22/bit1_samples101,out/09-10-15-22/bit0_samples101,0,,1.00413207506389,D6:63:83:9C:70:19
1,893,0cb369a9-30d8-4c20-b4c8-0b6bf1c55880,2020-09-10 22:24:12,1f811841-8f92-4c47-aad0-aced05861732,2020-09-10 22:22:16,3,893,893,893,out/09-10-15-22/log,out/09-10-15-22/base_samples893,out/09-10-15-22/bit1_samples893,out/09-10-15-22/bit0_samples893,0,,1.17012303209235,CA:69:E2:A1:78:8D
1,851,c0da8ae1-17fe-4a72-b81e-a2732376cba9,2020-09-10 22:24:12,ae44d5f4-1af0-4847-89dc-d8c0f936f268,2020-09-10 22:22:24,3,851,851,865,out/09-10-15-22/log,out/09-10-15-22/base_samples851,out/09-10-15-22/bit1_samples851,out/09-10-15-22/bit0_samples851,-10.889864259862,,1.07293840582274,1A:24:8A:99:43:55
1,726,fb221e3d-9ca8-4ba7-a67e-39a6c870d63c,2020-09-10 22:24:11,6f52e7b6-d21c-4ea4-8d3a-a5d1df178f43,2020-09-10 22:22:16,3,769,769,726,out/09-10-15-22/log,out/09-10-15-22/base_samples726,out/09-10-15-22/bit1_samples726,out/09-10-15-22/bit0_samples726,-3.6811880270011,,4.21950341859219,8A:94:81:14:C1:C0
1,38,a3e1838e-d423-4d7f-9081-c5f4db5e7841,2020-09-10 22:24:11,16b3de6f-79ad-46c0-94a2-05a2b9e87bb7,2020-09-10 22:22:12,3,256,160,38,out/09-10-15-22/log,out/09-10-15-22/base_samples38,out/09-10-15-22/bit1_samples38,out/09-10-15-22/bit0_samples38,-1.60477871907782,,1.04502138330043,4A:B6:7B:BB:1E:DD
1,441,93885c84-1cdc-419f-9f6d-11bef3bedd97,2020-09-10 22:24:12,47777ca0-5751-48a4-8025-53cbb69e9ad9,2020-09-10 22:22:18,3,441,441,441,out/09-10-15-22/log,out/09-10-15-22/base_samples441,out/09-10-15-22/bit1_samples441,out/09-10-15-22/bit0_samples441,0,,1.13322818650585,32:E4:C9:E1:68:18
1,276,e8358701-2870-4117-bde6-a2821e48f4e5,2020-09-10 22:24:11,b2e4e1e0-a169-4c1c-b5a4-c061b4ce6c06,2020-09-10 22:22:12,3,280,328,394,out/09-10-15-22/log,out/09-10-15-22/base_samples276,out/09-10-15-22/bit1_samples276,out/09-10-15-22/bit0_samples276,-5.26056251205609,,2.97108618756999,8E:43:F1:1D:80:3C
1,854,aeff39c0-7d3d-4404-875f-3ce7b728dea4,2020-09-10 22:24:11,b62e8023-2cd1-4062-8ad4-a0d73658b264,2020-09-10 22:22:19,3,864,854,864,out/09-10-15-22/log,out/09-10-15-22/base_samples854,out/09-10-15-22/bit1_samples854,out/09-10-15-22/bit0_samples854,-4.6870735999718,,1.00295214148819,B2:F1:2B:44:55:28
1,614,636c3bb2-5d1f-4a56-83c1-8b6a50226858,2020-09-10 22:24:11,45ab68f3-8993-4ddf-80b8-04c0df89f42e,2020-09-10 22:22:15,3,614,624,615,out/09-10-15-22/log,out/09-10-15-22/base_samples614,out/09-10-15-22/bit1_samples614,out/09-10-15-22/bit0_samples614,-2.62626914772561,,1.30772895356775,9E:3F:A6:46:F0:FC
1,50,3afd56f4-4139-41df-a02b-decde2c79e5c,2020-09-10 22:24:11,6a25b327-4a6c-45d4-a664-8a32d7ad5b8c,2020-09-10 22:22:11,3,50,50,50,out/09-10-15-22/log,out/09-10-15-22/base_samples50,out/09-10-15-22/bit1_samples50,out/09-10-15-22/bit0_samples50,0,,1.00435567801055,0E:E5:01:09:94:B2
1,21,e6075a4f-62bb-44ab-8864-e9cc9bc3f2ca,2020-09-10 22:24:12,677df64d-adff-4058-b18d-60bf35a79207,2020-09-10 22:22:11,3,513,21,21,out/09-10-15-22/log,out/09-10-15-22/base_samples21,out/09-10-15-22/bit1_samples21,out/09-10-15-22/bit0_samples21,-0.462679026481761,,1.00960084940563,32:60:CE:60:E2:85
1,689,e418131d-db3f-4a3e-86da-a9a7e1d212e3,2020-09-10 22:24:12,a8b32901-fbe2-4c9a-b0d8-38c47b27dac8,2020-09-10 22:22:25,3,689,689,702,out/09-10-15-22/log,out/09-10-15-22/base_samples689,out/09-10-15-22/bit1_samples689,out/09-10-15-22/bit0_samples689,-6.85377397181487,,1.82130404586571,C6:32:0A:9C:16:D0
1,282,0e93c5c4-c8ec-4642-8857-a7c2ab056638,2020-09-10 22:24:11,685f36f6-c917-4ef1-9c2a-ef2a87e83572,2020-09-10 22:22:12,3,282,282,282,out/09-10-15-22/log,out/09-10-15-22/base_samples282,out/09-10-15-22/bit1_samples282,out/09-10-15-22/bit0_samples282,0,,1.00237620058699,7E:2D:70:8E:28:C8
1,794,e5d3c3f7-4b6b-465e-952b-2f4a487f3e7f,2020-09-10 22:24:11,fd36877f-52ef-49fa-9c50-ed1d81c972a4,2020-09-10 22:22:13,3,794,835,794,out/09-10-15-22/log,out/09-10-15-22/base_samples794,out/09-10-15-22/bit1_samples794,out/09-10-15-22/bit0_samples794,-0.357842443350427,,3.39177144564218,62:8F:AE:64:9F:80
1,523,6286c566-3d48-495f-a36c-3cbe050ff531,2020-09-10 22:24:12,b7aaf036-c785-4202-b8a2-1b886b380d20,2020-09-10 22:22:18,3,523,523,523,out/09-10-15-22/log,out/09-10-15-22/base_samples523,out/09-10-15-22/bit1_samples523,out/09-10-15-22/bit0_samples523,0,,1.20628140499054,B2:C1:9B:12:4D:36
1,545,85d2d428-603e-4118-ac01-af7ca0a9bd9b,2020-09-10 22:24:12,631daff6-3fd4-44fe-87ed-693e788a4a35,2020-09-10 22:22:12,3,545,545,545,out/09-10-15-22/log,out/09-10-15-22/base_samples545,out/09-10-15-22/bit1_samples545,out/09-10-15-22/bit0_samples545,0,,1.65707724057427,7E:7C:41:62:D4:D7
1,477,a5a60b4e-8749-450d-9936-f38626ca26f4,2020-09-10 22:24:12,92a65ded-78d2-453c-a0f8-2c3a16446768,2020-09-10 22:22:17,3,477,477,477,out/09-10-15-22/log,out/09-10-15-22/base_samples477,out/09-10-15-22/bit1_samples477,out/09-10-15-22/bit0_samples477,0,,1.00001974295444,4E:A9:BA:CD:1E:BF
1,260,51fa7552-6b71-46f0-b9e8-132020fcacf9,2020-09-10 22:24:11,07126d81-6cc3-4962-a3d8-10e2e8c5c368,2020-09-10 22:22:12,3,320,320,260,out/09-10-15-22/log,out/09-10-15-22/base_samples260,out/09-10-15-22/bit1_samples260,out/09-10-15-22/bit0_samples260,-2.13701115464699,,1.16632305371738,7E:4A:AB:29:8D:59
1,657,f39d2318-c359-498e-899e-3d4d53d2ecdc,2020-09-10 22:24:12,6760e3eb-9ed9-4b4d-b62b-32f209e4faee,2020-09-10 22:22:13,3,674,657,660,out/09-10-15-22/log,out/09-10-15-22/base_samples657,out/09-10-15-22/bit1_samples657,out/09-10-15-22/bit0_samples657,-0.600507170494109,,1.02109041237545,5A:8E:22:61:B0:99
1,620,5cef2280-b24a-4ed1-9a84-4d4966ddafd4,2020-09-10 22:24:11,7ef45247-a647-49e5-92df-71c8fa946668,2020-09-10 22:22:15,3,620,620,620,out/09-10-15-22/log,out/09-10-15-22/base_samples620,out/09-10-15-22/bit1_samples620,out/09-10-15-22/bit0_samples620,0,,1.00618345097359,BE:36:48:33:CF:B0
1,556,ec343718-750a-40e5-a346-545ec9780dd3,2020-09-10 22:24:11,3dd0c23a-8e73-4483-81bb-c326653f0e8d,2020-09-10 22:22:15,3,556,556,556,out/09-10-15-22/log,out/09-10-15-22/base_samples556,out/09-10-15-22/bit1_samples556,out/09-10-15-22/bit0_samples556,0,,1.20364679018039,2A:35:70:D8:1A:76
1,849,28932072-b56b-4e6e-8e44-f771c4585c06,2020-09-10 22:24:12,40e7064d-d436-4be6-b360-0240c7551131,2020-09-10 22:22:19,3,852,849,856,out/09-10-15-22/log,out/09-10-15-22/base_samples849,out/09-10-15-22/bit1_samples849,out/09-10-15-22/bit0_samples849,-5.59472126877488,,1.0183616339546,D6:C0:C9:74:5E:B7
1,972,f4378262-c254-48ab-a3f3-1e9a26091c37,2020-09-10 22:24:11,cea547a4-c261-4455-b877-4cc4369d8b5f,2020-09-10 22:22:19,3,972,972,972,out/09-10-15-22/log,out/09-10-15-22/base_samples972,out/09-10-15-22/bit1_samples972,out/09-10-15-22/bit0_samples972,0,,1.00009096793916,E6:42:68:BE:A9:4F
1,530,53f97591-abf9-4536-b0ee-3e13e6fffb2b,2020-09-10 22:24:11,e046f49e-a8d1-4c7d-b65b-09e5491d0fcb,2020-09-10 22:22:18,3,530,530,530,out/09-10-15-22/log,out/09-10-15-22/base_samples530,out/09-10-15-22/bit1_samples530,out/09-10-15-22/bit0_samples530,0,,1.00863691497532,B6:D0:AE:2F:2D:44
