In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694367170,7.60,2019-12-07 04:52:45,2000.171,lo,127.0.0.1,b1:ba:45:96:cd:25,1,40.758012533187866,34.75534796714783
Both,1575694368429,8.28,2019-12-07 04:52:44,2000.182,eth2,169.254.8.1,09:23:8e:13:8f:ce,1,39.51965522766113,33.51769518852234
Both,1575694367234,7.85,2019-12-07 04:52:45,2000.166,eth2,169.254.8.1,2b:c5:06:15:20:63,1,40.717392444610596,34.714205741882324
Both,1575694367826,7.41,2019-12-07 04:52:46,2000.182,lo,127.0.0.1,bf:89:49:61:4a:9d,1,40.156264543533325,34.1543869972229
Both,1575694368221,7.23,2019-12-07 04:52:46,2000.18,eth2,169.254.8.1,d3:b0:21:27:65:d9,1,39.82498121261597,33.823132038116455
Both,1575694367030,7.32,2019-12-07 04:52:45,2000.078,lo,127.0.0.1,83:e7:e1:57:46:a7,1,41.03158187866211,35.02886462211609
Both,1575694366946,7.58,2019-12-07 04:52:45,2000.069,eth2,169.254.8.1,55:24:ad:e0:1f:38,1,41.138128995895386,35.13576698303223
Both,1575694367497,8.55,2019-12-07 04:52:44,2000.176,lo,127.0.0.1,b9:1f:b0:47:21:fe,1,40.59649109840393,34.59470057487488
Both,1575694366671,7.88,2019-12-07 04:52:44,2000.078,lo,127.0.0.1,e9:fb:2f:a0:84:d2,1,41.437586545944214,35.35704207420349
Both,1575694366971,7.66,2019-12-07 04:52:45,2000.069,lo,127.0.0.1,03:90:16:1a:5b:77,1,41.13574504852295,35.129250288009644
Both,1575694366343,7.77,2019-12-07 04:52:44,2000.188,eth1,169.254.8.130,9f:32:93:fc:1e:3f,1,41.87939190864563,35.87759852409363
Both,1575694366733,7.79,2019-12-07 04:52:44,2000.078,eth1,169.254.8.130,91:aa:ac:fe:7c:46,1,41.49343228340149,35.48965811729431
Both,1575694367311,7.84,2019-12-07 04:52:45,2000.181,eth1,169.254.8.130,93:5d:4a:fb:63:92,1,40.92373538017273,34.921661138534546
Both,1575694369170,7.98,2019-12-07 04:52:46,2000.182,eth0,192.168.1.1,1b:c5:f1:d2:46:c7,1,39.10989189147949,33.10713195800781
Both,1575694367314,7.71,2019-12-07 04:52:45,2000.181,eth1,169.254.8.130,4f:9c:78:74:d8:5f,1,40.97017192840576,34.968100786209106
Both,1575694366619,7.55,2019-12-07 04:52:45,2000.171,lo,127.0.0.1,ad:a1:cf:01:bb:40,1,41.676472425460815,35.65586829185486
Both,1575694367409,7.19,2019-12-07 04:52:45,2000.069,lo,127.0.0.1,75:03:68:34:1c:ba,1,40.90064311027527,34.898234367370605
Both,1575694367793,7.45,2019-12-07 04:52:45,2000.181,eth2,169.254.8.1,87:7a:0f:5d:01:02,1,40.529269218444824,34.52537250518799
Both,1575694366745,7.27,2019-12-07 04:52:44,2000.171,eth0,192.168.1.1,e3:c9:b8:c8:4f:46,1,41.59407949447632,35.58754324913025
Both,1575694366886,7.09,2019-12-07 04:52:45,2000.188,eth1,169.254.8.130,67:a9:d8:7a:84:2d,1,41.47308039665222,35.46560215950012
Both,1575694366791,7.60,2019-12-07 04:52:45,2000.081,eth2,169.254.8.1,b9:8d:8d:b9:8d:4c,1,41.578487157821655,35.575812101364136
Both,1575694367752,7.40,2019-12-07 04:52:45,2000.166,eth2,169.254.8.1,df:db:4f:fb:a3:28,1,40.642632722854614,34.64093255996704
Both,1575694367340,7.70,2019-12-07 04:52:45,2000.152,eth2,169.254.8.1,25:81:99:78:04:7b,1,41.05871653556824,35.05700349807739
Both,1575694367136,7.35,2019-12-07 04:52:45,2000.081,eth1,169.254.8.130,89:4a:aa:19:db:b0,1,41.268194913864136,35.264771938323975
Both,1575694367232,7.36,2019-12-07 04:52:45,2000.187,eth2,169.254.8.1,4b:a8:dd:69:49:37,1,41.202991247177124,35.1981418132782
Both,1575694367527,7.26,2019-12-07 04:52:45,2000.152,eth0,192.168.1.1,4d:b7:51:32:eb:e2,1,40.998966693878174,34.99728345870972
Both,1575694366937,7.01,2019-12-07 04:52:45,2000.171,eth1,169.254.8.130,5d:f2:6c:b7:8b:39,1,41.59374403953552,35.59170150756836
Both,1575694366670,7.40,2019-12-07 04:52:45,2000.188,eth2,169.254.8.1,c5:c6:b0:58:7a:7c,1,41.87543201446533,35.87329983711243
Both,1575694367367,8.16,2019-12-07 04:52:44,2000.149,eth1,169.254.8.130,85:54:50:10:66:f9,1,41.24522304534912,35.24010515213013
Both,1575694367604,8.62,2019-12-07 04:52:44,2000.176,eth1,169.254.8.130,a3:3d:f3:d1:93:21,1,41.01848602294922,35.01664423942566
Both,1575694368944,8.06,2019-12-07 04:52:46,2000.167,lo,127.0.0.1,a3:17:4b:59:79:6e,1,39.71281981468201,33.71048092842102
Both,1575694367389,7.67,2019-12-07 04:52:45,2000.152,eth1,169.254.8.130,8b:b6:cb:c3:41:f2,1,41.28914260864258,35.28700256347656
Both,1575694368786,8.84,2019-12-07 04:52:45,2000.168,eth2,169.254.8.1,55:2f:0c:00:36:0d,1,39.90024399757385,33.89820957183838
Both,1575694368918,8.00,2019-12-07 04:52:46,2000.167,lo,127.0.0.1,57:01:c7:6c:78:c1,1,39.78001356124878,33.77536630630493
Both,1575694367450,8.11,2019-12-07 04:52:45,2000.187,eth1,169.254.8.130,c5:fd:c3:b6:f6:85,1,41.24574875831604,35.24329853057861
Both,1575694367961,7.63,2019-12-07 04:52:45,2000.149,eth1,169.254.8.130,71:86:c1:07:9d:aa,1,40.8471200466156,34.84538531303406
Both,1575694368334,7.93,2019-12-07 04:52:46,2000.176,lo,127.0.0.1,87:0b:8e:74:1b:9c,1,40.52089524269104,34.51926326751709
Both,1575694367318,7.34,2019-12-07 04:52:45,2000.187,eth2,169.254.8.1,15:30:e6:27:a7:31,1,41.54349946975708,35.54086756706238
Both,1575694367252,8.42,2019-12-07 04:52:44,2000.149,eth2,169.254.8.1,dd:e2:2b:59:2e:7b,1,41.66423964500427,35.66058897972107
Both,1575694369507,8.11,2019-12-07 04:52:46,2000.168,eth2,169.254.8.1,67:60:02:11:13:10,1,39.45247769355774,33.44827198982239
Both,1575694368772,8.62,2019-12-07 04:52:45,2000.168,lo,127.0.0.1,11:73:b1:26:d1:ff,1,40.203186988830566,34.20113801956177
Both,1575694369245,7.77,2019-12-07 04:52:47,2000.167,lo,127.0.0.1,41:32:a0:21:7e:2d,1,39.771477460861206,33.767372131347656
Both,1575694367342,7.97,2019-12-07 04:52:45,2000.187,eth0,192.168.1.1,fd:e2:b7:92:63:dc,1,41.75443077087402,35.75214433670044
Both,1575694368228,7.78,2019-12-07 04:52:45,2000.187,eth2,169.254.8.1,07:89:f3:ef:f7:d6,1,41.05938768386841,35.05703377723694
Both,1575694367484,7.69,2019-12-07 04:52:45,2000.129,lo,127.0.0.1,5f:b8:f5:b9:8e:fd,1,42.00410056114197,36.00232529640198
Both,1575694367343,7.80,2019-12-07 04:52:45,2000.129,eth1,169.254.8.130,e3:a3:19:95:86:0c,1,42.234540939331055,36.23282551765442
Both,1575694367792,7.20,2019-12-07 04:52:46,2000.129,eth2,169.254.8.1,d5:93:8f:9f:a1:3d,1,41.882073163986206,35.88039422035217
