Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,Pvalue,Mean Diff
593,0,0,3,991,6272,4207,997,6383,4588,0.574034257769276,111
14,0,0,5,984,6573,4421,999,6688,4924,0.584185423095493,115
171,0,0,8,1000,6006,3121,953,6122,3708,0.455757991280897,116
543,0,0,7,950,6526,4429,1000,6642,4824,0.58002287504495,116
167,0,0,3,1000,6006,3121,965,6124,3586,0.437355256987665,118
165,0,0,9,1000,7025,4970,926,7145,5330,0.610182958547703,120
254,0,0,8,959,6704,4509,982,6825,6347,0.627716794715842,121
413,0,0,9,990,6685,4628,958,6807,4809,0.568626612497749,122
588,0,0,5,1000,6207,3730,937,6329,5754,0.582580283442129,122
395,0,0,0,994,6484,4014,968,6607,4419,0.519129802431212,123
646,0,0,9,1000,6516,11864,911,6639,4412,0.760068819993205,123
506,0,0,9,1000,6941,4982,1000,7068,5586,0.591658756365103,127
428,0,0,8,1000,6495,5027,990,6624,4246,0.536272911567582,129
338,0,0,4,1000,6521,3739,977,6651,5094,0.518642903673454,130
636,0,0,8,972,6546,4615,959,6676,4663,0.538225298053317,130
394,0,0,9,1000,6423,3729,980,6556,4750,0.489031831737989,133
23,0,0,6,1000,6165,2903,1000,6300,3791,0.371479928561489,135
34,0,0,8,965,6666,4646,978,6808,5345,0.531912953715324,142
360,0,0,3,1000,6161,2950,936,6303,3687,0.351649015488939,142
299,0,0,1,962,6510,4592,970,6656,4723,0.490998341035772,146
98,0,0,9,1000,6701,4503,982,6854,4797,0.4644044077056,153
135,0,0,9,982,6336,4180,957,6489,4587,0.443136033575097,153
221,0,0,5,976,6716,5318,945,6874,5075,0.505331047350293,158
485,0,0,9,979,6303,3736,1000,6464,5145,0.425126840834433,161
180,0,0,1,981,6894,5058,1000,7058,5367,0.484010805106455,164
660,0,0,8,1000,6180,3529,972,6344,4422,0.363632377924583,164
377,0,0,9,997,6226,3619,980,6394,4023,0.329476386120583,168
580,0,0,1,963,6093,3028,958,6261,3762,0.281309639025272,168
26,0,0,9,1000,6165,2903,990,6334,3993,0.280794943184205,169
551,0,0,0,980,6796,4817,1000,6965,5007,0.444153968308042,169
417,0,0,8,926,6453,3404,995,6625,4143,0.318946315105769,172
177,0,0,8,1000,6239,3526,939,6412,3745,0.295940165133541,173
90,0,0,9,1000,6439,3830,995,6616,4272,0.330133410526674,177
562,0,0,5,971,6176,3295,923,6355,4165,0.301405132654573,179
302,0,0,6,962,6510,4592,957,6691,4677,0.392508690560425,181
420,0,0,1,979,6396,3922,986,6578,11008,0.62505459856168,182
538,0,0,8,955,6616,4300,982,6798,4977,0.388873428353228,182
169,0,0,6,1000,6006,3121,1000,6189,4225,0.270822319002713,183
295,0,0,6,978,7280,6342,998,7464,10949,0.646881670502381,184
145,0,0,3,1000,6266,4391,955,6451,4157,0.338740096974151,185
550,0,0,9,930,6290,4190,967,6476,4811,0.36882554033902,186
614,0,0,8,972,6837,5089,950,7026,6157,0.463927396629498,189
43,0,0,9,1000,5863,1883,966,6053,3395,0.126942478563535,190
401,0,0,9,994,6484,4014,966,6675,4151,0.300783825787425,191
175,0,0,6,1000,6239,3526,994,6431,4280,0.27466517955036,192
87,0,0,6,1000,6439,3830,989,6637,3964,0.257530319877772,198
414,0,0,2,926,6453,3404,1000,6652,4474,0.270055765397511,199
644,0,0,7,1000,6516,11864,1000,6715,4552,0.62055492884144,199
392,0,0,7,1000,6423,3729,936,6623,4343,0.278714308478604,200
411,0,0,7,990,6685,4628,957,6890,6245,0.411929294720561,205
15,0,0,6,984,6573,4421,1000,6783,5513,0.349021803498826,210
335,0,0,7,955,6626,4564,975,6838,5685,0.365990362359525,212
18,0,0,9,984,6573,4421,1000,6786,5138,0.32219072994373,213
144,0,0,2,1000,6266,4391,1000,6480,4092,0.259732530860272,214
125,0,0,7,1000,6311,3683,988,6526,4885,0.268479550364649,215
518,0,0,7,1000,7270,6281,1000,7490,10161,0.560424966340629,220
544,0,0,8,950,6526,4429,991,6746,4828,0.295382256223543,220
658,0,0,4,1000,6180,3529,1000,6401,13060,0.605549262138951,221
416,0,0,7,926,6453,3404,1000,6681,4714,0.221402204489226,228
631,0,0,8,1000,7003,5746,931,7232,13496,0.632117823402801,229
427,0,0,7,1000,6495,5027,982,6729,4757,0.287229253276251,234
560,0,0,2,971,6176,3295,970,6414,4052,0.15597475744151,238
155,0,0,6,1000,6547,4456,942,6786,13248,0.598758968550522,239
341,0,0,8,1000,6521,3739,980,6760,4668,0.209391450842272,239
229,0,0,8,986,6389,4337,948,6629,11979,0.561160771611381,240
594,0,0,5,991,6272,4207,1000,6512,4952,0.243896767654144,240
283,0,0,8,1000,6303,3857,967,6546,4696,0.210836898404117,243
539,0,0,9,955,6616,4300,1000,6860,5211,0.258074333574457,244
579,0,0,0,963,6093,3028,946,6339,3814,0.119216068068254,246
36,0,0,1,1000,5863,1883,992,6111,3150,0.033286915763927,248
399,0,0,7,994,6484,4014,1000,6732,5237,0.235362623761758,248
65,0,0,7,1000,6756,5273,961,7014,8723,0.430357401721421,258
583,0,0,7,963,6093,3028,945,6351,4063,0.11654019878977,258
373,0,0,3,997,6226,3619,964,6490,4655,0.162060694746484,264
467,0,0,5,1000,6476,6254,928,6742,5230,0.309919309504132,266
362,0,0,7,1000,6161,2950,982,6428,3619,0.072330824701044,267
11,0,0,2,984,6573,4421,990,6847,8131,0.352095953820537,274
88,0,0,7,1000,6439,3830,1000,6713,4427,0.139003117477606,274
132,0,0,6,982,6336,4180,986,6610,8083,0.344818707566751,274
183,0,0,6,981,6894,5058,933,7172,5730,0.261597628554559,278
66,0,0,8,1000,6756,5273,964,7039,6096,0.272107517548837,283
191,0,0,7,1000,6428,3713,978,6712,4611,0.132087939205115,284
111,0,0,8,983,6324,4308,932,6609,4928,0.179013251417832,285
228,0,0,7,986,6389,4337,989,6674,5230,0.187591628263971,285
438,0,0,9,964,6442,3920,1000,6727,4727,0.145478889355071,285
164,0,0,8,1000,7025,4970,975,7312,5815,0.239064188188933,287
445,0,0,7,1000,6316,3423,1000,6604,4252,0.095455861310328,288
305,0,0,9,962,6510,4592,990,6799,5470,0.205858876110222,289
590,0,0,8,1000,6207,3730,970,6498,4912,0.13974182756085,291
537,0,0,7,955,6616,4300,990,6908,5451,0.188984615280186,292
162,0,0,6,1000,7025,4970,995,7318,6034,0.236806854492069,293
450,0,0,3,980,6205,4195,949,6504,4855,0.148560420338349,299
375,0,0,7,997,6226,3619,962,6528,4557,0.105336282258608,302
349,0,0,8,959,6525,4073,1000,6828,13930,0.50998837331629,303
571,0,0,8,1000,6506,4421,920,6809,4338,0.129975061330429,303
654,0,0,9,1000,6245,3479,995,6552,9761,0.350114841755914,307
645,0,0,8,1000,6516,11864,1000,6828,5161,0.445883555093785,312
595,0,0,7,991,6272,4207,965,6597,4814,0.112433006944403,325
454,0,0,8,980,6205,4195,970,6532,4582,0.100553171218164,327
597,0,0,9,991,6272,4207,914,6602,4865,0.114831385418501,330
170,0,0,7,1000,6006,3121,978,6343,4293,0.046432310431955,337
368,0,0,7,1000,6403,4086,965,6741,5021,0.102581190482593,338
393,0,0,8,1000,6423,3729,979,6761,4884,0.084239192177084,338
555,0,0,5,980,6796,4817,953,7135,5411,0.146299535405679,339
596,0,0,8,991,6272,4207,983,6627,4758,0.079331605773762,355
20,0,0,3,1000,6165,2903,987,6528,4362,0.029343587252995,363
357,0,0,9,981,6582,4702,954,6946,5389,0.11397513070449,364
439,0,0,0,1000,6316,3423,1000,6681,5102,0.06051007305843,365
398,0,0,6,994,6484,4014,1000,6853,4879,0.065279479096947,369
330,0,0,8,1000,7014,5758,1000,7385,6220,0.166522556115365,371
374,0,0,6,997,6226,3619,973,6599,4503,0.043184374348632,373
661,0,0,9,1000,6180,3529,938,6554,6247,0.107956885892606,374
355,0,0,7,981,6582,4702,1000,6964,5402,0.093187790231256,382
446,0,0,8,1000,6316,3423,1000,6704,4436,0.028697718080777,388
589,0,0,7,1000,6207,3730,979,6609,4797,0.037862494623446,402
163,0,0,7,1000,7025,4970,907,7433,6309,0.119462290685611,408
356,0,0,8,981,6582,4702,981,6999,5505,0.071387580346521,417
328,0,0,6,1000,7014,5758,1000,7440,6425,0.118624901593813,426
391,0,0,6,1000,6423,3729,973,6850,5257,0.03807688880221,427
563,0,0,7,971,6176,3295,932,6610,5066,0.02756815703144,434
526,0,0,9,988,6564,4502,994,6999,12513,0.302808316715284,435
451,0,0,4,980,6205,4195,937,6654,5981,0.058271639162142,449
581,0,0,3,963,6093,3028,985,6542,4332,0.007980103772461,449
435,0,0,6,964,6442,3920,951,6894,5374,0.035847611788291,452
558,0,0,9,980,6796,4817,989,7250,5804,0.059020670426723,454
361,0,0,6,1000,6161,2950,966,6624,4846,0.010932110441624,463
611,0,0,2,972,6837,5089,1000,7300,7160,0.097351554615255,463
172,0,0,9,1000,6006,3121,1000,6473,4822,0.010229942855222,467
24,0,0,7,1000,6165,2903,971,6635,4997,0.011073452695469,470
69,0,0,2,979,17079,333470,1000,17551,38894,0.964917165856874,472
666,0,0,7,989,6372,4135,931,6846,5160,0.027065257675842,474
582,0,0,5,963,6093,3028,921,6570,9192,0.134169784517684,477
447,0,0,9,1000,6316,3423,1000,6795,4637,0.008672968335995,479
38,0,0,4,1000,5863,1883,948,6348,4004,0.000718472689878,485
376,0,0,8,997,6226,3619,960,6711,4802,0.011962610612343,485
21,0,0,4,1000,6165,2903,1000,6656,5549,0.013280098817456,491
39,0,0,5,1000,5863,1883,1000,6355,4000,0.000447460586157,492
613,0,0,7,972,6837,5089,1000,7329,10178,0.173024477204386,492
134,0,0,8,982,6336,4180,942,6830,5121,0.020867536174142,494
484,0,0,8,979,6303,3736,978,6798,16285,0.354387008809181,495
436,0,0,7,964,6442,3920,993,6941,13873,0.276180142352018,499
63,0,0,5,1000,6756,5273,1000,7288,5735,0.030948601012098,532
457,0,0,2,972,16459,321508,937,17024,328571,0.969725413823122,565
426,0,0,6,1000,6495,5027,966,7073,6654,0.030338071352703,578
331,0,0,9,1000,7014,5758,972,7596,13926,0.227851830036305,582
41,0,0,7,1000,5863,1883,979,6471,4296,5.139214259e-05,608
496,0,0,7,1000,6285,3726,989,6916,5234,0.002005544805778,631
465,0,0,3,1000,6476,6254,956,7116,6240,0.023634063215992,640
584,0,0,8,963,6093,3028,968,6733,9425,0.044566444686034,640
483,0,0,7,979,6303,3736,1000,6969,13742,0.139735187512901,666
51,0,0,9,975,6409,3659,995,7118,15063,0.149605169651762,709
148,0,0,7,1000,6266,4391,978,6976,13785,0.124743943037406,710
533,0,0,9,1000,17205,325120,966,17929,331243,0.961010869865673,724
665,0,0,4,989,6372,4135,1000,7110,14585,0.124129565650113,738
557,0,0,8,980,6796,4817,987,7542,6303,0.003216071031421,746
553,0,0,2,980,6796,4817,969,7589,6387,0.002020847321057,793
556,0,0,7,980,6796,4817,937,7589,6435,0.002374104854857,793
303,0,0,7,962,6510,4592,996,7312,18871,0.193218656464595,802
37,0,0,3,1000,5863,1883,1000,6678,4577,2.22143124e-07,815
182,0,0,5,981,6894,5058,986,7735,17996,0.158103736942057,841
50,0,0,8,975,6409,3659,991,7251,14707,0.080729944340418,842
565,0,0,9,971,6176,3295,937,7040,12788,0.045231376087686,864
42,0,0,8,1000,5863,1883,1000,6825,17680,0.087397315391502,962
40,0,0,6,1000,5863,1883,969,7013,19449,0.067219729507076,1150
70,0,0,4,979,17079,333470,1000,18406,173306,0.911846982346133,1327
545,0,0,9,950,6526,4429,999,7936,16120,0.007901766462826,1410
603,0,0,0,996,7303,15475,981,10766,4285,1.6539e-11,3463
605,0,0,2,996,7303,15475,970,11166,5856,3.39e-13,3863
409,0,0,2,990,6685,4628,1000,10572,4595,0.0,3887
604,0,0,1,996,7303,15475,983,11306,6287,7.7e-14,4003
100,0,0,4,985,7038,5669,996,11609,21106,6.3572e-11,4571
197,0,0,6,1000,6417,3695,1000,11069,7232,0.0,4652
92,0,0,1,1000,6701,4503,952,11450,6792,0.0,4749
489,0,0,5,1000,6590,4816,984,11442,12827,0.0,4852
119,0,0,0,1000,6311,3683,1000,11186,4208,0.0,4875
195,0,0,2,1000,6417,3695,951,11302,9398,0.0,4885
313,0,0,2,926,7070,5473,1000,11955,6720,0.0,4885
234,0,0,3,974,7652,6678,967,12553,15295,0.0,4901
474,0,0,4,984,6394,4913,970,11323,10100,0.0,4929
54,0,0,5,1000,6861,5043,1000,11845,13931,0.0,4984
567,0,0,2,1000,6506,4421,964,11514,11401,0.0,5008
480,0,0,3,979,6303,3736,970,11344,8154,0.0,5041
650,0,0,3,1000,6245,3479,983,11304,6594,0.0,5059
482,0,0,5,979,6303,3736,1000,11373,9938,0.0,5070
311,0,0,8,1000,16362,319919,972,21444,468851,0.779210908695396,5082
160,0,0,3,1000,7025,4970,951,12152,6240,0.0,5127
333,0,0,4,955,6626,4564,975,11914,32360,5.1992528e-07,5288
208,0,0,1,1000,6701,4731,955,11991,35220,4.730088521e-06,5290
94,0,0,5,1000,6701,4503,982,12180,19592,0.0,5479
540,0,0,0,950,6526,4429,957,12134,45158,0.000140083598844,5608
250,0,0,3,959,6704,4509,965,12321,27503,5.66318e-10,5617
472,0,0,1,984,6394,4913,978,12054,27369,2.90435e-10,5660
481,0,0,4,979,6303,3736,1000,12012,15535,0.0,5709
248,0,0,0,959,6704,4509,905,12496,17917,0.0,5792
101,0,0,5,985,7038,5669,995,12845,53173,0.000638828987445,5807
153,0,0,3,1000,6547,4456,965,12369,25650,6.491e-12,5822
109,0,0,6,983,6324,4308,910,12149,12370,0.0,5825
656,0,0,2,1000,6180,3529,940,12117,14697,0.0,5937
249,0,0,2,959,6704,4509,942,12654,17463,0.0,5950
161,0,0,5,1000,7025,4970,960,12989,8441,0.0,5964
657,0,0,3,1000,6180,3529,1000,12156,27504,1.6003e-11,5976
649,0,0,2,1000,6245,3479,969,12297,15748,0.0,6052
419,0,0,0,979,6396,3922,982,12459,9451,0.0,6063
345,0,0,2,959,6525,4073,1000,12610,50269,0.000144525276973,6085
252,0,0,6,959,6704,4509,962,12827,15119,0.0,6123
78,0,0,4,1000,16654,326456,1000,22795,326221,0.67396100694461,6141
552,0,0,1,980,6796,4817,1000,12955,7988,0.0,6159
536,0,0,5,955,6616,4300,986,12815,29611,1.22537e-10,6199
598,0,0,3,992,6459,4253,972,12675,18838,0.0,6216
194,0,0,0,1000,6417,3695,955,12744,35135,3.9846109e-08,6327
120,0,0,1,1000,6311,3683,1000,12866,30819,3.9514e-11,6555
278,0,0,0,1000,6303,3857,978,12896,41997,1.179878603e-06,6593
84,0,0,2,1000,6439,3830,987,13069,40808,4.45063161e-07,6630
655,0,0,1,1000,6180,3529,949,12819,37368,6.3956762e-08,6639
554,0,0,3,980,6796,4817,938,13466,27327,3.68e-13,6670
257,0,0,3,1000,6914,13366,1000,13737,57975,0.000300420235511,6823
121,0,0,2,1000,6311,3683,985,13773,29407,7e-15,7462
256,0,0,2,1000,6914,13366,957,14676,66799,0.00043768456748,7762
85,0,0,4,1000,6439,3830,1000,14298,76405,0.001198249543741,7859
541,0,0,4,950,6526,4429,928,14435,95322,0.01173871483634,7909
573,0,0,2,1000,6651,6348,935,14572,85123,0.004637252279014,7921
327,0,0,4,1000,7014,5758,996,15236,111429,0.020240934851752,8222
534,0,0,1,955,6616,4300,973,14927,92415,0.005177427647063,8311
586,0,0,1,1000,6207,3730,962,14727,103946,0.011219830607913,8520
140,0,0,6,1000,6375,4505,1000,14920,106693,0.011545900555693,8545
421,0,0,6,979,6396,3922,990,15447,101942,0.00534737148568,9051
639,0,0,5,1000,7565,42436,957,16807,329155,0.389020830522829,9242
403,0,0,2,1000,6818,5394,981,16531,141684,0.032146138216635,9713
103,0,0,7,985,7038,5669,1000,16775,317782,0.332889725825147,9737
60,0,0,1,1000,6756,5273,1000,16535,319880,0.333976423982878,9779
620,0,0,8,1000,6582,14903,968,16568,326810,0.342489426301079,9986
217,0,0,7,1000,6524,4679,1000,16549,319794,0.321821752678937,10025
564,0,0,8,971,6176,3295,1000,16205,319012,0.320419246453572,10029
473,0,0,3,984,6394,4913,1000,16446,319467,0.320032864896802,10052
647,0,0,0,1000,6245,3479,1000,16298,40512,1.3e-14,10053
225,0,0,9,976,6716,5318,993,16782,318680,0.319877427258179,10066
677,0,0,3,1000,6609,5066,983,16676,324180,0.330542161582979,10067
30,0,0,4,965,6666,4646,970,16756,323989,0.332367516269716,10090
122,0,0,3,1000,6311,3683,1000,16439,146343,0.028912575876586,10128
652,0,0,7,1000,6245,3479,972,16459,323778,0.325625516003954,10214
497,0,0,8,1000,6285,3726,1000,16510,323111,0.317237869038395,10225
379,0,0,3,989,6547,4956,1000,16775,314046,0.303365623436744,10228
591,0,0,9,1000,6207,3730,988,16437,323410,0.320372246538457,10230
142,0,0,8,1000,6375,4505,964,16635,325634,0.328233982444282,10260
651,0,0,4,1000,6245,3479,960,16513,325726,0.328982381291607,10268
390,0,0,3,1000,6423,3729,984,16702,320694,0.314964209074208,10279
91,0,0,0,1000,6701,4503,991,17006,110463,0.003419678717941,10305
262,0,0,9,1000,6914,13366,956,17244,331123,0.335374101461098,10330
679,0,0,7,1000,6609,5066,995,16940,322166,0.312074863953024,10331
380,0,0,6,989,6547,4956,980,16905,323088,0.31586832236514,10358
468,0,0,7,1000,6476,6254,963,16882,327161,0.323955668789664,10406
493,0,0,3,1000,6285,3726,988,16749,325483,0.312522524826912,10464
329,0,0,7,1000,7014,5758,1000,17513,321431,0.301976896903608,10499
358,0,0,0,1000,6161,2950,952,16692,332855,0.329238646048334,10531
667,0,0,8,989,6372,4135,1000,16914,322593,0.301708667933425,10542
151,0,0,0,1000,6547,4456,956,17134,180344,0.069903579670376,10587
668,0,0,9,989,6372,4135,967,16966,324147,0.309769163747213,10594
384,0,0,0,960,6871,4851,1000,17528,321223,0.294430797698099,10657
423,0,0,8,979,6396,3922,955,17072,325093,0.310469205268861,10676
86,0,0,5,1000,6439,3830,966,17246,333327,0.313891728237428,10807
466,0,0,4,1000,6476,6254,974,17319,324732,0.297717486689951,10843
495,0,0,5,1000,6285,3726,957,17159,327608,0.304799704040645,10874
566,0,0,0,1000,6506,4421,945,17392,328290,0.308337184720657,10886
176,0,0,7,1000,6239,3526,955,17234,333143,0.308051870665788,10995
633,0,0,1,972,6546,4615,1000,17643,174204,0.044310988613573,11097
339,0,0,6,1000,6521,3739,954,17822,337206,0.30089891058836,11301
89,0,0,8,1000,6439,3830,1000,17887,341355,0.289190112322681,11448
174,0,0,5,1000,6239,3526,966,17806,181313,0.047713650210326,11567
347,0,0,6,959,6525,4073,954,18410,21016,0.0,11885
348,0,0,7,959,6525,4073,994,19447,330537,0.218073662781371,12922
575,0,0,5,1000,6651,6348,948,19653,173355,0.021223829338853,13002
488,0,0,4,1000,6590,4816,958,19778,14925,0.0,13188
210,0,0,6,1000,6701,4731,934,21760,323876,0.155695043905725,15059
207,0,0,0,1000,6701,4731,1000,21798,318773,0.134584221356762,15097
106,0,0,0,983,6324,4308,972,21687,223145,0.032115470185194,15363
280,0,0,4,1000,6303,3857,1000,22993,349314,0.13114982245154,16690
152,0,0,1,1000,6547,4456,970,23656,379546,0.16068816473025,17109
587,0,0,3,1000,6207,3730,974,23551,370823,0.144717269252327,17344
516,0,0,4,1000,7270,6281,900,25072,384787,0.16555161444126,17802
80,0,0,6,1000,16654,326456,964,34505,704545,0.474084097192628,17851
52,0,0,3,1000,6861,5043,981,24994,345578,0.10064561056393,18133
320,0,0,1,1000,6566,4849,1000,26669,457218,0.164743058027978,20103
494,0,0,4,1000,6285,3726,998,27011,456221,0.151564398529507,20726
364,0,0,9,1000,6161,2950,1000,26987,462271,0.154578485958291,20826
343,0,0,0,959,6525,4073,969,28491,537336,0.20350521162331,21966
138,0,0,3,1000,6375,4505,1000,31278,233081,0.000758242362691,24903
486,0,0,0,1000,6590,4816,961,34983,509296,0.084281574581372,28393
107,0,0,4,983,6324,4308,966,38244,355575,0.005376337631783,31920
344,0,0,1,959,6525,4073,963,42986,441566,0.010549899719336,36461
547,0,0,5,930,6290,4190,970,45445,682206,0.074167472157929,39155
137,0,0,2,1000,6375,4505,972,63654,973816,0.066992858747894,57279
136,0,0,0,1000,6375,4505,1000,78401,2123959,0.283815632317034,72026
648,0,0,1,1000,6245,3479,1000,84369,2281418,0.279124520963484,78124
