GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start,Account
10-10-12-00-503,1,503,484179b6-f2dc-40fa-bce6-d1128c6e9f29,2020-10-10 19:02:31,345636a2-ba91-4cfd-a57c-0c346f117764,2020-10-10 19:00:36,3,676,676,676,out/10-10-12-00/log,out/10-10-12-00/base_samples503,,out/10-10-12-00/bit1_samples503,out/10-10-12-00/bit0_samples503,7.69558238699921,,0.32344454078816,9A:5B:E8:84:8E:56,No,017371402075
10-10-12-00-2,1,2,7935441c-0e61-4c83-8d97-9eb4a5bae796,2020-10-10 19:02:31,888aed07-1694-4382-a57a-e273b5b92c4d,2020-10-10 19:00:37,3,165,165,165,out/10-10-12-00/log,out/10-10-12-00/base_samples2,,out/10-10-12-00/bit1_samples2,out/10-10-12-00/bit0_samples2,5.73759171547898,,0.171898674613645,DE:1F:A2:79:28:99,No,017371402075
10-10-12-00-489,1,489,e1da00d7-feae-45f0-82e6-201f906304ce,2020-10-10 19:02:31,77aa9ebf-f6e0-4c49-bede-20d0aa9f5adb,2020-10-10 19:00:39,3,821,821,821,out/10-10-12-00/log,out/10-10-12-00/base_samples489,,out/10-10-12-00/bit1_samples489,out/10-10-12-00/bit0_samples489,8.1764985749673,,0.492985906999379,1A:76:6F:44:22:39,No,017371402075
10-10-12-00-873,1,873,e7775fc4-d14d-4789-a3d3-d42260b31137,2020-10-10 19:02:31,308dbf62-9f14-4925-bf6c-aad3bc082586,2020-10-10 19:01:02,3,938,938,938,out/10-10-12-00/log,out/10-10-12-00/base_samples873,,out/10-10-12-00/bit1_samples873,out/10-10-12-00/bit0_samples873,5.74704371732322,,0.394783550389269,C6:5B:29:72:DA:39,No,017371402075
10-10-12-00-172,1,172,b2e78cde-0c63-42c7-b21a-013083432e6c,2020-10-10 19:02:31,130f0736-f1bd-4d04-85e6-74abb08f6c20,2020-10-10 19:00:32,3,172,172,172,out/10-10-12-00/log,out/10-10-12-00/base_samples172,,out/10-10-12-00/bit1_samples172,out/10-10-12-00/bit0_samples172,0,,0.425697638424488,56:1E:7C:C6:1F:F9,No,017371402075
10-10-12-00-113,1,113,eeb93482-f0b8-4566-8405-0ba0ea1825da,2020-10-10 19:02:31,92082f7a-2c76-4374-82ea-f32106a9ca94,2020-10-10 19:00:32,3,628,628,628,out/10-10-12-00/log,out/10-10-12-00/base_samples113,,out/10-10-12-00/bit1_samples113,out/10-10-12-00/bit0_samples113,6.1986695164628,,0.873404551970758,3E:D3:6A:B7:89:03,No,017371402075
10-10-12-00-690,1,690,7802f77a-c2bb-4263-8afb-3c7027488e1f,2020-10-10 19:02:31,28e0a082-e9b4-49bd-80e4-dbe293dc3373,2020-10-10 19:00:49,3,690,690,690,out/10-10-12-00/log,out/10-10-12-00/base_samples690,,out/10-10-12-00/bit1_samples690,out/10-10-12-00/bit0_samples690,0,,0.186954358294673,5A:D4:B2:F1:C7:8C,No,017371402075
10-10-12-00-927,1,927,91095104-f802-4564-a9bb-24ac34a36591,2020-10-10 19:02:31,1863f24e-1a5a-4a69-88fe-779ed36a154a,2020-10-10 19:01:04,3,965,965,965,out/10-10-12-00/log,out/10-10-12-00/base_samples927,,out/10-10-12-00/bit1_samples927,out/10-10-12-00/bit0_samples927,5.27348681643607,,0.818836913020535,BA:E3:96:46:45:29,No,017371402075
10-10-12-00-918,1,918,bdc67441-f9e9-492f-9a2a-485f3ae6df02,2020-10-10 19:02:31,e8f67841-8302-4e1b-a88f-876d5c68b8fd,2020-10-10 19:01:04,3,918,918,918,out/10-10-12-00/log,out/10-10-12-00/base_samples918,,out/10-10-12-00/bit1_samples918,out/10-10-12-00/bit0_samples918,0,,0.599394778261724,B6:5C:29:2E:83:D2,No,017371402075
10-10-12-00-300,1,300,a37c9615-31c6-489e-9ddd-b6c4c434ac46,2020-10-10 19:02:31,81c8a516-5aa1-4690-96cc-fffac5d6d171,2020-10-10 19:00:37,3,557,557,557,out/10-10-12-00/log,out/10-10-12-00/base_samples300,,out/10-10-12-00/bit1_samples300,out/10-10-12-00/bit0_samples300,6.47943181772137,,0.123887498902577,D2:88:FE:AD:5F:E6,No,017371402075
10-10-12-00-190,1,190,7ffb1bf4-2577-4965-bb29-478efa260dcc,2020-10-10 19:02:31,894fb0ee-dad9-4621-90d2-462af2cd10dc,2020-10-10 19:00:32,3,272,272,272,out/10-10-12-00/log,out/10-10-12-00/base_samples190,,out/10-10-12-00/bit1_samples190,out/10-10-12-00/bit0_samples190,6.20637150133176,,0.26361005386745,FE:A6:D1:D0:0A:D1,No,017371402075
10-10-12-00-50,1,50,717f0b1f-5aae-4c2c-88ab-bbd6f0304178,2020-10-10 19:02:31,c1bcb0de-f856-4569-863f-f5caf7d166b1,2020-10-10 19:00:33,3,675,675,675,out/10-10-12-00/log,out/10-10-12-00/base_samples50,,out/10-10-12-00/bit1_samples50,out/10-10-12-00/bit0_samples50,6.17392649585631,,0.113048893773122,6E:B1:46:F4:C5:0C,No,017371402075
10-10-12-00-67,1,67,71737dd5-89ee-4d7e-9936-57f58433cbb5,2020-10-10 19:02:31,f10c48b1-a948-4434-933c-36633d33506d,2020-10-10 19:00:32,3,581,581,581,out/10-10-12-00/log,out/10-10-12-00/base_samples67,,out/10-10-12-00/bit1_samples67,out/10-10-12-00/bit0_samples67,7.20988691563055,,1.00426318468002,2A:F7:F6:FA:F3:E7,No,017371402075
10-10-12-00-151,1,151,7c9a430d-c639-475b-be3b-a286e8e3add2,2020-10-10 19:02:31,e3fedcf8-3688-44db-b19f-2d052776f2ff,2020-10-10 19:00:32,3,233,233,233,out/10-10-12-00/log,out/10-10-12-00/base_samples151,,out/10-10-12-00/bit1_samples151,out/10-10-12-00/bit0_samples151,5.45735040052301,,0.387771898724029,26:69:B8:0F:28:60,No,017371402075
10-10-12-00-225,1,225,1045316f-6070-4cd4-99a5-310624e68d14,2020-10-10 19:02:31,12b9a87f-1703-45b2-9a46-12c9341e7b7c,2020-10-10 19:00:35,3,831,831,831,out/10-10-12-00/log,out/10-10-12-00/base_samples225,,out/10-10-12-00/bit1_samples225,out/10-10-12-00/bit0_samples225,8.17616175501376,,0.360052663416712,E6:82:F0:42:DF:9C,No,017371402075
10-10-12-00-21,1,21,65e5f7ee-9f51-4997-bd49-f028ae6c2e53,2020-10-10 19:02:31,c51ce6de-0e48-4886-a129-f1fcb6a019f6,2020-10-10 19:00:32,3,21,21,21,out/10-10-12-00/log,out/10-10-12-00/base_samples21,,out/10-10-12-00/bit1_samples21,out/10-10-12-00/bit0_samples21,0,,0.714262967113097,AA:81:FD:21:5B:B1,No,017371402075
10-10-12-00-861,1,861,2925824a-4246-4792-9c47-8266d0c49d45,2020-10-10 19:02:31,f7680df4-d3a5-43b2-81a9-54a59fe53f19,2020-10-10 19:01:00,3,877,877,877,out/10-10-12-00/log,out/10-10-12-00/base_samples861,,out/10-10-12-00/bit1_samples861,out/10-10-12-00/bit0_samples861,6.52140759698786,,0.218486202081504,1A:13:BE:D0:26:70,No,017371402075
10-10-12-00-846,1,846,8a7737c5-6632-4d47-8f66-bfaa97efc0c6,2020-10-10 19:02:31,f10d4cec-e967-4973-b51e-2daf29412720,2020-10-10 19:01:00,3,846,846,846,out/10-10-12-00/log,out/10-10-12-00/base_samples846,,out/10-10-12-00/bit1_samples846,out/10-10-12-00/bit0_samples846,0,,0.409261922324907,BE:EA:3C:A3:95:BD,No,017371402075
10-10-12-00-821,1,821,26afe652-2a2f-4871-a40d-a6b306b43617,2020-10-10 19:02:31,aff62fa9-2319-45a5-80fd-08017b97c493,2020-10-10 19:00:59,3,821,821,821,out/10-10-12-00/log,out/10-10-12-00/base_samples821,,out/10-10-12-00/bit1_samples821,out/10-10-12-00/bit0_samples821,0,,0.485112476369526,86:CA:E6:E4:9B:F9,No,017371402075
10-10-12-00-689,1,689,e42d9dd1-d5d0-4a19-9325-5bfbdedd6d19,2020-10-10 19:02:31,5cc32db2-127a-4e5d-9618-3c0bee507d2f,2020-10-10 19:00:49,3,943,943,943,out/10-10-12-00/log,out/10-10-12-00/base_samples689,,out/10-10-12-00/bit1_samples689,out/10-10-12-00/bit0_samples689,6.35282653077269,,0.406271813999077,AA:31:11:DF:F8:A3,No,017371402075
10-10-12-00-399,1,399,0dc9a046-b72a-4920-85c9-4524ea870f5a,2020-10-10 19:02:31,8babc45d-1ad8-44dc-9973-050148a1d0eb,2020-10-10 19:00:39,3,747,747,747,out/10-10-12-00/log,out/10-10-12-00/base_samples399,,out/10-10-12-00/bit1_samples399,out/10-10-12-00/bit0_samples399,6.38071339538684,,0.22457521307105,26:A1:94:08:A7:35,No,017371402075
10-10-12-00-525,1,525,a6e7c513-0320-4215-b86a-8eee820848c1,2020-10-10 19:02:31,2b569299-62c6-49de-a142-3203fea4c709,2020-10-10 19:00:42,3,525,525,525,out/10-10-12-00/log,out/10-10-12-00/base_samples525,,out/10-10-12-00/bit1_samples525,out/10-10-12-00/bit0_samples525,0,,0.24397533764541,86:9B:D6:22:4F:0B,No,017371402075
10-10-12-00-486,1,486,c7f08c34-a1e5-4ec7-9a58-a05ed6e21983,2020-10-10 19:02:31,65a9039b-6b97-4544-8b51-5811c67570e1,2020-10-10 19:00:37,3,843,843,843,out/10-10-12-00/log,out/10-10-12-00/base_samples486,,out/10-10-12-00/bit1_samples486,out/10-10-12-00/bit0_samples486,6.17273720086179,,0.987129960148255,92:B9:F3:97:B0:74,No,017371402075
10-10-12-00-124,1,124,898d8a41-6abc-4cb8-96a6-14df7c9634f0,2020-10-10 19:02:31,83938603-65e2-48b8-9811-569911b5a173,2020-10-10 19:00:36,3,124,124,124,out/10-10-12-00/log,out/10-10-12-00/base_samples124,,out/10-10-12-00/bit1_samples124,out/10-10-12-00/bit0_samples124,0,,0.298163033742476,3A:8A:81:A5:CF:12,No,017371402075
10-10-12-00-83,1,83,3bd5864f-7da5-42c2-aae5-82661b651747,2020-10-10 19:02:31,95561e82-4898-4f6f-8190-f9cb7641e571,2020-10-10 19:00:32,3,543,543,543,out/10-10-12-00/log,out/10-10-12-00/base_samples83,,out/10-10-12-00/bit1_samples83,out/10-10-12-00/bit0_samples83,5.54033916887089,,1.3020847439779,62:D9:A9:94:D5:28,No,017371402075
10-10-12-00-161,1,161,ccf70dbf-c604-4789-bc25-0e6c55f44a8f,2020-10-10 19:02:31,ae63a589-d9c5-44ed-a674-fd90696e279d,2020-10-10 19:00:32,3,821,821,821,out/10-10-12-00/log,out/10-10-12-00/base_samples161,,out/10-10-12-00/bit1_samples161,out/10-10-12-00/bit0_samples161,7.98379530272025,,0.642465567672258,6A:AC:C6:D3:A7:23,No,017371402075
10-10-12-00-82,1,82,994ec886-9207-4f14-a014-4c9041c47933,2020-10-10 19:02:31,5f79dbbd-9fec-4223-8347-15bdf78d79b2,2020-10-10 19:00:32,3,835,835,835,out/10-10-12-00/log,out/10-10-12-00/base_samples82,,out/10-10-12-00/bit1_samples82,out/10-10-12-00/bit0_samples82,7.08309046173311,,0.416832767260817,56:EE:EE:30:10:22,No,017371402075
10-10-12-00-359,1,359,b209ef8e-67e3-4666-9372-69ae7d1e75ab,2020-10-10 19:02:31,7cb84d19-4101-45fe-8a98-5c37dad0318c,2020-10-10 19:00:35,3,594,594,594,out/10-10-12-00/log,out/10-10-12-00/base_samples359,,out/10-10-12-00/bit1_samples359,out/10-10-12-00/bit0_samples359,5.56684490769889,,0.737796446806864,82:B0:03:A4:3D:82,No,017371402075
10-10-12-00-262,1,262,69c52f37-03e3-42b5-8f42-fa6e55c49dfa,2020-10-10 19:02:31,40a95f4c-da68-4a3e-9b34-a0bb922d5992,2020-10-10 19:00:33,3,832,832,832,out/10-10-12-00/log,out/10-10-12-00/base_samples262,,out/10-10-12-00/bit1_samples262,out/10-10-12-00/bit0_samples262,6.84313408804331,,0.479392941778151,EE:A5:E6:F4:62:E7,No,017371402075
10-10-12-00-579,1,579,6ff56168-89cf-4577-a393-f1aa10c998fc,2020-10-10 19:02:31,ba80c8b1-f75f-4c8e-9dfe-638f1e92bda0,2020-10-10 19:00:43,3,579,579,579,out/10-10-12-00/log,out/10-10-12-00/base_samples579,,out/10-10-12-00/bit1_samples579,out/10-10-12-00/bit0_samples579,0,,0.341099835534411,CA:92:0A:10:0B:93,No,017371402075
10-10-12-00-646,1,646,60f17c71-602a-46c0-8b39-d7f611fbb659,2020-10-10 19:02:31,0cb57d74-ba54-489c-8149-8f556cc63aec,2020-10-10 19:00:49,3,733,733,733,out/10-10-12-00/log,out/10-10-12-00/base_samples646,,out/10-10-12-00/bit1_samples646,out/10-10-12-00/bit0_samples646,6.58576803039137,,0.623001627139795,52:D1:49:29:8F:F5,No,017371402075
10-10-12-00-270,1,270,24fc6269-33d5-46a0-bace-c71c35255d55,2020-10-10 19:02:31,98eb67a8-08a6-4d93-8478-42e80be9d483,2020-10-10 19:00:34,3,690,690,690,out/10-10-12-00/log,out/10-10-12-00/base_samples270,,out/10-10-12-00/bit1_samples270,out/10-10-12-00/bit0_samples270,7.13946483904262,,0.536157366657501,26:8F:9F:72:3B:DE,No,017371402075
10-10-12-00-321,1,321,f75f0446-88f7-4d99-80b9-c77497b47569,2020-10-10 19:02:31,1cb87403-0919-4027-ac64-98ee16d16afb,2020-10-10 19:00:33,3,447,447,447,out/10-10-12-00/log,out/10-10-12-00/base_samples321,,out/10-10-12-00/bit1_samples321,out/10-10-12-00/bit0_samples321,6.42221261206493,,0.329415859039664,EE:84:09:14:E0:E3,No,017371402075
10-10-12-00-572,1,572,730c99e8-9853-4df3-8e5a-e70f2a61a0d4,2020-10-10 19:02:31,2ad64a6e-3ef6-4aba-8e5a-cda038f37ef6,2020-10-10 19:00:44,3,721,721,721,out/10-10-12-00/log,out/10-10-12-00/base_samples572,,out/10-10-12-00/bit1_samples572,out/10-10-12-00/bit0_samples572,5.35477540519009,,0.348580637012442,02:60:64:83:0A:61,No,017371402075
10-10-12-00-348,1,348,c7e9606a-0819-4d6e-b8f2-452037bce7d6,2020-10-10 19:02:31,7b9bf5e8-1081-4912-9c50-41efb2f83098,2020-10-10 19:00:34,3,348,348,348,out/10-10-12-00/log,out/10-10-12-00/base_samples348,,out/10-10-12-00/bit1_samples348,out/10-10-12-00/bit0_samples348,0,,0.341030876341865,46:B6:D9:DB:8F:2B,No,017371402075
10-10-12-00-9,1,9,e1553166-16e0-4801-b59a-ac12788e70e0,2020-10-10 19:02:31,84122fa8-a5b3-4469-88c9-c5149dc3c7bd,2020-10-10 19:00:32,3,9,9,9,out/10-10-12-00/log,out/10-10-12-00/base_samples9,,out/10-10-12-00/bit1_samples9,out/10-10-12-00/bit0_samples9,0,,0.200921416693262,C6:2E:CE:90:FD:8B,No,017371402075
10-10-12-00-981,1,981,324dd8e1-e0f1-4f36-b76d-dced46401c66,2020-10-10 19:02:31,6eecd9ed-e53f-4ca0-b9ce-8cefbf383bcd,2020-10-10 19:01:07,3,981,981,981,out/10-10-12-00/log,out/10-10-12-00/base_samples981,,out/10-10-12-00/bit1_samples981,out/10-10-12-00/bit0_samples981,0,,0.683623504448801,52:9B:9F:60:0C:50,No,017371402075
10-10-12-00-414,1,414,46851283-6b7f-4260-aa37-82a879c3bb9b,2020-10-10 19:02:31,9ef67e28-2fbf-4344-8130-a34d7a93853f,2020-10-10 19:00:34,3,560,560,560,out/10-10-12-00/log,out/10-10-12-00/base_samples414,,out/10-10-12-00/bit1_samples414,out/10-10-12-00/bit0_samples414,5.96966418189037,,0.49493669723982,EA:C6:90:51:CE:05,No,017371402075
10-10-12-00-295,1,295,6974ee62-83a9-4b4a-b171-0f3762d4c035,2020-10-10 19:02:31,a3341146-0dc6-4f33-bf8d-99ffc1ce73ed,2020-10-10 19:00:36,3,493,493,493,out/10-10-12-00/log,out/10-10-12-00/base_samples295,,out/10-10-12-00/bit1_samples295,out/10-10-12-00/bit0_samples295,5.77889262653019,,0.457161714137101,A2:36:37:BB:C1:37,No,017371402075
10-10-12-00-290,1,290,70e56a43-7e93-4b51-9cdb-dabb9944a4e6,2020-10-10 19:02:31,d8db0da9-8ecb-45eb-80ba-1d90b16a30ed,2020-10-10 19:00:35,3,560,560,560,out/10-10-12-00/log,out/10-10-12-00/base_samples290,,out/10-10-12-00/bit1_samples290,out/10-10-12-00/bit0_samples290,5.89954688045514,,0.333936369963781,92:AD:B1:B6:E7:CB,No,017371402075
10-10-12-00-975,1,975,5ff9a929-98fb-437d-855a-44f1df6a9ab3,2020-10-10 19:02:31,9e2666be-2eee-4e47-a1de-ec1d329e44d6,2020-10-10 19:01:10,3,975,975,975,out/10-10-12-00/log,out/10-10-12-00/base_samples975,,out/10-10-12-00/bit1_samples975,out/10-10-12-00/bit0_samples975,0,,0.604987289483381,42:55:08:E5:69:C6,No,017371402075
10-10-12-00-832,1,832,b03d5ffe-078f-4690-a276-c08efc250e2d,2020-10-10 19:02:31,fdf4c834-c502-48a5-953f-a1a363723393,2020-10-10 19:00:59,3,832,832,832,out/10-10-12-00/log,out/10-10-12-00/base_samples832,,out/10-10-12-00/bit1_samples832,out/10-10-12-00/bit0_samples832,0,,0.420631130382805,AA:33:DE:F6:3C:40,No,017371402075
10-10-12-00-512,1,512,fe5f769a-56b4-4665-867d-419b97d3af05,2020-10-10 19:02:31,b4499cc2-f5fd-48e4-9e58-083d33dc707a,2020-10-10 19:00:42,3,966,966,966,out/10-10-12-00/log,out/10-10-12-00/base_samples512,,out/10-10-12-00/bit1_samples512,out/10-10-12-00/bit0_samples512,5.76372520374318,,0.814051727548686,A6:3E:BC:41:B2:29,No,017371402075
10-10-12-00-719,1,719,83838a83-4bd6-4f98-9866-5d899fb34fec,2020-10-10 19:02:31,1f27c874-5de2-4481-ac1a-fbe680063581,2020-10-10 19:00:53,3,952,952,952,out/10-10-12-00/log,out/10-10-12-00/base_samples719,,out/10-10-12-00/bit1_samples719,out/10-10-12-00/bit0_samples719,5.5509854096,,0.264336093672391,22:7E:47:75:7A:E8,No,017371402075
10-10-12-00-806,1,806,224f9827-d0a4-4ac6-bf13-d660f677838a,2020-10-10 19:02:31,3004b589-01b1-4367-99d4-1057cced3de6,2020-10-10 19:00:58,3,806,806,806,out/10-10-12-00/log,out/10-10-12-00/base_samples806,,out/10-10-12-00/bit1_samples806,out/10-10-12-00/bit0_samples806,0,,0.381471215147772,7E:5B:51:BA:BB:79,No,017371402075
10-10-12-00-131,1,131,297dd753-7bf9-43b0-b6b6-9d1913c0e3d5,2020-10-10 19:02:31,459d4975-22cd-4554-b8f8-a99814d8b1d5,2020-10-10 19:00:32,3,246,246,246,out/10-10-12-00/log,out/10-10-12-00/base_samples131,,out/10-10-12-00/bit1_samples131,out/10-10-12-00/bit0_samples131,5.75983453519492,,0.334800378630651,0E:EC:59:F1:5A:8F,No,017371402075
10-10-12-00-966,1,966,dc7d5adb-64f6-4c27-98dc-655a9bba1bdc,2020-10-10 19:02:31,b6f8774f-016a-4cb7-a79b-42a777e21fd5,2020-10-10 19:01:08,3,966,966,966,out/10-10-12-00/log,out/10-10-12-00/base_samples966,,out/10-10-12-00/bit1_samples966,out/10-10-12-00/bit0_samples966,0,,0.712972667557417,C2:46:10:57:68:2E,No,017371402075
10-10-12-00-864,1,864,a261afab-4d32-4e29-929f-0986fae65639,2020-10-10 19:02:31,1589f3ac-5343-4ff6-ac57-ebdf34d026c7,2020-10-10 19:01:00,3,864,864,864,out/10-10-12-00/log,out/10-10-12-00/base_samples864,,out/10-10-12-00/bit1_samples864,out/10-10-12-00/bit0_samples864,0,,0.572526288663474,62:40:0B:28:A3:F4,No,017371402075
10-10-12-00-631,1,631,8946888c-e3b8-419d-9c45-6590c8ef645a,2020-10-10 19:02:31,4818efe9-7c7f-42cc-9f94-53cee281e6b0,2020-10-10 19:00:44,3,631,631,631,out/10-10-12-00/log,out/10-10-12-00/base_samples631,,out/10-10-12-00/bit1_samples631,out/10-10-12-00/bit0_samples631,0,,0.250091537896293,9E:B3:5E:46:0A:38,No,017371402075
10-10-12-00-457,1,457,57e0047b-48dc-4512-b731-8c9a962316de,2020-10-10 19:02:31,1c926325-51b4-472c-bca7-979d17d7cd29,2020-10-10 19:00:36,3,788,788,788,out/10-10-12-00/log,out/10-10-12-00/base_samples457,,out/10-10-12-00/bit1_samples457,out/10-10-12-00/bit0_samples457,6.0994829806387,,0.347939152575549,76:FD:29:4B:FF:FB,No,017371402075
10-10-12-00-15,1,15,3a9cf5f0-ad54-4773-8660-bf74c39cfc3f,2020-10-10 19:02:31,c391d81e-441a-4137-bd31-a9944960129c,2020-10-10 19:00:32,3,778,778,778,out/10-10-12-00/log,out/10-10-12-00/base_samples15,,out/10-10-12-00/bit1_samples15,out/10-10-12-00/bit0_samples15,5.92849913192111,,0.39796897553297,EE:1E:CA:9E:22:15,No,017371402075
10-10-12-00-929,1,929,d47aa3aa-df2f-406f-add7-427b9355b2be,2020-10-10 19:02:31,c2d60b53-631f-41c2-b0e1-5830ccd9b9d1,2020-10-10 19:01:04,3,929,929,929,out/10-10-12-00/log,out/10-10-12-00/base_samples929,,out/10-10-12-00/bit1_samples929,out/10-10-12-00/bit0_samples929,0,,0.298478651215131,FE:AD:6F:57:E4:14,No,017371402075
10-10-12-00-195,1,195,19bab327-f006-4c7b-a4f3-9cd2b4ab070d,2020-10-10 19:02:31,080627a9-0680-42ef-be0a-e7a54459189c,2020-10-10 19:00:32,3,478,478,478,out/10-10-12-00/log,out/10-10-12-00/base_samples195,,out/10-10-12-00/bit1_samples195,out/10-10-12-00/bit0_samples195,6.74738092013293,,0.161409904065677,DA:70:34:7C:74:51,No,017371402075
10-10-12-00-158,1,158,56fa9bbb-7834-4258-88a7-4c4ba6292c57,2020-10-10 19:02:31,92a1a403-f9ca-427f-915a-052997bcc522,2020-10-10 19:00:32,3,639,639,639,out/10-10-12-00/log,out/10-10-12-00/base_samples158,,out/10-10-12-00/bit1_samples158,out/10-10-12-00/bit0_samples158,7.53315328006109,,0.566430631432086,FE:42:A5:AF:FF:7B,No,017371402075
10-10-12-00-130,1,130,52ae3f2f-50c3-4b25-ba3a-73607b6a775c,2020-10-10 19:02:31,042d549d-7640-4e13-a7a8-68f256a18b40,2020-10-10 19:00:32,3,350,350,350,out/10-10-12-00/log,out/10-10-12-00/base_samples130,,out/10-10-12-00/bit1_samples130,out/10-10-12-00/bit0_samples130,5.48464008796508,,0.362202057097914,A6:9D:E6:95:75:4F,No,017371402075
10-10-12-00-541,1,541,337c1f2c-daef-45dc-8db3-a2478bb415af,2020-10-10 19:02:31,dd02a0c4-c559-4e4e-8cb7-e5f9bdf491a9,2020-10-10 19:00:44,3,908,908,908,out/10-10-12-00/log,out/10-10-12-00/base_samples541,,out/10-10-12-00/bit1_samples541,out/10-10-12-00/bit0_samples541,6.94415635194556,,0.894154362639775,AE:E4:DC:1A:65:4F,No,017371402075
10-10-12-00-593,1,593,6c89470b-dead-4e06-a8ed-c35c9461ed2f,2020-10-10 19:02:31,387d668d-4738-4b00-a81b-890d3f231ca2,2020-10-10 19:00:46,3,593,593,593,out/10-10-12-00/log,out/10-10-12-00/base_samples593,,out/10-10-12-00/bit1_samples593,out/10-10-12-00/bit0_samples593,0,,0.398666227907179,12:AF:BC:C5:23:12,No,017371402075
10-10-12-00-209,1,209,4e7b4e5f-089b-4e3a-b486-e6bbd59ba4ef,2020-10-10 19:02:31,b2016635-6de6-47eb-a8c8-1783376da49b,2020-10-10 19:00:35,3,209,209,209,out/10-10-12-00/log,out/10-10-12-00/base_samples209,,out/10-10-12-00/bit1_samples209,out/10-10-12-00/bit0_samples209,0,,0.420100208856832,EA:11:D6:22:5F:EE,No,017371402075
10-10-12-00-753,1,753,fa4ce9c9-1bff-48bb-a037-e4fd41e2a146,2020-10-10 19:02:31,b3edfc87-6b89-4f4f-97b7-13abb009d093,2020-10-10 19:00:53,3,753,753,753,out/10-10-12-00/log,out/10-10-12-00/base_samples753,,out/10-10-12-00/bit1_samples753,out/10-10-12-00/bit0_samples753,0,,0.337016058641523,BA:58:93:FE:02:53,No,017371402075
10-10-12-00-987,1,987,c7ee5723-17a0-4772-b664-65b6985841aa,2020-10-10 19:02:31,c9f49eb3-4984-4a87-9390-b74df62a7d70,2020-10-10 19:01:07,3,987,987,987,out/10-10-12-00/log,out/10-10-12-00/base_samples987,,out/10-10-12-00/bit1_samples987,out/10-10-12-00/bit0_samples987,0,,0.54210530175723,D2:EF:14:D8:E1:8D,No,017371402075
10-10-12-00-841,1,841,04d7206b-a6c9-4152-9ad1-ee0ec758eefd,2020-10-10 19:02:31,dedf7fa7-3cfe-49e5-b0b1-522f0089f2bf,2020-10-10 19:00:59,3,999,999,999,out/10-10-12-00/log,out/10-10-12-00/base_samples841,,out/10-10-12-00/bit1_samples841,out/10-10-12-00/bit0_samples841,6.01643459485487,,0.435717759707138,6A:27:B7:6F:3F:FA,No,017371402075
10-10-12-00-671,1,671,8c50833c-491e-48ee-8b70-552a2e07bb3f,2020-10-10 19:02:31,481fbac5-a56c-48d5-8e38-ce181617dbfe,2020-10-10 19:00:51,3,671,671,671,out/10-10-12-00/log,out/10-10-12-00/base_samples671,,out/10-10-12-00/bit1_samples671,out/10-10-12-00/bit0_samples671,0,,0.26253917758689,EE:D4:BB:FC:8B:40,No,017371402075
10-10-12-00-294,1,294,54df4f10-0454-44de-b751-38c64b48ac35,2020-10-10 19:02:31,effee940-cf29-42dc-a20f-a1891d97980c,2020-10-10 19:00:32,3,610,610,610,out/10-10-12-00/log,out/10-10-12-00/base_samples294,,out/10-10-12-00/bit1_samples294,out/10-10-12-00/bit0_samples294,7.48498749870093,,0.404104185014315,7A:B0:CC:5F:10:E0,No,017371402075
10-10-12-00-791,1,791,d2fd3631-2e0d-4a75-a01a-b1799c5bd3bd,2020-10-10 19:02:31,d9be9e1c-346f-428d-9c69-171f10ec25ed,2020-10-10 19:00:59,3,875,875,875,out/10-10-12-00/log,out/10-10-12-00/base_samples791,,out/10-10-12-00/bit1_samples791,out/10-10-12-00/bit0_samples791,6.41022060632762,,0.247537316003698,EA:62:57:39:F1:84,No,017371402075
10-10-12-00-216,1,216,23f54f21-cd45-4b00-bbe6-48059d415118,2020-10-10 19:02:31,5109d5b4-407d-44f1-9223-0a24d46876eb,2020-10-10 19:00:32,3,639,639,639,out/10-10-12-00/log,out/10-10-12-00/base_samples216,,out/10-10-12-00/bit1_samples216,out/10-10-12-00/bit0_samples216,7.44823862985626,,0.598055747202929,BA:BC:5A:4C:FE:3C,No,017371402075
10-10-12-00-573,1,573,1f61f029-8b91-4dbc-b0b7-689c61e4e38d,2020-10-10 19:02:31,327c3702-cecf-412d-9171-1fae1786cab9,2020-10-10 19:00:44,3,984,984,984,out/10-10-12-00/log,out/10-10-12-00/base_samples573,,out/10-10-12-00/bit1_samples573,out/10-10-12-00/bit0_samples573,6.82511674670295,,0.402313350511762,9E:33:5E:6F:D0:E9,No,017371402075
10-10-12-00-502,1,502,5582ff96-441f-44b1-86f5-18db02c4c82b,2020-10-10 19:02:31,bec96cd2-bf44-4f2f-85a1-1c150a33f0ff,2020-10-10 19:00:39,3,554,554,554,out/10-10-12-00/log,out/10-10-12-00/base_samples502,,out/10-10-12-00/bit1_samples502,out/10-10-12-00/bit0_samples502,6.22681249090665,,1.06055523517648,9A:E3:76:48:1B:9C,No,017371402075
