Logs,Boot ID,MAC Address,Bit-1 Sample,Base Sample,Phase 3,Bit-0 Sample,Phase 2,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error
out/09-09-23-54/log,b3f6fc4d-14ed-48ce-b058-8be10a06d24f,36:2A:96:4E:B5:48,out/09-09-23-54/bit1_samples6,out/09-09-23-54/base_samples6,6,out/09-09-23-54/bit0_samples6,6,70,3,2020-09-10 06:54:05,2020-09-10 06:55:04,6,a784b71a-24c6-4b3e-98f1-beff63842316,1,
out/09-09-23-54/log,1ebf2e62-9b6d-46c3-9954-2881f3c11a75,2A:D3:F4:1F:B9:CA,out/09-09-23-54/bit1_samples26,out/09-09-23-54/base_samples26,26,out/09-09-23-54/bit0_samples26,26,26,3,2020-09-10 06:54:05,2020-09-10 06:55:04,26,c1c9efe0-1f77-4a3d-9284-174dbb044384,1,
out/09-09-23-54/log,a30a5e35-d310-4e2e-9d9d-1bec9c54f28b,FA:1F:A1:EA:F6:F5,out/09-09-23-54/bit1_samples25,out/09-09-23-54/base_samples25,25,out/09-09-23-54/bit0_samples25,25,25,3,2020-09-10 06:54:05,2020-09-10 06:55:05,25,a6c3ca4c-4417-419c-a93f-186349f7c267,1,
out/09-09-23-54/log,475746aa-67f1-4df2-9dcf-1c8a6697bf9f,BE:08:87:87:89:EC,out/09-09-23-54/bit1_samples3,out/09-09-23-54/base_samples3,16,out/09-09-23-54/bit0_samples3,3,3,3,2020-09-10 06:54:05,2020-09-10 06:55:05,3,240c48a2-e6d3-49c4-b16e-48a91d652e1d,1,
out/09-09-23-54/log,5f91027b-936d-418c-ac9b-440122a3d387,22:48:F1:E2:CD:DA,out/09-09-23-54/bit1_samples55,out/09-09-23-54/base_samples55,55,out/09-09-23-54/bit0_samples55,128,55,3,2020-09-10 06:54:05,2020-09-10 06:55:05,55,6402609a-070c-403d-8593-f56816197870,1,
out/09-09-23-54/log,ec6b58c8-3bb9-4c84-97fe-6f445ab8becd,9A:04:02:25:48:3E,out/09-09-23-54/bit1_samples14,out/09-09-23-54/base_samples14,14,out/09-09-23-54/bit0_samples14,14,14,3,2020-09-10 06:54:05,2020-09-10 06:55:04,14,4639c350-53c7-491f-a957-2f7c7168465e,1,
out/09-09-23-54/log,bceb160f-737f-42c9-aa92-a0dbe4b407e5,AA:A0:A6:35:0F:F6,out/09-09-23-54/bit1_samples7,out/09-09-23-54/base_samples7,7,out/09-09-23-54/bit0_samples7,7,7,3,2020-09-10 06:54:05,2020-09-10 06:55:05,7,7863f3f9-b8d3-4a45-902e-45cd8579d695,1,
out/09-09-23-54/log,6e13dc13-f4db-443f-97db-e9c8a21423ea,0A:43:23:1E:E0:0D,out/09-09-23-54/bit1_samples18,out/09-09-23-54/base_samples18,18,out/09-09-23-54/bit0_samples18,18,18,3,2020-09-10 06:54:05,2020-09-10 06:55:04,18,ddfbf031-5285-4d86-b5e5-fd3c51e3967d,1,
out/09-09-23-54/log,aa63668a-5012-4a9b-a97c-a69950ceae7a,86:84:EA:52:F2:F7,out/09-09-23-54/bit1_samples31,out/09-09-23-54/base_samples31,31,out/09-09-23-54/bit0_samples31,77,89,3,2020-09-10 06:54:05,2020-09-10 06:55:05,31,8d2fc46d-fea8-4d76-b26a-afecf402b912,1,
out/09-09-23-54/log,44cedaf6-7405-4dfc-9b81-9e5dcbd0c651,66:66:0C:BA:EC:2F,out/09-09-23-54/bit1_samples16,out/09-09-23-54/base_samples16,16,out/09-09-23-54/bit0_samples16,16,16,3,2020-09-10 06:54:05,2020-09-10 06:55:04,16,d88854a8-9714-4909-8b0a-8888c17a1985,1,
out/09-09-23-54/log,63de1474-2a97-4137-98ba-91b41c041cc8,FE:05:F1:B8:A8:52,out/09-09-23-54/bit1_samples61,out/09-09-23-54/base_samples61,65,out/09-09-23-54/bit0_samples61,69,62,3,2020-09-10 06:54:05,2020-09-10 06:55:05,61,e300bd3b-8ced-4862-bdc5-737f454c4c97,1,
out/09-09-23-54/log,53a02cd4-b7f6-4543-8885-616b243e6645,F2:75:E2:76:58:F8,out/09-09-23-54/bit1_samples70,out/09-09-23-54/base_samples70,70,out/09-09-23-54/bit0_samples70,70,70,3,2020-09-10 06:54:05,2020-09-10 06:55:04,70,d14c4dac-c867-4436-8ff1-3ac56dc15209,1,
out/09-09-23-54/log,8a60615e-87b8-49b5-95ca-1f8da2d00713,8E:7F:A5:9B:B2:3E,out/09-09-23-54/bit1_samples96,out/09-09-23-54/base_samples96,112,out/09-09-23-54/bit0_samples96,96,96,3,2020-09-10 06:54:05,2020-09-10 06:55:04,96,793e3d87-ccb3-4b05-9cab-59e2f540866c,1,
out/09-09-23-54/log,3cf246d7-dc8a-4aac-b528-3c7716b28f4e,1E:B6:5A:23:5C:24,out/09-09-23-54/bit1_samples11,out/09-09-23-54/base_samples11,11,out/09-09-23-54/bit0_samples11,11,11,3,2020-09-10 06:54:05,2020-09-10 06:55:05,11,af1ecbf6-6eb1-4ad3-83db-5e5bdf9b8900,1,
out/09-09-23-54/log,fdba1aa0-c793-40df-b93e-e01fb31d6bd7,1E:13:07:99:08:4C,out/09-09-23-54/bit1_samples5,out/09-09-23-54/base_samples5,512,out/09-09-23-54/bit0_samples5,5,5,3,2020-09-10 06:54:05,2020-09-10 06:55:05,5,70fb1a21-1bde-4edd-a20a-a5bb4d8bcfb7,1,
out/09-09-23-54/log,85be0fdb-69c7-42a6-8085-a20b4df6aa2e,86:83:3B:A9:6B:7C,out/09-09-23-54/bit1_samples17,out/09-09-23-54/base_samples17,17,out/09-09-23-54/bit0_samples17,17,17,3,2020-09-10 06:54:05,2020-09-10 06:55:05,17,487f1c7b-fa2b-4f38-81eb-9ae5d31b9267,1,
out/09-09-23-54/log,a04b9c9d-a210-4079-a951-b366d6110677,DE:55:44:06:83:3C,out/09-09-23-54/bit1_samples36,out/09-09-23-54/base_samples36,48,out/09-09-23-54/bit0_samples36,36,36,3,2020-09-10 06:54:05,2020-09-10 06:55:04,36,c373b0e5-6d9a-4f08-92f4-201fbac7349d,1,
out/09-09-23-54/log,53309320-21b6-481d-b74a-68c1c73236e4,86:AC:66:16:31:17,out/09-09-23-54/bit1_samples32,out/09-09-23-54/base_samples32,32,out/09-09-23-54/bit0_samples32,32,32,3,2020-09-10 06:54:05,2020-09-10 06:55:04,32,a3464c0f-75ee-4187-bcec-300b6070dcfd,1,
out/09-09-23-54/log,b0dd4aee-9584-432e-8336-4da6f8155210,22:05:1B:7C:A0:C8,out/09-09-23-54/bit1_samples76,out/09-09-23-54/base_samples76,560,out/09-09-23-54/bit0_samples76,76,76,3,2020-09-10 06:54:05,2020-09-10 06:55:04,76,d7eb7703-5d8e-42fc-83e1-e5375a2b17df,1,
out/09-09-23-54/log,15577a04-8274-4eb3-aff3-ccd06840fb56,7A:D1:6F:35:E1:49,out/09-09-23-54/bit1_samples65,out/09-09-23-54/base_samples65,65,out/09-09-23-54/bit0_samples65,65,65,3,2020-09-10 06:54:05,2020-09-10 06:55:05,65,15db8ada-f2dd-46ff-8c3b-6b1b0e129d51,1,
