Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
14,76,58,50,250,1110111111111111111011001101001111110101111101010011111101111110100111011001111111111111111101110111010110111101111100011011111010111110011101110111110111110111100011011110001101110111001010110110110111011111111111111101011011010001110111101011101100,1111111111111111111111101111111111111111111111010011111111111111111111011011111111111111111111111111011110111111111110111011111111111110111111111111111111110111111011111111101111111111101111111111111111111111111111111101111011010111111111101011111110,,,1,0,46,18.4,182,0,0,68,46,67
15,46,37,50,250,1100000010000001001000000001010101011001000000000000011010000100000010100101100100000110001110000001101110001100001000100010000100000010001011000000011101111100000110000100110010000000101001100000000001000000100101001111000100001011000010000001101010,1110110110110011111011011011010111111101101001101101111010110101101010110101111110011111011110110111101110111101101101101111101111011110111111110110111101111101110110110101111111011011111011110110110111110110101111011111011111011011011010101001111010,,,1,0,105,42.0,77,0,0,173,105,60
19,97,30,50,250,1111101000000101010000100011100001000101101001101011000000010001000000101100000001000000000110000111101111001101101111000011011110011111001010000110110111011001100010110001101110101100001100100001011001111010100000111110100110011000111000011101000101,1111111010110111110110101111101101010101111011101011101111111011011010111101101011010010101110011111111111111111101111111111111110011111011011110110110111011001100111110101101110111101011100100111111101111011100110111110111110011101111001111111101111,,,0,0,73,29.2,113,0,0,137,73,53
20,72,69,50,250,0000101000110010010111111111100100110101010011011101101011100111100100001110111001111111111100110110100111100001000110010111001110110111011010110100101010101100011000111111100001011110010101110111010111010110010100111111000101101111110111011100111100,1011111011110110110111111111111101111111111111011101101111110111101101101111111011111111111110111111101111111011011111011111101110111111111010110110111111111111011011111111101101111111011111111111011111111110110101111111011111111111110111011111111110,,,0,0,65,26.0,147,0,0,103,65,63
21,26,23,50,250,1111100111111111111111111111111011111111111101111111111111111111111111111111111111111111111111111111111111100011111111111111111110101110111111111111111111111111101111111011110111111111111111111111111110111011111001111111111111111111111110111111111111,1111101111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111101111111111111111111110101110111111111111111111111111101111111111110111111111111111111111111111111111111101111111111111111111111110111111111111,,,1,0,8,3.2,232,0,0,18,8,44
22,74,65,50,250,1001101011111011111011011111101001001001011110110011110111111110011100101000011111000111000111111100110000111100010011010010001001010001110110001010110001011111011111100010011100110010111100010110010111011111010011111011000010111111111110011001011111,1111111111111011111111111111111111111101111111110111110111111111111111101101111111111111101111111110111011111111011011011011011011111011111110111111111101111111111111101011011111110110111101111111111111111111010111111111110111111111111110111111111111,,,1,0,72,28.8,150,0,0,100,72,72
23,99,75,50,250,1100111111010010110000010101011111010100000010011001011111111010111001110111101101100111111010011011111001101011101001101001010110111011111110110110011011110111001100001010110001000101101100100011011111111111110110010111100111011101001111101110101010,1111111111110110111010110101011111110101010110111011111111111010111011111111111101101111111010111011111111101011101011101011011110111111111110110110111011110111011110101111110101011111101101100111111111111111110110111111101111111111111111101110101110,,,0,0,46,18.4,153,0,0,97,46,47
24,90,4,50,250,0111111011110111101111111111001011101101110011111011111111111010110110111101011111011110111111101111101111111110111011011111011111101111101011111110111111101111101111110101111111111111111111110011011111111100111101011111111110111001110110101111111100,1111111111111111111111111111111111111111110111111111111111111110110111111111011111111111111111101111111111111111111111011111011111111111111111111111111111111111111111110111111111111111111111111011011111111111111111011111111111111011111110111111111110,,,0,0,35,14.0,201,0,0,49,35,71
25,67,35,50,250,1110111111111111111011001101001111110101111101010011111101111110100111011001111111111111111101110111010110111101111100011011111010111110011101110111110111110111100011011110001101110111001010110110110111011111111111111101011011010001110111101011101100,1111111111111111111111111111111111111111111111010111111111111111101111011011111111111111111111110111010111111101111101111111111011111111111111110111111111110111101111011110111111110111101110110110111111111111111111111111111111110111111111101011111111,,,1,0,44,17.6,182,0,0,68,44,64
26,18,10,50,250,0011111111110110001011111111100011101110111001101110001111011111000111100100100011101011111000111101100110100000110111010101000101011101001100111101011101000010111001011100011100011001001010001101100110111011111111011111110100111111100101011100011101,1111111111111110101011111111110111111110111011111110111111011111101111101111110111101111111010111111101110101010110111110101010111111101001111111111111101011011111101011101011101011111011011111111101111111111111111011111110101111111101101011101011111,,,0,0,52,20.8,151,0,0,99,52,52
