GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start,Account
10-09-12-00-263,1,263,fbc9a04e-44ac-431c-88f7-c68f58ba64b3,2020-10-09 19:02:31,af25f54a-903f-44fd-bedc-034c6447d01b,2020-10-09 19:00:32,3,895,895,895,out/10-09-12-00/log,out/10-09-12-00/base_samples263,,out/10-09-12-00/bit1_samples263,out/10-09-12-00/bit0_samples263,7.60961659874207,,0.26565266934709,22:00:6F:64:A0:5F,No,017371402075
10-09-12-00-381,1,381,4ff7f5d7-639f-40ee-8e73-c2a0759b5a6b,2020-10-09 19:02:31,934fde54-f76f-4bf2-9c15-cb1782ce0e5b,2020-10-09 19:00:33,3,381,381,381,out/10-09-12-00/log,out/10-09-12-00/base_samples381,,out/10-09-12-00/bit1_samples381,out/10-09-12-00/bit0_samples381,0,,0.55043069157471,7A:69:AC:D5:46:40,No,017371402075
10-09-12-00-467,1,467,1a6d8888-e913-4171-91de-b2554583c976,2020-10-09 19:02:31,4a15d0d3-a06a-4d05-ab93-9166dfa728a8,2020-10-09 19:00:37,3,557,557,557,out/10-09-12-00/log,out/10-09-12-00/base_samples467,,out/10-09-12-00/bit1_samples467,out/10-09-12-00/bit0_samples467,7.37624816919397,,0.370348077516764,E6:84:28:5A:D9:63,No,017371402075
10-09-12-00-329,1,329,e5365797-e8b2-4f4e-84b6-7956b135fa0c,2020-10-09 19:02:31,afcef4e5-fc29-4f06-9a35-b2b730c815c4,2020-10-09 19:00:36,3,329,329,329,out/10-09-12-00/log,out/10-09-12-00/base_samples329,,out/10-09-12-00/bit1_samples329,out/10-09-12-00/bit0_samples329,0,,0.230203953927947,6E:B3:0D:49:24:D3,No,017371402075
10-09-12-00-906,1,906,a00d18f4-5b17-420c-a30d-489b5999b109,2020-10-09 19:02:31,6320991a-37aa-43ce-83d8-2a07cd9fc06a,2020-10-09 19:00:58,3,906,906,906,out/10-09-12-00/log,out/10-09-12-00/base_samples906,,out/10-09-12-00/bit1_samples906,out/10-09-12-00/bit0_samples906,0,,0.382377786711668,0A:07:56:53:2E:0E,No,017371402075
10-09-12-00-108,1,108,570b3140-e815-4913-b992-1f88e4be9791,2020-10-09 19:02:31,99bf7b61-b713-4340-9df5-2c250ee7fc95,2020-10-09 19:00:32,3,621,621,621,out/10-09-12-00/log,out/10-09-12-00/base_samples108,,out/10-09-12-00/bit1_samples108,out/10-09-12-00/bit0_samples108,5.54835752426581,,0.250398491309312,C2:90:A3:33:F7:A6,No,017371402075
10-09-12-00-882,1,882,6e963de7-ec8f-4071-bd7f-f618924fda87,2020-10-09 19:02:31,fe55648a-bdab-45e6-8212-537b57701911,2020-10-09 19:00:58,3,882,882,882,out/10-09-12-00/log,out/10-09-12-00/base_samples882,,out/10-09-12-00/bit1_samples882,out/10-09-12-00/bit0_samples882,0,,0.537260052953874,66:2D:A0:71:78:32,No,017371402075
10-09-12-00-122,1,122,d6890641-49b5-4063-acc5-dd7a8a9ea219,2020-10-09 19:02:31,01d41384-bb9c-407c-9c60-c2236fdf5e6b,2020-10-09 19:00:32,3,402,402,402,out/10-09-12-00/log,out/10-09-12-00/base_samples122,,out/10-09-12-00/bit1_samples122,out/10-09-12-00/bit0_samples122,6.03103288803393,,0.485181559686005,EE:2A:1D:BE:99:87,No,017371402075
10-09-12-00-788,1,788,cdf2520f-ba66-4123-8289-0f6ed9cac9d3,2020-10-09 19:02:31,870160dc-f9c4-4ddc-8da3-6a9b9c94fdc1,2020-10-09 19:00:52,3,878,878,878,out/10-09-12-00/log,out/10-09-12-00/base_samples788,,out/10-09-12-00/bit1_samples788,out/10-09-12-00/bit0_samples788,5.14081058287356,,0.461692135654269,C2:A5:3C:3C:0A:C6,No,017371402075
10-09-12-00-236,1,236,f1351a41-1d9f-448a-a87b-8781aea376d4,2020-10-09 19:02:31,8c1ae42d-67ae-4b5f-9507-77d61122d753,2020-10-09 19:00:32,3,440,440,440,out/10-09-12-00/log,out/10-09-12-00/base_samples236,,out/10-09-12-00/bit1_samples236,out/10-09-12-00/bit0_samples236,6.71174187199223,,0.132413654535592,22:0A:0E:B4:42:CA,No,017371402075
10-09-12-00-354,1,354,c3009cec-a0eb-4d52-8030-8a3566da5bcf,2020-10-09 19:02:31,48b6df57-e885-4c81-aa6e-a703feae3997,2020-10-09 19:00:32,3,495,495,495,out/10-09-12-00/log,out/10-09-12-00/base_samples354,,out/10-09-12-00/bit1_samples354,out/10-09-12-00/bit0_samples354,6.32201263210538,,0.430184581895818,8E:23:76:B9:23:28,No,017371402075
10-09-12-00-462,1,462,a5ee0ea2-fa4e-4a11-b494-b74357ffe36e,2020-10-09 19:02:31,9e67765a-e23a-4a78-8179-59301a0915ab,2020-10-09 19:00:37,3,462,462,462,out/10-09-12-00/log,out/10-09-12-00/base_samples462,,out/10-09-12-00/bit1_samples462,out/10-09-12-00/bit0_samples462,0,,0.0905381744763262,6E:28:D9:02:0C:8A,No,017371402075
10-09-12-00-412,1,412,455c966e-3b85-471b-98c9-6fec03b6f839,2020-10-09 19:02:31,186b24e8-9a29-473a-8385-1d2eba702d56,2020-10-09 19:00:35,3,589,589,589,out/10-09-12-00/log,out/10-09-12-00/base_samples412,,out/10-09-12-00/bit1_samples412,out/10-09-12-00/bit0_samples412,6.47868376877422,,0.228430995659867,BA:F0:77:93:F0:3F,No,017371402075
10-09-12-00-496,1,496,54d0727f-5a14-4f6f-8d4f-cebaa14a3b5a,2020-10-09 19:02:31,52fbd068-0cb3-451f-af19-f308b294a7bd,2020-10-09 19:00:41,3,696,696,696,out/10-09-12-00/log,out/10-09-12-00/base_samples496,,out/10-09-12-00/bit1_samples496,out/10-09-12-00/bit0_samples496,5.7415629261661,,0.18171406419152,CE:D5:74:44:59:7A,No,017371402075
10-09-12-00-401,1,401,7c28cf55-0e9a-4363-8cc0-ad14a15de843,2020-10-09 19:02:31,174740e6-e9fb-42d8-89a4-5ffdaf90332f,2020-10-09 19:00:34,3,401,401,401,out/10-09-12-00/log,out/10-09-12-00/base_samples401,,out/10-09-12-00/bit1_samples401,out/10-09-12-00/bit0_samples401,0,,0.197098791247759,06:2B:49:B7:93:38,No,017371402075
10-09-12-00-185,1,185,5635e7df-a79f-4362-ab3c-0cc0880ba294,2020-10-09 19:02:31,508dfb51-3e76-499a-86e6-ca55a0d6d266,2020-10-09 19:00:32,3,709,709,709,out/10-09-12-00/log,out/10-09-12-00/base_samples185,,out/10-09-12-00/bit1_samples185,out/10-09-12-00/bit0_samples185,6.85012716703128,,0.496038139788666,3E:04:BA:95:50:28,No,017371402075
10-09-12-00-162,1,162,480b1275-d065-4c4d-9f2d-d13821abacde,2020-10-09 19:02:31,8eeb05ad-8649-4f01-9f8a-503959c199f5,2020-10-09 19:00:32,3,162,162,162,out/10-09-12-00/log,out/10-09-12-00/base_samples162,,out/10-09-12-00/bit1_samples162,out/10-09-12-00/bit0_samples162,0,,0.142235417537762,FA:03:26:0B:D1:E8,No,017371402075
10-09-12-00-894,1,894,60e55674-dfe9-4c7e-8f5e-b1786a463f01,2020-10-09 19:02:31,f03875de-fb8b-4036-b4ab-c761a0029acf,2020-10-09 19:01:00,3,966,966,966,out/10-09-12-00/log,out/10-09-12-00/base_samples894,,out/10-09-12-00/bit1_samples894,out/10-09-12-00/bit0_samples894,5.16882082232406,,0.119795373538974,42:9A:57:67:22:1A,No,017371402075
10-09-12-00-121,1,121,ea61b6af-1db5-4bbe-82db-1110597ea77a,2020-10-09 19:02:31,2fb46ad5-5fa9-4539-a62a-8a87cbbd6daa,2020-10-09 19:00:32,3,181,181,181,out/10-09-12-00/log,out/10-09-12-00/base_samples121,,out/10-09-12-00/bit1_samples121,out/10-09-12-00/bit0_samples121,6.3912426329056,,0.345089602162419,9A:F9:6D:D3:8A:01,No,017371402075
10-09-12-00-331,1,331,9766a5ed-9cf0-45b2-ba81-478e62624c40,2020-10-09 19:02:31,ef414b6a-c1ad-4be2-9a89-2218db9900b4,2020-10-09 19:00:32,3,331,331,331,out/10-09-12-00/log,out/10-09-12-00/base_samples331,,out/10-09-12-00/bit1_samples331,out/10-09-12-00/bit0_samples331,0,,0.467020932582277,82:8C:41:79:E4:8D,No,017371402075
10-09-12-00-306,1,306,acec99f4-1897-425f-a26d-dfeffd6fce8f,2020-10-09 19:02:31,84a51d19-294c-47ba-aa53-e901ccc0a9f3,2020-10-09 19:00:32,3,306,306,306,out/10-09-12-00/log,out/10-09-12-00/base_samples306,,out/10-09-12-00/bit1_samples306,out/10-09-12-00/bit0_samples306,0,,0.370912732788499,CA:0D:91:97:C3:9E,No,017371402075
10-09-12-00-657,1,657,104a7d49-36d4-49f0-8943-64ad81f1e6d8,2020-10-09 19:02:31,b02bda9b-e16c-43a2-a1cb-c95165b3bfcd,2020-10-09 19:00:48,3,657,657,657,out/10-09-12-00/log,out/10-09-12-00/base_samples657,,out/10-09-12-00/bit1_samples657,out/10-09-12-00/bit0_samples657,0,,0.375206205827053,22:05:73:B2:3F:93,No,017371402075
10-09-12-00-103,1,103,d723347f-862a-4d86-9eb2-aebce6c5dc67,2020-10-09 19:02:31,dff58494-327d-49a3-a34f-e20bbec7aa81,2020-10-09 19:00:32,3,103,103,103,out/10-09-12-00/log,out/10-09-12-00/base_samples103,,out/10-09-12-00/bit1_samples103,out/10-09-12-00/bit0_samples103,0,,0.300531391459996,92:87:CE:AA:2B:A6,No,017371402075
10-09-12-00-95,1,95,43fd1fd3-33b9-487f-8d17-410647fd9ca7,2020-10-09 19:02:31,a72b4da3-06de-4a0e-92da-fcc9c4f488fc,2020-10-09 19:00:32,3,242,242,242,out/10-09-12-00/log,out/10-09-12-00/base_samples95,,out/10-09-12-00/bit1_samples95,out/10-09-12-00/bit0_samples95,6.26862186638416,,0.199343963298612,9A:F5:EF:EC:6B:AD,No,017371402075
10-09-12-00-441,1,441,ff64cfce-0965-4d67-b287-09974606ad72,2020-10-09 19:02:31,1612e76e-8aeb-418e-af98-d27ed001839c,2020-10-09 19:00:36,3,441,441,441,out/10-09-12-00/log,out/10-09-12-00/base_samples441,,out/10-09-12-00/bit1_samples441,out/10-09-12-00/bit0_samples441,0,,0.192898481052893,2A:06:DB:86:A9:A1,No,017371402075
10-09-12-00-656,1,656,c5831daa-ef2d-48c5-ab9e-3612d2bdb00f,2020-10-09 19:02:31,5768e7d3-bb89-48fe-86ba-e05ba6e57b01,2020-10-09 19:00:47,3,940,940,940,out/10-09-12-00/log,out/10-09-12-00/base_samples656,,out/10-09-12-00/bit1_samples656,out/10-09-12-00/bit0_samples656,5.06236003521768,,0.326117231695259,4E:58:66:E6:81:48,No,017371402075
10-09-12-00-105,1,105,3c240c2f-9e66-446a-9f27-4ad81f973070,2020-10-09 19:02:31,8ab32619-e44b-4be9-bb19-83bd2ccacceb,2020-10-09 19:00:32,3,637,637,637,out/10-09-12-00/log,out/10-09-12-00/base_samples105,,out/10-09-12-00/bit1_samples105,out/10-09-12-00/bit0_samples105,6.71232943078135,,0.44580325483861,AE:99:66:94:F5:D0,No,017371402075
10-09-12-00-951,1,951,b30a0bac-4829-48ac-b718-9bf0f0db1919,2020-10-09 19:02:31,c481a8a4-0eee-4689-9384-da84d365b464,2020-10-09 19:00:58,3,951,951,951,out/10-09-12-00/log,out/10-09-12-00/base_samples951,,out/10-09-12-00/bit1_samples951,out/10-09-12-00/bit0_samples951,0,,0.224517639433658,E2:53:25:01:19:36,No,017371402075
10-09-12-00-461,1,461,d6c0733c-a0b8-40c7-bc13-f3349ac91fe3,2020-10-09 19:02:31,b306aaa5-9be7-4085-a051-689a0ccdea4c,2020-10-09 19:00:34,3,461,461,461,out/10-09-12-00/log,out/10-09-12-00/base_samples461,,out/10-09-12-00/bit1_samples461,out/10-09-12-00/bit0_samples461,0,,0.112253589495875,F6:98:92:1A:DB:D5,No,017371402075
10-09-12-00-305,1,305,c6181758-f440-4a66-939e-f441c3fee139,2020-10-09 19:02:31,57e5b9bc-1f78-4239-85ee-0f053da7f5ee,2020-10-09 19:00:32,3,967,967,967,out/10-09-12-00/log,out/10-09-12-00/base_samples305,,out/10-09-12-00/bit1_samples305,out/10-09-12-00/bit0_samples305,6.67246120604555,,0.405134715898546,EA:C8:3D:90:43:0C,No,017371402075
10-09-12-00-574,1,574,76d41ef5-d73e-4303-9b40-f33561d485ab,2020-10-09 19:02:31,c240c750-5d05-4b82-abf8-7969713ad70b,2020-10-09 19:00:43,3,574,574,574,out/10-09-12-00/log,out/10-09-12-00/base_samples574,,out/10-09-12-00/bit1_samples574,out/10-09-12-00/bit0_samples574,0,,0.850299826199337,92:6C:F2:B4:2B:01,No,017371402075
10-09-12-00-823,1,823,83f06e31-ed92-4152-a99e-ecea796fe94d,2020-10-09 19:02:31,09be5b53-10cc-4b04-a82f-c31856a71eeb,2020-10-09 19:00:52,3,934,934,934,out/10-09-12-00/log,out/10-09-12-00/base_samples823,,out/10-09-12-00/bit1_samples823,out/10-09-12-00/bit0_samples823,3.86006275736637,,0.364413074441993,1E:3D:71:25:19:35,No,017371402075
10-09-12-00-199,1,199,8ef8d059-de2f-4e09-935b-0707e96ae124,2020-10-09 19:02:31,0c267066-c1b7-4794-9975-1fb87047559e,2020-10-09 19:00:32,3,302,302,302,out/10-09-12-00/log,out/10-09-12-00/base_samples199,,out/10-09-12-00/bit1_samples199,out/10-09-12-00/bit0_samples199,6.47400142118453,,0.165923989542954,2E:06:10:4E:F6:6E,No,017371402075
10-09-12-00-694,1,694,4b263864-03ae-4184-9cb9-8d23928dc677,2020-10-09 19:02:31,2a6fbede-1413-4bb9-8d69-72c615366402,2020-10-09 19:00:47,3,694,694,694,out/10-09-12-00/log,out/10-09-12-00/base_samples694,,out/10-09-12-00/bit1_samples694,out/10-09-12-00/bit0_samples694,0,,0.209474524245177,3E:5A:9B:7E:4A:DA,No,017371402075
10-09-12-00-902,1,902,88aa0a41-1c7c-441a-a5aa-f23b039e2aef,2020-10-09 19:02:31,5559ce06-c20e-4b2e-84a3-1e7fb73c53a6,2020-10-09 19:00:56,3,902,902,902,out/10-09-12-00/log,out/10-09-12-00/base_samples902,,out/10-09-12-00/bit1_samples902,out/10-09-12-00/bit0_samples902,0,,0.468203894929419,62:6F:A4:87:7F:29,No,017371402075
10-09-12-00-29,1,29,0d8f966c-6d22-4851-a1e7-21b1abbf724e,2020-10-09 19:02:31,57ccd9b8-1fb2-414d-9f4b-3c9ada72d9b3,2020-10-09 19:00:32,3,441,441,441,out/10-09-12-00/log,out/10-09-12-00/base_samples29,,out/10-09-12-00/bit1_samples29,out/10-09-12-00/bit0_samples29,5.2571794861171,,0.452391613591408,1A:02:9F:1E:58:58,No,017371402075
10-09-12-00-654,1,654,1c3966bc-fd09-492c-b129-75f09c708563,2020-10-09 19:02:31,3088821d-c334-4a55-afab-a28507374834,2020-10-09 19:00:47,3,785,785,785,out/10-09-12-00/log,out/10-09-12-00/base_samples654,,out/10-09-12-00/bit1_samples654,out/10-09-12-00/bit0_samples654,5.66510009364729,,0.214478115577799,D2:97:3A:F0:E2:C1,No,017371402075
10-09-12-00-593,1,593,f6dcb06a-7bf8-4b47-ace4-b02b26bc0e0a,2020-10-09 19:02:31,a6966bbb-e0ad-4212-9ba3-31d31d07a1ca,2020-10-09 19:00:44,3,961,961,961,out/10-09-12-00/log,out/10-09-12-00/base_samples593,,out/10-09-12-00/bit1_samples593,out/10-09-12-00/bit0_samples593,5.26003256186338,,0.07105594421674,3E:17:D5:B8:24:60,No,017371402075
10-09-12-00-647,1,647,9cab2569-c149-46e1-972c-1566e880f35f,2020-10-09 19:02:31,92931761-f1fa-4649-9257-ed340556bac0,2020-10-09 19:00:47,3,749,749,749,out/10-09-12-00/log,out/10-09-12-00/base_samples647,,out/10-09-12-00/bit1_samples647,out/10-09-12-00/bit0_samples647,5.29353316585435,,0.859242661373957,B2:76:E5:8F:39:63,No,017371402075
10-09-12-00-182,1,182,58b4de5b-66e9-4758-89a7-06e6cc613d27,2020-10-09 19:02:31,deece49f-5bd5-47cb-b1a9-a5ab08ba2b1b,2020-10-09 19:00:32,3,356,356,324,out/10-09-12-00/log,out/10-09-12-00/base_samples182,,out/10-09-12-00/bit1_samples182,out/10-09-12-00/bit0_samples182,6.60548549408736,,0.312029517691751,12:57:36:EC:ED:B4,No,017371402075
10-09-12-00-258,1,258,3ffbf3ab-366a-4181-8947-8766fda8f967,2020-10-09 19:02:31,ab6c2e4e-05bb-4e7f-b3aa-1e4e300c45ab,2020-10-09 19:00:33,3,405,405,405,out/10-09-12-00/log,out/10-09-12-00/base_samples258,,out/10-09-12-00/bit1_samples258,out/10-09-12-00/bit0_samples258,5.38203213587134,,0.159046877855457,CE:8E:08:13:1A:F0,No,017371402075
10-09-12-00-940,1,940,b332c3de-66a7-4a8a-b0c9-6769eae57f48,2020-10-09 19:02:31,51bd000e-5eb4-4b4d-ad15-c36e0fbb8d5e,2020-10-09 19:01:00,3,940,940,940,out/10-09-12-00/log,out/10-09-12-00/base_samples940,,out/10-09-12-00/bit1_samples940,out/10-09-12-00/bit0_samples940,0,,0.191575170283225,36:53:9A:C8:D3:9F,No,017371402075
10-09-12-00-899,1,899,f4531a50-f4bc-4d4a-947c-29276aeab83e,2020-10-09 19:02:31,049c84f7-1640-4798-8154-d838f9cb6507,2020-10-09 19:01:00,3,899,899,899,out/10-09-12-00/log,out/10-09-12-00/base_samples899,,out/10-09-12-00/bit1_samples899,out/10-09-12-00/bit0_samples899,0,,0.402344858836642,FA:A6:8D:1E:AB:EF,No,017371402075
10-09-12-00-693,1,693,6f8da27a-4a7a-4539-985f-51679d8550fd,2020-10-09 19:02:31,718d572c-f8da-4174-95d4-753ab5e58fed,2020-10-09 19:00:50,3,748,748,748,out/10-09-12-00/log,out/10-09-12-00/base_samples693,,out/10-09-12-00/bit1_samples693,out/10-09-12-00/bit0_samples693,5.08706386795962,,0.42082799336546,7A:37:CB:D8:3D:02,No,017371402075
10-09-12-00-153,1,153,9cc4171d-dc47-408c-8326-937142d9ee21,2020-10-09 19:02:31,eff8c8af-a260-4023-ac0e-8459124ae592,2020-10-09 19:00:32,3,603,603,603,out/10-09-12-00/log,out/10-09-12-00/base_samples153,,out/10-09-12-00/bit1_samples153,out/10-09-12-00/bit0_samples153,6.94154783142251,,0.594336484879117,5E:52:6E:3C:27:78,No,017371402075
10-09-12-00-161,1,161,fdb82b40-bcf9-4d2c-9541-fddb575ac7de,2020-10-09 19:02:31,5f3b4e9e-18ad-42b0-b547-899cb11e78a8,2020-10-09 19:00:32,3,608,608,608,out/10-09-12-00/log,out/10-09-12-00/base_samples161,,out/10-09-12-00/bit1_samples161,out/10-09-12-00/bit0_samples161,7.47893370068305,,0.810748473631281,76:F9:97:F7:78:E7,No,017371402075
10-09-12-00-373,1,373,17e9a670-bb19-4c8b-993e-4eda037828f0,2020-10-09 19:02:31,865d303d-cc15-429c-b2fd-8c6577013996,2020-10-09 19:00:33,3,440,440,440,out/10-09-12-00/log,out/10-09-12-00/base_samples373,,out/10-09-12-00/bit1_samples373,out/10-09-12-00/bit0_samples373,3.82992605152175,,0.276912263581597,FE:81:3C:B7:74:22,No,017371402075
10-09-12-00-970,1,970,882d13dd-3009-40e9-909b-1f9aca253b23,2020-10-09 19:02:31,440b98db-8b5b-4e7e-b1e5-dbd69e8edc69,2020-10-09 19:01:02,3,971,971,971,out/10-09-12-00/log,out/10-09-12-00/base_samples970,,out/10-09-12-00/bit1_samples970,out/10-09-12-00/bit0_samples970,6.17433216460176,,0.540383722328966,42:58:31:5E:76:C7,No,017371402075
10-09-12-00-226,1,226,020cae4f-959c-4702-a948-645365400b7a,2020-10-09 19:02:31,d2ad1d82-5b11-40e4-ac98-38a1c3379e56,2020-10-09 19:00:32,3,226,226,226,out/10-09-12-00/log,out/10-09-12-00/base_samples226,,out/10-09-12-00/bit1_samples226,out/10-09-12-00/bit0_samples226,0,,0.259982775363226,7A:3C:AE:9F:DC:2E,No,017371402075
10-09-12-00-760,1,760,7f0cfa49-720e-4720-ba6d-09d23432e8c1,2020-10-09 19:02:31,713b52ee-631c-4e9a-b31b-408da3b93566,2020-10-09 19:00:51,3,904,904,904,out/10-09-12-00/log,out/10-09-12-00/base_samples760,,out/10-09-12-00/bit1_samples760,out/10-09-12-00/bit0_samples760,6.66672910558906,,1.02155538100049,76:42:13:04:F0:53,No,017371402075
10-09-12-00-290,1,290,70dc3733-e5c6-4fec-9f72-de3a820c3ec1,2020-10-09 19:02:31,72dfd309-48ed-495f-9152-82a92c7acaf5,2020-10-09 19:00:33,3,563,563,563,out/10-09-12-00/log,out/10-09-12-00/base_samples290,,out/10-09-12-00/bit1_samples290,out/10-09-12-00/bit0_samples290,6.25584738065116,,0.909576551547477,3E:6F:53:EA:BC:77,No,017371402075
10-09-12-00-340,1,340,e3c2f791-844c-4878-bc20-16a53063fb99,2020-10-09 19:02:31,c92a42ce-a21f-479e-9190-50d1c90b5a97,2020-10-09 19:00:39,3,725,725,725,out/10-09-12-00/log,out/10-09-12-00/base_samples340,,out/10-09-12-00/bit1_samples340,out/10-09-12-00/bit0_samples340,6.6421728451238,,0.0859097316955419,8E:84:F8:C0:8A:C8,No,017371402075
10-09-12-00-979,1,979,f1aaddf4-0754-490f-a4b4-f07778ce12bf,2020-10-09 19:02:31,1235c4d4-efd1-4989-b7e1-95d4769563f0,2020-10-09 19:01:02,3,979,979,979,out/10-09-12-00/log,out/10-09-12-00/base_samples979,,out/10-09-12-00/bit1_samples979,out/10-09-12-00/bit0_samples979,0,,0.486451411300019,5E:BD:0B:A6:11:D6,No,017371402075
10-09-12-00-875,1,875,a03b3377-2f2f-4813-9c9e-bbf0ee1f1ef4,2020-10-09 19:02:31,6f9896dd-59b0-4d88-9e49-91cab73f87be,2020-10-09 19:00:56,3,875,875,875,out/10-09-12-00/log,out/10-09-12-00/base_samples875,,out/10-09-12-00/bit1_samples875,out/10-09-12-00/bit0_samples875,0,,0.27694191213484,0E:40:17:16:15:9D,No,017371402075
10-09-12-00-990,1,990,1416728f-4fb3-4831-84dc-211ca06eda9f,2020-10-09 19:02:31,cbdb7a30-c37f-47e4-af21-1c62b474facb,2020-10-09 19:01:02,3,990,990,990,out/10-09-12-00/log,out/10-09-12-00/base_samples990,,out/10-09-12-00/bit1_samples990,out/10-09-12-00/bit0_samples990,0,,0.285389355968298,2E:6E:3A:76:A4:B8,No,017371402075
10-09-12-00-886,1,886,a45ac950-d16e-41db-8e89-cad70e313dcf,2020-10-09 19:02:31,b145cee9-2ca1-4571-9b59-7d9f46ef5c02,2020-10-09 19:00:58,3,886,886,886,out/10-09-12-00/log,out/10-09-12-00/base_samples886,,out/10-09-12-00/bit1_samples886,out/10-09-12-00/bit0_samples886,0,,0.256436166217551,16:3C:78:F3:59:54,No,017371402075
10-09-12-00-339,1,339,f40ff2d2-cfba-4f70-a603-cfd06680bdb5,2020-10-09 19:02:31,9fbfa72e-2e42-41c5-a4d1-19652c5e8d94,2020-10-09 19:00:33,3,339,339,339,out/10-09-12-00/log,out/10-09-12-00/base_samples339,,out/10-09-12-00/bit1_samples339,out/10-09-12-00/bit0_samples339,0,,0.995557987243308,1E:B6:44:53:F5:88,No,017371402075
10-09-12-00-976,1,976,5fc27b9e-d312-45a1-ae7f-cd8066cac4da,2020-10-09 19:02:31,a67a1f60-65df-4ccf-854f-6f68412dbd05,2020-10-09 19:01:02,3,976,976,976,out/10-09-12-00/log,out/10-09-12-00/base_samples976,,out/10-09-12-00/bit1_samples976,out/10-09-12-00/bit0_samples976,0,,0.139532848993842,C2:77:A4:26:BD:EA,No,017371402075
10-09-12-00-383,1,383,6927aa61-5a96-43c0-b4f0-75b7b5207f4d,2020-10-09 19:02:31,7630c30f-a3fd-4048-b2dd-cbddc280a66d,2020-10-09 19:00:33,3,899,899,899,out/10-09-12-00/log,out/10-09-12-00/base_samples383,,out/10-09-12-00/bit1_samples383,out/10-09-12-00/bit0_samples383,6.90958116109873,,0.586372670048241,52:AA:55:93:61:02,No,017371402075
10-09-12-00-64,1,64,ad68f45b-db37-4ab2-b46d-0a027d7986ad,2020-10-09 19:02:31,bf6db633-06c0-4cc0-98be-4b3edce66f80,2020-10-09 19:00:34,3,387,387,387,out/10-09-12-00/log,out/10-09-12-00/base_samples64,,out/10-09-12-00/bit1_samples64,out/10-09-12-00/bit0_samples64,6.80162124722959,,0.537737918662638,BA:53:A6:01:ED:77,No,017371402075
10-09-12-00-813,1,813,e45a701d-3cd8-404e-965c-ce8c4589372d,2020-10-09 19:02:31,76f86aa9-592c-4a24-9754-3bb5a58689f3,2020-10-09 19:00:54,3,986,986,978,out/10-09-12-00/log,out/10-09-12-00/base_samples813,,out/10-09-12-00/bit1_samples813,out/10-09-12-00/bit0_samples813,5.35452670229853,,0.307412512625921,5A:9C:A6:55:41:00,No,017371402075
10-09-12-00-437,1,437,d30134f2-3e4e-4eca-ad0f-209c85c962a8,2020-10-09 19:02:31,757b3f87-d713-42a8-9008-96e092810ccc,2020-10-09 19:00:35,3,437,437,437,out/10-09-12-00/log,out/10-09-12-00/base_samples437,,out/10-09-12-00/bit1_samples437,out/10-09-12-00/bit0_samples437,0,,0.221853905269167,BA:C4:4D:1E:2F:EF,No,017371402075
10-09-12-00-432,1,432,f91d5954-bf10-4c4d-bdea-8a0aaefed247,2020-10-09 19:02:31,40256074-476b-433e-b3d3-974363fea1e6,2020-10-09 19:00:34,3,507,507,507,out/10-09-12-00/log,out/10-09-12-00/base_samples432,,out/10-09-12-00/bit1_samples432,out/10-09-12-00/bit0_samples432,5.05730210566258,,0.239228181522676,A2:89:C8:A3:CB:35,No,017371402075
10-09-12-00-22,1,22,8651cc0d-54e3-4e3a-a14e-45bca94e15cf,2020-10-09 19:02:31,d52abe43-bb0b-4b91-8f47-6d4b446e6461,2020-10-09 19:00:32,3,744,744,744,out/10-09-12-00/log,out/10-09-12-00/base_samples22,,out/10-09-12-00/bit1_samples22,out/10-09-12-00/bit0_samples22,5.71110837583059,,0.0854668648023208,B2:A4:09:FF:C2:3F,No,017371402075
10-09-12-00-645,1,645,f7038884-7894-4b72-976d-136228e85b87,2020-10-09 19:02:31,c56df104-7672-47da-b486-902b8b003389,2020-10-09 19:00:48,3,700,700,700,out/10-09-12-00/log,out/10-09-12-00/base_samples645,,out/10-09-12-00/bit1_samples645,out/10-09-12-00/bit0_samples645,6.6149851939361,,0.125319426719849,E6:E4:60:9D:BD:88,No,017371402075
10-09-12-00-737,1,737,8093c68a-a3fc-4330-87e7-c744ce7f961c,2020-10-09 19:02:31,9d07d0cc-654e-49f5-832f-07f676a0db61,2020-10-09 19:00:47,3,737,737,737,out/10-09-12-00/log,out/10-09-12-00/base_samples737,,out/10-09-12-00/bit1_samples737,out/10-09-12-00/bit0_samples737,0,,0.618872380947464,02:35:B1:2C:BB:C9,No,017371402075
10-09-12-00-743,1,743,55b3435a-25a5-4f32-96e7-29688df8497f,2020-10-09 19:02:31,3dbec921-fc54-4c44-b993-40dd09d14c2d,2020-10-09 19:00:48,3,967,967,967,out/10-09-12-00/log,out/10-09-12-00/base_samples743,,out/10-09-12-00/bit1_samples743,out/10-09-12-00/bit0_samples743,4.90544775219441,,0.379599850879241,7E:C8:F3:2F:7A:5F,No,017371402075
