In,Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
2500,1575670171300,2500.0,1a:cc:c6:b0:6c:ab,90.00B,90.00B,24.428382873535156,18.421644926071167
2500,1575670171300,2500.0,22:86:5d:c5:52:68,90.00B,176.00B,24.434530019760132,18.42788791656494
2500,1575670171301,2500.0,52:40:bc:61:fa:79,90.00B,90.00B,24.45263910293579,18.44594717025757
2500,1575670171301,2500.0,da:eb:e4:90:68:fa,90.00B,90.00B,24.44207501411438,18.435405492782593
2500,1575670171301,2500.0,76:dc:d2:92:91:25,90.00B,90.00B,24.442259073257446,18.435608863830566
2500,1575670171294,2500.0,66:0c:fe:fc:c5:3d,90.00B,90.00B,24.51223373413086,18.505529165267944
2500,1575670171289,2500.0,3a:19:5c:eb:61:6a,90.00B,90.00B,24.536131143569946,18.52947688102722
2500,1575670171297,2500.0,d6:70:86:fb:6a:80,90.00B,180.00B,24.54511046409607,18.538434982299805
2500,1575670171293,2500.0,46:34:1a:2e:37:1a,90.00B,180.00B,24.546714544296265,18.53999900817871
2500,1575670171292,2500.004,46:93:be:06:9a:1d,90.00B,90.00B,24.55421018600464,18.54755997657776
2500,1575670171293,2500.0,2a:3c:75:c6:7f:5c,90.00B,90.00B,24.563450574874878,18.556793212890625
2500,1575670171294,2500.004,b6:f2:12:41:25:04,90.00B,90.00B,24.57251811027527,18.565837383270264
2500,1575670171294,2500.004,f2:de:15:9c:e7:f9,90.00B,90.00B,24.577363967895508,18.57066583633423
2500,1575670171295,2500.0,b6:d5:43:a8:fa:b0,90.00B,90.00B,24.593589544296265,18.59286403656006
2500,1575670171284,2500.002,46:05:2e:48:e6:0e,90.00B,90.00B,25.63160014152527,19.62492847442627
2500,1575670171283,2500.002,72:4e:a7:2f:a7:87,180.00B,180.00B,25.64113736152649,19.63441753387451
2500,1575670171278,2500.008,6e:58:4d:d4:6d:9d,90.00B,176.00B,25.647422790527344,19.6406352519989
2500,1575670171283,2500.002,46:1d:45:6f:db:43,90.00B,90.00B,25.649341821670532,19.64397406578064
2500,1575670171284,2500.008,0e:f4:3d:dd:52:92,90.00B,90.00B,25.652403116226196,19.645724058151245
2500,1575670171289,2500.002,3a:e3:d6:ac:c0:0e,90.00B,90.00B,25.647767066955566,19.641091108322144
2500,1575670171287,2500.0,2e:02:57:25:63:01,90.00B,90.00B,25.651116132736206,19.644300937652588
2500,1575670171282,2500.0,86:28:19:3c:cd:66,90.00B,90.00B,25.667436838150024,19.660778284072876
2500,1575670171286,2500.008,fa:5c:4a:8d:34:c7,90.00B,90.00B,25.651775360107422,19.645084381103516
2500,1575670171283,2500.0,d2:fe:a3:a5:17:f9,90.00B,90.00B,25.648892164230347,19.642112731933594
2500,1575670171284,2500.002,82:67:90:65:12:3c,90.00B,90.00B,25.658907651901245,19.65208077430725
2500,1575670171285,2500.002,aa:1a:b2:6c:5f:0f,90.00B,90.00B,25.669677019119263,19.662853240966797
2500,1575670171289,2500.002,5e:cb:e2:2a:bf:f6,90.00B,90.00B,25.652771949768066,19.64604091644287
2500,1575670171277,2500.0,2e:a8:de:52:55:00,90.00B,90.00B,25.686585426330566,19.67980670928955
2500,1575670171284,2500.0,22:b8:09:b3:36:fe,90.00B,90.00B,25.681909322738647,19.675249338150024
2500,1575670171285,2500.002,56:4a:2d:b2:23:48,90.00B,90.00B,25.676814794540405,19.66988468170166
2500,1575670171288,2500.0,62:63:f3:ee:3c:f1,90.00B,90.00B,25.68274974822998,19.676103115081787
2500,1575670171282,2500.002,b2:65:c1:c5:34:a2,90.00B,90.00B,25.695231199264526,19.688502073287964
2500,1575670171288,2500.002,ba:dd:06:61:95:30,90.00B,90.00B,25.686792373657227,19.68015694618225
2500,1575670171276,2500.006,56:af:80:91:5b:0f,90.00B,176.00B,25.715097904205322,19.708386421203613
2500,1575670171276,2500.006,be:54:af:ae:47:c2,90.00B,90.00B,25.717188119888306,19.71048903465271
2500,1575670171284,2500.006,f2:6b:82:59:a0:42,90.00B,90.00B,25.729652166366577,19.72296905517578
2500,1575670171281,2500.006,0e:a8:57:7f:ae:9b,90.00B,90.00B,25.72580862045288,19.719120740890503
2500,1575670171283,2500.006,c6:17:90:07:56:57,90.00B,90.00B,25.716678619384766,19.709866762161255
2500,1575670171266,2500.008,ea:6f:11:fe:03:12,180.00B,176.00B,27.310083389282227,21.30343461036682
2500,1575670171265,2500.008,7e:be:21:3f:31:3c,90.00B,90.00B,27.31366276741028,21.30700969696045
2500,1575670171266,2500.008,8a:77:48:c8:6d:1b,90.00B,90.00B,27.314693689346313,21.308016061782837
2500,1575670171265,2500.008,ee:3b:80:2c:11:2d,90.00B,90.00B,27.313376665115356,21.306707620620728
2500,1575670171274,2500.002,b2:e9:fe:71:e5:eb,90.00B,90.00B,27.368608713150024,21.361913681030273
2500,1575670171269,2500.002,22:48:82:0b:27:86,90.00B,90.00B,27.3815016746521,21.374692916870117
2500,1575670171267,2500.008,2a:9b:93:f2:73:30,90.00B,90.00B,27.32976746559143,21.32295298576355
2500,1575670171271,2500.01,62:96:19:39:0d:fa,90.00B,90.00B,27.38726806640625,21.384426832199097
2500,1575670171268,2500.01,ea:66:57:23:4e:d2,90.00B,90.00B,27.3886239528656,21.38187551498413
2500,1575670171272,2500.01,fa:77:49:75:e6:e8,90.00B,90.00B,27.398158311843872,21.391397953033447
2500,1575670171264,2500.008,ee:83:f1:1c:9d:a6,176.00B,90.00B,27.323209762573242,21.316506385803223
2500,1575670171268,2500.002,fe:04:97:a0:4d:dc,90.00B,90.00B,27.372047662734985,21.36538863182068
2500,1575670171266,2500.008,1a:85:10:26:2e:3c,90.00B,176.00B,27.319169282913208,21.312512159347534
2500,1575670171268,2500.002,26:80:41:31:b3:cc,90.00B,90.00B,27.404569625854492,21.397846221923828
2500,1575670171276,2500.01,7e:42:6d:af:c3:1a,90.00B,90.00B,27.394367218017578,21.387101888656616
2500,1575670171269,2500.01,ee:7c:c0:8f:44:a5,90.00B,90.00B,27.39433741569519,21.387730360031128
2500,1575670171268,2500.002,76:05:55:36:7e:50,90.00B,180.00B,27.39077663421631,21.384135246276855
2500,1575670171267,2500.002,4e:17:58:81:8c:c4,90.00B,90.00B,27.39327359199524,21.386564254760742
2500,1575670171277,2500.01,4e:c7:47:0b:c9:10,90.00B,90.00B,27.396807193756104,21.390033960342407
2500,1575670171266,2500.008,7e:0b:15:4a:3c:cf,90.00B,90.00B,27.50534200668335,21.4985568523407
