In,Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
2500,1575670057111,2500.0,76:dc:d2:92:91:25,90.00B,90.00B,24.41524386405945,18.408446788787842
2500,1575670057125,2500.0,3e:6a:ee:78:43:17,90.00B,90.00B,24.40834379196167,18.401587963104248
2500,1575670057139,2500.0,1a:cc:c6:b0:6c:ab,90.00B,90.00B,24.420795679092407,18.41410255432129
2500,1575670057156,2500.0,fa:c1:fa:a5:62:f4,90.00B,90.00B,24.421881914138794,18.415178298950195
2500,1575670057128,2500.0,d6:70:86:fb:6a:80,90.00B,180.00B,24.45746350288391,18.45071506500244
2500,1575670057129,2500.004,b6:f2:12:41:25:04,90.00B,90.00B,24.517146110534668,18.510412454605103
2500,1575670057145,2500.0,b6:d5:43:a8:fa:b0,90.00B,90.00B,24.495423316955566,18.488672256469727
2500,1575670057168,2500.0,66:0c:fe:fc:c5:3d,90.00B,90.00B,24.4978084564209,18.490920543670654
2500,1575670057143,2500.004,f2:de:15:9c:e7:f9,90.00B,90.00B,24.525465726852417,18.522820711135864
2500,1575670057189,2500.0,46:34:1a:2e:37:1a,90.00B,180.00B,24.48941707611084,18.4826819896698
2500,1575670057104,2500.0,2a:3c:75:c6:7f:5c,90.00B,90.00B,24.579453468322754,18.57270336151123
2500,1575670057161,2500.004,46:93:be:06:9a:1d,90.00B,90.00B,24.525062799453735,18.518105506896973
2500,1575670057189,2500.0,3a:19:5c:eb:61:6a,90.00B,90.00B,24.59528923034668,18.588486433029175
2500,1575670057078,2500.0,62:63:f3:ee:3c:f1,90.00B,90.00B,25.528106212615967,19.521384477615356
2500,1575670057098,2500.002,ba:dd:06:61:95:30,90.00B,90.00B,25.51911211013794,19.51223134994507
2500,1575670057086,2500.002,5e:cb:e2:2a:bf:f6,90.00B,90.00B,25.537434339523315,19.53066062927246
2500,1575670057118,2500.0,2e:02:57:25:63:01,90.00B,90.00B,25.523710250854492,19.516880750656128
2500,1575670057087,2500.002,3a:e3:d6:ac:c0:0e,90.00B,90.00B,25.552321195602417,19.54567265510559
2500,1575670057098,2500.008,fa:5c:4a:8d:34:c7,90.00B,90.00B,25.546064138412476,19.539313316345215
2500,1575670057136,2500.002,aa:1a:b2:6c:5f:0f,90.00B,90.00B,25.52670383453369,19.519700050354004
2500,1575670057142,2500.002,56:4a:2d:b2:23:48,90.00B,90.00B,25.535283088684082,19.52857255935669
2500,1575670057107,2500.0,22:b8:09:b3:36:fe,90.00B,90.00B,25.579213619232178,19.57248592376709
2500,1575670057145,2500.002,46:05:2e:48:e6:0e,90.00B,90.00B,25.549463033676147,19.54271101951599
2500,1575670057145,2500.0,d2:fe:a3:a5:17:f9,90.00B,90.00B,25.548924446105957,19.542019605636597
2500,1575670057127,2500.006,f2:6b:82:59:a0:42,90.00B,90.00B,25.56377935409546,19.556990146636963
2500,1575670057118,2500.006,c6:17:90:07:56:57,90.00B,90.00B,25.571587085723877,19.56487226486206
2500,1575670057156,2500.002,82:67:90:65:12:3c,90.00B,90.00B,25.543258905410767,19.536508083343506
2500,1575670057136,2500.008,0e:f4:3d:dd:52:92,90.00B,90.00B,25.561933994293213,19.555190324783325
2500,1575670057170,2500.0,86:28:19:3c:cd:66,90.00B,90.00B,25.529719591140747,19.52297568321228
2500,1575670057110,2500.006,0e:a8:57:7f:ae:9b,90.00B,90.00B,25.591148376464844,19.584436655044556
2500,1575670057141,2500.002,72:4e:a7:2f:a7:87,180.00B,180.00B,25.560237646102905,19.553489446640015
2500,1575670057184,2500.002,b2:65:c1:c5:34:a2,90.00B,90.00B,25.520877361297607,19.514087677001953
2500,1575670057170,2500.002,46:1d:45:6f:db:43,90.00B,90.00B,25.560582637786865,19.55392575263977
2500,1575670057184,2500.008,6e:58:4d:d4:6d:9d,90.00B,176.00B,25.555944681167603,19.549172401428223
2500,1575670057179,2500.006,56:af:80:91:5b:0f,90.00B,176.00B,25.591087102890015,19.58436632156372
2500,1575670057147,2500.0,2e:a8:de:52:55:00,90.00B,90.00B,25.66504716873169,19.658133029937744
2500,1575670057252,2500.006,be:54:af:ae:47:c2,90.00B,90.00B,25.58676767349243,19.579935312271118
2500,1575670057081,2500.01,4e:c7:47:0b:c9:10,90.00B,90.00B,27.06000852584839,21.05324935913086
2500,1575670057096,2500.01,7e:42:6d:af:c3:1a,90.00B,90.00B,27.05465340614319,21.047876596450806
2500,1575670057090,2500.002,b2:e9:fe:71:e5:eb,90.00B,90.00B,27.105651140213013,21.09890365600586
2500,1575670057123,2500.01,fa:77:49:75:e6:e8,90.00B,90.00B,27.0754873752594,21.068143129348755
2500,1575670057136,2500.01,62:96:19:39:0d:fa,90.00B,90.00B,27.066629886627197,21.05928874015808
2500,1575670057101,2500.002,22:48:82:0b:27:86,90.00B,90.00B,27.103365182876587,21.09663438796997
2500,1575670057128,2500.01,ee:7c:c0:8f:44:a5,90.00B,90.00B,27.085944414138794,21.078547954559326
2500,1575670057154,2500.002,fe:04:97:a0:4d:dc,90.00B,90.00B,27.07605504989624,21.074429988861084
2500,1575670057165,2500.01,ea:66:57:23:4e:d2,90.00B,90.00B,27.059722423553467,21.05299687385559
2500,1575670057150,2500.002,26:80:41:31:b3:cc,90.00B,90.00B,27.09322190284729,21.0864520072937
2500,1575670057147,2500.002,76:05:55:36:7e:50,90.00B,180.00B,27.108123779296875,21.101348161697388
2500,1575670057182,2500.008,2a:9b:93:f2:73:30,90.00B,90.00B,27.094393968582153,21.08764672279358
2500,1575670057180,2500.008,8a:77:48:c8:6d:1b,90.00B,90.00B,27.108861207962036,21.102078199386597
2500,1575670057187,2500.002,4e:17:58:81:8c:c4,90.00B,90.00B,27.112438917160034,21.105632066726685
2500,1575670057201,2500.008,1a:85:10:26:2e:3c,90.00B,176.00B,27.106693506240845,21.099889993667603
2500,1575670057199,2500.008,7e:0b:15:4a:3c:cf,90.00B,90.00B,27.103631496429443,21.09691834449768
2500,1575670057223,2500.008,ea:6f:11:fe:03:12,180.00B,176.00B,27.11372184753418,21.10690188407898
2500,1575670057243,2500.008,7e:be:21:3f:31:3c,90.00B,90.00B,27.09809684753418,21.091386079788208
2500,1575670057156,2500.008,ee:3b:80:2c:11:2d,90.00B,90.00B,27.208625555038452,21.201911211013794
2500,1575670057278,2500.008,ee:83:f1:1c:9d:a6,176.00B,90.00B,27.095657348632812,21.08892822265625
2500,1575670057152,2500.008,6a:ab:86:53:51:a8,90.00B,90.00B,28.637916088104248,22.631215572357178
2500,1575670057147,2500.008,1e:41:46:7d:13:a5,90.00B,90.00B,28.652758598327637,22.64603567123413
