In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575688820493,2500.004,7a:ec:d4:7d:59:c0,90.00B,90.00B,24.288039684295654,18.281322479248047
Both,1575688820498,2500.01,ee:55:79:68:86:6a,90.00B,90.00B,24.29425883293152,18.287442684173584
Both,1575688820300,2500.004,ba:dd:8a:23:38:f9,90.00B,180.00B,24.5644371509552,18.557640552520752
Both,1575688821782,2500.012,d6:76:60:8d:00:74,90.00B,90.00B,23.119951725006104,17.113166332244873
Both,1575688820986,2500.004,22:3d:01:1b:a7:9a,90.00B,90.00B,24.10039710998535,18.093682765960693
Both,1575688820991,2500.004,e2:6e:1a:31:ee:34,90.00B,90.00B,24.162424325942993,18.15552854537964
Both,1575688820988,2500.004,fa:af:dd:7c:52:1b,90.00B,90.00B,24.211745500564575,18.20493984222412
Both,1575688821776,2500.01,da:d2:50:42:f4:3f,180.00B,90.00B,23.424272775650024,17.417487144470215
Both,1575688821761,2500.006,56:e1:68:b6:66:09,90.00B,90.00B,23.480644464492798,17.473941802978516
Both,1575688821733,2500.012,86:aa:8d:48:e2:9a,90.00B,90.00B,23.616520404815674,17.609768629074097
Both,1575688821758,2500.01,5e:ff:ef:87:9e:60,90.00B,90.00B,23.694889307022095,17.688180923461914
Both,1575688821743,2500.01,ae:0c:65:12:a3:12,90.00B,90.00B,23.71539878845215,17.708677530288696
Both,1575688821768,2500.01,6a:17:a9:98:76:32,90.00B,90.00B,23.735764026641846,17.728970766067505
Both,1575688821746,2500.01,0e:ac:8d:bf:91:40,90.00B,90.00B,23.759084939956665,17.752326011657715
Both,1575688821747,2500.012,2a:6d:b2:a3:c4:df,90.00B,90.00B,23.7785427570343,17.771822214126587
Both,1575688821752,2500.002,6e:46:62:74:b8:1e,90.00B,180.00B,23.7868971824646,17.78017234802246
Both,1575688821748,2500.006,de:39:a4:7f:62:85,90.00B,90.00B,23.810516834259033,17.803779125213623
Both,1575688821732,2500.012,02:15:fc:ef:f0:4c,90.00B,90.00B,23.82501482963562,17.818167686462402
Both,1575688821762,2500.002,1e:a9:e5:50:83:03,90.00B,90.00B,23.82364559173584,17.81689476966858
Both,1575688820995,2500.004,5e:8f:24:ab:09:db,90.00B,90.00B,24.172444581985474,18.165504217147827
Both,1575688821725,2500.01,5a:ba:0f:d7:cc:d7,176.00B,90.00B,23.992472887039185,17.985719680786133
Both,1575688821754,2500.054,3e:c2:fd:7d:75:66,90.00B,90.00B,24.045520305633545,18.038711547851562
Both,1575688821762,2500.054,9a:98:5f:51:0d:09,90.00B,90.00B,24.07361936569214,18.066922664642334
Both,1575688821754,2500.004,92:30:1a:1b:81:32,176.00B,90.00B,24.132468223571777,18.125662326812744
Both,1575688821730,2500.01,da:3b:50:8b:0e:b9,90.00B,90.00B,24.16660499572754,18.159687042236328
Both,1575688821747,2500.002,2a:20:f7:65:11:03,90.00B,90.00B,24.171759128570557,18.165036916732788
Both,1575688821761,2500.004,7a:c4:92:27:15:11,90.00B,90.00B,24.164957523345947,18.160120010375977
Both,1575688821765,2500.008,a6:a1:50:8b:26:bc,90.00B,90.00B,24.171204566955566,18.16433334350586
Both,1575688821727,2500.008,d2:08:81:ac:ca:20,90.00B,90.00B,24.209590196609497,18.202739715576172
Both,1575688821742,2500.002,56:5b:01:a7:c4:77,176.00B,90.00B,24.19288730621338,18.18614435195923
Both,1575688821751,2500.008,32:fd:8c:98:d8:08,90.00B,90.00B,24.190540075302124,18.18382215499878
Both,1575688821775,2500.008,8e:01:12:2c:f1:d2,90.00B,90.00B,24.193721771240234,18.186927795410156
Both,1575688821765,2500.004,6a:67:02:df:cb:2d,176.00B,90.00B,24.246404886245728,18.239576816558838
Both,1575688821756,2500.004,d6:ca:63:48:ba:95,90.00B,90.00B,24.260477304458618,18.253783464431763
Both,1575688821750,2499.99,c2:ab:ec:db:70:69,90.00B,90.00B,24.28408670425415,18.27739429473877
