In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575688295944,2500.01,2a:59:fa:84:dc:f8,90.00B,90.00B,24.177483797073364,18.173796892166138
Both,1575688295848,2500.01,86:2d:ca:aa:97:a6,90.00B,90.00B,24.27709722518921,18.270334720611572
Both,1575688295897,2500.004,be:55:d2:4b:08:f8,90.00B,90.00B,24.21070432662964,18.20948076248169
Both,1575688295911,2500.002,72:04:36:6b:ff:ec,90.00B,90.00B,24.20321035385132,18.19635844230652
Both,1575688295876,2500.002,da:59:21:cc:8b:95,90.00B,180.00B,24.24758005142212,18.240750312805176
Both,1575688295967,2500.006,ca:63:8b:1f:15:72,90.00B,90.00B,24.156373500823975,18.149559497833252
Both,1575688295873,2500.0,8e:78:ef:bb:98:76,90.00B,90.00B,24.259181022644043,18.252553939819336
Both,1575688295911,2500.004,2e:57:5d:b3:ad:77,90.00B,90.00B,24.209312915802002,18.202359199523926
Both,1575688295854,2500.006,a6:71:3d:2a:f7:23,90.00B,90.00B,24.26719641685486,18.26050877571106
Both,1575688295961,2500.01,b2:8d:da:5d:7f:35,90.00B,90.00B,24.18340039253235,18.176485300064087
Both,1575688295910,2500.004,76:fd:6b:40:56:78,176.00B,90.00B,24.220393896102905,18.213513374328613
Both,1575688295847,2500.012,02:03:ec:2c:1a:83,90.00B,90.00B,24.29031491279602,18.283560514450073
Both,1575688295872,2500.01,86:e2:40:8a:67:3e,90.00B,180.00B,24.265632152557373,18.258921146392822
Both,1575688295915,2500.006,76:a8:5b:b8:48:ad,90.00B,90.00B,24.22508668899536,18.218323707580566
Both,1575688295893,2500.004,86:fa:c6:25:39:52,90.00B,180.00B,24.24656057357788,18.23978018760681
Both,1575688295919,2500.006,6a:7e:a2:fa:89:07,90.00B,180.00B,24.219952821731567,18.21321678161621
Both,1575688295891,2499.994,da:78:0f:ec:c7:56,90.00B,90.00B,24.247140884399414,18.240303993225098
Both,1575688295973,2500.006,72:6d:f6:94:4c:a4,90.00B,90.00B,24.157796144485474,18.150957345962524
