GUID,Success,Id,Request ID,Start Time,Phases,Phase 1,Logs,Base Sample,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,MAC Address,End Time,Boot ID,Bit-1 Sample,Predecessors,Warm Start
09-17-13-56-97,1,97,d77e981a-0922-4c59-8d0a-df09cdb3d25e,2020-09-17 20:56:27,1,97,out/09-17-13-56/log,out/09-17-13-56/base_samples97,0,out/09-17-13-56/bit0_samples97,,0.355573050923766,12:9B:33:36:6F:2A,2020-09-17 20:57:06,86c02634-2625-4d33-9be9-10847e426197,out/09-17-13-56/bit1_samples97,,No
09-17-13-56-83,1,83,ff6f7aa3-f5fb-446b-8a44-b94edc8f3fed,2020-09-17 20:56:27,1,83,out/09-17-13-56/log,out/09-17-13-56/base_samples83,0,out/09-17-13-56/bit0_samples83,,0.29646907279681,6A:67:A6:AB:93:9D,2020-09-17 20:57:06,5b417425-9872-4122-90ca-556f7ded4813,out/09-17-13-56/bit1_samples83,,No
09-17-13-56-69,1,69,3fbca7c2-6dfe-48d4-86a8-72423d3a9940,2020-09-17 20:56:27,1,88,out/09-17-13-56/log,out/09-17-13-56/base_samples69,5.37188228552665,out/09-17-13-56/bit0_samples69,,0.172929093307011,76:96:30:E3:2E:D7,2020-09-17 20:57:06,981d7d89-a43d-47ed-81d2-96c426a1c4f6,out/09-17-13-56/bit1_samples69,,No
09-17-13-56-2,1,2,6b4c2c98-e0ee-47b3-8640-4466761aeeaa,2020-09-17 20:56:27,1,2,out/09-17-13-56/log,out/09-17-13-56/base_samples2,0,out/09-17-13-56/bit0_samples2,,0.523495599347076,36:17:35:4D:25:7D,2020-09-17 20:57:06,ad98e1ea-9ba5-4852-9bb3-195b396b8624,out/09-17-13-56/bit1_samples2,,No
09-17-13-56-79,1,79,5286a69c-05f1-4fae-be06-73afc10fd267,2020-09-17 20:56:27,1,79,out/09-17-13-56/log,out/09-17-13-56/base_samples79,0,out/09-17-13-56/bit0_samples79,,0.388838315587801,56:15:8D:C5:34:C7,2020-09-17 20:57:06,f3f8b0bb-96fc-46d4-a7a0-3fa5a2509e6a,out/09-17-13-56/bit1_samples79,,No
09-17-13-56-19,1,19,b6765b95-beac-4402-80fb-6db848b9b0e8,2020-09-17 20:56:27,1,19,out/09-17-13-56/log,out/09-17-13-56/base_samples19,0,out/09-17-13-56/bit0_samples19,,0.284405195343812,6E:E1:58:0E:60:F5,2020-09-17 20:57:06,80a632f6-672e-40f4-a44e-9b1b65581e8b,out/09-17-13-56/bit1_samples19,,No
09-17-13-56-88,1,88,1e969bda-25f8-4b74-9e3f-a1a8797af6ce,2020-09-17 20:56:27,1,88,out/09-17-13-56/log,out/09-17-13-56/base_samples88,0,out/09-17-13-56/bit0_samples88,,0.225349585283855,82:F6:5A:C5:83:96,2020-09-17 20:57:06,a88a7408-c838-4893-9618-0a84305871fe,out/09-17-13-56/bit1_samples88,,No
09-17-13-56-81,1,81,76cf52af-79c2-415e-8bfb-36a427316995,2020-09-17 20:56:27,1,81,out/09-17-13-56/log,out/09-17-13-56/base_samples81,0,out/09-17-13-56/bit0_samples81,,0.26402480474168,A6:08:FB:BB:3F:F1,2020-09-17 20:57:06,44fcbb50-269a-4160-958c-4a44472691c8,out/09-17-13-56/bit1_samples81,,No
09-17-13-56-64,1,64,b8c2da36-9cc5-454c-8178-7fe1d2865227,2020-09-17 20:56:27,1,64,out/09-17-13-56/log,out/09-17-13-56/base_samples64,0,out/09-17-13-56/bit0_samples64,,0.106287381628813,B2:B6:95:FB:76:82,2020-09-17 20:57:06,ef7af41d-5339-42a9-baa8-7ded422780a8,out/09-17-13-56/bit1_samples64,,No
09-17-13-56-63,1,63,797c1d21-b82e-45c4-ab8d-91310484e39d,2020-09-17 20:56:27,1,99,out/09-17-13-56/log,out/09-17-13-56/base_samples63,5.80479591247598,out/09-17-13-56/bit0_samples63,,0.215042189253852,1E:5C:6F:77:37:ED,2020-09-17 20:57:06,014ab128-ac55-442f-883c-0b95465d80b6,out/09-17-13-56/bit1_samples63,,No
09-17-13-56-85,1,85,3514c142-17c7-46fd-8d25-21446fee043d,2020-09-17 20:56:27,1,85,out/09-17-13-56/log,out/09-17-13-56/base_samples85,0,out/09-17-13-56/bit0_samples85,,0.337199051006968,EE:C4:2A:77:43:2B,2020-09-17 20:57:06,4393d522-85ce-4aab-a6a4-23423d16734a,out/09-17-13-56/bit1_samples85,,No
09-17-13-56-55,1,55,fd5a1b90-d564-4cc3-a8dc-7596424c99b8,2020-09-17 20:56:27,1,55,out/09-17-13-56/log,out/09-17-13-56/base_samples55,0,out/09-17-13-56/bit0_samples55,,0.604341789435533,EE:68:DD:48:FB:C0,2020-09-17 20:57:06,9e3fdecf-a602-4c19-ac2b-262f79d29e4b,out/09-17-13-56/bit1_samples55,,No
09-17-13-56-41,1,41,3d5d62a9-e0ce-4c2b-b72a-6fb328d85b95,2020-09-17 20:56:27,1,41,out/09-17-13-56/log,out/09-17-13-56/base_samples41,0,out/09-17-13-56/bit0_samples41,,0.370074995010059,E2:22:82:C2:B1:55,2020-09-17 20:57:06,55456c58-f58d-4b01-bbf3-e62f5e801800,out/09-17-13-56/bit1_samples41,,No
09-17-13-56-82,1,82,06c97635-2fc2-4c49-9fd2-4a76fd5447f5,2020-09-17 20:56:27,1,82,out/09-17-13-56/log,out/09-17-13-56/base_samples82,0,out/09-17-13-56/bit0_samples82,,0.194934728957141,8E:04:0F:1F:3A:AC,2020-09-17 20:57:06,11befb45-dc6c-473c-aa01-2fbc6b731d49,out/09-17-13-56/bit1_samples82,,No
09-17-13-56-51,1,51,29f99d11-3fca-4c38-a69e-f845ee5d8ab0,2020-09-17 20:56:27,1,51,out/09-17-13-56/log,out/09-17-13-56/base_samples51,0,out/09-17-13-56/bit0_samples51,,0.441567523856771,16:A9:09:F9:A7:98,2020-09-17 20:57:06,0f4c30ff-59ef-4755-8090-752d0a90461c,out/09-17-13-56/bit1_samples51,,No
09-17-13-56-37,1,37,ea06bc12-d852-4bbe-92c8-023392edd63e,2020-09-17 20:56:27,1,98,out/09-17-13-56/log,out/09-17-13-56/base_samples37,5.60646895853734,out/09-17-13-56/bit0_samples37,,0.398143372619591,B2:50:56:BF:52:01,2020-09-17 20:57:06,68ff9f74-4f9c-4786-af13-410cd2fad20a,out/09-17-13-56/bit1_samples37,,No
09-17-13-56-48,1,48,c952c156-84f6-453f-8007-fb30d901c238,2020-09-17 20:56:27,1,55,out/09-17-13-56/log,out/09-17-13-56/base_samples48,6.46213122279292,out/09-17-13-56/bit0_samples48,,0.684503605283069,E6:57:DC:7A:EF:FD,2020-09-17 20:57:06,b55b8d2a-8092-4632-ae3d-bc4f2c7a5a72,out/09-17-13-56/bit1_samples48,,No
09-17-13-56-13,1,13,79e26928-099c-4ec5-b1fc-83bba7b2cb9b,2020-09-17 20:56:27,1,13,out/09-17-13-56/log,out/09-17-13-56/base_samples13,0,out/09-17-13-56/bit0_samples13,,0.325846243161928,46:E9:FE:AE:A5:B4,2020-09-17 20:57:06,38fda54e-1d88-4e5b-9ed5-efb85ff8cb8c,out/09-17-13-56/bit1_samples13,,No
09-17-13-56-23,1,23,6641860d-d177-4994-86ba-8094897ed616,2020-09-17 20:56:27,1,23,out/09-17-13-56/log,out/09-17-13-56/base_samples23,0,out/09-17-13-56/bit0_samples23,,0.131105808794324,92:1E:B3:74:E9:49,2020-09-17 20:57:06,af522186-5c49-4ce0-afbe-7e6f4ee65d0a,out/09-17-13-56/bit1_samples23,,No
09-17-13-56-60,1,60,42d8bede-12cd-4ebd-9c87-1ffd02d305e7,2020-09-17 20:56:27,1,60,out/09-17-13-56/log,out/09-17-13-56/base_samples60,0,out/09-17-13-56/bit0_samples60,,0.5268623368585,EA:EE:17:DC:C0:E1,2020-09-17 20:57:06,2c3c13a5-0147-46ca-b78d-7974d6d1f4ea,out/09-17-13-56/bit1_samples60,,No
09-17-13-56-92,1,92,3799023b-2906-4f5d-8b20-557be3f35c18,2020-09-17 20:56:27,1,92,out/09-17-13-56/log,out/09-17-13-56/base_samples92,0,out/09-17-13-56/bit0_samples92,,0.264234338370598,FE:39:67:95:1A:E9,2020-09-17 20:57:06,55725891-9c30-4350-9f72-a4659921b85f,out/09-17-13-56/bit1_samples92,,No
09-17-13-56-32,1,32,f11bf351-9090-49ee-9741-5188a736c914,2020-09-17 20:56:27,1,32,out/09-17-13-56/log,out/09-17-13-56/base_samples32,0,out/09-17-13-56/bit0_samples32,,0.25837330516406,4E:41:EB:19:17:04,2020-09-17 20:57:06,f29bb11c-2f85-4343-a23e-49da950a47ef,out/09-17-13-56/bit1_samples32,,No
09-17-13-56-28,1,28,1539abf4-ecb5-4922-adf3-c095b067ee51,2020-09-17 20:56:27,1,28,out/09-17-13-56/log,out/09-17-13-56/base_samples28,0,out/09-17-13-56/bit0_samples28,,0.469220719196511,2E:02:AA:6C:F4:39,2020-09-17 20:57:06,79cf73a7-d2aa-44e3-8867-faa83eb4bd1d,out/09-17-13-56/bit1_samples28,,No
09-17-13-56-61,1,61,b9227594-54e9-4b1c-b135-8e8907a3b058,2020-09-17 20:56:27,1,84,out/09-17-13-56/log,out/09-17-13-56/base_samples61,6.6590600799033,out/09-17-13-56/bit0_samples61,,0.211723221558615,9A:6E:F9:9C:3A:15,2020-09-17 20:57:06,d729c2a5-ccce-4ce0-90d8-53e93891e919,out/09-17-13-56/bit1_samples61,,No
09-17-13-56-40,1,40,c719f93e-d344-465e-be9e-bd26bcaa856c,2020-09-17 20:56:27,1,40,out/09-17-13-56/log,out/09-17-13-56/base_samples40,0,out/09-17-13-56/bit0_samples40,,0.11733603546776,A2:84:13:BB:D4:B2,2020-09-17 20:57:06,9439ba55-6db3-4a3f-b91f-bfdc26cc21c3,out/09-17-13-56/bit1_samples40,,No
09-17-13-56-84,1,84,1501ba2f-0ce6-48d6-ac0b-6b316d4c0642,2020-09-17 20:56:27,1,84,out/09-17-13-56/log,out/09-17-13-56/base_samples84,0,out/09-17-13-56/bit0_samples84,,0.37972051719885,1A:66:22:9F:18:3B,2020-09-17 20:57:06,d97f68ce-cdc0-4e0d-8571-653698d04b0b,out/09-17-13-56/bit1_samples84,,No
09-17-13-56-15,1,15,c513d8ee-eae5-4807-b0cd-fe4fa8c63473,2020-09-17 20:56:27,1,84,out/09-17-13-56/log,out/09-17-13-56/base_samples15,6.17208151997477,out/09-17-13-56/bit0_samples15,,0.207714536304975,12:85:DA:AC:0A:F6,2020-09-17 20:57:06,97581f91-8ad0-4b7f-9f11-ebeedb421c7d,out/09-17-13-56/bit1_samples15,,No
09-17-13-56-5,1,5,3f5a5785-559b-457f-bcb8-c6751d91d668,2020-09-17 20:56:27,1,5,out/09-17-13-56/log,out/09-17-13-56/base_samples5,0,out/09-17-13-56/bit0_samples5,,0.247774287136623,BA:61:06:C8:E2:8C,2020-09-17 20:57:06,828c2299-f346-4e14-9017-67d32e4d7f06,out/09-17-13-56/bit1_samples5,,No
09-17-13-56-8,1,8,4474018b-5a90-4d21-a0e3-dbeb255e0edf,2020-09-17 20:56:27,1,76,out/09-17-13-56/log,out/09-17-13-56/base_samples8,5.94756068859327,out/09-17-13-56/bit0_samples8,,0.108183045353907,7E:CD:02:F0:1F:2E,2020-09-17 20:57:06,c50049d0-93e8-4e54-9db6-fe1691f1c75e,out/09-17-13-56/bit1_samples8,,No
