Start Time,Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,First Iteration,Rdrand Latency,Rdrand Stdev,Contention Rdrand Latency,Contention Rdrand Stdev,Total Latency,Boot ID,Elapsed Time
1575937477317,2500.01,3a:03:25:c8:4c:33,90.00B,90.00B,5.6210854053497314,2.5867414474487305e-05,7.169500137021774e-06,2.6376962661743163e-05,4.9085327973380464e-05,5.095481872558577e-07,9080ed18-0858-4b8d-b179-ddeb33d5864a,1558757154
1575937477331,2500.01,96:44:f3:0a:da:02,90.00B,90.00B,5.5987794399261475,2.8855466842651367e-05,0.0002349567440369048,2.575984001159668e-05,7.893021286363001e-06,-3.0956268310546862e-06,031e5172-e75c-44c1-8a85-0f34aecf1f89,1558757350
1575937477368,2499.996,ee:b6:15:e8:27:5d,90.00B,90.00B,5.583445310592651,2.5768136978149416e-05,7.8359186200869e-06,2.5652170181274415e-05,2.509172736541325e-05,-1.1596679687500078e-07,ef51c48e-47dc-4a65-94f7-43526ae21fdf,1558757539
1575937477311,2500.01,e2:d2:5c:9c:49:55,90.00B,90.00B,5.634068012237549,2.628340721130371e-05,8.900278362041948e-06,2.6043224334716796e-05,8.813972595550753e-06,-2.4018287658691503e-07,8fab39f4-0039-49de-a391-f10740af6c41,1558757447
1575937477331,2500.01,be:f3:76:5d:f3:78,90.00B,90.00B,5.607936382293701,2.5930356979370117e-05,8.210360766175032e-06,2.5807809829711915e-05,7.93509657620978e-06,-1.2254714965820212e-07,a7ce4801-fafe-424c-bb9b-cf6b6af283ad,1558757568
1575937477364,2500.006,1e:5f:af:6f:58:4d,90.00B,90.00B,5.592339992523193,2.627391815185547e-05,1.1653325262325647e-05,2.6047611236572265e-05,7.08166573569245e-06,-2.2630691528320425e-07,1a591140-3c79-43c5-8a41-676ae50e6f20,1558757282
1575937477322,2500.002,2e:c0:53:de:dd:1f,90.00B,90.00B,5.600190877914429,2.631487846374512e-05,1.689338406055428e-05,2.6037025451660156e-05,6.958571407010293e-06,-2.778530120849622e-07,13412280-83e4-4166-8010-c39b63cc56d1,1558757563
1575937477319,2500.008,66:ef:f0:5d:64:b6,90.00B,90.00B,5.58596134185791,2.5685358047485353e-05,1.0077445967955157e-05,2.5605106353759766e-05,7.651800935111946e-06,-8.025169372558695e-08,9c718a10-b401-492c-b25d-92f0fe5fc284,1558757194
1575937477368,2500.006,26:de:83:de:0a:ed,90.00B,90.00B,5.605793714523315,2.6684761047363283e-05,7.819750572957826e-06,2.6505708694458008e-05,2.5511295725939176e-05,-1.7905235290527458e-07,650d2621-310d-4bd1-9d1b-e04867685095,1558757361
1575937477386,2500.008,26:49:ae:c6:54:50,180.00B,90.00B,5.623780965805054,2.572484016418457e-05,7.687143232126302e-06,2.683420181274414e-05,9.189478059112753e-05,1.1093616485595683e-06,7b0e51b3-5447-472a-8d41-cb6ec93f7c61,1558757535
1575937477332,2500.004,ca:d9:76:f4:03:51,90.00B,90.00B,5.594200372695923,2.639775276184082e-05,5.2365798680453124e-05,2.5383138656616212e-05,1.0590205870213399e-05,-1.0146141052246097e-06,5c3045bb-0a15-457f-8d07-894572ea3122,1558757607
1575937477322,2500.002,5a:b3:e7:7b:21:e6,90.00B,90.00B,5.603322267532349,2.590198516845703e-05,7.099616585291086e-06,2.5557518005371093e-05,7.562404331033534e-06,-3.444671630859377e-07,9240248a-2ecb-40c3-b1d6-814f02cdd16a,1558757155
1575937477397,2500.01,26:5e:9f:41:2f:f2,90.00B,90.00B,5.559799671173096,2.5789785385131835e-05,6.060154041779329e-06,2.7616310119628905e-05,7.389702380833408e-06,1.8265247344970706e-06,a996a741-5424-4687-b3d4-de187610bbd8,1558757589
1575937477379,2500.002,86:cd:ab:48:56:7d,90.00B,90.00B,5.5862040519714355,2.6316928863525392e-05,1.0887903268167768e-05,2.5961542129516603e-05,7.916389873787258e-06,-3.553867340087892e-07,e91fcaa9-c16a-49de-a730-add173bd5d3b,1558757226
1575937477388,2500.01,d6:55:c0:18:eb:1e,90.00B,90.00B,5.563504457473755,2.580275535583496e-05,7.87301701719414e-06,2.585892677307129e-05,6.501864611452212e-06,5.617141723632935e-08,b2d9c2e1-97b1-4eb1-9d83-7a5a0e5e4aed,1558757317
1575937477305,2500.004,de:f4:81:e3:cc:86,90.00B,90.00B,5.604906320571899,2.599930763244629e-05,8.705439197925789e-06,2.5776433944702148e-05,8.603371298058077e-06,-2.2287368774414297e-07,511536cf-1768-45c7-ba12-564edc78c32f,1558757582
1575937477306,2500.01,1a:41:5d:1f:63:97,90.00B,90.00B,5.5935218334198,2.585921287536621e-05,1.4788043289475215e-05,2.576127052307129e-05,6.493716841025451e-06,-9.794235229492062e-08,b8936347-a831-47da-87da-24ad4b617cbe,1558757351
1575937477350,2500.006,76:2a:f0:a2:b7:71,90.00B,90.00B,5.590209007263184,2.6148319244384767e-05,8.121586032542522e-06,2.5957775115966795e-05,7.46429271434979e-06,-1.905441284179719e-07,b28310a5-ad02-477f-8cbd-9dd4f5a0bbc2,1558757284
1575937477679,2500.01,12:79:d2:23:b2:6f,90.00B,90.00B,5.504854202270508,2.5465965270996093e-05,5.995932661244078e-06,2.528071403503418e-05,4.822422288182886e-06,-1.852512359619143e-07,a9faf6d8-feb8-49b5-a845-a6bb8dcb1101,1558757691
1575937477394,2500.01,26:b5:6c:7b:cc:ad,176.00B,90.00B,5.553799390792847,2.5396919250488282e-05,4.1719214134210705e-06,2.5555706024169922e-05,1.0617985753648854e-05,1.5878677368163987e-07,6046e2c6-9fbd-4d28-a3a3-25b2aa117b4e,1558757291
1575937477283,2500.01,fa:2c:4f:7a:03:a9,90.00B,90.00B,5.618349313735962,2.6007509231567382e-05,6.689962088817365e-06,2.5870370864868165e-05,7.372633338123741e-06,-1.3713836669921762e-07,8efd6c92-f9d7-4058-a168-0d77f7972ffc,1558757234
1575937477391,2500.012,f2:60:6a:49:8e:89,90.00B,90.00B,5.6130945682525635,2.8584957122802736e-05,0.0001869442206600835,2.5616931915283203e-05,9.376291676237323e-06,-2.9680252075195326e-06,8a80dba4-373c-4c1e-b335-f98d15a95252,1558757369
1575937477310,2500.01,a6:c1:ff:e8:79:16,90.00B,90.00B,5.614441871643066,2.6287174224853515e-05,3.1575636906851425e-05,2.5627613067626952e-05,6.028614375377778e-06,-6.595611572265636e-07,000ec840-da77-42dc-b410-78b47f123ed2,1558757231
1575937477348,2500.004,22:dd:f0:fb:0b:8a,90.00B,90.00B,5.593734264373779,2.5719118118286133e-05,6.847843402195912e-06,2.594156265258789e-05,8.016449468247117e-06,2.2244453430175608e-07,811fb383-65d0-47e8-825c-3214478bd553,1558757602
1575937477309,2500.006,6a:f3:1d:68:d8:ed,90.00B,90.00B,5.663033485412598,2.8820133209228514e-05,0.00023456077801721088,2.5780391693115233e-05,9.954370363788944e-06,-3.0397415161132815e-06,e5ce043a-2511-475b-9264-a9bb02816807,1558757587
1575937477345,2500.012,12:42:4c:74:c5:b4,90.00B,90.00B,5.6176598072052,2.637801170349121e-05,1.1011692281158478e-05,2.626352310180664e-05,3.523090266137867e-05,-1.1448860168456946e-07,1f3acabc-e954-4268-a802-4d74c342c7e4,1558757561
1575937477394,2500.012,8a:78:28:ff:45:cd,90.00B,90.00B,5.58464241027832,2.5561952590942384e-05,7.496867002744994e-06,2.6224231719970704e-05,4.9925397779818294e-05,6.622791290283201e-07,601d999d-e194-43c1-821c-4a29da4708a7,1558757373
1575937477330,2500.002,e6:61:25:9d:d0:bc,90.00B,90.00B,5.613576173782349,2.559809684753418e-05,7.0221925452660995e-06,2.5556707382202148e-05,8.223218986221931e-06,-4.1389465332033044e-08,48ce5b70-7386-4448-a37a-f3b5b768b95b,1558757536
1575937477315,2500.01,82:38:c8:fa:ae:b0,90.00B,90.00B,5.619905948638916,2.584075927734375e-05,8.514120730797426e-06,2.5777196884155274e-05,7.510685123196745e-06,-6.356239318847581e-08,d6295010-cda7-4924-8d62-4bf7096123bf,1558757588
1575937477346,2500.01,6a:46:9c:6c:06:df,90.00B,90.00B,5.57843279838562,2.571272850036621e-05,7.414760428410544e-06,2.561507225036621e-05,9.306889165565377e-06,-9.765624999999941e-08,50520068-6b0f-41df-9eb7-1715f8045585,1558756791
1575937477391,2500.0,5e:81:32:77:90:b9,180.00B,90.00B,5.597485065460205,2.5594377517700195e-05,6.118169074408669e-06,2.627277374267578e-05,4.269668699643565e-05,6.783962249755854e-07,0026160f-ba1d-423e-b254-284503dbf77d,1558757298
1575937477305,2499.998,1e:06:ac:5d:7f:5c,90.00B,176.00B,5.608344316482544,2.58453369140625e-05,8.136549389736962e-06,2.5488805770874022e-05,7.804028222116401e-06,-3.565311431884774e-07,37575d88-dc51-44d3-a7e1-e490d32af325,1558757544
1575937477282,2500.008,3a:ae:8d:83:21:f1,90.00B,90.00B,5.613981485366821,2.592930793762207e-05,8.00286370376231e-06,2.598557472229004e-05,8.272685355576957e-06,5.626678466796975e-08,540d909c-63ef-4e90-b130-9d04dc92ce3b,1558757561
1575937477288,2500.01,f6:4a:18:5e:f4:2d,90.00B,90.00B,5.666545152664185,2.6540231704711915e-05,7.473576812669143e-06,2.6209974288940428e-05,1.3153061766730288e-05,-3.302574157714872e-07,cd2b04a4-d840-479e-a49a-8fdbaa1bdcce,1558757550
1575937477390,2500.006,8e:70:61:7d:34:55,90.00B,90.00B,5.586045980453491,2.5869321823120117e-05,6.168313279863803e-06,2.561192512512207e-05,6.5193902601587785e-06,-2.573966979980467e-07,3c867db5-3ef5-440d-a0d0-fbeca125d99c,1558757175
1575937477699,2500.008,1e:dd:54:8b:fa:27,90.00B,90.00B,5.528756856918335,2.5376462936401367e-05,5.320556091754861e-06,2.476816177368164e-05,4.581528454587635e-06,-6.083011627197268e-07,57be03ac-e883-47fd-ab80-3d8142c4b6e5,1558757716
1575937477312,2500.004,d2:3f:b4:cc:64:e4,90.00B,90.00B,5.616064548492432,2.6036405563354492e-05,7.601053602752999e-06,2.584977149963379e-05,6.488951501931949e-06,-1.8663406372070184e-07,532a98c4-f016-4b27-a70b-fb7b86ce8bf4,1558757318
1575937477401,2500.008,da:96:36:3e:1c:02,90.00B,90.00B,5.587811231613159,2.63580322265625e-05,7.17969394005023e-06,2.6288461685180663e-05,6.1363539487065005e-06,-6.957054138183812e-08,8bc5af94-f19c-485e-b14a-411814fc6060,1558757565
1575937477401,2500.002,f6:36:c0:b4:72:e2,90.00B,90.00B,5.5652852058410645,2.6233339309692384e-05,8.205650437607466e-06,2.612433433532715e-05,7.2255066407509075e-06,-1.0900497436523444e-07,cdac08ea-4887-4edf-9fc1-e5a81d473fbd,1558757598
1575937477282,2500.004,5e:71:74:e3:f9:a2,90.00B,90.00B,5.633386850357056,2.625288963317871e-05,1.010399801049703e-05,2.6087617874145507e-05,2.5028217991975252e-05,-1.652717590332042e-07,050a699d-4c5d-4f8e-8d81-331f611cbca5,1558757471
1575937477354,2500.01,0e:b6:98:07:bc:35,90.00B,90.00B,5.58758544921875,2.5823593139648437e-05,9.163202634072258e-06,2.5512409210205078e-05,7.1055936678923714e-06,-3.111839294433592e-07,9bb42c30-4c31-4780-ba44-f3e3b2e28134,1558757519
1575937477386,2499.996,4a:80:d1:6c:54:14,90.00B,90.00B,5.608042478561401,2.5807762145996093e-05,6.967356519709683e-06,2.55828857421875e-05,5.974766523244377e-06,-2.2487640380859143e-07,59ea791e-c1ce-4f5e-a78e-81236b5d24bd,1558757538
1575937477697,2500.01,b6:0c:89:4b:81:2b,90.00B,90.00B,5.530991315841675,2.4824380874633788e-05,5.512475112019637e-06,2.6044607162475587e-05,6.34006650059932e-06,1.220226287841799e-06,a145858a-764c-4232-8945-8a448caf1036,1558757701
1575937477396,2500.004,ae:f9:23:c9:63:19,90.00B,90.00B,5.594700336456299,2.5847959518432616e-05,7.098271341010636e-06,2.574625015258789e-05,6.903022453297586e-06,-1.01709365844725e-07,f10ff173-e94c-496f-a699-1067bcccca0d,1558756980
1575937477361,2500.006,62:77:46:cf:fa:89,90.00B,90.00B,5.609867334365845,2.787036895751953e-05,0.000111632315872197,2.609419822692871e-05,7.019754661017256e-06,-1.7761707305908194e-06,a0c42977-5c7b-408d-8b8f-7c107bfdb9f6,1558757285
1575937477363,2500.01,a2:88:0f:94:bd:40,90.00B,90.00B,5.59471321105957,2.6069116592407228e-05,1.089367887289754e-05,2.5966215133666993e-05,1.1758877399563663e-05,-1.0290145874023511e-07,0eaf367b-7608-42df-a881-0617c1ee1c29,1558757087
1575937477356,2499.998,6e:57:c9:53:1a:51,90.00B,90.00B,5.613358497619629,2.5623750686645507e-05,7.053567488715459e-06,2.6091527938842774e-05,2.221725990421206e-05,4.677772521972664e-07,59716a59-3501-4d60-83c7-7feb965efd7e,1558757248
1575937477377,2500.002,1e:72:b6:26:67:f6,90.00B,90.00B,5.575796127319336,2.608299255371094e-05,2.7517966573039053e-05,2.5212764739990234e-05,5.369858396237875e-06,-8.702278137207045e-07,050e4a50-f14d-47bd-ab92-4ea2f63e20bb,1558757351
1575937477311,2500.01,c2:c0:d4:12:bb:5a,176.00B,90.00B,5.610280275344849,2.5899934768676757e-05,6.194005984789392e-06,2.6181364059448243e-05,1.0952713800956862e-05,2.814292907714858e-07,bf185d3b-7fdc-4f27-a288-fa6361d56b9a,1558757230
1575937477362,2500.002,16:82:b9:d7:78:63,90.00B,90.00B,5.581013441085815,2.5994873046875e-05,9.234605983619682e-06,2.606663703918457e-05,1.2897470369475996e-05,7.176399230957077e-08,54721824-547f-40a3-8329-50b652db9160,1558757513
1575937477349,2500.01,72:45:54:13:f5:9f,90.00B,180.00B,5.593779563903809,2.588162422180176e-05,7.206096682511656e-06,2.5443172454833983e-05,6.023740777717374e-06,-4.384517669677765e-07,fa720dd6-6255-4ba0-9654-862caf4aeac6,1558757558
1575937477342,2500.002,02:58:22:a7:a6:22,90.00B,90.00B,5.60641074180603,2.5983810424804686e-05,8.732940514216769e-06,2.6260471343994142e-05,9.83623396215424e-06,2.766609191894555e-07,cd715b3a-6b66-4166-91aa-7e8d5e0ddb11,1558757511
1575937477707,2499.996,32:1e:af:ee:ef:4a,90.00B,90.00B,5.525766611099243,2.5104093551635743e-05,1.2960470476219951e-05,2.452526092529297e-05,5.21330110790258e-06,-5.788326263427746e-07,02a1956c-701b-43de-ae73-f99f218b61ed,1558757719
1575937477687,2500.008,5a:52:ea:8d:f2:16,176.00B,90.00B,5.541306257247925,2.573084831237793e-05,7.277277918239667e-06,2.5335884094238282e-05,7.2684409826701474e-06,-3.949642181396478e-07,c33a1b83-922a-43d1-a2ee-4b224ab573f8,1558757207
1575937477288,2500.008,06:57:68:4f:f3:0d,90.00B,90.00B,5.609723329544067,2.5900697708129884e-05,6.882489586286896e-06,2.6265907287597655e-05,6.812588598090184e-06,3.65209579467771e-07,2d9e66fa-1b7d-42c7-9e63-33fcacd2f51c,1558757363
1575937477687,2500.01,de:c5:c1:7f:ed:0c,90.00B,90.00B,5.559469699859619,2.5931787490844726e-05,7.326201408036461e-06,2.5544357299804687e-05,7.529717956568348e-06,-3.8743019104003906e-07,362e479e-51f5-4b65-8139-c740f9f36d54,1558757441
1575937477366,2500.006,7a:88:15:88:34:e4,90.00B,90.00B,5.593936443328857,2.5840330123901367e-05,7.408246590767867e-06,2.5530672073364257e-05,5.6822387898351605e-06,-3.0965805053710936e-07,7a57fbd8-201b-40b8-8de9-dcb38a40c155,1558757175
1575937477329,2500.012,42:41:1e:05:d4:2a,90.00B,90.00B,5.593447208404541,2.5670242309570314e-05,7.379497991086069e-06,2.536797523498535e-05,5.914990041879665e-06,-3.022670745849629e-07,77ba29d9-9944-4b9c-a2cd-c4f63ab9536e,1558757257
1575937477689,2500.008,ea:8e:84:ba:4b:c5,180.00B,90.00B,5.5464606285095215,2.5557565689086915e-05,5.28411280348073e-06,2.545771598815918e-05,5.820309980185759e-06,-9.984970092773545e-08,b6b513ce-7ab6-4eb7-91f3-b802a3a732b8,1558757461
1575937477350,2500.006,aa:7b:8a:3a:00:18,90.00B,90.00B,5.602679252624512,2.6326704025268556e-05,8.476481460571725e-06,2.593088150024414e-05,7.703531768515998e-06,-3.9582252502441483e-07,63a3221a-a077-4c81-97ca-bf51cf5bf9d1,1558757566
1575937477389,2500.0,52:24:00:db:f5:e1,90.00B,90.00B,5.614166259765625,2.577376365661621e-05,7.304353522549069e-06,2.574610710144043e-05,4.831745134184377e-06,-2.765655517578117e-08,b2191f96-e7dc-43a1-aafa-234688f248dc,1558757570
1575937477695,2500.012,8a:e2:8d:29:9a:f0,90.00B,90.00B,5.570977449417114,2.584095001220703e-05,7.198934684327491e-06,2.564120292663574e-05,5.907083668464094e-06,-1.997470855712894e-07,08a75673-6d0b-4622-9da6-e54d0bc11274,1558757497
1575937477305,2500.01,46:26:93:52:14:52,90.00B,90.00B,5.622005462646484,2.605466842651367e-05,8.21669179032541e-06,2.6051712036132812e-05,2.0582895560765913e-05,-2.956390380859261e-09,e9ad8554-1690-4ed0-8344-17415fd89e83,1558757088
1575937477682,2500.01,32:e0:b5:e2:e2:d6,90.00B,90.00B,5.557197093963623,2.5520801544189454e-05,5.6067434857064375e-06,2.521214485168457e-05,6.9760983775319455e-06,-3.0865669250488344e-07,ea45f4f1-267f-4ee5-a3c8-c9e5e16b7bbd,1558757643
1575937477681,2499.962,92:ca:58:46:cf:59,90.00B,90.00B,5.573365211486816,2.566061019897461e-05,1.7312684131873378e-05,2.5422191619873047e-05,5.668714341384579e-06,-2.384185791015625e-07,9b3a487e-8a9b-44a8-8c14-5d3a28c8af9c,1558757477
1575937477701,2499.994,d6:ab:9b:f3:9f:40,90.00B,90.00B,5.518593788146973,2.4904298782348632e-05,8.078439483281442e-06,2.4454307556152343e-05,4.287709751192729e-06,-4.4999122619628895e-07,d74d8342-6ec7-4008-bfac-a1a33a59cbd0,1558757732
1575937477347,2500.01,62:dd:02:da:73:b6,90.00B,90.00B,5.613652944564819,2.7329492568969728e-05,8.465200914098902e-05,2.613997459411621e-05,6.902338948369866e-06,-1.1895179748535182e-06,db731422-12af-4149-bfa2-b6ddf6fc9bb8,1558757587
1575937477703,2500.006,a6:68:a3:fc:41:a4,90.00B,90.00B,5.566557884216309,2.6116800308227538e-05,1.7373834390105092e-05,2.617616653442383e-05,5.718595335871994e-05,5.936622619629131e-08,72696d6b-62cf-4d17-9b1e-0e059e325baf,1558757486
1575937477327,2500.006,a6:0c:47:a5:99:a4,90.00B,90.00B,5.616750717163086,2.789745330810547e-05,0.00015276234141172292,2.5777578353881836e-05,7.560060035880483e-06,-2.119874954223634e-06,2b3fae88-9362-4cca-9f6b-12cc7116fedd,1558757410
1575937477345,2500.012,3a:1a:a0:c4:cc:72,90.00B,90.00B,5.611737251281738,2.6961040496826173e-05,7.303494544077448e-05,2.6894474029541016e-05,8.582925972945213e-05,-6.656646728515697e-08,aa4f3b85-b604-493b-9bf4-d4e89136dc32,1558757567
1575937477306,2500.012,ba:15:a5:e5:56:1e,180.00B,90.00B,5.609140396118164,2.8395605087280274e-05,0.0001941963891928127,2.704911231994629e-05,0.0001017519669293026,-1.3464927673339837e-06,61059785-290a-41b9-bb0d-03c3d4ac4aee,1558757366
1575937477699,2500.012,52:70:85:a3:21:35,176.00B,90.00B,5.565249681472778,2.5693178176879883e-05,5.9124787432023225e-06,2.726116180419922e-05,0.00012878441717228164,1.5679836273193357e-06,f8bc1b0f-e57f-496c-9b78-49328d3408da,1558757216
1575937477289,2500.008,12:0f:42:b8:c2:c7,90.00B,90.00B,5.611045598983765,2.6212453842163085e-05,1.25539810866186e-05,2.5810909271240233e-05,5.777643585398592e-06,-4.0154457092285255e-07,d60648ab-2b10-41d7-9f4a-3db0d12fb6cf,1558757549
1575937477389,2500.002,fa:c3:f0:6a:78:f1,90.00B,90.00B,5.590920925140381,2.568950653076172e-05,6.295362744117771e-06,2.5375986099243165e-05,4.8179752229016145e-06,-3.1352043151855415e-07,94bda6c6-0921-4077-b899-e882a2dbdfbf,1558757359
1575937477325,2500.01,4e:95:93:27:ad:5c,90.00B,90.00B,5.6169047355651855,2.5797414779663087e-05,7.26895520832025e-06,2.5910377502441407e-05,8.361074732632771e-06,1.1296272277831962e-07,409712ab-09bd-4284-9d99-cf32a6af5051,1558757587
1575937477682,2500.0,8a:98:5f:da:74:f9,90.00B,90.00B,5.566261529922485,2.8240203857421873e-05,0.00018881098642028834,2.5460100173950197e-05,6.8213314476687635e-06,-2.780103683471677e-06,b7fbb1ce-65a9-4b32-b6db-849f16dcfbbf,1558757107
1575937477393,2500.006,26:7e:e7:e5:9d:0c,90.00B,90.00B,5.59254264831543,2.547764778137207e-05,7.0895893219262165e-06,2.8399419784545897e-05,0.0001951207893722455,2.9217720031738255e-06,b4f88205-54ca-4661-a109-fedb7f2bbb9c,1558757564
1575937477341,2500.002,76:a6:a0:93:67:7c,90.00B,90.00B,5.599987983703613,2.592768669128418e-05,7.040333083492494e-06,2.6297950744628905e-05,1.3265018704046046e-05,3.702640533447259e-07,72106dfd-89ab-4f8e-bef7-6f2ce3d86784,1558756954
1575937477690,2500.008,fe:e4:b6:29:30:12,90.00B,176.00B,5.589842796325684,2.581958770751953e-05,7.88354431222765e-06,2.5688028335571288e-05,7.861462128453822e-06,-1.315593719482422e-07,ad203519-ac22-4b62-a92c-37866be6c8e6,1558757412
1575937477690,2500.008,5a:fd:89:8f:92:b3,176.00B,90.00B,5.580312252044678,2.5746679306030274e-05,7.307553848995492e-06,2.546501159667969e-05,5.830129075353896e-06,-2.816677093505851e-07,80a4fc94-6e10-4bc3-bb2f-20ff1cf08b3a,1558757610
1575937477354,2500.01,82:90:8c:c4:19:21,90.00B,90.00B,5.7030556201934814,2.8128767013549804e-05,0.00017077973952585565,2.582049369812012e-05,8.42372777151911e-06,-2.308273315429685e-06,653d1747-e685-4ee6-91d4-d0dcdbb0b8d5,1558757528
1575937477713,2500.01,0a:96:26:88:f5:f1,90.00B,90.00B,5.586237907409668,2.665696144104004e-05,3.1665102542009087e-05,2.5973749160766602e-05,9.416261352914687e-06,-6.832122802734376e-07,9e60436c-8bf5-48a0-91e2-7dbc31542603,1558757410
1575937477724,2500.008,d2:40:bd:e5:ae:20,90.00B,90.00B,5.568922281265259,2.5792360305786132e-05,7.106730918696791e-06,2.5627088546752928e-05,5.116644706942088e-06,-1.652717590332042e-07,6f1ba876-a81c-45cf-a3b4-51688da4e2a3,1558757414
1575937477745,2500.01,d2:41:77:14:89:ab,90.00B,90.00B,5.59305477142334,2.600102424621582e-05,7.92820968917094e-06,2.5762224197387694e-05,7.207098177948112e-06,-2.388000488281275e-07,95b226f0-bbc1-4285-b2d7-e84712cd5823,1558757540
1575937477696,2500.006,4a:14:27:3a:b3:6d,90.00B,90.00B,5.574004650115967,2.582526206970215e-05,6.8833634072331144e-06,2.545185089111328e-05,5.849262857799653e-06,-3.7341117858886937e-07,aa04063c-d4cd-4f60-80df-498456b0f0f1,1558757469
1575937477399,2500.01,6a:5d:73:ab:66:40,90.00B,90.00B,5.549694538116455,2.5658941268920897e-05,5.6332256799836714e-06,2.768831253051758e-05,7.203491494443448e-06,2.0293712615966816e-06,f4c61efb-e037-429c-b8fa-ce3fca571d60,1558757588
1575937477703,2500.0,a6:57:cf:e1:26:f4,180.00B,90.00B,5.570825815200806,2.8960132598876954e-05,0.00023781310639134045,2.5374794006347655e-05,5.681215111276597e-06,-3.5853385925292995e-06,42c375eb-d61e-481b-8664-de840b0f3e0a,1558757108
1575937477699,2500.006,42:6a:24:35:05:a6,90.00B,90.00B,5.583646059036255,2.6706886291503907e-05,8.006452516173115e-06,2.8528499603271485e-05,0.00017411931357081656,1.821613311767578e-06,736829fd-826c-4633-874c-4dcb8b7df0fc,1558757163
1575937477745,2500.01,6e:be:dc:7a:26:9e,176.00B,90.00B,5.575891017913818,2.5557327270507812e-05,6.081296743432887e-06,2.5492382049560546e-05,7.628664342986345e-06,-6.494522094726673e-08,e4358b85-03dd-431b-b9e6-36ccf07b0633,1558757263
1575937477285,2500.006,42:b0:8b:fb:60:0b,90.00B,90.00B,5.6304028034210205,2.606239318847656e-05,8.0861351248526e-06,2.5638723373413088e-05,6.076771783662923e-06,-4.236698150634734e-07,509e4112-d324-48c2-88ac-af2543366363,1558757586
1575937477745,2500.01,f6:41:e4:f4:0a:8c,90.00B,90.00B,5.590433120727539,2.587776184082031e-05,8.80662768965253e-06,2.568502426147461e-05,7.721015821616969e-06,-1.9273757934570117e-07,135c7985-ee53-4008-87eb-5d7eda5b3113,1558757260
1575937477694,2500.006,7a:a7:da:9e:1b:04,90.00B,90.00B,5.541261434555054,2.5785350799560547e-05,8.96511369532181e-06,2.5859355926513673e-05,6.342741298322548e-06,7.400512695312532e-08,18e02521-02b1-4eaa-ade0-305c3bf98b0b,1558757229
1575937477394,2500.008,1a:dd:cc:18:b3:4c,90.00B,90.00B,5.569855213165283,2.5515222549438478e-05,6.156979811025487e-06,2.519493103027344e-05,6.105949996421689e-06,-3.202915191650397e-07,3d19f9ff-8583-4478-85d8-54812da12933,1558757617
1575937477322,2500.01,b6:a0:74:53:d0:3d,90.00B,90.00B,5.641000986099243,2.751421928405762e-05,0.00010185911184644511,2.580265998840332e-05,6.833480066718546e-06,-1.7115592956542992e-06,c4d0fdb6-3c8a-4c1c-9d3b-5b6672ee1c0b,1558757230
1575937477712,2500.006,0a:71:d3:54:bd:58,90.00B,90.00B,5.607346057891846,2.582998275756836e-05,7.499444552309982e-06,2.597494125366211e-05,9.297503276227163e-06,1.449584960937476e-07,573a0e86-8f78-48af-aff7-de3b9a5125f1,1558757385
1575937477369,2500.004,72:28:a4:6c:a0:13,90.00B,90.00B,5.611506700515747,2.6671791076660158e-05,3.3704426521925446e-05,2.583017349243164e-05,7.930081260448244e-06,-8.416175842285159e-07,979cd123-38fd-49c8-b286-0cc40721ff2e,1558757318
1575937477705,2500.002,e2:a6:ea:cc:f6:d8,90.00B,90.00B,5.554830074310303,2.5263404846191407e-05,6.199358990635039e-06,2.5199556350708006e-05,6.704185759045774e-06,-6.38484954834004e-08,968c8bfe-4bf8-46ad-a766-01eb250f628b,1558756996
1575937477281,2500.002,ce:d0:46:0e:f3:0c,90.00B,90.00B,5.63205885887146,2.8894376754760742e-05,0.00019369966692476347,2.9673480987548827e-05,0.0002831067762929857,7.791042327880845e-07,01434b04-1a32-412a-8485-3a446813db7a,1558757545
1575937477705,2500.006,06:4f:4f:e3:bd:75,90.00B,90.00B,5.592528581619263,2.650923728942871e-05,7.171486146782214e-06,2.6008224487304687e-05,6.228905417509864e-06,-5.01012802124023e-07,5cbab23c-53fa-491a-b73a-e5263a236bbd,1558757173
1575937477703,2499.996,1e:2b:1c:de:e1:1e,90.00B,90.00B,5.576483249664307,2.5892019271850587e-05,8.388472947134159e-06,2.5504207611083983e-05,6.728291077681947e-06,-3.8781166076660406e-07,26c98f59-957a-4fae-b23a-5cee9470fa3b,1558757617
1575937477706,2500.01,5e:5c:1b:b7:dc:bc,90.00B,90.00B,5.51944375038147,2.5531911849975586e-05,7.4846494058465745e-06,2.558579444885254e-05,5.110708574141311e-06,5.388259887695291e-08,854e9984-3746-4e55-911a-5e16d4b8fe59,1558757348
1575937477697,2500.004,b2:69:c8:23:f2:41,90.00B,90.00B,5.578070878982544,2.660837173461914e-05,5.306634768004273e-05,2.529301643371582e-05,5.158262508254836e-06,-1.3153553009033193e-06,6e7fa03d-c56e-4d3f-8ad2-d8ff0f152899,1558757352
1575937477736,2500.012,7a:4e:7a:fb:67:b5,90.00B,90.00B,5.601744890213013,2.8911638259887696e-05,0.00020962503052085306,2.5718927383422853e-05,7.038946664084096e-06,-3.1927108764648432e-06,4c8666b9-7036-4116-ad55-14a622a691f5,1558757607
