In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575684585615,2500.004,1e:84:44:06:b6:9a,90.00B,90.00B,24.16993808746338,18.163198947906494
Both,1575684585616,2499.998,ee:e3:89:52:98:d2,176.00B,176.00B,24.181628465652466,18.174906492233276
Both,1575684585606,2499.998,9e:8e:b7:70:ec:ff,90.00B,90.00B,24.188700437545776,18.181955337524414
Both,1575684585611,2500.042,a2:cd:86:39:43:f3,90.00B,90.00B,24.185624837875366,18.17897391319275
Both,1575684585586,2500.008,de:37:38:26:af:d5,90.00B,90.00B,24.213183164596558,18.206541299819946
Both,1575684585608,2499.998,42:dc:4e:ef:6b:fe,176.00B,90.00B,24.189505577087402,18.184061288833618
Both,1575684585805,2500.01,a6:d0:05:5b:5a:25,90.00B,90.00B,24.001150369644165,17.99450397491455
Both,1575684585609,2500.008,4a:47:42:f4:ba:1e,90.00B,90.00B,24.18716812133789,18.180490732192993
Both,1575684585594,2499.998,6e:09:e3:1e:66:14,90.00B,90.00B,24.210832357406616,18.204126358032227
Both,1575684585609,2499.998,be:fd:49:e5:1d:73,176.00B,90.00B,24.19039225578308,18.18363332748413
Both,1575684585801,2500.008,ae:fd:af:e3:b2:d6,90.00B,90.00B,23.991677045822144,17.98500895500183
Both,1575684585606,2500.006,6a:08:74:00:bd:75,90.00B,90.00B,24.206207990646362,18.199546337127686
Both,1575684585598,2500.01,42:05:41:e1:16:af,90.00B,90.00B,24.224077701568604,18.217431783676147
Both,1575684585596,2500.002,c6:a3:88:c0:02:f9,90.00B,90.00B,24.228805541992188,18.2221040725708
Both,1575684585614,2500.006,3a:f4:2a:37:2d:d6,90.00B,176.00B,24.221954822540283,18.215326070785522
Both,1575684585593,2500.002,12:7e:73:10:23:eb,90.00B,90.00B,24.24717378616333,18.240424871444702
Both,1575684585798,2500.006,76:6e:c8:ee:bc:28,90.00B,90.00B,24.036001682281494,18.029231309890747
Both,1575684585606,2499.998,ce:ab:96:a2:cd:d8,90.00B,180.00B,24.233247756958008,18.22647523880005
Both,1575684585608,2500.002,22:d2:4b:ec:ac:c5,90.00B,90.00B,24.241228103637695,18.234574556350708
Both,1575684585602,2500.01,d2:8d:8a:53:14:fd,90.00B,90.00B,24.254961013793945,18.248233795166016
Both,1575684585767,2500.038,f2:3f:8a:ed:58:4c,90.00B,90.00B,24.090624570846558,18.083886861801147
Both,1575684585807,2500.004,4a:52:90:69:68:9c,90.00B,90.00B,24.053629398345947,18.048221826553345
Both,1575684585807,2500.004,6e:be:07:e7:ed:b6,90.00B,90.00B,24.048749923706055,18.04211139678955
Both,1575684585614,2500.006,5e:b1:00:1b:d8:33,90.00B,90.00B,24.249873399734497,18.2431697845459
Both,1575684585802,2500.006,12:1b:3d:51:ea:10,90.00B,90.00B,24.057592391967773,18.05092430114746
Both,1575684585615,2500.002,56:db:55:0f:a3:39,90.00B,90.00B,24.252408266067505,18.24573063850403
Both,1575684585801,2500.038,66:d4:f3:3f:4e:9c,90.00B,90.00B,24.06827163696289,18.061487674713135
Both,1575684585614,2500.006,7a:f7:28:34:70:23,90.00B,90.00B,24.26322913169861,18.256568431854248
Both,1575684585606,2500.006,92:dc:be:dd:35:e5,176.00B,90.00B,24.264556407928467,18.257884740829468
Both,1575684585801,2500.004,0a:54:7e:bb:86:15,90.00B,180.00B,24.082762002944946,18.075880765914917
Both,1575684585800,2500.038,6e:5a:60:86:d9:02,90.00B,90.00B,24.088841676712036,18.082112550735474
Both,1575684585805,2500.002,42:55:59:1a:e8:b5,90.00B,90.00B,24.094409942626953,18.087662935256958
Both,1575684585821,2500.038,6e:fd:4e:df:86:85,90.00B,90.00B,24.074991464614868,18.06834077835083
Both,1575684585620,2499.998,b6:3d:06:ab:17:81,90.00B,90.00B,24.28374147415161,18.277006149291992
Both,1575684585819,2500.038,c6:2b:ce:22:c8:71,90.00B,180.00B,24.080241918563843,18.073583841323853
Both,1575684585781,2500.01,5e:0f:94:fd:5d:02,90.00B,90.00B,24.129403114318848,18.122735023498535
Both,1575684585801,2500.004,ee:06:38:f4:a0:b7,176.00B,90.00B,24.09915256500244,18.09200406074524
Both,1575684585813,2500.038,1e:45:39:d4:a8:26,90.00B,90.00B,24.079688787460327,18.073042392730713
Both,1575684585804,2500.002,c6:7f:52:19:19:58,90.00B,90.00B,24.11200714111328,18.105371713638306
Both,1575684585607,2499.998,3a:72:3a:b3:22:9e,90.00B,176.00B,24.299795389175415,18.293043613433838
Both,1575684585802,2500.014,82:41:16:c6:b6:a1,90.00B,90.00B,24.102471590042114,18.095494747161865
Both,1575684585588,2500.006,06:b8:e8:4c:09:13,90.00B,90.00B,24.332242012023926,18.325559616088867
Both,1575684585752,2499.998,2e:85:89:36:f2:da,90.00B,90.00B,24.156644344329834,18.14997148513794
Both,1575684585760,2499.998,6e:ea:da:66:3c:18,90.00B,90.00B,24.173418283462524,18.166803121566772
Both,1575684585766,2499.998,aa:c0:a1:7e:fa:a0,90.00B,90.00B,24.1775963306427,18.170873403549194
Both,1575684585786,2500.01,1e:3c:1f:9a:d6:1f,90.00B,90.00B,24.16769576072693,18.161001443862915
Both,1575684585802,2500.014,06:2a:bd:35:8d:f2,180.00B,90.00B,24.146059274673462,18.139394521713257
Both,1575684585801,2500.014,02:4f:7f:e3:21:cf,90.00B,90.00B,24.153261184692383,18.146482706069946
Both,1575684585797,2500.008,9e:2a:30:1f:df:2d,90.00B,90.00B,24.165217638015747,18.158586502075195
Both,1575684585798,2500.042,2a:aa:aa:d2:9a:c7,90.00B,90.00B,24.153716802597046,18.145766496658325
Both,1575684585805,2499.998,da:b3:17:26:f6:cb,90.00B,90.00B,24.159634351730347,18.152899503707886
Both,1575684585804,2499.998,7e:40:63:56:42:9c,90.00B,90.00B,24.161107301712036,18.15440011024475
Both,1575684585791,2500.008,52:45:b9:0e:0a:c1,90.00B,90.00B,24.17268133163452,18.165899753570557
Both,1575684585806,2499.998,f6:2e:b7:18:ed:76,90.00B,180.00B,24.166663646697998,18.15989637374878
Both,1575684585797,2500.042,ee:87:fc:55:df:85,90.00B,90.00B,24.173207998275757,18.166562795639038
Both,1575684585804,2500.004,a6:ea:12:19:9d:68,90.00B,90.00B,24.164233207702637,18.15732717514038
Both,1575684585797,2500.042,46:f5:bd:4b:ac:35,90.00B,90.00B,24.180309534072876,18.172527551651
Both,1575684585803,2500.042,3a:ad:66:11:c5:ad,90.00B,180.00B,24.185609340667725,18.178810834884644
Both,1575684585822,2500.004,fa:e1:9d:2c:57:3b,90.00B,90.00B,24.174617528915405,18.16804313659668
Both,1575684585803,2500.006,e2:5e:bb:5b:a0:2e,90.00B,90.00B,24.19180917739868,18.185165405273438
Both,1575684585804,2499.998,e2:04:83:78:67:b3,90.00B,90.00B,24.19114327430725,18.18438458442688
Both,1575684585805,2499.998,0a:c3:a0:a6:8d:85,90.00B,90.00B,24.20576548576355,18.199028253555298
Both,1575684585804,2500.006,d2:a7:ab:0c:49:7a,90.00B,90.00B,24.216941833496094,18.21019744873047
Both,1575684585804,2500.006,ea:a5:a6:83:86:ae,90.00B,90.00B,24.21865200996399,18.21198606491089
Both,1575684585801,2500.01,22:97:b1:be:c0:6b,90.00B,90.00B,24.233543872833252,18.226850509643555
Both,1575684585804,2500.002,66:55:f4:11:a7:f3,90.00B,90.00B,24.233372688293457,18.226720094680786
Both,1575684585801,2500.01,0a:7a:15:91:e4:d6,90.00B,90.00B,24.236096620559692,18.22948122024536
Both,1575684585803,2500.002,66:a0:c4:f1:0b:32,90.00B,90.00B,24.243690013885498,18.236949682235718
Both,1575684585800,2500.006,6e:01:a1:e7:c2:db,90.00B,90.00B,24.25022268295288,18.243563890457153
Both,1575684585801,2500.006,4a:24:72:a2:79:69,90.00B,180.00B,24.24795389175415,18.24123501777649
Both,1575684585802,2500.002,c6:d0:ec:61:2d:21,90.00B,176.00B,24.251003742218018,18.24428081512451
Both,1575684585799,2500.006,62:24:be:81:b5:07,266.00B,90.00B,24.253446340560913,18.246761083602905
Both,1575684585800,2500.006,52:c4:ee:69:32:55,90.00B,90.00B,24.268588542938232,18.26194930076599
Both,1575684585799,2500.01,86:0f:2d:5f:72:39,90.00B,90.00B,24.27580714225769,18.269129991531372
Both,1575684585799,2500.01,da:35:23:30:20:13,90.00B,90.00B,24.278162479400635,18.271510362625122
Both,1575684585788,2500.006,ee:bd:6a:0a:a9:19,90.00B,90.00B,24.30881977081299,18.302170515060425
Both,1575684585823,2500.004,ea:f9:b5:cd:f6:19,90.00B,90.00B,24.268685579299927,18.26202702522278
Both,1575684585794,2500.006,ce:97:6b:de:a2:12,90.00B,90.00B,24.310561656951904,18.303807497024536
Both,1575684585591,2500.042,0a:8a:2a:26:1d:f0,176.00B,90.00B,24.5156033039093,18.5087947845459
Both,1575684585793,2500.006,92:9a:75:ec:bf:d8,90.00B,90.00B,24.32607913017273,18.319411754608154
Both,1575684585795,2500.006,c2:7c:7c:28:e2:e1,90.00B,90.00B,24.331598043441772,18.32477879524231
Both,1575684585794,2500.006,3a:53:fb:c0:be:12,90.00B,90.00B,24.33682107925415,18.330159425735474
Both,1575684585795,2500.006,52:97:6e:4e:ab:e8,90.00B,176.00B,24.344984769821167,18.338215112686157
Both,1575684585773,2500.01,9e:13:80:5c:c8:cd,90.00B,180.00B,24.37784767150879,18.371206998825073
Both,1575684585793,2500.006,62:81:ea:cd:38:cd,90.00B,90.00B,24.370379209518433,18.363693475723267
Both,1575684585807,2500.004,26:62:ea:7b:3b:3b,90.00B,90.00B,24.375627040863037,18.368982076644897
Both,1575684585790,2500.008,de:09:22:bb:62:2f,90.00B,90.00B,24.480196237564087,18.472130060195923
Both,1575684585787,2500.008,c2:e2:1e:9f:1e:12,90.00B,90.00B,24.49893569946289,18.48090410232544
Both,1575684585790,2500.008,ba:8a:99:a2:45:12,90.00B,90.00B,24.494770050048828,18.479790687561035
Both,1575684585795,2500.042,92:79:a2:17:41:36,180.00B,90.00B,24.517159700393677,18.510499000549316
Both,1575684585797,2500.042,76:aa:ed:b6:cb:ff,90.00B,90.00B,24.515814304351807,18.509169101715088
Both,1575684585796,2500.006,52:61:bc:ac:61:9e,90.00B,90.00B,24.529463529586792,18.522753477096558
Both,1575684585791,2500.014,7a:8d:43:a1:e3:14,90.00B,90.00B,24.539592027664185,18.53292965888977
Both,1575684585791,2500.014,92:72:32:ea:71:8a,90.00B,90.00B,24.543042421340942,18.5363929271698
Both,1575684585795,2500.006,22:ec:0d:e0:a7:29,90.00B,90.00B,24.532707691192627,18.52603769302368
Both,1575684585794,2500.006,66:12:27:3e:27:6e,90.00B,90.00B,24.54526972770691,18.538551807403564
Both,1575684585792,2500.014,de:dd:84:bc:e6:8d,90.00B,90.00B,24.54848051071167,18.54173469543457
Both,1575684585790,2500.014,7e:95:4d:91:10:37,90.00B,90.00B,24.53986430168152,18.534674406051636
Both,1575684585796,2500.006,ea:91:56:6d:b4:40,90.00B,90.00B,24.539342164993286,18.532649040222168
Both,1575684585794,2500.006,d2:b3:a2:aa:cb:4d,90.00B,90.00B,24.548590183258057,18.5417799949646
Both,1575684585790,2500.014,2a:a3:34:39:88:8b,90.00B,90.00B,24.559749364852905,18.55312180519104
Both,1575684585791,2500.014,f2:f0:43:18:d0:e0,176.00B,90.00B,24.56452441215515,18.55786418914795
Both,1575684585806,2500.004,ae:a9:69:6f:25:d8,90.00B,90.00B,24.636319637298584,18.629638671875
Both,1575684585786,2499.998,ae:b1:9c:71:49:8b,90.00B,90.00B,25.654091358184814,19.6473970413208
Both,1575684585783,2499.998,96:7e:31:48:53:dd,90.00B,90.00B,25.65117049217224,19.644263744354248
Both,1575684585783,2499.998,06:85:e1:35:ef:65,90.00B,90.00B,25.701563358306885,19.69488501548767
Both,1575684585778,2499.998,be:76:d9:68:36:ff,90.00B,90.00B,25.681244134902954,19.67429208755493
Both,1575684585783,2499.998,f2:94:91:86:f1:33,90.00B,176.00B,25.700343370437622,19.693628787994385
Both,1575684585787,2499.998,1a:58:67:77:08:26,90.00B,176.00B,25.675835132598877,19.66907548904419
Both,1575684585785,2499.998,d6:95:3d:0a:40:05,90.00B,90.00B,25.68272376060486,19.675890922546387
Both,1575684585427,2500.012,fa:bb:c9:98:3c:4c,90.00B,90.00B,27.396849155426025,21.390153646469116
Both,1575684585428,2500.012,ce:78:41:44:24:2b,180.00B,90.00B,27.409458875656128,21.40294599533081
Both,1575684585428,2500.002,f2:3e:d9:2c:80:65,90.00B,90.00B,27.413823127746582,21.40717887878418
Both,1575684585430,2500.012,52:af:b0:c0:8c:6f,90.00B,90.00B,27.434908866882324,21.427972078323364
Both,1575684585426,2500.012,4e:fd:d8:3b:9c:be,180.00B,90.00B,27.42690420150757,21.422685384750366
