GUID,Success,Id,Request ID,Start Time,Phases,Phase 1,Logs,Base Sample,Bit-1 Pvalue,Bit-0 Sample,Error,Bit-0 Pvalue,MAC Address,End Time,Boot ID,Bit-1 Sample,Predecessors,Warm Start
09-17-02-44-504,1,504,d987256c-2b69-44aa-94e3-a7368c071a21,2020-09-17 09:44:32,1,504,out/09-17-02-44/log,out/09-17-02-44/base_samples504,0,out/09-17-02-44/bit0_samples504,,0.0693526929973605,26:C6:74:4D:AB:33,2020-09-17 09:45:40,6bffd87f-4b26-491d-ad5f-3052bdb0ce90,out/09-17-02-44/bit1_samples504,,No
09-17-02-44-336,1,336,12b9286c-cc1a-47c9-ac8f-c20d0e4770b3,2020-09-17 09:44:02,1,336,out/09-17-02-44/log,out/09-17-02-44/base_samples336,0,out/09-17-02-44/bit0_samples336,,0.273437436130453,36:57:B1:0E:5B:BC,2020-09-17 09:45:40,57122235-46df-4860-bd4b-edbbc7e49192,out/09-17-02-44/bit1_samples336,09-17-02-40-928,Yes
09-17-02-44-665,1,665,3b3b4090-a45a-434d-b347-cdd710388b6f,2020-09-17 09:44:08,1,665,out/09-17-02-44/log,out/09-17-02-44/base_samples665,0,out/09-17-02-44/bit0_samples665,,6.56855501935796e-08,9E:16:E1:7F:81:C4,2020-09-17 09:45:40,779cbf0b-697d-4fbd-8051-a00ffe12ac1f,out/09-17-02-44/bit1_samples665,09-17-02-40-316,Yes
09-17-02-44-61,1,61,57b03b60-9e3d-4c33-9509-bef3a83ecb08,2020-09-17 09:44:06,1,61,out/09-17-02-44/log,out/09-17-02-44/base_samples61,0,out/09-17-02-44/bit0_samples61,,0.0272916173905865,86:FC:78:59:9A:CF,2020-09-17 09:45:40,96d2df10-dbc4-4d06-827e-42c9ba8d74a5,out/09-17-02-44/bit1_samples61,09-17-02-40-897,Yes
09-17-02-44-555,1,555,caab9e5f-a08c-45f7-8c1f-3b73138c3979,2020-09-17 09:44:10,1,555,out/09-17-02-44/log,out/09-17-02-44/base_samples555,0,out/09-17-02-44/bit0_samples555,,2.4073493187736e-56,DE:D6:0E:93:73:CB,2020-09-17 09:45:40,8f8e6a3e-b9da-4e67-b9ac-a56f251525c2,out/09-17-02-44/bit1_samples555,09-17-02-40-848,Yes
09-17-02-44-94,1,94,de647bd2-6ead-4e7d-a7fd-de92b0b9ca77,2020-09-17 09:44:02,1,94,out/09-17-02-44/log,out/09-17-02-44/base_samples94,0,out/09-17-02-44/bit0_samples94,,0.308831648237331,2E:65:51:54:9B:04,2020-09-17 09:45:40,5215a10c-3000-4a90-9bea-b5bedcb20208,out/09-17-02-44/bit1_samples94,09-17-02-40-661,Yes
09-17-02-44-181,1,181,22745a87-87f5-4290-89c5-94006fe536b7,2020-09-17 09:44:15,1,181,out/09-17-02-44/log,out/09-17-02-44/base_samples181,0,out/09-17-02-44/bit0_samples181,,0.290704330312095,7A:F7:9F:D3:81:BD,2020-09-17 09:45:40,eea6a85b-e30c-426b-8acd-7e872a187fa8,out/09-17-02-44/bit1_samples181,09-17-02-40-901,Yes
09-17-02-44-790,1,790,8fd681af-2ef3-4284-ab81-6802ba7ec130,2020-09-17 09:44:33,1,790,out/09-17-02-44/log,out/09-17-02-44/base_samples790,0,out/09-17-02-44/bit0_samples790,,0.683935286083079,6E:B6:54:59:98:FD,2020-09-17 09:45:40,e41f5700-ccca-4b7d-a2bd-c4a3ece1fed5,out/09-17-02-44/bit1_samples790,,No
09-17-02-44-392,1,392,6589b433-406d-4033-b349-a9a4a7e63e4f,2020-09-17 09:44:02,1,392,out/09-17-02-44/log,out/09-17-02-44/base_samples392,0,out/09-17-02-44/bit0_samples392,,0.787809276005491,56:64:CF:B6:30:CC,2020-09-17 09:45:40,237ea4be-8946-4cbe-96fa-27d5e143e7b8,out/09-17-02-44/bit1_samples392,09-17-02-40-546,Yes
09-17-02-44-732,1,732,887fde4a-32dd-4560-8b04-003869eca68d,2020-09-17 09:44:25,1,732,out/09-17-02-44/log,out/09-17-02-44/base_samples732,0,out/09-17-02-44/bit0_samples732,,3.35280139121496e-14,C2:40:C1:10:FF:20,2020-09-17 09:45:40,ce260c39-61f8-4746-af94-3601870bd375,out/09-17-02-44/bit1_samples732,09-17-02-40-7,Yes
09-17-02-44-334,1,334,4b01f292-5500-4c6e-bcd8-cb5ac418d2ed,2020-09-17 09:44:05,1,334,out/09-17-02-44/log,out/09-17-02-44/base_samples334,0,out/09-17-02-44/bit0_samples334,,0.280794943184205,F6:D9:E2:D3:A4:32,2020-09-17 09:45:40,739f5bef-6d9d-4f03-9fa8-dd8dea99e1af,out/09-17-02-44/bit1_samples334,"09-17-02-39-3,09-17-02-40-330",Yes
09-17-02-44-683,1,683,d8f9a2e3-baba-41a6-81f9-22d9850c9b0b,2020-09-17 09:44:14,1,683,out/09-17-02-44/log,out/09-17-02-44/base_samples683,0,out/09-17-02-44/bit0_samples683,,4.98745455356319e-06,D6:AF:B4:B9:DE:31,2020-09-17 09:45:40,8f0b253e-fe02-4827-a64f-8ff4be44c63d,out/09-17-02-44/bit1_samples683,09-17-02-40-923,Yes
09-17-02-44-173,1,173,8730108f-7980-496a-aee1-3e13c93d6b51,2020-09-17 09:44:02,1,173,out/09-17-02-44/log,out/09-17-02-44/base_samples173,0,out/09-17-02-44/bit0_samples173,,9.96090310568838e-20,B6:99:F2:7A:42:94,2020-09-17 09:45:40,44ffc95b-27f1-4ab6-ad11-4a517dee3f82,out/09-17-02-44/bit1_samples173,09-17-02-40-852,Yes
09-17-02-44-874,1,874,b1e98fbb-5543-45c0-903d-7da5f6180e74,2020-09-17 09:44:19,1,874,out/09-17-02-44/log,out/09-17-02-44/base_samples874,0,out/09-17-02-44/bit0_samples874,,7.36460567406919e-13,36:90:E9:55:D4:EF,2020-09-17 09:45:40,3539fa18-c204-42b6-b720-0c343115a82b,out/09-17-02-44/bit1_samples874,09-17-02-40-70,Yes
09-17-02-44-554,1,554,cdb998f0-7fe2-4a18-814a-b40da05084ff,2020-09-17 09:44:12,1,554,out/09-17-02-44/log,out/09-17-02-44/base_samples554,0,out/09-17-02-44/bit0_samples554,,0.000126304428103967,AE:EA:6E:C1:3C:71,2020-09-17 09:45:40,30a48d1a-179f-4806-ad8c-978e89b0ed6c,out/09-17-02-44/bit1_samples554,09-17-02-40-294,Yes
09-17-02-44-769,1,769,920d6b4d-a5df-4cec-88d9-52d7ac08aaa2,2020-09-17 09:44:28,1,769,out/09-17-02-44/log,out/09-17-02-44/base_samples769,0,out/09-17-02-44/bit0_samples769,,4.43395541748005e-06,96:75:38:99:2D:F6,2020-09-17 09:45:40,26291e0f-27ba-443c-9096-e2231805a4a4,out/09-17-02-44/bit1_samples769,09-17-02-40-411,Yes
09-17-02-44-447,1,447,00ccddcd-b4c8-47ad-9512-3339bebe796b,2020-09-17 09:44:04,1,447,out/09-17-02-44/log,out/09-17-02-44/base_samples447,0,out/09-17-02-44/bit0_samples447,,3.59696520685634e-46,52:73:EB:70:60:AB,2020-09-17 09:45:40,a2e634d3-2ef1-47a0-b93d-337d0052fa07,out/09-17-02-44/bit1_samples447,09-17-02-40-500,Yes
09-17-02-44-661,1,661,fc641b38-355f-429c-bf3d-d183b26bab6d,2020-09-17 09:44:25,1,661,out/09-17-02-44/log,out/09-17-02-44/base_samples661,0,out/09-17-02-44/bit0_samples661,,0.515856047850272,0E:8A:BD:A1:20:A4,2020-09-17 09:45:40,5ffff7d1-b71d-49b6-9766-33a9cfa7de7d,out/09-17-02-44/bit1_samples661,09-17-02-40-948,Yes
09-17-02-44-406,1,406,94e02e3d-87cd-42a9-91ac-fd4e2c694c41,2020-09-17 09:44:02,1,406,out/09-17-02-44/log,out/09-17-02-44/base_samples406,0,out/09-17-02-44/bit0_samples406,,0.0784001825478076,C6:7B:E3:D8:2D:67,2020-09-17 09:45:40,1b70a2b5-0ccc-4e54-bc74-0cf55b5a59fd,out/09-17-02-44/bit1_samples406,09-17-02-40-462,Yes
09-17-02-44-623,1,623,9e524532-f390-4edc-8b1b-b1d4cd419640,2020-09-17 09:44:02,1,623,out/09-17-02-44/log,out/09-17-02-44/base_samples623,0,out/09-17-02-44/bit0_samples623,,0.00128506900034606,92:A9:48:78:72:80,2020-09-17 09:45:40,df803450-be64-419c-9326-57a3b722c4ab,out/09-17-02-44/bit1_samples623,09-17-02-40-602,Yes
09-17-02-44-394,1,394,a69f7ae1-5757-47fa-a4b5-c3035980cb42,2020-09-17 09:44:16,1,394,out/09-17-02-44/log,out/09-17-02-44/base_samples394,0,out/09-17-02-44/bit0_samples394,,1.82114526754817e-10,F6:55:8C:F5:93:B4,2020-09-17 09:45:40,b1f2301a-5038-47ce-969d-c3105f8be84d,out/09-17-02-44/bit1_samples394,09-17-02-40-467,Yes
09-17-02-44-954,1,954,2528d440-8ffd-4b6c-8a2a-7053e74e25c5,2020-09-17 09:44:34,1,954,out/09-17-02-44/log,out/09-17-02-44/base_samples954,0,out/09-17-02-44/bit0_samples954,,1.11717443547618e-14,DE:38:35:07:5D:7C,2020-09-17 09:45:40,f40277e2-7e05-4035-a648-f20f46fa6e4e,out/09-17-02-44/bit1_samples954,,No
09-17-02-44-507,1,507,3150ace5-0231-42be-8d73-b0be044268b1,2020-09-17 09:44:21,1,507,out/09-17-02-44/log,out/09-17-02-44/base_samples507,0,out/09-17-02-44/bit0_samples507,,0.513991409664501,32:79:9F:9B:81:DA,2020-09-17 09:45:40,eb81ce96-4231-4ad6-9d09-3ef33395c3e2,out/09-17-02-44/bit1_samples507,09-17-02-40-610,Yes
09-17-02-44-847,1,847,d1dbbaf1-4b11-4050-8b71-e3022cf4c060,2020-09-17 09:44:17,1,847,out/09-17-02-44/log,out/09-17-02-44/base_samples847,0,out/09-17-02-44/bit0_samples847,,2.70950185606194e-06,E2:6F:AB:0A:37:76,2020-09-17 09:45:40,fd8cdd93-4070-40e4-8ec4-f2a7e1d71029,out/09-17-02-44/bit1_samples847,09-17-02-40-995,Yes
09-17-02-44-50,1,50,22a54f06-56b1-4b8e-b631-7df6217b3fe5,2020-09-17 09:44:02,1,50,out/09-17-02-44/log,out/09-17-02-44/base_samples50,0,out/09-17-02-44/bit0_samples50,,1.63616880285464e-21,4A:94:43:C8:0B:9E,2020-09-17 09:45:40,0b68d46d-7a7f-4239-a4f5-79bec3fc808d,out/09-17-02-44/bit1_samples50,09-17-02-40-711,Yes
09-17-02-44-747,1,747,fe135031-9a8c-4a55-9cd4-3d03a43bbe93,2020-09-17 09:44:13,1,747,out/09-17-02-44/log,out/09-17-02-44/base_samples747,0,out/09-17-02-44/bit0_samples747,,0.000966211922309626,EA:8B:F7:89:17:25,2020-09-17 09:45:40,df57ec50-1d07-4330-b5cb-cb43c428517f,out/09-17-02-44/bit1_samples747,09-17-02-40-278,Yes
09-17-02-44-964,1,964,7f10e8e0-bd6f-4aa6-9958-0375825886b1,2020-09-17 09:44:22,1,964,out/09-17-02-44/log,out/09-17-02-44/base_samples964,0,out/09-17-02-44/bit0_samples964,,4.94653805978732e-19,9E:F9:C8:07:70:A2,2020-09-17 09:45:40,ec1100c8-2100-4dd0-982b-ff8f75849f0d,out/09-17-02-44/bit1_samples964,09-17-02-40-138,Yes
09-17-02-44-833,1,833,2fad59d9-797a-43fc-89cb-b640a354c234,2020-09-17 09:44:08,1,833,out/09-17-02-44/log,out/09-17-02-44/base_samples833,0,out/09-17-02-44/bit0_samples833,,0.335374101461098,D2:B3:E6:33:44:39,2020-09-17 09:45:40,6a4dde31-7738-4346-9b81-69b5dc5fbe1f,out/09-17-02-44/bit1_samples833,"09-17-02-39-35,09-17-02-40-215",Yes
09-17-02-44-571,1,571,19515266-ce5d-4cfa-a8a7-c22063993501,2020-09-17 09:44:03,1,571,out/09-17-02-44/log,out/09-17-02-44/base_samples571,0,out/09-17-02-44/bit0_samples571,,0.174277636127991,9A:0A:78:73:C1:AC,2020-09-17 09:45:40,ef9adbd0-68cb-476a-a754-a58cae204691,out/09-17-02-44/bit1_samples571,09-17-02-40-808,Yes
09-17-02-44-399,1,399,92c59ff4-02d5-4d69-a9b8-0db0f13b06b7,2020-09-17 09:44:16,1,399,out/09-17-02-44/log,out/09-17-02-44/base_samples399,0,out/09-17-02-44/bit0_samples399,,0.961210243796892,E2:D7:55:FB:BA:31,2020-09-17 09:45:40,616bf37d-5339-46a3-aaeb-00cd24b99ddc,out/09-17-02-44/bit1_samples399,09-17-02-40-341,Yes
09-17-02-44-189,1,189,e75ab561-ddfd-4630-88a3-84640738822b,2020-09-17 09:44:02,1,189,out/09-17-02-44/log,out/09-17-02-44/base_samples189,0,out/09-17-02-44/bit0_samples189,,0.911626548340616,BE:62:C9:CF:17:A5,2020-09-17 09:45:40,41e8c6a4-a0a3-45ab-816a-c501b72f8b76,out/09-17-02-44/bit1_samples189,09-17-02-40-689,Yes
09-17-02-44-180,1,180,bb8e3778-431a-4a9d-a0f6-34444572de45,2020-09-17 09:44:02,1,180,out/09-17-02-44/log,out/09-17-02-44/base_samples180,0,out/09-17-02-44/bit0_samples180,,4.15405415691603e-11,DE:B6:56:D6:41:92,2020-09-17 09:45:40,37fa6621-96e2-489d-8b71-ac99ad17d07c,out/09-17-02-44/bit1_samples180,09-17-02-40-597,Yes
09-17-02-44-219,1,219,a6ee826a-856f-4eb0-9373-fea0e86c76b9,2020-09-17 09:44:02,1,219,out/09-17-02-44/log,out/09-17-02-44/base_samples219,0,out/09-17-02-44/bit0_samples219,,0.804358591437833,26:AB:4C:1D:6F:04,2020-09-17 09:45:40,4d78f396-332d-42d5-a862-66ea4fac899b,out/09-17-02-44/bit1_samples219,"09-17-02-39-40,09-17-02-40-104",Yes
09-17-02-44-789,1,789,1b0ff511-c661-4d1e-97ec-2f0367df1560,2020-09-17 09:44:07,1,789,out/09-17-02-44/log,out/09-17-02-44/base_samples789,0,out/09-17-02-44/bit0_samples789,,3.4564481928416e-12,12:07:56:27:57:00,2020-09-17 09:45:40,9866cc7d-3159-4d28-9147-faec2220b91f,out/09-17-02-44/bit1_samples789,09-17-02-40-784,Yes
09-17-02-44-338,1,338,4dba2660-f54f-4696-8ea1-303c3e21aa06,2020-09-17 09:44:02,1,338,out/09-17-02-44/log,out/09-17-02-44/base_samples338,0,out/09-17-02-44/bit0_samples338,,0.132158724085593,A2:81:CF:1A:1E:CB,2020-09-17 09:45:40,fcdf1245-fac2-4384-b6a9-2ac86f7d79ba,out/09-17-02-44/bit1_samples338,09-17-02-40-542,Yes
09-17-02-44-249,1,249,914587f3-9a64-45e5-8c5a-fcaf12a97c0a,2020-09-17 09:44:19,1,249,out/09-17-02-44/log,out/09-17-02-44/base_samples249,0,out/09-17-02-44/bit0_samples249,,8.48303563109229e-15,D2:81:35:E2:9B:68,2020-09-17 09:45:40,1050fa6e-c89b-4461-8260-baa2072d84e5,out/09-17-02-44/bit1_samples249,09-17-02-40-652,Yes
09-17-02-44-70,1,70,6b66b1db-acb3-4b46-8863-63e4f92492a4,2020-09-17 09:44:02,1,70,out/09-17-02-44/log,out/09-17-02-44/base_samples70,0,out/09-17-02-44/bit0_samples70,,2.63290900933176e-08,8A:7D:90:C5:2D:76,2020-09-17 09:45:40,fb92ac2c-a478-4b48-b399-9df4a5978a6a,out/09-17-02-44/bit1_samples70,09-17-02-40-535,Yes
09-17-02-44-953,1,953,6ae7d6c3-04cf-4747-9a60-94bf6022eadc,2020-09-17 09:44:15,1,953,out/09-17-02-44/log,out/09-17-02-44/base_samples953,0,out/09-17-02-44/bit0_samples953,,0.00591627687138002,32:97:4F:CC:C4:6A,2020-09-17 09:45:40,92a89ce3-8617-465a-82f4-c7079812e721,out/09-17-02-44/bit1_samples953,09-17-02-40-93,Yes
09-17-02-44-756,1,756,0aa11c79-68e6-40de-9e82-0a40ab643dac,2020-09-17 09:44:11,1,756,out/09-17-02-44/log,out/09-17-02-44/base_samples756,0,out/09-17-02-44/bit0_samples756,,0.885683214433119,36:FE:E2:5E:5B:7F,2020-09-17 09:45:40,e0fbc551-25b4-43cd-aaca-cf7a72281d90,out/09-17-02-44/bit1_samples756,09-17-02-40-854,Yes
09-17-02-44-340,1,340,dbc9b9f3-fd0c-4e6f-adb5-93baa728351d,2020-09-17 09:44:02,1,340,out/09-17-02-44/log,out/09-17-02-44/base_samples340,0,out/09-17-02-44/bit0_samples340,,0.000772482003817942,DA:1F:22:EA:E9:46,2020-09-17 09:45:40,666ea31c-baef-4338-ae23-da411f9c2671,out/09-17-02-44/bit1_samples340,09-17-02-40-265,Yes
09-17-02-44-201,1,201,59158e59-e7c5-4ce3-a7ae-556c2f77ec0c,2020-09-17 09:44:24,1,201,out/09-17-02-44/log,out/09-17-02-44/base_samples201,0,out/09-17-02-44/bit0_samples201,,0.0287564777605524,86:39:68:75:4F:86,2020-09-17 09:45:40,d826903b-a9a9-4419-82ea-74e887b45f57,out/09-17-02-44/bit1_samples201,09-17-02-40-768,Yes
09-17-02-44-48,1,48,20d2a1e9-e272-49eb-b308-d05d6b4276de,2020-09-17 09:44:02,1,48,out/09-17-02-44/log,out/09-17-02-44/base_samples48,0,out/09-17-02-44/bit0_samples48,,1.31812327933025e-05,56:25:E6:AB:9E:A4,2020-09-17 09:45:40,0cd1195c-3f91-4feb-a048-75a3e5c81b0f,out/09-17-02-44/bit1_samples48,09-17-02-40-367,Yes
09-17-02-44-996,1,996,729a908b-3910-46a4-9ac4-d56f30c349a2,2020-09-17 09:44:10,1,996,out/09-17-02-44/log,out/09-17-02-44/base_samples996,0,out/09-17-02-44/bit0_samples996,,2.71851514408663e-141,1A:04:C6:3D:1C:BB,2020-09-17 09:45:40,57b5b7ff-9531-4f7a-bec5-9d90f7cf61a8,out/09-17-02-44/bit1_samples996,09-17-02-40-623,Yes
09-17-02-44-118,1,118,f32722ec-18c4-40ce-95f6-8f7455a145b2,2020-09-17 09:44:02,1,118,out/09-17-02-44/log,out/09-17-02-44/base_samples118,0,out/09-17-02-44/bit0_samples118,,8.94835011796776e-06,5A:FF:21:95:BA:E6,2020-09-17 09:45:40,457fbfc5-d20a-49ff-9eec-c5d25563ca66,out/09-17-02-44/bit1_samples118,09-17-02-40-164,Yes
09-17-02-44-77,1,77,13bd9284-bcef-473b-8afa-e551d6b625c0,2020-09-17 09:44:02,1,77,out/09-17-02-44/log,out/09-17-02-44/base_samples77,0,out/09-17-02-44/bit0_samples77,,0.0887330710924748,EE:D7:77:3C:43:00,2020-09-17 09:45:40,c32a5f4e-ccbe-4903-b658-187fc333233f,out/09-17-02-44/bit1_samples77,09-17-02-40-685,Yes
09-17-02-44-795,1,795,6cad9921-0dff-449b-9257-ceea7dee7d7e,2020-09-17 09:44:18,1,795,out/09-17-02-44/log,out/09-17-02-44/base_samples795,0,out/09-17-02-44/bit0_samples795,,0.00611006600924502,4E:8D:AF:EA:F7:C1,2020-09-17 09:45:40,f179101a-ad5b-41dc-ac10-a9352775a692,out/09-17-02-44/bit1_samples795,09-17-02-40-212,Yes
09-17-02-44-353,1,353,8ebeb116-050e-41cd-acb3-80fed875de00,2020-09-17 09:44:02,1,353,out/09-17-02-44/log,out/09-17-02-44/base_samples353,0,out/09-17-02-44/bit0_samples353,,0.0142742152950138,8E:C5:61:B1:88:F3,2020-09-17 09:45:40,37405a4d-f67a-4086-a399-9d48a5b09cbb,out/09-17-02-44/bit1_samples353,09-17-02-40-250,Yes
09-17-02-44-421,1,421,a952dc97-3c96-4c7d-a217-a5401f9d2ef5,2020-09-17 09:44:11,1,421,out/09-17-02-44/log,out/09-17-02-44/base_samples421,0,out/09-17-02-44/bit0_samples421,,0.158154676490989,1A:67:63:0B:C9:13,2020-09-17 09:45:41,57f7ee9f-e209-4072-ad32-dc86e964579b,out/09-17-02-44/bit1_samples421,09-17-02-40-982,Yes
09-17-02-44-718,1,718,6a4d0e58-522e-4e81-ac11-c35f73cae761,2020-09-17 09:44:20,1,718,out/09-17-02-44/log,out/09-17-02-44/base_samples718,0,out/09-17-02-44/bit0_samples718,,0.00254003595683296,3E:BF:C0:0D:E6:14,2020-09-17 09:45:40,5ea6b6ff-c512-4b6f-83a2-4bcc27d26862,out/09-17-02-44/bit1_samples718,09-17-02-40-722,Yes
09-17-02-44-832,1,832,a0281bf4-996b-48a5-8d47-5af040281b4f,2020-09-17 09:44:06,1,832,out/09-17-02-44/log,out/09-17-02-44/base_samples832,0,out/09-17-02-44/bit0_samples832,,4.79060330959161e-31,7E:C7:A7:0F:98:0A,2020-09-17 09:45:40,9a93ef4a-bd5d-4521-ab20-b33b5f2d1fab,out/09-17-02-44/bit1_samples832,09-17-02-40-972,Yes
09-17-02-44-238,1,238,5108ba73-0e3a-48b8-833c-b155bd526158,2020-09-17 09:44:02,1,238,out/09-17-02-44/log,out/09-17-02-44/base_samples238,0,out/09-17-02-44/bit0_samples238,,0.0667505337678863,32:A5:8E:82:43:49,2020-09-17 09:45:40,7ea58dd2-72e4-45a8-8f7b-999f03918818,out/09-17-02-44/bit1_samples238,09-17-02-40-667,Yes
09-17-02-44-379,1,379,b25c71c1-2992-49ab-8393-d2f104515e12,2020-09-17 09:44:02,1,379,out/09-17-02-44/log,out/09-17-02-44/base_samples379,0,out/09-17-02-44/bit0_samples379,,0.126942478563535,16:95:71:3B:24:FF,2020-09-17 09:45:40,2f0cfa1c-457b-40c3-b843-110820a35894,out/09-17-02-44/bit1_samples379,"09-17-02-39-5,09-17-02-40-258",Yes
09-17-02-44-842,1,842,e2feb829-73d3-444f-bbc8-fd015321487c,2020-09-17 09:44:14,1,842,out/09-17-02-44/log,out/09-17-02-44/base_samples842,0,out/09-17-02-44/bit0_samples842,,4.04187102890292e-05,F6:A5:E1:89:A5:05,2020-09-17 09:45:40,9eb85fc0-6d86-4b0c-b349-2593f08a9360,out/09-17-02-44/bit1_samples842,09-17-02-40-728,Yes
09-17-02-44-325,1,325,9aa5e213-fdc7-4708-bac2-a81bafc329db,2020-09-17 09:44:02,1,325,out/09-17-02-44/log,out/09-17-02-44/base_samples325,0,out/09-17-02-44/bit0_samples325,,0.131000393742085,5A:FD:5A:75:DF:37,2020-09-17 09:45:40,7ce01376-ea8b-4023-8efb-48c7e0d14560,out/09-17-02-44/bit1_samples325,09-17-02-40-524,Yes
09-17-02-44-315,1,315,2f386879-0a92-474e-b6ff-bced0435f20f,2020-09-17 09:44:02,1,315,out/09-17-02-44/log,out/09-17-02-44/base_samples315,0,out/09-17-02-44/bit0_samples315,,0.329683543308024,62:E7:D8:CF:0C:9F,2020-09-17 09:45:40,697fc600-25cf-4337-acfa-645611b30985,out/09-17-02-44/bit1_samples315,"09-17-02-39-9,09-17-02-40-61",Yes
09-17-02-44-859,1,859,fc6ccfad-ee10-4d06-84e6-761daf8dd09a,2020-09-17 09:44:04,1,859,out/09-17-02-44/log,out/09-17-02-44/base_samples859,0,out/09-17-02-44/bit0_samples859,,0.0184688761881924,E2:8E:74:19:9C:40,2020-09-17 09:45:40,b5606604-4032-42fd-987b-c05bf38d4f75,out/09-17-02-44/bit1_samples859,09-17-02-40-299,Yes
09-17-02-44-596,1,596,1be696bb-8ae8-4f27-890f-f6764fc7d406,2020-09-17 09:44:02,1,596,out/09-17-02-44/log,out/09-17-02-44/base_samples596,0,out/09-17-02-44/bit0_samples596,,0.840765030818078,AA:29:51:D5:D8:72,2020-09-17 09:45:40,26f512a5-2ded-4d8e-a427-a91464ffff51,out/09-17-02-44/bit1_samples596,09-17-02-40-259,Yes
09-17-02-44-234,1,234,94adcd01-1709-463a-9896-f3dcb9e260da,2020-09-17 09:44:02,1,234,out/09-17-02-44/log,out/09-17-02-44/base_samples234,0,out/09-17-02-44/bit0_samples234,,0.000419522994526843,B2:CC:29:A7:D7:2B,2020-09-17 09:45:40,e7ccfc2f-d254-444e-ad8f-9d3e8df56f2b,out/09-17-02-44/bit1_samples234,09-17-02-40-305,Yes
09-17-02-44-326,1,326,92968f47-4ace-4be2-8169-dacf812a0c8a,2020-09-17 09:44:02,1,326,out/09-17-02-44/log,out/09-17-02-44/base_samples326,0,out/09-17-02-44/bit0_samples326,,0.00255762628865339,BA:7B:AD:58:63:0B,2020-09-17 09:45:40,5e983ef9-ec84-4e32-bb89-7f32b720cfa0,out/09-17-02-44/bit1_samples326,09-17-02-40-357,Yes
09-17-02-44-565,1,565,43e2fafd-dfa4-4a05-8192-602cb0c40cce,2020-09-17 09:44:20,1,565,out/09-17-02-44/log,out/09-17-02-44/base_samples565,0,out/09-17-02-44/bit0_samples565,,0.231870544956962,32:B9:F5:73:09:BA,2020-09-17 09:45:40,b205077e-a0ed-483c-9765-0b1e08e69acf,out/09-17-02-44/bit1_samples565,09-17-02-40-343,Yes
09-17-02-44-339,1,339,302e24cd-3417-4c4b-b749-a339397da275,2020-09-17 09:44:02,1,339,out/09-17-02-44/log,out/09-17-02-44/base_samples339,0,out/09-17-02-44/bit0_samples339,,0.145951019880883,32:C1:1B:03:4B:58,2020-09-17 09:45:40,8b9aee2c-22ea-4844-949f-362787b8f68c,out/09-17-02-44/bit1_samples339,09-17-02-40-618,Yes
09-17-02-44-349,1,349,cc8ae646-450f-477b-83b1-82fbced89237,2020-09-17 09:44:31,1,349,out/09-17-02-44/log,out/09-17-02-44/base_samples349,0,out/09-17-02-44/bit0_samples349,,0.0102353005701054,3A:C9:14:27:32:23,2020-09-17 09:45:40,af93a293-8fd3-43e7-a1e4-7f8351be7836,out/09-17-02-44/bit1_samples349,"09-17-02-40-802,09-17-02-40-169,09-17-02-40-960,09-17-02-40-132,09-17-02-40-315,09-17-02-40-984,09-17-02-40-85,09-17-02-40-639,09-17-02-40-828,09-17-02-40-890,09-17-02-40-738,09-17-02-40-156",Yes
09-17-02-44-145,1,145,56cee22c-ec40-4d75-9c2f-d2662c1a430e,2020-09-17 09:44:06,1,145,out/09-17-02-44/log,out/09-17-02-44/base_samples145,0,out/09-17-02-44/bit0_samples145,,3.06569561887791e-87,F6:D3:24:80:EE:03,2020-09-17 09:45:41,3e6a6881-6e8c-408c-9043-dea5effbd58a,out/09-17-02-44/bit1_samples145,09-17-02-40-570,Yes
09-17-02-44-653,1,653,902189e2-f492-4782-ad41-6058f7679154,2020-09-17 09:44:26,1,653,out/09-17-02-44/log,out/09-17-02-44/base_samples653,0,out/09-17-02-44/bit0_samples653,,0.0740558238122875,1A:67:F8:70:F4:9C,2020-09-17 09:45:40,11fb1ad4-b366-4b45-a535-1da3dddfcfc8,out/09-17-02-44/bit1_samples653,09-17-02-40-950,Yes
09-17-02-44-822,1,822,bacf4ce1-ffb3-4f5e-9e7a-eee5190ae123,2020-09-17 09:44:21,1,822,out/09-17-02-44/log,out/09-17-02-44/base_samples822,0,out/09-17-02-44/bit0_samples822,,5.4030142087115e-24,26:6E:7B:D3:3F:D3,2020-09-17 09:45:40,936e4f9d-0077-4bb5-a211-21eda14bd383,out/09-17-02-44/bit1_samples822,09-17-02-40-887,Yes
09-17-02-44-292,1,292,67a9ccfb-1371-4d78-bdcd-5f2672eff489,2020-09-17 09:44:02,1,292,out/09-17-02-44/log,out/09-17-02-44/base_samples292,0,out/09-17-02-44/bit0_samples292,,0.123806251904792,8E:18:76:D2:A3:DD,2020-09-17 09:45:41,2ce118a5-5b0e-40a0-a6bc-b254245c0c61,out/09-17-02-44/bit1_samples292,09-17-02-40-765,Yes
09-17-02-44-245,1,245,46bbdcd2-e53b-4cae-b44d-0f170cb2ea44,2020-09-17 09:44:11,1,245,out/09-17-02-44/log,out/09-17-02-44/base_samples245,0,out/09-17-02-44/bit0_samples245,,0.309584622254446,12:33:2E:F9:16:BA,2020-09-17 09:45:40,e68c3625-2f72-474e-a41a-9ef8c302d584,out/09-17-02-44/bit1_samples245,09-17-02-40-52,Yes
