Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,Pvalue,Mean Diff
2183,0,0,2,1000,5997,2172,966,10799,20667,1.34e-12,4802
3835,0,0,2,953,6222,3123,943,11032,32066,5.145074201e-06,4810
2716,0,0,0,1000,6904,14035,956,11715,33730,4.6873416305e-05,4811
500,0,0,0,1000,6242,5451,998,11054,20873,3.176e-12,4812
1306,0,0,8,1000,5802,2060,1000,10626,17863,0.0,4824
1336,0,0,9,1000,6126,3957,1000,10954,14571,0.0,4828
1320,0,0,9,1000,6006,2642,929,10835,5674,0.0,4829
4356,0,0,3,1000,6399,3659,991,11232,7310,0.0,4833
2184,0,0,6,1000,5997,2172,995,10832,11207,0.0,4835
977,0,0,2,1000,6097,3284,949,10934,6996,0.0,4837
12,0,0,3,967,6068,3241,967,10907,28264,1.51131225e-07,4839
2303,0,0,5,963,6359,3766,986,11198,26688,2.2466659e-08,4839
1263,0,0,2,980,6274,3737,1000,11114,15025,0.0,4840
239,0,0,3,970,6778,17261,957,11628,25977,1.563164382e-06,4850
2937,0,0,8,1000,6363,5087,951,11213,14201,0.0,4850
296,0,0,6,997,6229,3771,973,11082,47641,0.001583239454994,4853
785,0,0,6,995,6699,4516,1000,11553,26536,1.535744e-08,4854
987,0,0,9,961,6191,2995,1000,11045,5936,0.0,4854
3084,0,0,1,1000,6300,3100,959,11157,22743,8.9174e-11,4857
2583,0,0,8,1000,5923,2575,982,10793,7390,0.0,4870
1286,0,0,4,1000,6060,2252,926,10931,9314,0.0,4871
1180,0,0,9,966,6306,3639,973,11192,9701,0.0,4886
2102,0,0,1,957,6885,14386,937,11771,27363,1.37877756e-06,4886
1547,0,0,4,956,6178,2962,1000,11065,38992,8.3081988162e-05,4887
3916,0,0,1,981,17322,325224,1000,22209,127309,0.660868315684921,4887
4063,0,0,5,974,6696,5296,977,11592,61009,0.01261691541804,4896
1837,0,0,7,960,6095,3173,943,10992,8588,0.0,4897
1951,0,0,3,1000,6036,3127,996,10934,5817,0.0,4898
2042,0,0,1,1000,6766,4597,956,11665,5734,0.0,4899
3748,0,0,3,980,7304,5931,920,12204,29885,1.213803371e-06,4900
673,0,0,3,968,6348,3539,1000,11254,12457,0.0,4906
426,0,0,9,1000,7121,5565,938,12028,15985,0.0,4907
4165,0,0,1,973,6374,3627,958,11293,34573,1.3144108914e-05,4919
4245,0,0,6,973,6728,5088,985,11651,11095,0.0,4923
1642,0,0,7,945,6916,5109,984,11845,18295,1e-15,4929
2700,0,0,6,988,6376,4276,936,11308,11248,0.0,4932
29,0,0,3,989,6251,4109,939,11190,8579,0.0,4939
2947,0,0,1,897,6045,2665,930,10992,11055,0.0,4947
1609,0,0,9,1000,6473,3551,983,11421,7176,0.0,4948
3852,0,0,7,1000,6867,5065,981,11815,8918,0.0,4948
4088,0,0,5,1000,6127,2752,980,11075,25433,1.976734e-09,4948
872,0,0,2,1000,6500,3794,979,11456,16330,0.0,4956
2151,0,0,4,970,6470,4548,1000,11427,19568,1.5e-14,4957
2382,0,0,3,1000,5981,2634,938,10948,38845,9.9830148506e-05,4967
1498,0,0,6,983,6536,3782,968,11504,7797,0.0,4968
255,0,0,6,1000,5985,2569,959,10958,12383,0.0,4973
4301,0,0,5,1000,6710,4689,978,11695,14837,0.0,4985
51,0,0,9,1000,6461,13245,967,11454,32629,1.0744416574e-05,4993
60,0,0,1,1000,6750,4255,979,11745,11310,0.0,4995
4098,0,0,4,917,6337,3471,957,11335,12136,0.0,4998
540,0,0,9,970,16827,323879,1000,21827,22014,0.631523208863896,5000
3095,0,0,3,1000,6182,2889,986,11182,9740,0.0,5000
1665,0,0,9,985,6201,3781,920,11211,14726,0.0,5010
2565,0,0,5,928,6529,4293,970,11543,9198,0.0,5014
2149,0,0,9,1000,6231,3391,967,11247,13754,0.0,5016
1541,0,0,4,1000,8510,66406,1000,13528,16080,0.020388637930024,5018
2985,0,0,8,997,6606,3804,1000,11624,8785,0.0,5018
168,0,0,2,975,6803,8554,983,11825,39317,9.7102512565e-05,5022
158,0,0,8,968,7312,36343,971,12348,49153,0.010378788946176,5036
286,0,0,9,1000,26313,450880,914,31356,453435,0.807494445055832,5043
1825,0,0,1,962,5989,1993,970,11032,15860,0.0,5043
3806,0,0,4,1000,6177,2591,974,11226,16980,0.0,5049
1194,0,0,8,937,6798,5436,964,11848,8399,0.0,5050
2397,0,0,2,927,6410,3767,979,11461,14225,0.0,5051
2053,0,0,2,1000,6241,3978,995,11295,43111,0.000243332885593,5054
2698,0,0,0,988,6376,4276,976,11439,14918,0.0,5063
2154,0,0,4,1000,6472,4189,1000,11539,29830,1.27654577e-07,5067
1522,0,0,6,956,6680,5699,946,11748,12782,0.0,5068
973,0,0,8,958,6723,12185,976,11793,9914,0.0,5070
2401,0,0,0,1000,6282,3152,985,11356,39118,5.3396957379e-05,5074
2991,0,0,5,1000,6467,4262,1000,11549,32395,1.014355637e-06,5082
4057,0,0,3,992,6155,3498,973,11238,15806,0.0,5083
3027,0,0,0,990,6392,3502,942,11476,8922,0.0,5084
11,0,0,2,967,6068,3241,941,11153,15736,0.0,5085
1262,0,0,1,980,6274,3737,971,11359,10805,0.0,5085
625,0,0,8,1000,6648,9524,1000,11735,6985,0.0,5087
1106,0,0,8,937,6016,3008,1000,11103,9202,0.0,5087
497,0,0,7,939,6005,2501,942,11094,16594,0.0,5089
3408,0,0,2,968,6801,4702,1000,11892,40130,7.2682867952e-05,5091
891,0,0,9,935,6917,5539,961,12010,12397,0.0,5093
3796,0,0,0,962,6257,3830,956,11350,6507,0.0,5093
2424,0,0,1,963,7182,13584,977,12298,72837,0.031178400479492,5116
4351,0,0,5,989,6421,4250,960,11538,41820,0.000171512755109,5117
3320,0,0,5,972,7410,12714,938,12529,29532,1.1418736e-06,5119
383,0,0,6,1000,6366,3741,971,11493,31918,7.78710163e-07,5127
2408,0,0,2,967,6073,2695,961,11202,8837,0.0,5129
970,0,0,9,991,6290,3912,966,11420,5478,0.0,5130
2900,0,0,8,935,5994,2195,974,11126,12109,0.0,5132
2859,0,0,5,1000,6834,13986,972,11967,36895,5.1514216259e-05,5133
1402,0,0,2,993,6358,3452,928,11494,27815,3.0525665e-08,5136
685,0,0,3,965,6518,4549,936,11655,51851,0.002597415181138,5137
3947,0,0,4,991,6269,3630,937,11408,8571,0.0,5139
928,0,0,6,954,6231,3289,1000,11371,12565,0.0,5140
1940,0,0,5,994,6433,5571,1000,11573,11928,0.0,5140
2504,0,0,6,981,6150,4256,1000,11297,4823,0.0,5147
4314,0,0,0,933,6523,12209,954,11670,41284,0.000235670217886,5147
1960,0,0,5,1000,6488,4420,955,11636,7372,0.0,5148
3990,0,0,7,1000,6366,4040,950,11517,13221,0.0,5151
1673,0,0,1,1000,7326,10453,995,12479,32234,1.80540399e-06,5153
2157,0,0,1,1000,6059,2862,1000,11214,37345,1.4842703051e-05,5155
698,0,0,8,1000,6114,3392,951,11272,9780,0.0,5158
1014,0,0,9,956,8562,25022,935,13720,39105,0.000670368581192,5158
3277,0,0,8,1000,6426,3687,1000,11584,9423,0.0,5158
3814,0,0,1,978,6441,3352,964,11605,16205,0.0,5164
1591,0,0,6,989,5916,2452,978,11084,10089,0.0,5168
1638,0,0,6,972,5959,2195,961,11127,15578,0.0,5168
2308,0,0,9,1000,6411,4126,999,11583,8407,0.0,5172
3568,0,0,4,1000,6239,3791,959,11413,12566,0.0,5174
4018,0,0,0,1000,5948,2292,1000,11123,11487,0.0,5175
3385,0,0,5,958,6247,3322,1000,11424,22770,2.134e-12,5177
3966,0,0,2,1000,6409,4213,980,11586,36560,1.175661063e-05,5177
2746,0,0,3,982,6205,2587,963,11385,9677,0.0,5180
3008,0,0,2,955,6775,14427,973,11960,7396,0.0,5185
2771,0,0,4,1000,6481,3860,1000,11668,20135,3e-15,5187
1702,0,0,9,996,6645,4839,971,11836,9914,0.0,5191
3199,0,0,1,931,6127,2801,943,11322,9974,0.0,5195
3013,0,0,8,955,6775,14427,984,11971,11469,0.0,5196
470,0,0,2,992,8178,23140,995,13380,59643,0.010448488902864,5202
3613,0,0,6,1000,6906,5226,962,12108,16828,0.0,5202
550,0,0,8,1000,5922,2327,979,11126,29772,6.2604691e-08,5204
3932,0,0,3,1000,6564,4394,935,11770,17772,0.0,5206
1201,0,0,2,989,5975,1946,956,11183,19530,1e-15,5208
600,0,0,8,994,6984,5615,954,12198,14891,0.0,5214
2610,0,0,4,984,6072,3078,1000,11291,6735,0.0,5219
930,0,0,9,954,6231,3289,980,11454,6460,0.0,5223
266,0,0,1,926,6469,3841,968,11697,19633,1e-15,5228
4334,0,0,1,978,6505,4923,1000,11741,20316,6e-15,5236
3720,0,0,1,979,6441,4323,947,11678,14086,0.0,5237
3671,0,0,4,933,7056,6595,1000,12294,13051,0.0,5238
1571,0,0,7,1000,6257,3249,1000,11500,18547,0.0,5243
260,0,0,4,991,6149,2433,953,11394,15324,0.0,5245
3245,0,0,8,1000,6701,4551,967,11950,33547,1.635767036e-06,5249
2854,0,0,8,1000,6459,17830,929,11709,22955,2.7785954e-08,5250
3471,0,0,2,984,6199,3629,972,11450,8794,0.0,5251
2960,0,0,2,989,6726,5015,994,11979,28435,1.2711061e-08,5253
1348,0,0,0,907,6460,12621,604,11718,13975,1.87e-13,5258
4162,0,0,6,956,6338,4464,987,11596,13357,0.0,5258
3969,0,0,0,1000,6542,4251,1000,11802,4345,0.0,5260
499,0,0,9,939,6005,2501,965,11269,9540,0.0,5264
2064,0,0,6,986,6015,2898,965,11285,23684,1.1947e-11,5270
3973,0,0,2,991,6381,3176,911,11660,9950,0.0,5279
4177,0,0,4,972,6158,1921,998,11437,35866,3.891582733e-06,5279
4229,0,0,6,990,6182,3008,967,11461,21031,2.6e-14,5279
3974,0,0,4,991,6381,3176,1000,11663,7089,0.0,5282
2688,0,0,3,988,6187,5306,998,11482,18789,0.0,5295
2336,0,0,9,1000,6468,13544,953,11765,26851,5.5280714e-08,5297
2677,0,0,0,966,6067,2749,965,11366,13857,0.0,5299
758,0,0,9,1000,6982,5051,929,12287,13511,0.0,5305
3870,0,0,7,978,6095,4579,920,11400,22181,2.171e-12,5305
2482,0,0,5,1000,5998,2349,1000,11304,20091,0.0,5306
3761,0,0,3,1000,6404,3821,1000,11711,7583,0.0,5307
6,0,0,6,967,6490,4517,904,11802,18048,0.0,5312
2752,0,0,3,1000,6075,2963,949,11387,18165,0.0,5312
764,0,0,8,1000,6662,5016,954,11975,9904,0.0,5313
900,0,0,0,993,6290,3804,983,11604,14705,0.0,5314
1989,0,0,4,985,6265,9762,962,11579,14773,0.0,5314
2423,0,0,0,963,7182,13584,978,12496,44150,0.00033776249387,5314
1150,0,0,3,977,6704,5158,946,12019,38027,2.2315620395e-05,5315
952,0,0,6,989,6576,14137,969,11895,24631,6.185176e-09,5319
678,0,0,2,982,6465,4055,1000,11785,33604,7.85375861e-07,5320
1661,0,0,3,985,6201,3781,965,11521,9640,0.0,5320
3091,0,0,5,961,6880,13845,898,12200,18957,9.1e-12,5320
1329,0,0,1,1000,6417,3893,1000,11738,17547,0.0,5321
3644,0,0,6,972,5965,2539,1000,11291,8030,0.0,5326
2395,0,0,9,1000,6614,4342,969,11941,28900,1.8010657e-08,5327
964,0,0,8,1000,6178,2739,968,11511,11870,0.0,5333
3459,0,0,1,1000,6567,4552,979,11902,28865,1.447884e-08,5335
3267,0,0,6,993,6078,2998,960,11423,26882,1.31929e-09,5345
150,0,0,7,978,6800,16596,1000,12152,30372,1.185480202e-06,5352
3418,0,0,2,986,6447,4174,959,11799,12325,0.0,5352
1820,0,0,3,976,6419,4082,1000,11772,14948,0.0,5353
2202,0,0,2,921,6416,9887,963,11769,30502,2.7588692e-07,5353
175,0,0,2,975,5936,2494,982,11293,7240,0.0,5357
1891,0,0,1,978,6303,3666,984,11660,51827,0.001259981387804,5357
1701,0,0,7,996,6645,4839,984,12005,21656,7.5e-14,5360
712,0,0,8,1000,6465,4141,1000,11832,17023,0.0,5367
3148,0,0,0,981,6052,1809,930,11422,8339,0.0,5370
539,0,0,8,970,16827,323879,899,22198,31391,0.607445921035564,5371
2637,0,0,8,958,6339,3519,1000,11715,9739,0.0,5376
1174,0,0,8,1000,6068,2271,1000,11449,17581,0.0,5381
2203,0,0,3,921,6416,9887,1000,11797,15320,0.0,5381
2711,0,0,8,1000,6023,1940,944,11409,5976,0.0,5386
180,0,0,9,975,5936,2494,967,11324,9211,0.0,5388
1879,0,0,7,997,6366,3365,1000,11760,17555,0.0,5394
46,0,0,4,1000,6461,13245,979,11858,51312,0.001469919649796,5397
3754,0,0,7,952,6391,3994,971,11793,16878,0.0,5402
763,0,0,6,1000,6662,5016,980,12073,24607,2.4708e-11,5411
559,0,0,1,1000,6196,3167,993,11613,42728,7.263651706e-05,5417
569,0,0,8,1000,6618,4017,971,12039,11847,0.0,5421
775,0,0,2,1000,6762,5029,1000,12189,30767,4.6445836e-08,5427
945,0,0,2,1000,6237,2807,1000,11668,28173,1.847641e-09,5431
1379,0,0,9,993,6188,3731,1000,11619,7653,0.0,5431
55,0,0,6,963,6235,3421,1000,11669,43161,7.7484258413e-05,5434
1855,0,0,2,994,6730,12494,931,12166,15508,0.0,5436
4066,0,0,1,1000,5923,3393,972,11362,25435,6.2374e-11,5439
1559,0,0,6,924,6475,3654,971,11918,7660,0.0,5443
1582,0,0,1,970,6068,2856,944,11515,10436,0.0,5447
3534,0,0,6,1000,6115,2571,950,11564,14282,0.0,5449
2577,0,0,1,1000,5923,2575,992,11374,14778,0.0,5451
1798,0,0,7,1000,6825,14208,1000,12277,15960,1e-15,5452
511,0,0,5,955,6868,15839,1000,12322,8800,0.0,5454
282,0,0,4,1000,26313,450880,954,31768,226195,0.733660977564307,5455
2419,0,0,5,1000,6751,4911,1000,12214,41392,3.6861748955e-05,5463
1981,0,0,9,1000,6429,3601,925,11893,5545,0.0,5464
3067,0,0,5,919,6951,13938,942,12418,64883,0.011653511906776,5467
489,0,0,0,992,6155,3856,957,11624,7330,0.0,5469
2573,0,0,4,1000,6366,3959,992,11845,29321,7.294504e-09,5479
345,0,0,0,979,6531,4414,979,12012,29211,8.589182e-09,5481
1563,0,0,1,973,6908,19173,989,12394,21791,3.741359e-09,5486
3366,0,0,8,976,6183,2991,934,11672,9505,0.0,5489
1400,0,0,9,983,6585,3901,977,12078,9465,0.0,5493
3604,0,0,0,978,6668,4594,992,12164,14053,0.0,5496
2636,0,0,7,958,6339,3519,996,11838,9108,0.0,5499
2115,0,0,6,1000,6003,1849,984,11503,15091,0.0,5500
4079,0,0,5,962,17470,332687,956,22976,95144,0.621815746434759,5506
4233,0,0,6,1000,6167,2916,979,11674,17513,0.0,5507
1460,0,0,1,983,6432,3353,905,11944,21850,1.39e-13,5512
1214,0,0,5,1000,6261,3760,983,11774,36458,2.741499798e-06,5513
2509,0,0,5,973,5965,2277,942,11478,32334,2.19270565e-07,5513
3495,0,0,0,980,6595,5638,1000,12115,11592,0.0,5520
307,0,0,4,988,6162,3400,966,11694,53430,0.001363110230152,5532
905,0,0,8,993,6290,3804,1000,11824,15055,0.0,5534
2983,0,0,8,1000,6437,4731,972,11974,25969,9.4929e-11,5537
1560,0,0,7,924,6475,3654,981,12013,7973,0.0,5538
1223,0,0,9,954,6331,3997,1000,11875,6564,0.0,5544
1432,0,0,9,1000,6377,4630,1000,11923,24721,5.421e-12,5546
257,0,0,8,1000,5985,2569,982,11536,13110,0.0,5551
173,0,0,9,975,6803,8554,901,12357,13704,0.0,5554
2410,0,0,4,967,6073,2695,986,11631,21894,7e-15,5558
3456,0,0,4,958,6115,2800,1000,11674,17424,0.0,5559
999,0,0,0,1000,6088,2294,1000,11648,6360,0.0,5560
780,0,0,9,1000,6762,5029,959,12323,26399,2.17945e-10,5561
3312,0,0,1,934,6354,4349,984,11916,46347,0.000189126244922,5562
3819,0,0,0,959,6662,5039,1000,12238,35788,1.246452446e-06,5576
2505,0,0,7,981,6150,4256,968,11733,23341,4.9e-13,5583
3473,0,0,8,984,6199,3629,980,11782,23929,1.003e-12,5583
687,0,0,8,965,6518,4549,956,12107,22240,6e-14,5589
2011,0,0,5,1000,6546,4643,1000,12135,10396,0.0,5589
2455,0,0,5,922,6055,2884,917,11649,23483,1.623e-12,5594
2146,0,0,1,1000,6231,3391,1000,11828,11602,0.0,5597
1676,0,0,5,1000,7326,10453,979,12928,44359,0.000125952874727,5602
2884,0,0,7,1000,6597,4396,971,12200,25139,1.3193e-11,5603
1631,0,0,7,944,6302,3219,956,11911,23311,3.62e-13,5609
3764,0,0,0,975,6671,4711,950,12280,21392,7e-15,5609
2031,0,0,1,955,6153,3255,987,11770,50899,0.000563859720533,5617
2366,0,0,1,929,6587,4459,1000,12204,19809,0.0,5617
2655,0,0,6,1000,6493,3976,933,12110,24875,1.631e-11,5617
1648,0,0,4,980,6311,3226,1000,11947,37779,2.959224154e-06,5636
4095,0,0,4,987,6167,3742,1000,11804,15623,0.0,5637
2839,0,0,7,1000,6023,3948,985,11664,16294,0.0,5641
3951,0,0,4,983,6265,3368,955,11907,15622,0.0,5642
3680,0,0,1,974,6293,3706,998,11940,44561,7.107056289e-05,5647
703,0,0,8,996,6646,4829,981,12295,8875,0.0,5649
3062,0,0,4,1000,6148,2502,975,11797,48844,0.0003258085227,5649
2909,0,0,7,959,6229,3535,975,11880,7515,0.0,5651
224,0,0,3,1000,6393,3495,1000,12046,30434,7.194703e-09,5653
1082,0,0,9,994,6138,2636,977,11793,9698,0.0,5655
1893,0,0,7,978,6303,3666,961,11959,18684,0.0,5656
927,0,0,4,954,6231,3289,942,11892,12566,0.0,5661
824,0,0,8,959,5896,2085,1000,11562,14134,0.0,5666
2941,0,0,8,881,6477,4094,1000,12145,22856,3e-14,5668
270,0,0,7,926,6469,3841,982,12139,19781,0.0,5670
99,0,0,1,961,6173,3534,972,11852,26299,4.1686e-11,5679
734,0,0,0,970,6614,18859,944,12297,26590,8.4726082e-08,5683
4193,0,0,4,986,6028,2059,955,11711,19127,0.0,5683
509,0,0,2,955,6868,15839,963,12556,21726,7.2761e-11,5688
797,0,0,5,1000,5965,2225,928,11659,8664,0.0,5694
3569,0,0,5,1000,6239,3791,994,11940,33121,8.6739508e-08,5701
1015,0,0,3,1000,6616,4320,956,12318,28189,9.04016e-10,5702
701,0,0,3,996,6646,4829,972,12349,32858,1.05901849e-07,5703
3365,0,0,5,976,6183,2991,909,11887,17444,0.0,5704
1742,0,0,1,1000,6375,3995,1000,12081,31203,1.2736109e-08,5706
3511,0,0,3,1000,6200,2961,1000,11911,20906,0.0,5711
3627,0,0,3,1000,16763,324099,874,22474,90982,0.593658162033226,5711
461,0,0,8,1000,6762,5283,1000,12474,13605,0.0,5712
2186,0,0,2,1000,5995,2463,1000,11709,18722,0.0,5714
1327,0,0,8,1000,5976,2473,992,11701,11173,0.0,5725
1444,0,0,7,1000,5993,2451,1000,11730,32361,2.9192874e-08,5737
1499,0,0,7,983,6536,3782,971,12285,9698,0.0,5749
81,0,0,7,1000,6177,2659,945,11934,35057,5.72888024e-07,5757
570,0,0,9,1000,6618,4017,1000,12375,15247,0.0,5757
579,0,0,7,1000,5956,1804,963,11715,18685,0.0,5759
1913,0,0,2,949,6686,10389,972,12449,24012,1.0952e-11,5763
1333,0,0,0,1000,6126,3957,929,11891,22355,2.3e-14,5765
2190,0,0,1,985,6395,3390,979,12162,18480,0.0,5767
4224,0,0,2,1000,6540,4414,968,12308,40087,9.534222814e-06,5768
1403,0,0,4,993,6358,3452,953,12127,16652,0.0,5769
1534,0,0,3,924,6647,4439,1000,12421,119131,0.125954892622201,5774
2866,0,0,4,965,6859,4944,955,12634,43831,5.6149123179e-05,5775
3103,0,0,6,1000,6140,2184,1000,11920,10607,0.0,5780
3123,0,0,8,934,17624,332400,986,23406,60557,0.600783934760059,5782
3869,0,0,5,978,6095,4579,974,11878,21755,1e-15,5783
4050,0,0,6,954,6916,14592,1000,12701,78296,0.021921256785811,5785
1489,0,0,9,1000,6539,3679,982,12331,4313,0.0,5792
349,0,0,7,979,6531,4414,1000,12325,37233,1.192959598e-06,5794
308,0,0,6,988,6162,3400,945,11959,11289,0.0,5797
3359,0,0,3,981,6204,2479,968,12003,23913,1.37e-13,5799
1388,0,0,2,998,6037,3034,1000,11837,13579,0.0,5800
42,0,0,8,1000,5850,2059,1000,11662,9165,0.0,5812
2260,0,0,5,1000,5989,2785,981,11801,15137,0.0,5812
3288,0,0,5,1000,6178,3145,972,11991,41632,1.5649391887e-05,5813
2442,0,0,6,962,6141,3099,965,11955,12968,0.0,5814
217,0,0,4,968,6117,3073,964,11933,40023,7.664375759e-06,5816
995,0,0,3,1000,6063,2886,1000,11879,21355,0.0,5816
2005,0,0,5,985,6073,3859,1000,11897,48839,0.000180339998983,5824
1625,0,0,6,965,6366,3511,944,12192,7802,0.0,5826
4081,0,0,2,964,6725,4121,938,12551,33815,1.98478425e-07,5826
1935,0,0,9,951,6549,4309,1000,12377,48491,0.00016276706106,5828
2270,0,0,5,1000,6278,4044,1000,12108,20496,0.0,5830
2074,0,0,5,970,6288,2972,1000,12123,24598,2.04e-13,5835
4032,0,0,5,948,6090,2606,967,11926,8459,0.0,5836
1254,0,0,8,977,6088,3612,996,11935,25481,1.438e-12,5847
708,0,0,8,1000,6121,2781,922,11972,63588,0.005355035570897,5851
380,0,0,8,983,6176,3290,934,12033,15548,0.0,5857
1365,0,0,0,990,6070,4189,1000,11927,43666,2.638134848e-05,5857
4059,0,0,5,992,6155,3498,961,12015,33193,6.6029678e-08,5860
1,0,0,1,967,6490,4517,959,12354,36923,1.223752556e-06,5864
3547,0,0,6,1000,6742,4451,953,12607,57358,0.001697093455937,5865
1137,0,0,4,973,6005,1860,919,11873,18309,0.0,5868
4010,0,0,0,961,6014,2294,994,11883,14663,0.0,5869
438,0,0,7,975,6220,3568,989,12100,23062,6e-15,5880
3656,0,0,5,988,6410,4307,999,12298,45380,4.807279101e-05,5888
2059,0,0,6,1000,6426,4505,970,12317,47109,0.000112528811358,5891
1510,0,0,0,987,6278,2994,982,12176,9335,0.0,5898
1816,0,0,4,992,6380,3741,941,12278,64637,0.005300800466521,5898
4353,0,0,0,1000,6399,3659,971,12297,29908,1.507194e-09,5898
3146,0,0,6,941,6559,4848,984,12474,19617,0.0,5915
3189,0,0,8,968,6350,4008,958,12265,28596,3.46374e-10,5915
4179,0,0,0,1000,6613,4270,1000,12530,54328,0.000619994493599,5917
4345,0,0,0,1000,6184,2915,1000,12108,18196,0.0,5924
4,0,0,4,967,6490,4517,1000,12416,12284,0.0,5926
1103,0,0,2,937,6016,3008,944,11942,13165,0.0,5926
4370,0,0,1,1000,6243,3516,992,12172,36462,4.0995057e-07,5929
1455,0,0,5,992,6117,2433,965,12048,18284,0.0,5931
2640,0,0,4,970,6218,3681,939,12151,11031,0.0,5933
189,0,0,5,981,6527,4509,930,12461,45014,6.7968867867e-05,5934
3363,0,0,1,976,6183,2991,1000,12132,23199,2e-15,5949
3584,0,0,4,923,6622,15467,977,12577,37008,4.201719582e-06,5955
1813,0,0,0,992,6380,3741,994,12337,30301,1.101086e-09,5957
1016,0,0,6,1000,6616,4320,997,12586,26280,2.671e-12,5970
1992,0,0,9,985,6265,9762,989,12243,20823,1e-15,5978
53,0,0,4,963,6235,3421,981,12216,6730,0.0,5981
2378,0,0,1,959,6647,5098,960,12632,91617,0.043563821910314,5985
4300,0,0,4,1000,6710,4689,991,12696,106530,0.077504424441072,5986
2950,0,0,8,897,6045,2665,990,12036,4754,0.0,5991
1352,0,0,4,907,6460,12621,1000,12456,18057,0.0,5996
3096,0,0,5,1000,6182,2889,996,12188,32751,1.0830857e-08,6006
3587,0,0,7,923,6622,15467,917,12628,63323,0.005358724242583,6006
654,0,0,8,978,6143,2996,972,12156,30896,2.187615e-09,6013
2570,0,0,1,1000,6366,3959,953,12387,36048,3.5542208e-07,6021
3998,0,0,1,964,6195,6625,1000,12216,10125,0.0,6021
4094,0,0,0,987,6167,3742,976,12188,16216,0.0,6021
1123,0,0,8,960,5949,2853,933,11973,29843,1.224318e-09,6024
4015,0,0,0,969,6330,3271,990,12355,10382,0.0,6025
1897,0,0,7,965,5932,1651,965,11958,5230,0.0,6026
1165,0,0,0,932,6189,3077,954,12216,32149,1.1070794e-08,6027
1083,0,0,0,1000,6198,3245,998,12228,26034,7.58e-13,6030
674,0,0,7,968,6348,3539,1000,12382,80515,0.01809683721793,6034
2521,0,0,3,1000,6474,4293,998,12509,32835,1.1258816e-08,6035
3142,0,0,1,941,6559,4848,967,12600,19416,0.0,6041
623,0,0,4,1000,6648,9524,1000,12693,31236,6.219944e-09,6045
4281,0,0,3,966,6394,3836,1000,12441,58030,0.001044774705631,6047
414,0,0,4,992,6220,3087,995,12268,49527,0.000128443425465,6048
577,0,0,1,1000,5956,1804,1000,12008,26212,6.53e-13,6052
4009,0,0,7,995,6441,3644,960,12499,34880,1.07751532e-07,6058
2968,0,0,2,939,6247,3092,967,12306,17250,0.0,6059
571,0,0,2,1000,6046,2094,959,12107,15049,0.0,6061
4271,0,0,0,978,6458,3973,982,12520,17807,0.0,6062
1238,0,0,4,1000,6152,3227,880,12217,34412,2.36955887e-07,6065
3195,0,0,1,982,6007,3554,994,12073,32047,4.124464e-09,6066
2710,0,0,7,1000,6023,1940,953,12099,26993,7.616e-12,6076
3108,0,0,6,985,6656,4411,945,12735,36807,5.48462324e-07,6079
1473,0,0,3,940,6375,3218,1000,12456,11226,0.0,6081
3881,0,0,1,989,6841,4863,985,12924,32721,1.0411025e-08,6083
1219,0,0,2,954,6331,3997,1000,12415,19518,0.0,6084
4285,0,0,4,993,6151,3909,948,12235,60006,0.001891701970303,6084
4056,0,0,0,992,6155,3498,962,12241,6312,0.0,6086
2300,0,0,5,1000,6323,3645,980,12417,24445,2.8e-14,6094
190,0,0,6,981,6527,4509,1000,12623,37000,2.79796619e-07,6096
887,0,0,9,962,6717,4346,949,12813,48031,0.000105359341677,6096
484,0,0,4,999,6149,2505,940,12251,32317,1.056433e-08,6102
1177,0,0,3,966,6306,3639,943,12412,17352,0.0,6106
2324,0,0,2,978,5977,2670,950,12083,20974,0.0,6106
2539,0,0,2,1000,6257,2771,991,12363,17052,0.0,6106
3603,0,0,7,986,6593,4587,1000,12702,25279,1.18e-13,6109
1244,0,0,4,912,6008,3557,936,12118,32128,9.988517e-09,6110
802,0,0,4,987,6262,2846,995,12377,23771,2e-15,6115
3429,0,0,4,968,7260,5944,986,13381,24967,1.46e-13,6121
523,0,0,3,1000,6559,4629,946,12681,57572,0.001150886667758,6122
4019,0,0,7,1000,5948,2292,977,12071,33427,1.4751035e-08,6123
4248,0,0,6,978,6132,2587,995,12258,24638,1.5e-14,6126
487,0,0,8,999,6149,2505,995,12296,29498,9.1695e-11,6147
3524,0,0,2,965,6736,4570,893,12884,31534,1.0785344e-08,6148
1804,0,0,4,978,6309,3166,988,12463,89179,0.030421609045832,6154
115,0,0,2,983,5925,2333,943,12080,28209,4.0954e-11,6155
3519,0,0,4,993,6131,3234,1000,12287,17298,0.0,6156
588,0,0,1,974,6529,4912,925,12692,14765,0.0,6163
1295,0,0,3,1000,6135,3126,992,12301,23922,2e-15,6166
1640,0,0,9,972,5959,2195,935,12126,18472,0.0,6167
3824,0,0,3,998,6554,4240,954,12723,4704,0.0,6169
3465,0,0,0,1000,6774,4851,923,12944,11007,0.0,6170
1355,0,0,7,907,6460,12621,988,12631,51782,0.000296066020305,6171
3082,0,0,8,985,6110,3080,1000,12288,16036,0.0,6178
3179,0,0,8,945,6095,2320,980,12273,18826,0.0,6178
951,0,0,4,989,6576,14137,1000,12756,48343,0.000111063407089,6180
2691,0,0,8,988,6187,5306,973,12373,27718,1.3559e-11,6186
