Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
12,93,67,100,500,01010000000000000000000000001000001010010001001000110000010001000010000100001000001000010100000000010011100010000001000000101100100000000000101000000010100000001010000101001101000000101010000000010100000000011100010100000000000101010001000000000000101100000101000101100000110000110010000011000100010000000100100010000010000010000000010001000001000000100100000000100001000001000100000001000010000000000000000000001000010000101010000011100000110100000000001000001010010000010000000000000101010010100000,11001010001010001010001010001010001010011001001010110000111001000010100110101010001010001110001010001010101010100000101000101000101000001000101000101110101000001010001011001111001010101010101010011010001010001110011010001010000001011011001010000010101010001110001110101000110010100010100011001010011010001000101010100010100010100010110011100010100010100010100010100010100010100010100011100010000010100010100000101010010010101000101011100010110010100000101010001010011010001010001010001011010010101010,,,41,0,141,28.2,107,26,24,393,115,29
13,82,14,100,500,00000000010111100000011101110000001010011000010000001000111110100111110001100101111011000011010011010010000011100111010001001011011101111000111110110110110110000110011110011110100011011000111111100010001000100110011111011100010101100010001111101011100000001011011001001001101111000001100100011001001011110101001001001010010100010001001011011101100100110111011001001110110100110001100111011000100001100100111101011101101101000110000011001101010000101010100010010110000100011010100011011010110100110100,10100010110011100010001100110010101010011010001010001010101110101010111000101100111011100011100011100010100010101110101000101010111001101000111010101010100010100010001010101110101010111000111011100010001010100110001011101100110011100010101110101010101010001010011011001010101011101000101000101001001010101110001010001010011010011010001011001011101110111010111000101110100110110011100110011010101010101110101100101101001000100110001010001011010010101010101010011010101000101010100010011010111010101110,,,116,0,144,28.8,239,69,28,261,75,28
14,24,12,100,500,01110101100111100000101110100111110110000111001000010101111100010101100111111111110111100000111101111111010111101010101110101010110011101111101111111100101101011001111111011000110111110011100000101011110011101111010110110001011011111110101111110111111110011111111101011000011111100101001110011001100011011001110010101111111010100101110111100100000111111101111101100101010011011001111101010110111011010111110100111111011010101100001001011001010101100010001111111101010111010011111101011110010010101110,01010101110101110100110111000101110110000101010100010101111100010101110111110111010101100101111101011101010111011001110111100111010101000111011111011101110101011001110011010101110111010001100001000111010111111111010110110001011011011100100111010101010110010111011101011000010110100101001110011001100011010001010011000111110011100101110101100100010111110001111101000101010111011101011101010101110111010100110100110101011100110100011001010001010101100110000111011101010111010111110101010010010011110110,,,153,0,107,21.4,312,67,21,188,40,21
15,54,27,100,500,00000100100000001100000000001010001100010100101000100000100000001111001000100011110000010000110010011000000100000000000001001100010000000000000000000000010010100000000000000000000010000001001101010000001000011001000000000111101001000110010010000000010000000000000010000100010001100110000100000010000000010010001001001001101001000110101001000000000000000000000000000001000010000010000000001001100000010011000001100000000010000001001000001010000000000000001000000000100000000000000100101000000000000000,00101000100010001110001000101010001000110110101010101000100010100111101000100011110010011010101010011000100000101000101010001000110010100100001010001000111010100010100010001010001010001010001101101000101000111001000010100011101011100110100010100010110010100010100010001110011000101010101100101010001010011010001011001010101010001110101001101000101000100010100000100011001010001010001010001011101000111011100011100010100010100011101010001000001010001010001000101010101000101000100100101010100010100010,,,42,1,128,25.6,103,16,15,397,112,28
17,90,68,100,500,00000000100001000100010010000001000010100000101000100010100101010000110001000000100100110101100010000010000010000000000111011100001001010001000101111001111111010000100101101011110110001000100000001000000111000000111110010011101010110001100000110010011101001001000000111000010100100100000001001011001010001000100010000000010000000010100000000000100101000000001010001100000100001011000111001000100000000001100001000000010100001101100010001000100001001000000100011000000000001101110000001001101001100000,00010100110101010100010111000101000111111000101100110011100101010101110101000101100100110001110110010110010110010100010011011100011101010101010001111101101111010001110001101111110111001101000101001100010111010100111111010011100110110001000100110011011101011001000101110100010100110100010101011111001110001101000101000101000101000110110111110100110001000100011011011100011100011011000111000101110001010001100101000101010100011101110011011001110001011001010101011001000100001101010001011001111001100101,,,71,0,124,24.8,156,15,9,344,109,31
18,77,60,100,500,01010010111000100000000110001010000000001000101100110000000000000010001010010001000000000101100001101011010100011111000111011000001000100000000001001001000000000011000010000100110000000000111101000010110110000010011000000010000000000000000000001000100100100010100010000010000000010010110000001001101000000110000110101011001011001000011000100000000101100001000000010100000000000000000011010010010010000000001000100011011001000010110000000010110101101000000000110010000010000100100000000010011001000101,00010010111000100000000110001010000000001000101100110000000000000010001010000001000000000001100001101010010000001111001010111000001000100000000000001000000000000010000010000100100000000000101100000010110010000010001010000010000000000000000000001000100100100010100010000010000000000010110000001001101000000110000010101010001011001000001000100000000100100001000000000100000000000000000010010010000010000000001000100010011000000010100000000010110001101000000000110010000010000100100000000010001001000100,,,36,0,33,6.6,139,30,21,361,3,0
20,76,65,100,500,10110110001001011100111001110001011010000000101110110110111011101110000101101110111101000001100101111011101010001011101000101110010010101101011100010011101100011011110011110000111111010010110010000001010100111111010011100110100110100111110101111111101000011110000111010011101011101001101001011101001101011101110011011111001001111001111101100100001100110011100001000101011111110010100111001110110110111001000111100111000101111101001100010111011101001101111010110011010001010101010100110101010101010011,10110110011101011101111001010101011111000101101110110111111011111110010101111111111100000101100001111111001111001111101100101111010110111101011101010011101101011111100110110101011111000111110110010101010100111111010111110110110110110110110101111111101100011111010111010111100111101101101101011101001101011101110110010111001101111001111101110100011100110111100101000101011111110011100111011110110110111001010101100111000101111101011001010111011100011101011100110111010101010001000101110101010101010111,,,106,0,80,16.0,277,19,6,223,61,27
21,32,3,100,500,11111111011110111111110011110110100011111011111111110111101111111111111111101111111101111111110001101111100101111010011111111010110011111111101111111001111111110111111111111110101011111111111010111111001111111110101110111100111010111100111011010111101111111111010011111110111110100111111110111111101111111101111101111011111101111010111111011101110111111010110111111111110100011001111111110111111111111111101111111111110101011011000110100110111111111110111111111110111111111101111111101011100111111111,11111111011110111111110011110110100011111011110111111101101111110111011111100111111111111111111011001111001111111010011111011000110011011101101111111011011101110111111111111110101011111111111000111111001111011110101110011100111010111110111011110111001101111111110011110110111010101111101110111101101110111101111111011011111111111010011111011111011111111010010110111111110110111011110111110111111111111011101111111111110111111011001110101100111111111110111111111100111011011011111101100011101111111111,,,136,1,61,12.2,401,37,9,99,24,24
22,55,37,100,500,00000001000011101111010100011000001110001101000011101001000000110000010000100000110110001000011100100011111001011100001100101100000000100100011000110000000000010010110100100000100001000111010000100001100001000100001101001000000001101100010110000111000001011011000001011000000000011011011000001000011000000100010001010000000010110111011010010000000101110101001000000000010000000010010000110001100001000001000100011010000000000000000000100011000000011001001111000000010110000111010001010000000000000010,00000000000011101111000100000000001110001101000011001001000000110000010000100000100110001000011100100011101000011100001100101100000000100000011000100000000000010010110100100000100000000011000000000001100001000100001100001000000000101100000110000010000000101011000000001000000000001011001000001000001000000000010001000000000010110011011010010000000100110101001000000000010000000010010000000001100000000001001000011010000000000000000000100011000000000001001110000000000110000110010000010000000000000010,,,59,0,42,8.4,158,40,25,342,2,0
25,87,61,100,500,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,11110111111111111111011111011101110111111111011111101111011111111110110111111111111011011111111111011111111101110111011100111111111100111111111110111111011101111101111111011111111111011100111111111101110111011111111111001111011111111111111111011111011111011111011111111110110111110011111111111111011111011110111111111101110110110111111100111111111111110111111111111111111111110111111101111111110111011111111111111111001111111101111101111101111101110111110110110111110111111111111111111111011010011111,,,152,0,71,14.2,500,71,14,0,0,-
26,74,46,100,500,11111111111111111111110111111111111101111111101110111101101110111011101111111101111111111110111111111111111011111111111111101101111111111111111110011111111111111111111111111111111111110111111111111111111111101101111011111001111101011111101101111111111110111111111111111111011110111111111110111111101101111111111111011111111011111111011110111111111111101101111111101111111111111111111111111111111111101011101111111101111011111111111011111111111111111111111111111110011101111111100110101111111111111111,11111101110111011101010111011011011101011101100110011101001100110001110111010101010111011100011101110101110011010111010111000101011101011101111101011111110101110111011101011101011111010101110111011101011101100101010011011001111101010101100101110111011100110101110111111101010110110111010110011101100101110111011101010101110011011101011111011101111101001101011101101101110111011101110111011111011111101101011101000101011101011101011001110111011100111111010111011100010101111101100110001101110101110111,,,161,2,129,25.8,448,123,27,52,6,11
28,80,66,100,500,01001001101000110010000100000000000100000010001000001000110000000010100010000000000100000000000000001000100110010000100000000000001010001000010100010010001010010100101100000111001000000000001000001000101111100001110000000000100100101110010001100001010000000010000000010001011000000000000000000000001101101101001011000000001000001000100010000000000001000100000000100000000010100000010101010000101000111001010001000000010101000100000100110110010000010001001000100100000010000000000101000010000001000000,11101011001010011010001110001010001110001010001010001000110010100010100010001010001010001010001000101000101110111000100100001010001010001000011110010010001010010100101100101111001010001010001010001010001111001011110010100010100110100110110011100011110010100010100010010011111010001010001010001010001111001101101001101000101000101000101000101000101001101100101000101000101000100010110111110010101010110011110011100010110111100110100110110110011010011011001000100110001010000010001011001010001011001010,,,51,0,122,24.4,121,12,9,379,110,29
