Id,Lambda,Phase,Bit,Base Size,Base Mean,Base Std,Size,Mean,Std,Pvalue,Mean Diff
1869,310,0,7,956,6440,3583,945,11339,11850,0.0,4899
780,118,0,7,1000,7036,5660,1000,11936,8515,0.0,4900
2494,433,0,2,989,6068,3054,996,10973,4363,0.0,4905
88,11,0,7,1000,6364,3361,961,11271,11348,0.0,4907
1617,268,0,4,955,6904,6153,946,11825,23855,1.124558e-09,4921
405,57,0,7,1000,6684,4533,920,11611,17946,2e-15,4927
998,153,0,8,1000,6654,5158,1000,11582,10947,0.0,4928
1128,176,0,1,983,7025,5440,986,11954,7829,0.0,4929
1205,191,0,8,1000,6219,3312,977,11148,10069,0.0,4929
1556,259,0,6,1000,7258,6452,966,12191,37639,6.3344241178e-05,4933
1384,224,0,1,1000,6719,5054,1000,11654,27489,2.9908989e-08,4935
1565,260,0,7,985,7250,6510,962,12193,19292,9.5e-14,4943
2422,418,0,3,1000,16648,320145,1000,21593,102081,0.641755310786981,4945
2107,355,0,3,982,6924,4791,1000,11874,17394,0.0,4950
1645,272,0,7,1000,6895,5398,1000,11848,20135,1.16e-13,4953
173,23,0,3,949,17140,327214,1000,22097,27533,0.641950316186789,4957
608,88,0,8,948,6147,2761,1000,11107,12738,0.0,4960
611,89,0,2,969,6697,4727,951,11660,10355,0.0,4963
2135,360,0,7,1000,6935,7432,993,11902,9386,0.0,4967
1567,261,0,1,1000,6642,11756,1000,11611,18868,2.298e-12,4969
2624,462,0,0,1000,6556,4792,974,11527,9654,0.0,4971
1931,322,0,7,1000,7362,6460,977,12335,20088,3.12e-13,4973
618,90,0,5,994,6307,3690,989,11282,17906,0.0,4975
2455,424,0,6,996,6671,4263,987,11649,12551,0.0,4978
1815,300,0,7,1000,6276,3509,984,11258,8621,0.0,4982
2558,449,0,1,1000,6228,3651,992,11211,7376,0.0,4983
1036,160,0,6,976,6444,3772,1000,11438,5348,0.0,4994
1118,174,0,0,1000,6639,4656,1000,11646,13170,0.0,5007
1851,307,0,3,984,6367,4045,990,11392,12584,0.0,5025
1978,330,0,4,998,6573,4318,922,11598,10173,0.0,5025
2256,387,0,5,955,6240,3284,1000,11275,10513,0.0,5035
2685,476,0,5,1000,6567,3970,907,11610,24181,8.13717e-10,5043
1950,325,0,7,1000,6504,10308,961,11551,10145,0.0,5047
2240,385,0,2,1000,6833,4767,998,11880,3830,0.0,5047
976,150,0,0,1000,6753,9945,930,11801,20370,1.2286e-11,5048
2108,355,0,4,982,6924,4791,974,11987,22889,2.3104e-11,5063
2332,400,0,6,1000,6488,4443,1000,11552,13985,0.0,5064
2346,403,0,2,985,6519,12445,975,11587,5408,0.0,5068
1068,165,0,4,1000,6834,5248,1000,11905,13239,0.0,5071
752,113,0,3,1000,6427,3820,1000,11501,12455,0.0,5074
398,56,0,6,989,6915,5005,975,11995,14036,0.0,5080
1889,314,0,7,1000,6394,4394,975,11478,9736,0.0,5084
877,135,0,3,1000,6787,5498,998,11876,10645,0.0,5089
1292,205,0,8,1000,6517,4272,984,11611,7961,0.0,5094
1267,201,0,2,987,6551,4479,973,11655,11902,0.0,5104
1396,226,0,0,939,7153,5679,980,12259,38092,3.6274332527e-05,5106
987,152,0,0,971,6115,2538,1000,11223,8821,0.0,5108
1717,284,0,5,1000,6862,4585,976,11971,5537,0.0,5109
1172,184,0,1,969,6098,2355,1000,11209,12599,0.0,5111
2737,489,0,2,1000,6796,4669,967,11911,12312,0.0,5115
1914,320,0,3,978,6414,3858,968,11535,19530,3e-15,5121
458,66,0,3,955,7116,17889,948,12243,15876,4.8849e-11,5127
2259,388,0,0,985,7113,6354,925,12241,11161,0.0,5128
639,94,0,5,995,7102,6274,1000,12237,14825,0.0,5135
1500,248,0,1,986,6634,4607,1000,11775,11927,0.0,5141
556,80,0,7,1000,6851,15614,974,12000,49429,0.001957776299113,5149
989,152,0,2,971,6115,2538,1000,11271,6893,0.0,5156
501,72,0,2,965,6359,3540,1000,11522,4563,0.0,5163
1120,174,0,6,1000,6639,4656,1000,11811,35453,5.36712793e-06,5172
1828,303,0,6,1000,6466,3745,950,11651,9007,0.0,5185
199,26,0,8,1000,6723,5317,989,11919,21809,6.27e-13,5196
1933,323,0,2,1000,6202,3011,978,11400,8856,0.0,5198
770,116,0,7,991,6867,14083,933,12066,25671,5.5887502e-08,5199
1254,199,0,3,1000,7473,6620,951,12680,7579,0.0,5207
1642,272,0,3,1000,6895,5398,958,12115,19053,1e-15,5220
769,116,0,3,991,6867,14083,970,12090,30028,9.99829776e-07,5223
1867,310,0,3,956,6440,3583,967,11671,4530,0.0,5231
2388,411,0,5,997,6831,4780,959,12072,26366,1.906727e-09,5241
1025,158,0,8,944,7377,9124,969,12624,11080,0.0,5247
156,20,0,7,975,6655,4521,954,11915,15774,0.0,5260
1165,182,0,8,967,6155,3108,926,11420,8927,0.0,5265
906,139,0,4,997,6985,5331,999,12252,15826,0.0,5267
57,7,0,8,1000,6358,4346,1000,11636,11350,0.0,5278
1670,276,0,5,968,6693,4338,974,11972,14057,0.0,5279
1273,202,0,2,971,17909,333647,1000,23206,73577,0.628891116513635,5297
994,153,0,1,1000,6654,5158,962,11982,24210,3.8415e-11,5328
829,128,0,6,941,6688,4800,1000,12017,42408,8.4573881944e-05,5329
2076,349,0,1,1000,6383,3551,974,11729,10217,0.0,5346
2193,373,0,3,1000,6550,3979,959,11897,21495,7.8e-14,5347
2115,356,0,7,956,6213,3245,988,11573,23859,4.793e-12,5360
371,52,0,0,977,6627,5229,1000,11992,4919,0.0,5365
1859,308,0,7,1000,6712,10229,994,12078,15924,0.0,5366
2229,383,0,7,1000,6436,8252,1000,11808,20494,2.9e-14,5372
82,10,0,8,982,6540,4784,980,11915,11959,0.0,5375
940,144,0,6,1000,6695,4788,972,12083,15676,0.0,5388
2543,445,0,1,1000,6598,4512,1000,11986,9106,0.0,5388
1433,233,0,1,996,7227,5854,925,12629,48400,0.000777394594924,5402
1499,248,0,0,986,6634,4607,968,12037,18194,0.0,5403
1501,248,0,2,986,6634,4607,962,12040,21135,2.1e-14,5406
2721,485,0,3,979,6769,10310,1000,12180,17370,0.0,5411
1185,186,0,8,974,6266,3654,930,11680,8609,0.0,5414
732,109,0,8,998,6394,3897,972,11818,5919,0.0,5424
1603,266,0,2,1000,6206,3840,1000,11631,6931,0.0,5425
2059,345,0,5,1000,6843,5826,996,12282,27969,2.55489e-09,5439
675,100,0,0,976,6214,3757,1000,11660,16453,0.0,5446
1744,289,0,2,954,7930,17960,947,13376,54955,0.003806232628025,5446
1037,160,0,8,976,6444,3772,1000,11901,12860,0.0,5457
1198,189,0,8,951,17162,329565,1000,22625,77840,0.618487404004806,5463
2529,441,0,2,972,6271,3120,947,11736,8540,0.0,5465
2275,390,0,5,968,6429,4650,957,11912,13423,0.0,5483
2738,489,0,4,1000,6796,4669,1000,12285,20684,1e-15,5489
399,56,0,7,989,6915,5005,986,12411,22858,3.26e-13,5496
124,16,0,6,1000,6839,4877,935,12343,6779,0.0,5504
2014,337,0,1,1000,6422,4009,975,11927,17982,0.0,5505
2118,357,0,3,993,7164,6028,961,12669,6911,0.0,5505
269,36,0,8,1000,6296,4566,1000,11806,4598,0.0,5510
731,109,0,7,998,6394,3897,1000,11934,23294,2.45e-13,5540
985,151,0,8,1000,6653,4593,1000,12193,11747,0.0,5540
965,148,0,3,930,6995,5331,1000,12540,31720,6.4106003e-08,5545
788,120,0,1,1000,6918,5248,966,12464,28235,2.644598e-09,5546
955,146,0,8,1000,6118,3070,962,11665,30727,3.248402e-08,5547
2476,429,0,1,1000,6755,5150,1000,12303,39023,9.209256691e-06,5548
640,94,0,7,995,7102,6274,1000,12653,11914,0.0,5551
19,3,0,2,1000,6119,2765,1000,11678,24463,1.763e-12,5559
2404,415,0,5,1000,6695,5099,993,12273,26812,1.79394e-10,5578
5,1,0,5,957,6122,2725,1000,11702,12901,0.0,5580
86,11,0,5,1000,6364,3361,977,11947,18738,0.0,5583
1688,279,0,6,1000,6490,3996,986,12074,23406,3.1e-13,5584
2023,338,0,5,989,6335,3232,937,11938,11087,0.0,5603
2171,368,0,7,1000,6297,3212,1000,11904,48863,0.000308248642686,5607
2451,424,0,0,996,6671,4263,961,12279,15924,0.0,5608
1596,265,0,2,1000,6075,3252,976,11687,10738,0.0,5612
1312,209,0,3,1000,6391,4079,994,12007,16801,0.0,5616
2568,450,0,5,936,6332,3754,999,11951,9268,0.0,5619
403,57,0,2,1000,6684,4533,962,12309,30304,1.6105435e-08,5625
1308,208,0,8,917,6159,3480,919,11791,9565,0.0,5632
1330,212,0,5,1000,7282,6330,1000,12933,17716,0.0,5651
2236,384,0,5,934,6178,3420,976,11846,13312,0.0,5668
1628,270,0,0,939,6594,4153,973,12274,48792,0.000312385202896,5680
138,18,0,3,1000,6414,3921,958,12099,18053,0.0,5685
1966,328,0,4,994,6764,4806,976,12454,11879,0.0,5690
1667,276,0,0,968,6693,4338,993,12391,25292,4.729e-12,5698
2266,389,0,1,1000,6169,2356,979,11882,8298,0.0,5713
2433,420,0,3,982,6775,5511,1000,12503,7293,0.0,5728
2577,452,0,3,995,6435,4501,969,12174,4222,0.0,5739
2318,398,0,0,1000,6115,2495,1000,11856,28980,6.36826e-10,5741
1305,208,0,2,917,6159,3480,997,11904,15989,0.0,5745
159,21,0,1,1000,7119,5936,1000,12866,40367,9.334431422e-06,5747
1689,279,0,7,1000,6490,3996,949,12243,16771,0.0,5753
1612,267,0,6,975,6467,3964,919,12221,40878,2.3693747859e-05,5754
1383,224,0,0,1000,6719,5054,975,12474,25571,9.156e-12,5755
499,72,0,0,965,6359,3540,951,12115,33399,1.54860176e-07,5756
1397,226,0,2,939,7153,5679,917,12910,18369,0.0,5757
1303,208,0,0,917,6159,3480,979,11937,12407,0.0,5778
1789,296,0,2,971,6733,4724,968,12521,23107,5e-14,5788
482,69,0,5,1000,6371,4085,955,12168,14196,0.0,5797
2587,454,0,3,967,6214,3674,976,12011,8491,0.0,5797
1729,286,0,7,1000,6394,3808,878,12192,17273,0.0,5798
2106,355,0,2,982,6924,4791,908,12724,26904,2.38429e-10,5800
784,119,0,7,983,6810,8361,1000,12614,44482,5.4016398716e-05,5804
2505,435,0,6,982,6680,4896,964,12498,18856,0.0,5818
1079,167,0,4,962,5971,2305,989,11796,9862,0.0,5825
1677,277,0,6,999,16934,315396,974,22767,342692,0.694267325333132,5833
1157,181,0,1,950,7145,10122,993,12986,68725,0.008211122783916,5841
1231,195,0,4,977,6955,5677,980,12803,30861,7.220053e-09,5848
1758,291,0,3,1000,6845,4613,966,12724,7440,0.0,5879
2434,420,0,4,982,6775,5511,976,12657,13649,0.0,5882
1250,198,0,4,984,6374,4282,988,12266,14578,0.0,5892
1220,193,0,8,971,6217,3240,966,12119,4021,0.0,5902
1456,238,0,0,979,6004,2792,980,11910,33433,4.553127e-08,5906
428,61,0,8,981,6598,4580,952,12505,7766,0.0,5907
1461,239,0,8,1000,16316,319387,973,22232,45008,0.562135445420725,5916
2709,482,0,4,995,6901,5175,1000,12821,76676,0.01502500216722,5920
2239,385,0,1,1000,6833,4767,933,12757,16946,0.0,5924
1297,206,0,8,971,6044,2675,966,11974,20207,0.0,5930
1570,261,0,5,1000,6642,11756,1000,12573,13485,0.0,5931
992,152,0,8,971,6115,2538,959,12051,22478,1e-15,5936
754,113,0,8,1000,6427,3820,979,12372,17180,0.0,5945
1607,266,0,7,1000,6206,3840,980,12154,34989,1.49795471e-07,5948
259,35,0,6,995,6245,3630,1000,12209,7579,0.0,5964
1635,271,0,5,975,6798,5265,936,12775,30677,5.664788e-09,5977
1835,304,0,6,936,7158,5788,1000,13135,26449,5.456e-12,5977
2052,344,0,1,983,7028,6151,953,13007,8875,0.0,5979
1788,296,0,1,971,6733,4724,1000,12725,20094,0.0,5992
1331,212,0,8,1000,7282,6330,941,13285,9439,0.0,6003
2382,410,0,0,942,6101,3203,1000,12109,11184,0.0,6008
2638,465,0,2,1000,6377,3954,980,12385,15601,0.0,6008
495,71,0,5,956,6418,3374,937,12431,10958,0.0,6013
352,49,0,2,1000,6043,2808,969,12057,17532,0.0,6014
1724,285,0,7,935,6285,3350,953,12310,17179,0.0,6025
2358,405,0,3,942,6288,3400,1000,12331,9168,0.0,6043
952,146,0,3,1000,6118,3070,990,12163,12163,0.0,6045
845,130,0,6,981,7636,13820,991,13684,225682,0.399970726818576,6048
387,54,0,7,1000,6549,4407,922,12601,11261,0.0,6052
624,91,0,7,991,6537,4312,986,12594,23043,1e-15,6057
2119,357,0,4,993,7164,6028,923,13229,12260,0.0,6065
2244,385,0,6,1000,6833,4767,1000,12900,18702,0.0,6067
901,138,0,5,978,6553,4466,958,12630,17958,0.0,6077
2063,346,0,2,1000,6474,4022,940,12557,33978,6.2958367e-08,6083
630,92,0,7,952,7185,6114,1000,13274,42075,6.689331708e-06,6089
1618,268,0,5,955,6904,6153,978,12993,36162,2.53811028e-07,6089
2251,386,0,6,970,6525,4210,933,12616,40597,5.802729696e-06,6091
1728,286,0,6,1000,6394,3808,964,12487,28321,5.7768e-11,6093
1155,180,0,8,951,6458,4057,1000,12560,23175,1e-15,6102
686,101,0,8,1000,6099,3468,993,12202,15294,0.0,6103
1909,319,0,7,939,6109,3174,973,12229,20879,0.0,6120
1425,231,0,8,978,6977,5557,1000,13105,10524,0.0,6128
151,20,0,0,975,6655,4521,992,12787,15875,0.0,6132
1057,163,0,8,964,6211,2839,947,12344,19211,0.0,6133
27,4,0,0,1000,6271,4213,1000,12416,53102,0.000277887715214,6145
622,91,0,2,991,6537,4312,1000,12682,25419,1.04e-13,6145
2286,392,0,4,1000,6823,4845,959,12979,17232,0.0,6156
2648,467,0,3,1000,16504,314955,929,22660,285950,0.652823036603833,6156
1017,157,0,1,999,6493,3666,969,12680,16987,0.0,6187
954,146,0,6,1000,6118,3070,996,12313,19608,0.0,6195
2287,392,0,5,1000,6823,4845,961,13027,74009,0.009649121942422,6204
2396,413,0,1,1000,6460,4296,906,12669,23995,4e-14,6209
2749,492,0,4,984,6048,2973,982,12262,12012,0.0,6214
253,34,0,7,1000,6283,3588,974,12498,35312,5.8408909e-08,6215
1643,272,0,5,1000,6895,5398,996,13127,55364,0.000425038871957,6232
84,11,0,2,1000,6364,3361,1000,12607,24883,9e-15,6243
1314,209,0,8,1000,6391,4079,926,12634,31078,1.905209e-09,6243
1693,280,0,2,1000,6072,2498,959,12320,19979,0.0,6248
1819,301,0,6,991,6910,16025,998,13162,48995,0.00013464253877,6252
758,114,0,3,957,6654,4560,1000,12910,24132,2e-15,6256
1153,180,0,3,951,6458,4057,992,12714,25828,1.08e-13,6256
716,106,0,8,1000,6656,4476,990,12914,21571,0.0,6258
1435,233,0,4,996,7227,5854,940,13487,72027,0.008030984192421,6260
56,7,0,7,1000,6358,4346,991,12619,21003,0.0,6261
653,96,0,8,1000,6922,5763,1000,13183,12534,0.0,6261
909,139,0,8,997,6985,5331,961,13249,9449,0.0,6264
2552,448,0,1,942,6051,2626,998,12322,22150,0.0,6271
2690,478,0,0,1000,6669,4757,1000,12940,12634,0.0,6271
814,125,0,8,937,6478,4316,973,12753,23578,1e-15,6275
1255,199,0,4,1000,7473,6620,937,13749,19407,0.0,6276
2754,494,0,0,980,7043,5222,930,13320,8770,0.0,6277
1811,300,0,0,1000,6276,3509,968,12555,27584,3.895e-12,6279
2517,438,0,3,972,6351,4163,946,12636,42509,6.752388516e-06,6285
1588,264,0,1,1000,6712,4854,1000,12999,45251,1.379227461e-05,6287
1458,238,0,8,979,6004,2792,957,12308,17899,0.0,6304
546,79,0,4,1000,6565,4532,967,12895,36922,1.48224822e-07,6330
264,36,0,1,1000,6296,4566,993,12637,38876,3.94550694e-07,6341
47,6,0,5,972,6656,4365,935,13003,50261,0.000127380442143,6347
2305,395,0,6,985,6749,5437,926,13098,35800,1.16502345e-07,6349
604,88,0,1,948,6147,2761,975,12499,34388,1.199061e-08,6352
161,21,0,5,1000,7119,5936,1000,13481,28635,1.0135e-11,6362
2448,423,0,4,1000,6425,3794,1000,12797,31118,1.97892e-10,6372
2628,463,0,4,942,6284,3147,1000,12656,64857,0.001969653731601,6372
353,49,0,3,1000,6043,2808,938,12422,18957,0.0,6379
1434,233,0,2,996,7227,5854,988,13608,52771,0.000167486848941,6381
2606,458,0,0,994,7226,12909,971,13607,46403,3.871390525e-05,6381
727,108,0,8,1000,6294,3877,994,12676,66316,0.002516974544422,6382
1465,240,0,2,989,6448,4206,959,12848,23739,1e-15,6400
381,53,0,7,981,6350,4355,908,12757,38173,5.96965583e-07,6407
980,150,0,8,1000,6753,9945,966,13162,40130,1.619828502e-06,6409
1028,159,0,6,998,17716,325394,959,24127,151107,0.573870499867219,6411
1225,194,0,4,943,7383,6287,976,13802,38769,3.96930153e-07,6419
1509,250,0,2,948,6516,4546,1000,12935,18381,0.0,6419
125,16,0,7,1000,6839,4877,949,13259,18257,0.0,6420
1599,265,0,6,1000,6075,3252,967,12495,42419,3.075093185e-06,6420
2741,490,0,2,1000,6310,3539,973,12733,35878,3.5097665e-08,6423
115,15,0,6,1000,6446,4072,987,12895,23571,0.0,6449
2184,371,0,3,1000,6674,4723,975,13127,25488,1.8e-14,6453
794,121,0,2,955,7036,13607,1000,13494,38098,5.48274942e-07,6458
2432,420,0,1,982,6775,5511,988,13237,17668,0.0,6462
2755,494,0,4,980,7043,5222,989,13515,9616,0.0,6472
1765,292,0,3,967,6552,4650,969,13031,26121,6.6e-14,6479
228,31,0,7,961,7611,13612,947,14102,48981,8.9866668425e-05,6491
2051,344,0,0,983,7028,6151,937,13521,51355,0.000129031213561,6493
376,52,0,8,977,6627,5229,991,13137,40317,5.4938499e-07,6510
24,3,0,7,1000,6119,2765,1000,12649,63617,0.001222533639982,6530
588,85,0,5,973,6449,4190,1000,13001,37355,4.5137647e-08,6552
2288,392,0,6,1000,6823,4845,998,13394,6947,0.0,6571
735,110,0,4,988,6605,4548,985,13178,97526,0.034854872728656,6573
676,100,0,1,976,6214,3757,924,12802,7997,0.0,6588
894,137,0,5,993,6937,5470,1000,13545,36314,1.6528924e-08,6608
924,142,0,0,984,6267,4827,1000,12876,27992,3.8e-13,6609
2267,389,0,3,1000,6169,2356,977,12788,21360,0.0,6619
812,125,0,1,937,6478,4316,998,13102,40524,3.4160189e-07,6624
2704,481,0,4,1000,6825,5277,1000,13468,24275,0.0,6643
10,2,0,0,1000,6448,3939,942,13108,25902,1.5e-14,6660
2224,381,0,7,1000,6389,3699,973,13055,45324,5.423301607e-06,6666
2250,386,0,5,970,6525,4210,985,13201,50254,3.5398702929e-05,6676
2703,481,0,3,1000,6825,5277,985,13513,15898,0.0,6688
256,35,0,2,995,6245,3630,965,12936,72404,0.0042310325517,6691
2394,412,0,6,1000,7277,6213,999,13968,31676,8.8154e-11,6691
1973,329,0,5,1000,6480,3769,1000,13175,27056,2.2e-14,6695
1726,286,0,0,1000,6394,3808,944,13128,26094,1.1e-14,6734
1032,160,0,1,976,6444,3772,978,13186,39256,1.11389855e-07,6742
450,65,0,3,1000,6470,4205,980,13223,30585,1.2894e-11,6753
598,87,0,3,1000,6393,4065,980,13152,56821,0.000215056783817,6759
1269,201,0,5,987,6551,4479,956,13345,32822,3.42116e-10,6794
2465,426,0,6,1000,6357,4023,949,13174,15755,0.0,6817
288,39,0,7,1000,6128,3272,942,12948,9382,0.0,6820
625,91,0,8,991,6537,4312,976,13363,23780,0.0,6826
574,83,0,3,964,16432,322852,958,23261,256704,0.6077149568472,6829
1813,300,0,4,1000,6276,3509,1000,13113,51053,2.6066297964e-05,6837
899,138,0,2,978,6553,4466,986,13408,33411,2.59592e-10,6855
2131,360,0,0,1000,6935,7432,977,13791,72155,0.003203805565563,6856
64,8,0,6,994,6703,5078,968,13579,25251,0.0,6876
308,42,0,4,972,6596,5163,957,13482,57585,0.000241632314743,6886
720,107,0,7,974,6360,3857,936,13270,40855,3.12606545e-07,6910
226,31,0,5,961,7611,13612,1000,14525,62995,0.000725567828207,6914
2617,460,0,4,966,6498,3978,1000,13413,27992,2.5e-14,6915
1761,291,0,7,1000,6845,4613,984,13773,30721,4.722e-12,6928
1243,197,0,3,997,6002,2721,988,12937,57239,0.000151069784814,6935
2421,418,0,2,1000,16648,320145,939,23596,58640,0.50023118410384,6948
2029,339,0,7,948,7327,6545,1000,14283,10325,0.0,6956
1227,194,0,8,943,7383,6287,958,14362,10167,0.0,6979
2055,344,0,7,983,7028,6151,997,14018,31972,2.0217e-11,6990
460,66,0,5,955,7116,17889,955,14110,55314,0.000210637257554,6994
633,93,0,1,1000,6708,4711,1000,13706,61556,0.000353850212042,6998
2197,374,0,3,1000,6337,3686,973,13344,75626,0.00397780300616,7007
1901,317,0,6,943,6538,8878,984,13548,37376,1.3937975e-08,7010
1431,232,0,8,987,6775,4833,968,13797,54947,8.0019661157e-05,7022
1942,324,0,4,1000,6257,3187,967,13289,40033,6.5353886e-08,7032
464,67,0,2,998,6134,3057,1000,13167,63210,0.000460572816907,7033
672,99,0,7,1000,6696,4251,989,13730,76491,0.003967309965102,7034
1479,243,0,2,960,7567,13931,934,14613,13941,0.0,7046
1595,265,0,1,1000,6075,3252,1000,13121,25927,0.0,7046
1882,313,0,2,1000,6303,3951,1000,13360,30217,4.88e-13,7057
2307,396,0,0,939,6349,3608,984,13419,24893,0.0,7070
2681,475,0,5,1000,6627,4659,1000,13697,26028,0.0,7070
74,9,0,8,993,6210,2703,1000,13286,13292,0.0,7076
1051,162,0,8,1000,17073,319177,1000,24159,30344,0.484774557902261,7086
1168,183,0,6,979,6623,4684,918,13718,63068,0.000703369090583,7095
1091,169,0,2,1000,7068,5589,995,14172,43874,4.79808732e-07,7104
504,72,0,7,965,6359,3540,1000,13467,51390,1.413664183e-05,7108
1647,273,0,1,954,6596,5250,1000,13717,55423,5.6502737507e-05,7121
2167,368,0,0,1000,6297,3212,1000,13431,17666,0.0,7134
1971,329,0,2,1000,6480,3769,982,13621,79803,0.005193838759856,7141
1390,225,0,1,1000,6504,4001,966,13652,58637,0.000166170760944,7148
1591,264,0,5,1000,6712,4854,977,13860,58985,0.000169334210352,7148
2449,423,0,6,1000,6425,3794,938,13573,42665,3.85080306e-07,7148
430,62,0,0,1000,6206,3216,916,13359,19173,0.0,7153
673,99,0,8,1000,6696,4251,1000,13864,39908,2.1046814e-08,7168
951,146,0,2,1000,6118,3070,986,13287,24856,0.0,7169
1994,333,0,4,990,6479,4408,966,13678,66162,0.000768710145304,7199
1319,210,0,5,961,6278,3733,1000,13482,21027,0.0,7204
30,4,0,4,1000,6271,4213,986,13506,91105,0.012901232572499,7235
1778,294,0,4,1000,7408,7155,972,14646,69889,0.001358427056079,7238
1707,282,0,6,957,16919,327960,994,24168,81533,0.506644468201221,7249
2588,454,0,4,967,6214,3674,947,13468,30118,3.96e-13,7254
1327,212,0,0,1000,7282,6330,979,14537,58654,0.00012650296313,7255
1935,323,0,4,1000,6202,3011,1000,13466,23112,0.0,7264
2165,367,0,7,961,16807,332375,991,24073,14254,0.498516589904207,7266
2233,384,0,2,934,6178,3420,1000,13468,47188,1.284088133e-06,7290
152,20,0,1,975,6655,4521,1000,13959,38078,2.390813e-09,7304
1217,193,0,3,971,6217,3240,947,13579,34934,1.68032e-10,7362
1713,283,0,7,989,6334,3338,990,13705,41417,3.0686857e-08,7371
1229,195,0,2,977,6955,5677,968,14332,82244,0.00547116594347,7377
1358,218,0,0,1000,7133,5871,975,14531,94874,0.015265100951755,7398
2065,346,0,7,1000,6474,4022,976,13872,59649,0.000117854520361,7398
665,98,0,4,1000,6876,5913,939,14286,78847,0.004166970967697,7410
566,82,0,0,997,6702,4615,940,14134,82803,0.006113570167536,7432
2745,491,0,4,1000,6230,3353,979,13682,24006,0.0,7452
750,113,0,1,1000,6427,3820,1000,13905,31287,1.35e-13,7478
1291,205,0,5,1000,6517,4272,1000,14002,54463,1.6202027541e-05,7485
1928,322,0,3,1000,7362,6460,984,14856,43425,1.05371866e-07,7494
1718,284,0,6,1000,6862,4585,963,14379,75757,0.002173167877789,7517
2279,391,0,4,987,6621,7438,997,14157,57051,3.830960309e-05,7536
134,17,0,8,947,6602,4315,987,14141,38301,1.160519e-09,7539
2414,417,0,1,982,6376,3483,978,13917,58192,5.6331332713e-05,7541
685,101,0,7,1000,6099,3468,936,13654,74297,0.001941446609512,7555
1007,155,0,5,977,6457,3943,1000,14013,88230,0.006938127439478,7556
579,84,0,0,982,6454,4018,996,14011,31894,2.49e-13,7557
1403,227,0,3,1000,6462,4735,1000,14043,48694,1.11382977e-06,7581
1054,163,0,3,964,6211,2839,954,13800,21713,0.0,7589
880,135,0,6,1000,6787,5498,991,14384,10024,0.0,7597
1900,317,0,1,943,6538,8878,961,14140,81178,0.003993765019434,7602
2562,449,0,5,1000,6228,3651,971,13843,41942,2.2620539e-08,7615
528,76,0,1,998,16708,321247,936,24332,155237,0.502417205275977,7624
2468,427,0,4,973,6038,3142,979,13666,56684,2.8604131677e-05,7628
636,93,0,8,1000,6708,4711,946,14343,80273,0.00357571608509,7635
1452,237,0,1,1000,6368,3526,1000,14045,12425,0.0,7677
919,141,0,4,983,6553,4301,1000,14252,87422,0.005512608077211,7699
1904,318,0,0,992,6640,4143,1000,14347,57095,2.2618587508e-05,7707
2196,374,0,0,1000,6337,3686,997,14060,60513,6.194349044e-05,7723
101,13,0,5,1000,6314,3433,1000,14050,43674,3.0189991e-08,7736
580,84,0,1,982,6454,4018,934,14192,84495,0.00528327346919,7738
1512,251,0,2,932,6580,4257,1000,14341,68327,0.000354023502974,7761
39,5,0,5,950,6706,4424,1000,14480,68955,0.00039191917299,7774
306,42,0,0,972,6596,5163,1000,14374,56149,1.4229532115e-05,7778
696,103,0,7,1000,6241,3079,1000,14035,55284,9.489069632e-06,7794
202,27,0,5,1000,7304,12039,934,15118,105889,0.025205487189291,7814
634,93,0,5,1000,6708,4711,999,14539,54900,7.870856786e-06,7831
1135,177,0,2,1000,6413,3670,988,14278,59431,3.5802899872e-05,7865
2272,390,0,0,968,6429,4650,1000,14294,80545,0.002108105982967,7865
712,106,0,0,1000,6656,4476,971,14531,46595,1.93192255e-07,7875
68,9,0,1,993,6210,2703,959,14097,63931,0.000143670259986,7887
2057,345,0,1,1000,6843,5826,988,14735,15312,0.0,7892
1934,323,0,3,1000,6202,3011,969,14113,61220,6.3278720153e-05,7911
2220,380,0,1,1000,6819,6036,975,14752,112299,0.027849201789243,7933
20,3,0,3,1000,6119,2765,1000,14056,59070,2.3955112675e-05,7937
697,103,0,8,1000,6241,3079,981,14193,67358,0.000233064605352,7952
1651,273,0,6,954,6596,5250,994,14562,92180,0.006642525548386,7966
1335,213,0,5,1000,6737,4691,1000,14709,51509,1.268069031e-06,7972
2454,424,0,4,996,6671,4263,990,14646,104222,0.01632698570487,7975
1701,281,0,6,978,6377,3649,922,14366,77924,0.001929254127311,7989
1317,210,0,2,961,6278,3733,983,14289,94554,0.008077638273264,8011
34,4,0,8,1000,6271,4213,977,14285,97236,0.010205636828117,8014
1218,193,0,4,971,6217,3240,979,14251,58354,1.8692405791e-05,8034
1423,231,0,3,978,6977,5557,949,15037,79985,0.002011777395132,8060
605,88,0,2,948,6147,2761,953,14209,70170,0.000413161128618,8062
426,61,0,6,981,6598,4580,960,14681,91807,0.006554409108865,8083
375,52,0,7,977,6627,5229,1000,14714,39814,2.89071e-10,8087
1182,186,0,0,974,6266,3654,926,14418,37605,8.4677e-11,8152
2528,441,0,1,972,6271,3120,988,14428,107120,0.016920387181886,8157
2348,403,0,5,985,6519,12445,1000,14678,89031,0.004192732285049,8159
474,68,0,4,1000,6392,4148,963,14564,79718,0.001535158889275,8172
2526,440,0,6,1000,6745,15393,918,14921,14381,0.0,8176
