Id,Sender,Receiver,Rate,Bits,Sent Data,Rcvd Data,Sender Erasures,Receiver Erasures,SErasures,RErasures,Errors,Error %,Ones,OneErrs,OneErr%,Zeroes,ZeroErrs,ZeroErr%
13,48,16,100,500,11111011011001101111011111000011101101111111000111011100010111000101111011010010011100101011111000111011011110011010010101000000011111100010001110111111111100001111000000000101011101111001001101001010110110111010011101110100101011001010010111101101010010010101101011110111111011101000010101001100011010101101101001101111111101101000101010100010011110001111101100110111110001010111110011011010010110011011111001110101011010111101101011100100110001111111001011110111001101011011111110000111000010110010,11111011111001101111011111101011101111111111000111011110011111100101111011110010011100101011111000111001011110111010110101100010011111100010001110111111111110001111000010100111011101111001101101101010110100111010111111111000101011001010110111101101110010101001101011110111111011101000110111001100011010101101101001101111111101101000101010101010111110001111101100111111111011110111110011111010010110011011111001110101011010111101101010100100110011111111001011110111001101111011111110001111001010110111,,,11,0,46,9.2,292,6,2,208,40,19
14,68,46,100,500,00100000101011010010000000000000011010010100000111010000011100000010001101010001011001001000000001000100000101100000001101100010110000000000000000101000000001010010000010111000110000100101010000010000000100100010110011101000010100001010010010100011011000010000000011100000100111010001100101100000000001100101001000100110010000000010000000011100110010001001001010000000110100000000010001000010000000111010010011001011000010000010001100100010000100100000110000011100001011111010110001000100000101000001,10101000101011011010001010001000111010110110100111011010011100101010101101010011011001101000101001101100101101100010101101100010110010001010001010101000001011010010001010111000110010100111011010011000101100101010110011101000111100101010000011101011011000111000100011100010101111110011101101100010001011100101101010100110010010000010001000111100110010001001101010001000110110000010011011001010001000111010111011101011000010001010101110101010001100100010110010111110001011111010110011001110001111001001,,,8,1,89,17.8,154,1,0,346,88,25
15,58,13,100,500,00000000001000001001000000010100010000000000000000000000000000000010000000000000000010100000000000000000001000000100000000000000000100000000000000000000000000000000000000000000001001000010001000000000100000010000000000000010000000000000010000000100000000000000010010000000000000000000000000000000000011000000000000000000000000000000000000001100000000000000000010000000000000000000000000000010000000100000011000000000000001000000000000000000000000000000000000000001000000100000011000000000001000000000,11000100001101001101000101010101010101000101000101000101000101000111000101000101000111100101000101000101011001010101010001010001010101010000000001010001010001010001010001001001011001010011011001010001110001010001010001010011010001010001010001010101010001010001010010010001010001010000010001010001010011010000010001010001010001010001010001001100010100010100010110010000010100010100010100010110010100100100011100010000010101010100010100010100010100010100010100010101010100110100011001010001011001010001,,,0,0,148,29.6,38,0,0,462,148,32
18,45,27,100,500,00000000001000000000010000000000000000100100000000000000000001000010000000000000010000100011000000000011000000000100100000000100000000000000000000100001000000000000000001000000000000011000001000000000000000000000000000000000010000000000001000100000000000000000000000000000000001000000100000000000000010000000000000010000000000000000000000000001000000000000000000000000000000000001000000000011000000100101000000001000010010000001000100000001000000100000000000000000011000000000010000010001000000000110,00101000101000101000111000101000101000101100101010001010001011001010001010001010011010101011001010001011101000101100101000101100101000101000101000100001101000101000001001101000101000111000101000101000101000101000101000101000111000101000101000101010001010001010001010001010001011001010101000101000101010100000101000111000001000101000101000101001101000101000101000100000101000101001101000101011101000101101101000101000110010100001001110001011001000100010100010100010111010100010110010110011100010100111,,,6,0,145,29.0,49,0,0,451,145,32
20,32,5,100,500,11111111110110111101110111110101110111111111101110111011101101011010101110101101101111111111110011111111100110011111011111101111101111111111101111111111001111111111111101011011110111100111101111111110011111111011111110111111111111111101101110101111111111111111111111101101111111110111011111110101110011100110011011110111101011010011101011110111111110110101011001101110111001111111101111111111101111110111111111110111001111101111111111110111010011111011011110100111111110011110101101100111111110011111,11111111110110111101110111110101110111111111101110111011101101011011111110111100111111111111110011111111100110011111011111111111101111111111101111111111011111111111111101011011110111100111111111100110011111111111111110111111111111111101101110101101111111111111111111101101110111110111011111110101110011010111011011110111101011010011101111110111111110110101111101101110111001111111111111111111101111110111111111111110001111101011111111110111110011000011011100100111110110001101101101110111011111011111,,,22,3,35,7.0,396,16,4,104,19,18
21,67,42,100,500,11110011100111100111000110111111100111011101111100100110111010110111101000110100111011101100110110111011110010100101111101111111101100101110110001111111111010100110001001011111111101111011010111111111111101100111111111111011101111101011101100111111011111111010101001111111110001111110011110111011011111101101011101100111001101111101011111100010110101101011000111111101111111111101010111111101100110001111111101100001111101111101001111111011101111110110001100010101110111100111100101100111111111101101,11110111110111100111000110111111100111011101111100110111111011110111101101110100111011111101111110111011110011100101111101111111101100111111110001111111111110110110011001011111111101111011010111111111111111100111111111111011101111101111101100111111011111111010111001111111110001111110011110111011011111111101011101100111011101111111011111110011110101101111000111111101111111111101010111111101100110011111111101100101111101111101011111111011001111110110011101010101110111100111100101110111111111101101,,,13,0,32,6.4,349,1,0,151,31,20
22,37,2,100,500,10101001000000001010100010100000001001000111100101000101110000100100000110110100110100000000001011100001111010000000111001010000000000101010001101001000110010011111001101001000000000000000000001100000010000001000010000100100101010010101100111100001000000001000000010010000000001001001010110010010100100000011000100001000000000000101100110000000000000000000000100010110100100001001000000000100100000110100010001101101010000001011000100011010000100111010000100010001001110000000000001001000100000101001,10101011100010101010101010101010001011001111101101100111111010101110001110111100111100101000101011101011111010001000111001110010100010101010001101101000110010011111001101101110001000101000101001100010110010101010110010100110101011010111101111101011001010001010001010011000101001101001010110110010101110001011001110001010001010001111101110001010001010001010001110011110100110101011001010100110100010110110110011101111110000001011100110111010100100111010101100110011101110001010001011101010100010101011,,,8,0,110,22.0,149,0,0,351,110,31
23,73,36,100,500,01100011110001100110001101011100001011000010010000010000100101100010000001100001101001000110001011010100111001110011010011110101000110010111100010100101001111001111010111000100100111000101011000010001010010101101000010000100100001110100001000101000001110010011101001110010110011001100110011010100011000011100100111010011000000000100000110001000000000100000010000000100001001100101100110101010100011011110010101101010111011001100101001100001111100010101010010000011000000011111001001011110101000001010,11101111111011100110001111011110001011001010011010011000101111101010001011101011101011001110101011011110111011111011011011111111001110011111101010101111001111001111011111101100101111101101111000111001110010101111100010100110100011110110111010101010101110110010101011111010111011001110111011011111011010111100101111111011001000101100101110101000101000101000111000101100101001101101101110101010101011111110111101101010111011101100101001101001111110110111110010100011001010011111101001111110101000101010,,,6,0,101,20.2,210,1,0,290,100,34
24,61,39,100,500,10010001101011101111100100011111101100110111001100111001011110011010101111011111001101110000011110001110011000111101000101101001101100101100101011111011100100010010001011011111011011001011111110000100001011100100110010001111110100100010100000011010010000011100111010110011011110000000101101110010011010001111111101110000111001111110010101011101101111101111010111111111110100011101110001101110011100001010011111101101010111110111111110001110100010100111110100011101100001111111111111001011101011111111,10111001101011101111101100011111101100111111101110111011111110011010101111011111101111111010111110001010111010111111000101101011101110101110101011111011100110010010001011111111111011001011111110100110001011001100110010101111110100100110101001111010110010011100111010111011011110100100101111111010111010101111111111110010111001111110110111011111101111101111010111111111111100111111111011101110111100101010111111101101010111111111111110101110101010101111110110011111101001111111111111101011101011111111,,,6,1,62,12.4,293,2,0,207,60,28
25,55,20,100,500,10000000011000000100000001100010100000010010000010000000101010000000001000000100111110010000000001010000000000001111001011000000000000100010010000011110000000011000000000110001000000011100001100010100000000000000010100100010000010101100000010100100000000000010001000000011000000010000000000000000011001000000000000000000001010000000100001000001000100000010000100010110100100011000001100001001000100000000101110010010000001100001110000000000100000000000001000001100011100010001001001000000011010111011,10101000111010101000001011101010101000100010001010101000101010101000101010100110111110011000101001010010001010001011101011100010100010100010011000111110001010011000100010100010001001001100101110010110001010001010010100100010001010101001000010101010001000101010101010100011001010010010100010100010011010001000101000101000101010101010100010001010000110001010101100100110100100101010001000101010001010001000101110011010101001101011110010100011100000100010101010001000111100010001001011101000101010111011,,,21,2,125,25.0,119,18,15,381,107,28
26,74,57,100,500,00000010101000001000010110010000100000000000110010000010000010010100010001010000000000000000000000001010010000000000100001100000001000010000010000110000100000000000100000100000000000000000010000000000100001101010000101000001000000100000000000001100000011011000000000000000011000000000000010000000010000001010000011100011010000000000001000001000000000010000000000000000000101000000000010001000110000000101000000000000010001000001000000011100000000000000100000001000100000100000001000100000010000000000,01000110111001011100010111010101100000010101110111000010011010010101010001010001010001000101000100011010010101010101100101100100011010010101010101110001110001010001100100110100010001010001010001000100100101101011010101000101010100110001010001001100010111011000010100010001011001000101000110010100010001011010011011000111010001000101010001011001000101010101000100010001010101000101000110011000110001010101000100010100010101010001010001011101000100010101100101001101100101100100011000110100010100010001,,,9,1,126,25.2,85,2,2,415,124,29
28,50,26,100,500,11100111111010000011111111101110100110011110101101111001111110110110100011011011111111101111011011110011010111111111101100111111111111110111111111111111110111100101111111111111101111111111101111110111111110101111111011111110111101011101111111111111001101110111111111101110111111111111111110111101001110011110111101011101111101111110111010011101001111110110111111101101000111110111111101110111111001101111110111111111110111111101111011111011110100110111110111001101000011111110111110110101101111111111,11101111111010001011111111101110101110111110101101111001111110111110101011111011111111101111111011101011011111111011101110111111111111110111111111111111111111101101111111111111101111111111101111110111111110101111111011111110111101111111101110101111001101110111111111101110111111111111111110111111101110111110111111111111111111111110111010111111101111111110111111101101101111111111111101110111111001101111111101111111111111111111111011111011111110111111110111001101100010111110111110110111101111111111,,,10,2,44,8.8,389,7,1,111,37,33
