In,Start Time,Current Frequency,MAC Address,Total Bytes Sent,Total Bytes Received,Total Time,Exec Time
Both,1575687095662,2500.02,fe:64:ea:59:ba:75,90.00B,90.00B,23.753812313079834,17.747066974639893
Both,1575687095662,2500.012,f6:85:7a:72:4c:2b,90.00B,90.00B,23.749088764190674,17.74228072166443
Both,1575687095491,2500.002,6a:bf:3c:a9:1e:b9,90.00B,90.00B,23.925519943237305,17.918808460235596
Both,1575687095583,2500.012,1e:21:82:9f:45:65,90.00B,90.00B,23.842936992645264,17.83608603477478
Both,1575687095619,2500.006,ee:c8:cd:e5:13:80,90.00B,176.00B,23.812925100326538,17.806167602539062
Both,1575687095612,2500.012,7e:c3:6c:df:37:65,90.00B,90.00B,23.824294805526733,17.81757950782776
Both,1575687095645,2500.002,92:29:ac:45:b7:f4,90.00B,90.00B,23.791757583618164,17.78501582145691
Both,1575687095533,2500.01,ea:47:11:3e:22:cf,90.00B,90.00B,23.906654596328735,17.89954948425293
Both,1575687095508,2500.01,c6:52:3f:36:81:32,90.00B,90.00B,23.930617570877075,17.923890590667725
Both,1575687095574,2500.006,e6:68:a8:57:34:4d,176.00B,90.00B,23.868995904922485,17.862213373184204
Both,1575687095598,2500.012,32:62:e9:50:a7:c1,90.00B,90.00B,23.84620690345764,17.83945345878601
Both,1575687095641,2500.01,a2:bd:67:43:12:4b,90.00B,90.00B,23.801656246185303,17.794943809509277
Both,1575687095556,2500.002,ba:5b:9e:52:34:b1,90.00B,90.00B,23.89130210876465,17.884525299072266
Both,1575687095650,2500.012,2a:c9:7b:a4:c3:f6,90.00B,90.00B,23.812811613082886,17.80605149269104
Both,1575687095487,2500.012,da:78:3b:06:87:60,90.00B,90.00B,23.971580743789673,17.96413779258728
Both,1575687095602,2500.0,42:6a:6e:ae:36:2f,90.00B,90.00B,23.856786012649536,17.849616289138794
Both,1575687095505,2500.01,82:8a:e4:49:3c:38,90.00B,180.00B,23.957406044006348,17.95059108734131
Both,1575687095547,2500.01,e6:ed:2e:81:04:13,90.00B,90.00B,23.92098093032837,17.914252758026123
Both,1575687095672,2500.012,92:c9:9e:8c:d0:c9,90.00B,90.00B,23.796040534973145,17.789170503616333
Both,1575687095656,2500.002,e6:f5:15:b6:45:1c,90.00B,90.00B,23.813151359558105,17.806411266326904
Both,1575687095624,2500.008,ba:ae:69:aa:4a:1e,176.00B,90.00B,23.8504638671875,17.84353995323181
Both,1575687095603,2500.044,0e:8f:e1:b2:71:79,176.00B,176.00B,23.87475347518921,17.86804699897766
Both,1575687095607,2500.012,de:0c:d4:6a:a5:29,176.00B,90.00B,23.874760627746582,17.86788535118103
Both,1575687095603,2500.002,ca:59:64:4b:84:67,90.00B,90.00B,23.88014531135559,17.87331795692444
Both,1575687095507,2500.0,12:c9:de:99:78:19,90.00B,90.00B,23.98495125770569,17.978249073028564
Both,1575687095521,2500.01,ee:26:59:9e:5c:b4,90.00B,90.00B,23.979767084121704,17.97305178642273
Both,1575687095583,2500.01,9e:17:23:82:b5:f0,90.00B,90.00B,23.918994188308716,17.912275314331055
Both,1575687096139,2500.0,0a:ed:80:e3:f2:ba,90.00B,90.00B,23.35984754562378,17.35301923751831
Both,1575687095667,2500.012,66:82:a2:da:92:e6,90.00B,90.00B,23.842313528060913,17.835548162460327
Both,1575687095606,2500.008,8a:28:78:48:cc:63,90.00B,90.00B,23.909979581832886,17.90289878845215
Both,1575687095582,2500.0,3e:a2:20:d4:b5:a1,90.00B,90.00B,23.9312002658844,17.924465894699097
Both,1575687095682,2500.012,6a:02:96:55:3a:24,90.00B,90.00B,23.83713936805725,17.830397367477417
Both,1575687095471,2500.006,86:59:4e:f3:f4:7f,90.00B,90.00B,24.05413246154785,18.047414541244507
Both,1575687095528,2500.012,9a:04:19:53:c4:91,90.00B,90.00B,24.002122163772583,17.99534797668457
Both,1575687095632,2500.004,76:e4:1e:5e:d5:3d,90.00B,90.00B,23.91324543952942,17.906480312347412
Both,1575687095595,2499.998,f2:00:6b:8b:e5:c6,90.00B,90.00B,23.95270299911499,17.94597840309143
Both,1575687095678,2500.012,b2:4b:2b:c5:3f:3c,90.00B,176.00B,23.89098882675171,17.884241819381714
Both,1575687095555,2500.002,52:75:ea:8a:5e:b3,90.00B,90.00B,24.015204906463623,18.008453607559204
Both,1575687095644,2500.01,8a:89:66:8a:fd:ae,90.00B,90.00B,23.93837833404541,17.931675672531128
Both,1575687095618,2500.008,36:34:0a:ba:cd:66,90.00B,90.00B,23.974387168884277,17.967625617980957
Both,1575687095613,2500.004,56:ef:b8:2c:3f:e2,90.00B,90.00B,23.974422693252563,17.967742681503296
Both,1575687095648,2500.0,fa:c4:6f:7b:6b:6b,90.00B,90.00B,23.95003318786621,17.943294048309326
Both,1575687095606,2500.002,76:d2:6d:95:9f:5e,90.00B,90.00B,23.99460196495056,17.987807273864746
Both,1575687095603,2500.008,06:97:a0:e5:2b:d1,90.00B,180.00B,24.0001220703125,17.993050813674927
Both,1575687095655,2500.008,d2:6d:f7:85:94:de,90.00B,90.00B,23.948204517364502,17.94132137298584
Both,1575687095619,2500.002,ae:a0:c7:d4:94:ee,176.00B,90.00B,23.981874704360962,17.975160360336304
Both,1575687095594,2500.012,7e:e1:dc:48:4e:b5,90.00B,90.00B,24.022188901901245,18.01535654067993
Both,1575687095618,2500.008,be:10:6d:c7:ab:ad,90.00B,90.00B,23.998290538787842,17.991467714309692
Both,1575687095492,2500.01,36:b2:f9:f8:f3:eb,90.00B,90.00B,24.127245664596558,18.12049126625061
Both,1575687095462,2500.008,aa:eb:05:03:03:75,90.00B,90.00B,24.15398931503296,18.147257089614868
Both,1575687095634,2500.002,1e:09:cb:a6:47:f3,90.00B,90.00B,23.988107442855835,17.98137664794922
Both,1575687095568,2500.008,ca:cc:fe:da:95:4a,90.00B,90.00B,24.057331562042236,18.050338983535767
Both,1575687095483,2500.008,0e:c6:45:87:b9:44,90.00B,90.00B,24.14281988143921,18.135725021362305
Both,1575687095631,2500.012,66:0b:59:e0:a4:10,90.00B,90.00B,23.999048233032227,17.992305278778076
