Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Exec Time
1575608705712,0.83,2019-12-06 05:05:04,2000.174,lo,127.0.0.1,61:9c:d9:d9:4f:0f,50.19333338737488
1575608705331,0.83,2019-12-06 05:05:04,2000.174,lo,127.0.0.1,81:ea:f7:d9:1f:64,50.62514328956604
1575608705408,0.90,2019-12-06 05:05:04,2000.166,eth1,169.254.8.130,91:54:c6:5c:33:03,50.55826687812805
1575608705242,0.72,2019-12-06 05:05:04,2000.163,eth1,169.254.8.130,67:f6:c9:d6:26:fc,50.73103642463684
1575608705788,0.82,2019-12-06 05:05:04,2000.166,eth2,169.254.8.1,5b:ef:e8:20:dd:fb,50.3486213684082
1575608705349,0.75,2019-12-06 05:05:04,2000.163,eth2,169.254.8.1,33:83:5f:f2:42:21,50.80217695236206
1575608705133,0.71,2019-12-06 05:05:04,2000.17,eth2,169.254.8.1,3b:4d:5f:5a:fb:2d,51.11148285865784
1575608705871,0.74,2019-12-06 05:05:04,2000.173,eth2,169.254.8.1,1d:60:a8:ea:43:73,50.46712279319763
1575608705538,0.65,2019-12-06 05:05:04,2000.163,eth2,169.254.8.1,0b:39:10:ba:bc:11,51.208945751190186
1575608706096,0.65,2019-12-06 05:05:04,2000.168,eth0,192.168.1.1,d7:ad:75:b3:1a:eb,50.5407874584198
1575608705466,0.71,2019-12-06 05:05:04,2000.17,eth2,169.254.8.1,e3:31:80:9f:37:14,51.32021999359131
1575608705456,0.80,2019-12-06 05:05:04,2000.173,eth2,169.254.8.1,25:45:c1:90:2b:75,51.331727743148804
1575608705367,0.77,2019-12-06 05:05:04,2000.173,eth2,169.254.8.1,55:b0:5b:38:74:52,51.4852032661438
1575608705096,0.68,2019-12-06 05:05:04,2000.17,eth0,192.168.1.1,b7:1b:fd:75:16:02,52.034937381744385
1575608705265,0.69,2019-12-06 05:05:04,2000.168,eth0,192.168.1.1,3f:1f:85:57:5c:f5,51.869255781173706
1575608741794,906.81,2019-12-06 04:50:34,2000.167,eth0,192.168.1.1,fd:82:7f:43:a7:65,19.378129482269287
1575608715517,0.84,2019-12-06 05:05:14,2000.166,lo,127.0.0.1,43:88:f2:aa:46:05,47.09559106826782
1575608716099,0.77,2019-12-06 05:05:15,2000.166,eth1,169.254.8.130,e5:78:49:07:94:17,48.03929853439331
1575608716269,0.70,2019-12-06 05:05:15,2000.166,lo,127.0.0.1,83:da:14:05:a7:87,47.923614501953125
1575608737265,0.65,2019-12-06 05:05:36,2000.173,eth1,169.254.8.130,b9:81:d2:f2:d8:80,33.169495820999146
1575608754103,49.69,2019-12-06 05:05:04,2000.179,eth2,169.254.8.1,df:fd:2c:21:01:9f,16.470672130584717
1575608754290,49.69,2019-12-06 05:05:04,2000.162,lo,127.0.0.1,2f:56:02:17:74:91,16.310611963272095
1575608755149,50.71,2019-12-06 05:05:04,2000.169,lo,127.0.0.1,1f:e0:d9:74:48:5c,15.906638860702515
1575608738224,0.63,2019-12-06 05:05:37,2000.173,eth2,169.254.8.1,39:94:ea:ab:38:12,33.30512762069702
1575608741970,48.06,2019-12-06 05:04:53,2000.148,eth1,169.254.8.130,25:ba:0b:00:8e:26,47.19890332221985
1575608742378,48.83,2019-12-06 05:04:53,2000.148,eth0,192.168.1.1,1d:3a:cc:5b:b2:2f,48.61205577850342
1575608746006,52.50,2019-12-06 05:04:53,2000.148,eth2,169.254.8.1,09:ee:55:62:76:99,46.14826583862305
