In,Start Time,UP Time,Boot Time,Frequency,Interface,IP Address,MAC Address,Rdseed Enabled,Total Time,Exec Time
Both,1575694736816,8.72,2019-12-07 04:58:53,2000.152,eth2,169.254.8.1,21:89:1c:0b:1a:f3,1,38.676180362701416,32.668517112731934
Both,1575694735794,7.43,2019-12-07 04:58:54,2000.16,eth2,169.254.8.1,7f:42:ba:5b:cb:9b,1,39.712982177734375,33.711177825927734
Both,1575694735538,7.41,2019-12-07 04:58:53,2000.169,eth2,169.254.8.1,11:aa:10:98:37:e2,1,39.99869227409363,33.99685311317444
Both,1575694735472,7.91,2019-12-07 04:58:53,2000.16,lo,127.0.0.1,ad:2e:92:a4:d4:25,1,40.084904193878174,34.08280897140503
Both,1575694735882,8.26,2019-12-07 04:58:53,2000.191,eth2,169.254.8.1,a1:d0:c4:d9:91:e0,1,39.695228576660156,33.691482067108154
Both,1575694737400,9.75,2019-12-07 04:58:53,2000.161,eth2,169.254.8.1,d9:1b:50:8f:fa:f3,1,38.18002438545227,32.17704510688782
Both,1575694736016,8.08,2019-12-07 04:58:53,2000.173,lo,127.0.0.1,0f:45:d0:a8:5f:a2,1,39.568790435791016,33.56703472137451
Both,1575694736055,8.16,2019-12-07 04:58:53,2000.191,eth1,169.254.8.130,13:20:66:64:be:23,1,39.57009816169739,33.56739926338196
Both,1575694736315,8.61,2019-12-07 04:58:53,2000.19,eth2,169.254.8.1,33:08:aa:33:67:e9,1,39.36364245414734,33.35918116569519
Both,1575694736752,8.55,2019-12-07 04:58:53,2000.152,eth0,192.168.1.1,c3:af:27:ed:43:93,1,38.92629051208496,32.92420053482056
Both,1575694736537,7.75,2019-12-07 04:58:54,2000.19,eth0,192.168.1.1,87:c3:e6:be:58:62,1,39.15885400772095,33.156710624694824
Both,1575694735975,8.09,2019-12-07 04:58:53,2000.179,eth1,169.254.8.130,13:c4:c1:2f:a3:93,1,39.76087975502014,33.75887322425842
Both,1575694736170,8.55,2019-12-07 04:58:53,2000.19,eth1,169.254.8.130,d3:dd:c1:bb:12:8b,1,39.58139228820801,33.575878858566284
Both,1575694736064,8.17,2019-12-07 04:58:53,2000.172,eth1,169.254.8.130,8b:1e:93:36:4f:8d,1,39.6855092048645,33.68253946304321
Both,1575694736056,8.56,2019-12-07 04:58:53,2000.139,eth2,169.254.8.1,73:b3:10:03:91:82,1,39.72416591644287,33.722158908843994
Both,1575694736126,8.24,2019-12-07 04:58:53,2000.173,eth1,169.254.8.130,0b:4f:00:54:5f:37,1,39.71840572357178,33.71167850494385
Both,1575694736301,8.02,2019-12-07 04:58:54,2000.181,lo,127.0.0.1,e5:21:c6:73:71:e0,1,39.54162931442261,33.539653062820435
Both,1575694736193,8.32,2019-12-07 04:58:53,2000.182,eth1,169.254.8.130,9d:c7:d8:12:ec:92,1,39.67277216911316,33.67088270187378
Both,1575694737598,9.69,2019-12-07 04:58:53,2000.174,lo,127.0.0.1,43:4b:c4:49:93:c7,1,38.28076481819153,32.27113914489746
Both,1575694737423,8.63,2019-12-07 04:58:54,2000.186,lo,127.0.0.1,a9:93:a0:78:48:08,1,38.46925735473633,32.46654176712036
Both,1575694737115,7.76,2019-12-07 04:58:55,2000.152,eth2,169.254.8.1,35:8b:88:48:05:38,1,38.78347826004028,32.781041860580444
Both,1575694737484,9.74,2019-12-07 04:58:53,2000.169,eth0,192.168.1.1,c3:c3:de:a8:60:fc,1,38.413782596588135,32.411635875701904
Both,1575694735750,8.28,2019-12-07 04:58:53,2000.179,eth1,169.254.8.130,05:ba:2e:75:50:53,1,40.16464900970459,34.161869525909424
Both,1575694736407,7.61,2019-12-07 04:58:54,2000.139,eth0,192.168.1.1,0f:c9:a9:99:dc:f5,1,39.53157615661621,33.529813289642334
Both,1575694737279,9.47,2019-12-07 04:58:53,2000.161,lo,127.0.0.1,ad:dd:ad:36:24:71,1,38.680628299713135,32.67700934410095
Both,1575694735790,8.28,2019-12-07 04:58:53,2000.137,eth2,169.254.8.1,05:54:1a:4a:56:84,1,40.20609974861145,34.20408487319946
Both,1575694735797,7.92,2019-12-07 04:58:53,2000.18,eth1,169.254.8.130,c5:c6:b5:7d:cd:6a,1,40.203192710876465,34.20140886306763
Both,1575694737485,9.78,2019-12-07 04:58:53,2000.174,eth2,169.254.8.1,49:d4:d9:f9:93:01,1,38.5332145690918,32.5247745513916
Both,1575694736608,7.71,2019-12-07 04:58:54,2000.181,eth0,192.168.1.1,3f:aa:f0:3f:55:42,1,39.423492193222046,33.41711163520813
Both,1575694736286,7.53,2019-12-07 04:58:54,2000.173,eth1,169.254.8.130,39:c0:31:19:90:f2,1,39.76612854003906,33.76398682594299
Both,1575694736806,7.53,2019-12-07 04:58:54,2000.191,eth1,169.254.8.130,93:86:8d:5a:2e:94,1,39.25185585021973,33.24928116798401
Both,1575694735514,8.12,2019-12-07 04:58:53,2000.18,eth1,169.254.8.130,79:40:3f:83:25:42,1,40.553577184677124,34.55160427093506
Both,1575694737429,9.59,2019-12-07 04:58:53,2000.161,eth1,169.254.8.130,91:0b:20:89:86:83,1,38.64336013793945,32.636571407318115
Both,1575694735377,7.85,2019-12-07 04:58:53,2000.127,eth2,169.254.8.1,27:dc:71:25:1a:ac,1,40.71618700027466,34.71426010131836
Both,1575694736279,7.93,2019-12-07 04:58:54,2000.181,eth0,192.168.1.1,61:72:b6:37:39:3a,1,39.82355332374573,33.82107853889465
Both,1575694737378,9.55,2019-12-07 04:58:53,2000.169,eth0,192.168.1.1,cb:ad:c2:f8:9a:35,1,38.71978402137756,32.71494245529175
Both,1575694736184,7.28,2019-12-07 04:58:54,2000.18,lo,127.0.0.1,1d:02:df:52:dc:e1,1,39.943143367767334,33.94093632698059
Both,1575694736391,7.98,2019-12-07 04:58:53,2000.172,lo,127.0.0.1,2b:c9:73:e7:89:d9,1,39.76168870925903,33.75941276550293
Both,1575694736290,7.69,2019-12-07 04:58:54,2000.179,eth0,192.168.1.1,35:08:e3:d8:54:93,1,39.86613082885742,33.86421990394592
Both,1575694736268,8.64,2019-12-07 04:58:53,2000.175,eth2,169.254.8.1,11:88:f2:8d:3a:6f,1,39.90925359725952,33.90706658363342
Both,1575694735819,8.50,2019-12-07 04:58:53,2000.121,eth1,169.254.8.130,71:f9:37:a5:8f:99,1,40.351401805877686,34.3494188785553
Both,1575694737943,8.74,2019-12-07 04:58:55,2000.169,eth1,169.254.8.130,c7:45:c3:71:f5:dc,1,38.24076795578003,32.238852977752686
Both,1575694736475,7.51,2019-12-07 04:58:54,2000.171,lo,127.0.0.1,99:ef:23:e1:4a:a5,1,39.726083755493164,33.72318768501282
Both,1575694735286,7.96,2019-12-07 04:58:53,2000.172,eth0,192.168.1.1,13:5f:70:42:cb:d6,1,40.92924618721008,34.92735481262207
Both,1575694736485,7.80,2019-12-07 04:58:54,2000.175,eth0,192.168.1.1,ad:8e:fd:e4:6e:64,1,39.75703978538513,33.75483202934265
Both,1575694736260,8.61,2019-12-07 04:58:53,2000.175,eth2,169.254.8.1,af:c7:55:09:b0:85,1,39.98767614364624,33.985469341278076
Both,1575694736431,8.33,2019-12-07 04:58:53,2000.182,eth1,169.254.8.130,3f:da:24:94:0a:3c,1,39.832528829574585,33.8267285823822
Both,1575694735636,7.96,2019-12-07 04:58:53,2000.163,eth2,169.254.8.1,6d:ae:34:cb:52:3f,1,40.63845920562744,34.636553049087524
Both,1575694737594,8.38,2019-12-07 04:58:54,2000.186,lo,127.0.0.1,6d:e9:3e:8c:45:09,1,38.69001841545105,32.688027143478394
Both,1575694735483,7.53,2019-12-07 04:58:53,2000.172,eth2,169.254.8.1,d1:9d:6a:78:40:3d,1,40.84769797325134,34.84557628631592
Both,1575694736279,7.59,2019-12-07 04:58:54,2000.171,eth0,192.168.1.1,c1:46:b4:13:cb:b6,1,40.08689999580383,34.08448791503906
Both,1575694737788,8.25,2019-12-07 04:58:55,2000.161,eth1,169.254.8.130,67:4a:5b:cf:73:24,1,38.57328128814697,32.55963897705078
Both,1575694735766,8.23,2019-12-07 04:58:53,2000.137,eth2,169.254.8.1,ed:ac:5b:15:5b:74,1,40.61512589454651,34.61331820487976
Both,1575694736065,8.43,2019-12-07 04:58:53,2000.121,eth1,169.254.8.130,af:c2:3f:d3:7a:0e,1,40.3053765296936,34.29862427711487
Both,1575694737810,8.91,2019-12-07 04:58:54,2000.161,eth0,192.168.1.1,d9:af:ef:2b:66:bc,1,38.603134870529175,32.60009837150574
Both,1575694736520,7.84,2019-12-07 04:58:54,2000.121,lo,127.0.0.1,69:bb:cf:f6:d9:99,1,39.893579721450806,33.87983250617981
Both,1575694735435,7.92,2019-12-07 04:58:53,2000.127,eth1,169.254.8.130,4d:70:7f:39:ca:a1,1,40.991223096847534,34.9889075756073
Both,1575694736801,7.61,2019-12-07 04:58:54,2000.172,eth2,169.254.8.1,67:4f:05:7b:bb:c8,1,39.644282579422,33.64131045341492
Both,1575694735522,7.59,2019-12-07 04:58:53,2000.172,lo,127.0.0.1,23:61:68:57:8e:0c,1,40.935248136520386,34.933083295822144
Both,1575694736046,8.10,2019-12-07 04:58:53,2000.142,eth1,169.254.8.130,65:14:72:36:ea:52,1,40.415852069854736,34.41397500038147
Both,1575694736437,8.56,2019-12-07 04:58:53,2000.174,lo,127.0.0.1,15:6b:ad:51:64:f2,1,40.055919885635376,34.05030870437622
Both,1575694735712,7.93,2019-12-07 04:58:53,2000.163,eth0,192.168.1.1,f9:72:78:fa:f8:2f,1,40.833916664123535,34.83153176307678
Both,1575694735768,7.57,2019-12-07 04:58:53,2000.127,eth1,169.254.8.130,c9:d1:84:b5:b7:a4,1,40.78450894355774,34.782641649246216
Both,1575694737554,8.35,2019-12-07 04:58:55,2000.186,lo,127.0.0.1,ad:75:3a:3b:ee:15,1,38.98583173751831,32.98372554779053
Both,1575694736361,8.29,2019-12-07 04:58:53,2000.173,lo,127.0.0.1,a9:41:3d:84:65:ae,1,40.127649784088135,34.12538409233093
Both,1575694736549,8.95,2019-12-07 04:58:53,2000.16,eth1,169.254.8.130,73:65:fd:78:78:e7,1,40.014915466308594,34.01294016838074
