Logs,Boot ID,MAC Address,Phase 1,Phases,Start Time,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/09-09-01-47/log,b34c76d9-4b43-428a-8ded-19fd9a8b2e0c,C2:63:3D:12:98:ED,967,1,2020-09-09 08:47:35,2020-09-09 08:48:13,40,e9546d99-1c70-4ea5-9004-b85c3bd63bbf,1,,-,-
out/09-09-01-47/log,13773f94-a190-4eb3-89c1-334981361f87,9E:BD:5F:6C:1E:C6,549,1,2020-09-09 08:47:35,2020-09-09 08:48:14,37,7bcf2c75-930e-4e20-88ee-f78cda47986a,1,,-,-
out/09-09-01-47/log,5107bf2c-2ed5-4838-97aa-350da9a95777,0A:2F:1C:56:C5:0E,266,1,2020-09-09 08:47:35,2020-09-09 08:48:13,58,92a56b48-eef5-49c9-9f63-62f2a577f341,1,,-,-
out/09-09-01-47/log,a72d4991-f33c-4045-9c12-8c83dab47282,AE:C9:BA:82:35:FF,330,1,2020-09-09 08:47:35,2020-09-09 08:48:13,24,3e99033f-dfaf-4e08-b540-69dc36f46657,1,,-,-
out/09-09-01-47/log,72d9d66f-bae4-425e-adfe-45fa56057341,AA:72:55:9A:EE:2D,384,1,2020-09-09 08:47:35,2020-09-09 08:48:14,57,785f3493-e078-4de2-9637-a8d37137fb0b,1,,-,-
out/09-09-01-47/log,eef8bd2d-f425-40bf-b5de-76a81a22a2c1,BA:25:18:8F:C3:D8,1023,1,2020-09-09 08:47:35,2020-09-09 08:48:14,17,d451ebfa-85a8-4e70-82c3-e255f1c44194,1,,-,-
out/09-09-01-47/log,4b2e8147-d317-49f5-b65c-0d30b151cec4,52:6A:36:BF:5F:31,88,1,2020-09-09 08:47:35,2020-09-09 08:48:14,87,82764afe-bdd1-4e03-96ff-53a74c8af20d,1,,-,-
out/09-09-01-47/log,4de3ce79-75b8-4af4-914a-044d1457119e,9E:EA:26:64:B3:D3,135,1,2020-09-09 08:47:35,2020-09-09 08:48:13,28,7e68b97c-8a1b-4a89-8d20-2ea967b064d1,1,,-,-
out/09-09-01-47/log,15dbe824-bafb-4f51-91aa-fe0b25785841,8E:BB:90:66:C1:6C,93,1,2020-09-09 08:47:35,2020-09-09 08:48:14,93,2712600d-89a1-4fc9-ad99-42dc8c60dfdd,1,,-,-
out/09-09-01-47/log,824e5c6e-9896-453b-b684-9e249aa4b15d,26:33:8E:F3:B6:E0,60,1,2020-09-09 08:47:35,2020-09-09 08:48:14,59,c9cc6ad7-7ba8-4d04-86a8-c7909290b97e,1,,-,-
out/09-09-01-47/log,66b2724f-1938-49b5-b759-ac258502d1c3,D6:83:34:16:64:21,931,1,2020-09-09 08:47:35,2020-09-09 08:48:13,60,0ac05a72-22dc-46ba-a8b2-7fd7064b5376,1,,-,-
out/09-09-01-47/log,aa7a2811-f621-4fdd-b579-8797db585377,06:62:CD:EA:E0:CE,449,1,2020-09-09 08:47:35,2020-09-09 08:48:13,2,036cdc68-1d4c-4a10-9dec-0fdcc213f076,1,,-,-
out/09-09-01-47/log,148cf938-323b-4817-90c7-bf6d20dba29b,CA:29:BC:B8:35:10,5,1,2020-09-09 08:47:35,2020-09-09 08:48:14,3,462ae735-cb89-4873-8597-612ac6e1f9d0,1,,-,-
out/09-09-01-47/log,ef779060-1422-4134-b05e-fe38e039a5a6,BE:09:F8:86:8A:5A,273,1,2020-09-09 08:47:35,2020-09-09 08:48:13,42,b8876c6b-b20e-4bbe-a933-ec006347dec5,1,,-,-
out/09-09-01-47/log,3d2d96d6-37eb-4f46-abf1-cd5d38f9f16e,E6:F2:EE:65:2E:F9,147,1,2020-09-09 08:47:35,2020-09-09 08:48:13,52,3f8643f6-3117-45df-aee9-370e8c7023a2,1,,-,-
out/09-09-01-47/log,fce50b83-002b-4b33-9e90-bc86edc3e91f,86:7A:95:BF:8E:59,889,1,2020-09-09 08:47:35,2020-09-09 08:48:13,96,d3cd8b32-1778-49a7-8a6c-bf9dbf36c34b,1,,-,-
out/09-09-01-47/log,888d57ec-3743-49c2-b680-4b28ccfe0eee,72:61:55:C3:1C:65,320,1,2020-09-09 08:47:36,2020-09-09 08:48:14,27,15790984-daa1-403c-8039-665ca0025899,1,,-,-
out/09-09-01-47/log,860e45e9-08e8-4b84-bcec-4967d7a36895,82:C6:15:CC:1F:67,735,1,2020-09-09 08:47:35,2020-09-09 08:48:14,1,bb387fe0-4658-438e-8ae0-7d60c9f915df,1,,-,-
out/09-09-01-47/log,93b9fbb5-edab-4bcc-9432-9fe8dc8f4d90,0A:90:E8:AE:2A:F4,444,1,2020-09-09 08:47:35,2020-09-09 08:48:14,33,af8fc40c-338e-40c6-a2b1-c689a25228f8,1,,-,-
out/09-09-01-47/log,597b942f-9642-491b-b402-8e33f03b01d3,FE:24:97:6C:B8:4D,462,1,2020-09-09 08:47:35,2020-09-09 08:48:13,92,6fd7460d-ef6d-4c34-af9f-b0c2e9f1ed98,1,,-,-
out/09-09-01-47/log,ef9cdf5d-6bb7-4a88-9b27-33713277e3ba,DA:59:E2:F2:0E:84,401,1,2020-09-09 08:47:35,2020-09-09 08:48:13,68,3d80fb3e-1759-49f7-a3e4-f3e1435df82e,1,,-,-
out/09-09-01-47/log,72e2ec0e-d304-4436-a1fb-c1024ecfaffb,D6:F1:97:51:91:22,97,1,2020-09-09 08:47:35,2020-09-09 08:48:14,77,e6942af6-8877-4b9d-b157-486b9c4cf0d7,1,,-,-
out/09-09-01-47/log,84b3fe8c-a096-4df9-8c19-311dce576d10,42:CC:71:0B:C6:18,16,1,2020-09-09 08:47:35,2020-09-09 08:48:13,16,7b85f11c-5415-4d64-a0b4-8fc2e6376e99,1,,-,-
out/09-09-01-47/log,eb5a4513-b870-4ab8-b4d1-957c710a602e,52:BE:B9:74:F5:55,1023,1,2020-09-09 08:47:35,2020-09-09 08:48:14,75,4eb38f70-0d79-49ec-9a2d-b14bbae85bf6,1,,-,-
out/09-09-01-47/log,8c72d02b-8604-43af-8eca-7a6e0b148592,EE:45:57:A7:54:0F,19,1,2020-09-09 08:47:35,2020-09-09 08:48:14,9,3da13254-a693-4ebe-ac64-9c5794af21f6,1,,-,-
out/09-09-01-47/log,dc2c2290-0bd0-4cb1-8369-4d2e48a19142,3E:9F:0A:9F:2E:88,45,1,2020-09-09 08:47:35,2020-09-09 08:48:14,41,390ee99a-7894-464d-8b2a-672db5acc621,1,,-,-
out/09-09-01-47/log,daadb06c-cca7-4266-9826-3f65b197d35b,72:2A:43:06:1F:76,94,1,2020-09-09 08:47:35,2020-09-09 08:48:14,39,a2cb0841-a9a5-4809-8f54-ce7ecb29c845,1,,-,-
out/09-09-01-47/log,328400a5-7bc3-44ab-990e-555a770949a0,A6:D4:D2:3B:F9:02,259,1,2020-09-09 08:47:35,2020-09-09 08:48:13,64,2aca14f9-090c-43f5-9d4f-8d2c952eb728,1,,-,-
out/09-09-01-47/log,1c5e96d0-714b-442b-82bc-abfdc9558969,9A:5E:2C:BA:39:8C,1022,1,2020-09-09 08:47:35,2020-09-09 08:48:13,6,c54d3934-fbad-49b2-9a93-468407690d81,1,,-,-
out/09-09-01-47/log,f21667bc-362a-4035-8fd8-8318a0be3550,0E:E7:E7:EF:B1:C8,449,1,2020-09-09 08:47:35,2020-09-09 08:48:14,7,5f431a5b-c7b4-4115-b1b3-479f0e0983d3,1,,-,-
out/09-09-01-47/log,6bc0a574-ceff-4b18-8488-fa18d1a8184e,06:EB:8C:B5:49:3B,528,1,2020-09-09 08:47:35,2020-09-09 08:48:14,67,2ef48f87-5b62-48f7-941a-1e84d1a1bdde,1,,-,-
out/09-09-01-47/log,73cca638-3cc1-4a12-81ea-371f4cf2a720,9A:6F:32:91:48:DE,118,1,2020-09-09 08:47:34,2020-09-09 08:48:14,69,019f827f-bee4-4136-99d3-00f77c8bfd98,1,,-,-
out/09-09-01-47/log,afdf262f-f983-412c-952a-9c5609c7ba5c,12:8D:85:85:E8:75,351,1,2020-09-09 08:47:35,2020-09-09 08:48:14,49,5cd780df-d26d-4b2a-9246-5c1567a42128,1,,-,-
out/09-09-01-47/log,42727ceb-8ee0-45d6-8c1b-e99372002fe3,5A:78:97:36:6E:51,62,1,2020-09-09 08:47:35,2020-09-09 08:48:14,61,48032cad-d6b3-4156-ab57-f613c8727f6c,1,,-,-
out/09-09-01-47/log,beadd96b-7a4d-4008-9d08-28e056c48421,A2:CC:0C:0B:66:67,297,1,2020-09-09 08:47:35,2020-09-09 08:48:13,83,38055dec-7e4f-49bf-ba43-e496642c6bc5,1,,-,-
out/09-09-01-47/log,a9ac793d-3bb4-4834-b027-d0f1636e7051,C2:07:6C:36:89:A8,1023,1,2020-09-09 08:47:35,2020-09-09 08:48:14,55,631e891a-724c-4efe-954c-108b79c21155,1,,-,-
out/09-09-01-47/log,a3c9a610-1f93-41b8-a649-7aa857387e17,62:FB:DE:78:65:EF,522,1,2020-09-09 08:47:35,2020-09-09 08:48:14,79,fa093b28-dfe6-4d57-b423-f26ad9bccb56,1,,-,-
out/09-09-01-47/log,3447d13c-de30-4c6f-ab8e-8787cdc5ef6e,D6:EB:7B:A3:D9:BD,102,1,2020-09-09 08:47:35,2020-09-09 08:48:13,100,27611c7d-0a74-4211-9435-00a31a091785,1,,-,-
out/09-09-01-47/log,e58f7737-6fc3-4886-a39a-bda634f71942,42:2C:E1:2C:A4:28,775,1,2020-09-09 08:47:35,2020-09-09 08:48:13,82,f481dd4c-ce16-4121-a3d6-31405ac64951,1,,-,-
out/09-09-01-47/log,39569c86-eeed-4d83-ba7b-845452b9cd27,52:30:6E:58:A0:23,57,1,2020-09-09 08:47:35,2020-09-09 08:48:13,50,72823196-cb15-48e8-8008-ff7db487d4e2,1,,-,-
out/09-09-01-47/log,214eee55-07dd-4f25-9210-37ceacda7757,26:6A:64:4E:6F:DE,256,1,2020-09-09 08:47:35,2020-09-09 08:48:14,25,5ca70d11-94a0-4e75-af5b-97de6743a26a,1,,-,-
out/09-09-01-47/log,f10b8296-f986-4c77-ada2-e13837dc2dba,36:6B:72:D0:2C:8B,528,1,2020-09-09 08:47:35,2020-09-09 08:48:13,73,657d5f9f-e0de-43a2-b42f-852af79cfa04,1,,-,-
out/09-09-01-47/log,706ec355-920d-4e02-84d4-a007f00c6118,CA:36:37:56:24:C4,767,1,2020-09-09 08:47:35,2020-09-09 08:48:13,46,854ed683-ac82-4f86-8fda-78f17675170a,1,,-,-
out/09-09-01-47/log,1d30e42c-25ca-4b1a-8afd-d2aadcf19012,3A:7F:C8:34:A3:47,800,1,2020-09-09 08:47:35,2020-09-09 08:48:13,78,9496980d-8e2a-41ee-9922-bc4223ede782,1,,-,-
out/09-09-01-47/log,d3cef410-d445-4200-9f82-ca33b0e15360,EE:B6:9E:3E:15:7A,384,1,2020-09-09 08:47:35,2020-09-09 08:48:13,99,993e9fb4-115c-49e0-979b-fffb2e580787,1,,-,-
out/09-09-01-47/log,eeb90424-e33e-4d51-b859-97222d72a694,5A:87:5D:F4:D8:F8,369,1,2020-09-09 08:47:35,2020-09-09 08:48:13,4,bdc753c3-d77f-4f18-a536-5b8436568bf5,1,,-,-
out/09-09-01-47/log,2b750bb3-143a-4374-845d-8a5c7a6bdd54,32:46:5D:7F:5B:C7,635,1,2020-09-09 08:47:35,2020-09-09 08:48:14,97,6f922c3e-3664-4e38-993b-ada6a317e109,1,,-,-
out/09-09-01-47/log,23f998f3-853b-4796-931e-485b69a57035,4E:80:37:B1:E0:AA,721,1,2020-09-09 08:47:35,2020-09-09 08:48:13,54,c75e2db3-0ab3-440d-b426-e1e1c28940c8,1,,-,-
out/09-09-01-47/log,9bfd331a-ba3f-4d83-9e20-a3152f001fe1,32:51:82:1D:6B:58,390,1,2020-09-09 08:47:35,2020-09-09 08:48:13,48,404e4c85-e9a7-46de-9e74-e2c63b3c66f2,1,,-,-
out/09-09-01-47/log,62c47186-8788-4ac8-b3d5-54240511af0f,02:12:7D:E4:E6:DB,31,1,2020-09-09 08:47:35,2020-09-09 08:48:14,23,b3b4a62d-5fe3-4c77-abb6-f261731ac488,1,,-,-
out/09-09-01-47/log,d052881b-ff44-419e-8943-575038ed44e3,52:38:88:6F:A4:D5,656,1,2020-09-09 08:47:35,2020-09-09 08:48:14,13,7e45fd51-705b-48a1-a630-9cd934d1b5b0,1,,-,-
out/09-09-01-47/log,bdbbbc46-ec1e-4c66-838f-38a601a1ca61,82:15:10:2B:B3:55,668,1,2020-09-09 08:47:35,2020-09-09 08:48:14,15,2b5b621b-b746-4a2b-9175-b0cb86e8403d,1,,-,-
out/09-09-01-47/log,a15d399a-1f36-4e4d-b070-ef2c5c7b518b,CA:88:59:5C:03:89,498,1,2020-09-09 08:47:35,2020-09-09 08:48:13,29,d836f9e1-945a-4391-ae3a-3a7dd18a44a4,1,,-,-
out/09-09-01-47/log,85769459-83b6-419b-be38-577af16ae4dd,3E:08:BE:D7:01:6A,1018,1,2020-09-09 08:47:35,2020-09-09 08:48:13,36,cf31fd32-5d30-442f-9b8f-70661cba7cbb,1,,-,-
out/09-09-01-47/log,7521db3c-fb33-4df8-8ad3-d8185253551e,3E:7C:4F:D6:F0:66,74,1,2020-09-09 08:47:35,2020-09-09 08:48:14,11,ffba1d0e-8b78-4ba5-8ffc-08dcf0cbe6db,1,,-,-
