GUID,Success,Id,Boot ID,End Time,Request ID,Start Time,Phases,Phase 1,Phase 2,Phase 3,Logs,Base Sample,Predecessors,Bit-1 Sample,Bit-0 Sample,Bit-1 Pvalue,Error,Bit-0 Pvalue,MAC Address,Warm Start,Account
10-08-23-03-393,1,393,685fd56a-5e12-4ad6-b792-189fbeb8da0d,2020-10-09 06:05:32,4862c9ea-0d89-4332-9dd9-7ece5af43f1e,2020-10-09 06:03:43,3,919,919,919,out/10-08-23-03/log,out/10-08-23-03/base_samples393,,out/10-08-23-03/bit1_samples393,out/10-08-23-03/bit0_samples393,9.03364754705983,,0.214290320519214,8E:7E:B4:87:11:4E,No,017371402075
10-08-23-03-319,1,319,67fb90f0-14b4-4625-aef6-b7ffcce06fb0,2020-10-09 06:05:32,10df0832-c81c-48c4-be8d-4da962c2179e,2020-10-09 06:03:34,3,694,694,694,out/10-08-23-03/log,out/10-08-23-03/base_samples319,,out/10-08-23-03/bit1_samples319,out/10-08-23-03/bit0_samples319,6.76665622876852,,0.492807772940353,BE:BE:AF:B9:0D:42,No,017371402075
10-08-23-03-380,1,380,f592e813-4bb9-4948-9aa1-a25ef3d483c2,2020-10-09 06:05:32,a8c1a11a-05be-4674-99db-b1faafd7cc27,2020-10-09 06:03:34,3,819,819,819,out/10-08-23-03/log,out/10-08-23-03/base_samples380,,out/10-08-23-03/bit1_samples380,out/10-08-23-03/bit0_samples380,7.93445287292077,,0.215761238941659,FA:0E:9E:EA:C1:AC,No,017371402075
10-08-23-03-987,1,987,aea605f0-3fd9-43cb-ab02-261d2aaa710a,2020-10-09 06:05:32,ccc4a2ef-ecf0-4a49-89c3-627e5a470893,2020-10-09 06:04:00,3,987,987,987,out/10-08-23-03/log,out/10-08-23-03/base_samples987,,out/10-08-23-03/bit1_samples987,out/10-08-23-03/bit0_samples987,0,,0.162122399037554,3A:47:2F:F0:58:93,No,017371402075
10-08-23-03-391,1,391,af63e027-fa3c-48a3-9aa3-4f26c2bc8503,2020-10-09 06:05:32,19badba0-8841-4f96-bd71-c73b096e2e2c,2020-10-09 06:03:43,3,829,829,829,out/10-08-23-03/log,out/10-08-23-03/base_samples391,,out/10-08-23-03/bit1_samples391,out/10-08-23-03/bit0_samples391,7.64445677501842,,0.146995633455201,76:85:0D:5F:45:76,No,017371402075
10-08-23-03-763,1,763,7fc6ed31-9d1e-473f-bdf4-67661b508a57,2020-10-09 06:05:32,ad7c805f-4619-4106-8aac-375a9811cafa,2020-10-09 06:03:44,3,821,821,821,out/10-08-23-03/log,out/10-08-23-03/base_samples763,,out/10-08-23-03/bit1_samples763,out/10-08-23-03/bit0_samples763,8.28589832153182,,0.844786208379354,52:BC:5A:29:74:E8,No,017371402075
10-08-23-03-137,1,137,23086a0c-4577-4b82-a0eb-db27d9d9be53,2020-10-09 06:05:32,4fb21740-12ee-48d4-9fca-6fce7c31cff2,2020-10-09 06:03:34,3,602,602,602,out/10-08-23-03/log,out/10-08-23-03/base_samples137,,out/10-08-23-03/bit1_samples137,out/10-08-23-03/bit0_samples137,5.99409241683912,,0.217969124367201,9E:EC:69:BD:A8:A5,No,017371402075
10-08-23-03-120,1,120,e0d7bb7d-a413-42f0-8a5d-140d95521696,2020-10-09 06:05:32,b48a47d1-2a23-4319-aca0-9bba328b612f,2020-10-09 06:03:34,3,935,935,935,out/10-08-23-03/log,out/10-08-23-03/base_samples120,,out/10-08-23-03/bit1_samples120,out/10-08-23-03/bit0_samples120,8.82339041659447,,0.121684284190917,BE:06:BF:CB:A9:F5,No,017371402075
10-08-23-03-846,1,846,1956f94d-63b4-45c0-a71d-a37e24a4b0c4,2020-10-09 06:05:32,a71d921f-e30c-4e5f-8eea-4dcb24f0e663,2020-10-09 06:03:48,3,900,900,900,out/10-08-23-03/log,out/10-08-23-03/base_samples846,,out/10-08-23-03/bit1_samples846,out/10-08-23-03/bit0_samples846,5.90883135687092,,0.602687584579464,9E:02:1B:C2:78:C3,No,017371402075
10-08-23-03-735,1,735,a841938f-2645-4916-b534-7da88d1b7923,2020-10-09 06:05:32,1032e790-7a31-4848-b16e-81262ccbe089,2020-10-09 06:03:35,3,819,819,819,out/10-08-23-03/log,out/10-08-23-03/base_samples735,,out/10-08-23-03/bit1_samples735,out/10-08-23-03/bit0_samples735,5.83162089296622,,0.309286545793019,FE:45:3D:DE:C4:47,No,017371402075
10-08-23-03-645,1,645,fabde3e8-7ffb-4fcd-8fea-bf9cf11d1223,2020-10-09 06:05:32,4167efbf-1301-4d92-9836-2f03c9fda8bc,2020-10-09 06:03:53,3,954,954,954,out/10-08-23-03/log,out/10-08-23-03/base_samples645,,out/10-08-23-03/bit1_samples645,out/10-08-23-03/bit0_samples645,5.71860279169273,,0.728043398752549,06:2B:D2:D1:8E:0E,No,017371402075
10-08-23-03-681,1,681,9d75b2b3-6da8-4ec0-a66c-49b2e3809474,2020-10-09 06:05:32,33fe530f-f6ce-416b-a109-878bfb3c82bf,2020-10-09 06:03:41,3,681,681,681,out/10-08-23-03/log,out/10-08-23-03/base_samples681,,out/10-08-23-03/bit1_samples681,out/10-08-23-03/bit0_samples681,0,,0.5026090483757,76:BF:A0:74:A0:B5,No,017371402075
10-08-23-03-508,1,508,3b32e232-d8ff-446c-b187-80f77f83def0,2020-10-09 06:05:32,004fb335-ce8f-44c1-9be0-0cd4cb9c0b97,2020-10-09 06:03:39,3,907,907,907,out/10-08-23-03/log,out/10-08-23-03/base_samples508,,out/10-08-23-03/bit1_samples508,out/10-08-23-03/bit0_samples508,8.62002926853514,,0.140666816923218,FE:A4:68:96:C7:50,No,017371402075
10-08-23-03-48,1,48,479c16b5-7a0c-4d03-a84b-f51110dafcf8,2020-10-09 06:05:32,d19b19ab-e1e3-48f3-86ca-3fa0028aa5fd,2020-10-09 06:03:34,3,750,750,750,out/10-08-23-03/log,out/10-08-23-03/base_samples48,,out/10-08-23-03/bit1_samples48,out/10-08-23-03/bit0_samples48,7.67547112281204,,0.778530119400325,42:5D:DA:C3:99:21,No,017371402075
10-08-23-03-49,1,49,23e24a9f-0f2d-4c51-9af0-befbe2fdd9e2,2020-10-09 06:05:32,8c6df699-3fae-4b33-b1ce-620aa064eb3d,2020-10-09 06:03:37,3,826,826,826,out/10-08-23-03/log,out/10-08-23-03/base_samples49,,out/10-08-23-03/bit1_samples49,out/10-08-23-03/bit0_samples49,8.01560710851341,,0.714118413423437,E6:4C:CC:0F:1A:C7,No,017371402075
10-08-23-03-631,1,631,f45d4f9e-8933-454c-92a7-b2a8fde730e7,2020-10-09 06:05:32,d7f983ca-d016-481a-819f-2656819cd43c,2020-10-09 06:03:41,3,995,995,995,out/10-08-23-03/log,out/10-08-23-03/base_samples631,,out/10-08-23-03/bit1_samples631,out/10-08-23-03/bit0_samples631,8.0085463458557,,0.305216056851317,CA:9E:1D:19:15:91,No,017371402075
10-08-23-03-412,1,412,8a7a05f5-220c-4fb8-abbb-72441e7ff00b,2020-10-09 06:05:32,f6bf5957-e61a-428f-a2ce-334bee13340d,2020-10-09 06:03:38,3,977,977,977,out/10-08-23-03/log,out/10-08-23-03/base_samples412,,out/10-08-23-03/bit1_samples412,out/10-08-23-03/bit0_samples412,8.20672724830063,,0.195305379255055,B6:39:6D:79:79:29,No,017371402075
10-08-23-03-159,1,159,f2dcba93-1904-4142-b809-bf0a4104b251,2020-10-09 06:05:32,a4ecebc4-fb1b-46f8-8872-509a823c47fa,2020-10-09 06:03:34,3,742,742,742,out/10-08-23-03/log,out/10-08-23-03/base_samples159,,out/10-08-23-03/bit1_samples159,out/10-08-23-03/bit0_samples159,6.1216470814785,,0.241339527808846,7E:A5:8A:88:5B:8E,No,017371402075
10-08-23-03-259,1,259,ed5a3d31-2f33-4138-bc67-56df5247a92f,2020-10-09 06:05:32,25fb64f6-ac2b-4059-8a4e-28bb34c775a9,2020-10-09 06:03:34,3,524,524,524,out/10-08-23-03/log,out/10-08-23-03/base_samples259,,out/10-08-23-03/bit1_samples259,out/10-08-23-03/bit0_samples259,6.07850413849619,,0.335835985740842,A2:00:E8:C9:CF:D2,No,017371402075
10-08-23-03-65,1,65,d30d6610-d5cb-4422-8b25-462050978f63,2020-10-09 06:05:32,6646a7c4-6931-4048-a980-bd529239c1b7,2020-10-09 06:03:34,3,288,288,288,out/10-08-23-03/log,out/10-08-23-03/base_samples65,,out/10-08-23-03/bit1_samples65,out/10-08-23-03/bit0_samples65,6.75090447105406,,0.322590105509854,22:0E:9A:99:D5:05,No,017371402075
10-08-23-03-178,1,178,bffa12bf-e8ae-498f-a67e-5135c6fa5299,2020-10-09 06:05:32,f4f6128c-fcf8-4e80-bfd6-1d3425324547,2020-10-09 06:03:34,3,890,890,890,out/10-08-23-03/log,out/10-08-23-03/base_samples178,,out/10-08-23-03/bit1_samples178,out/10-08-23-03/bit0_samples178,7.84702318218319,,0.186517743280752,E6:50:14:76:09:EF,No,017371402075
10-08-23-03-577,1,577,976a1d54-faf1-4857-882b-83a74cb3289e,2020-10-09 06:05:32,f7709979-a8db-4dbb-bf67-bbe832a0266f,2020-10-09 06:03:42,3,982,982,982,out/10-08-23-03/log,out/10-08-23-03/base_samples577,,out/10-08-23-03/bit1_samples577,out/10-08-23-03/bit0_samples577,7.49051725493799,,0.400133986822765,6E:68:36:03:F5:C5,No,017371402075
10-08-23-03-533,1,533,590fb3f5-0513-4742-9eaa-cb2deb171eeb,2020-10-09 06:05:32,5dc7ed61-39af-4063-8085-0e2329d9340b,2020-10-09 06:03:43,3,769,769,769,out/10-08-23-03/log,out/10-08-23-03/base_samples533,,out/10-08-23-03/bit1_samples533,out/10-08-23-03/bit0_samples533,5.24113369438638,,0.612360371497157,32:42:78:18:DB:F0,No,017371402075
10-08-23-03-523,1,523,9675685a-017e-478b-a0ca-5ad4020254a8,2020-10-09 06:05:32,966b7dd9-6d1a-42dc-9912-07e42ee16676,2020-10-09 06:03:44,3,993,993,993,out/10-08-23-03/log,out/10-08-23-03/base_samples523,,out/10-08-23-03/bit1_samples523,out/10-08-23-03/bit0_samples523,8.42759301282466,,0.218588449927509,66:65:25:1E:86:B2,No,017371402075
10-08-23-03-653,1,653,5864947e-f431-4aa7-81cf-812d8ee27464,2020-10-09 06:05:32,7533f3fa-995d-4c76-a55e-26d0df6a70e4,2020-10-09 06:03:59,3,941,941,941,out/10-08-23-03/log,out/10-08-23-03/base_samples653,,out/10-08-23-03/bit1_samples653,out/10-08-23-03/bit0_samples653,6.33913322440583,,0.670927728207676,BA:B7:0D:45:AF:7A,No,017371402075
10-08-23-03-447,1,447,befe7bf5-dfcc-4b47-9d35-fe6629fd0c6a,2020-10-09 06:05:32,ac99c798-030b-4a96-838a-dc0129bccb1b,2020-10-09 06:04:00,3,908,908,908,out/10-08-23-03/log,out/10-08-23-03/base_samples447,,out/10-08-23-03/bit1_samples447,out/10-08-23-03/bit0_samples447,6.63833484930057,,0.30624506400266,46:44:87:04:89:8D,No,017371402075
10-08-23-03-597,1,597,9e75021c-5a31-491a-a3ca-e804f182d8ca,2020-10-09 06:05:32,62b906a0-8ea9-45e3-8a4b-2373533d95c4,2020-10-09 06:03:44,3,925,925,925,out/10-08-23-03/log,out/10-08-23-03/base_samples597,,out/10-08-23-03/bit1_samples597,out/10-08-23-03/bit0_samples597,8.47315394736788,,0.365930651359776,92:47:19:4A:00:64,No,017371402075
10-08-23-03-189,1,189,216b1c2f-beec-470f-bc33-51bd7f925f37,2020-10-09 06:05:32,03599b4d-3738-49a2-9f0f-564162455100,2020-10-09 06:03:34,3,622,622,622,out/10-08-23-03/log,out/10-08-23-03/base_samples189,,out/10-08-23-03/bit1_samples189,out/10-08-23-03/bit0_samples189,7.01255780622871,,0.833921248611738,5E:6F:68:BF:C3:2E,No,017371402075
10-08-23-03-316,1,316,5ffad32a-15ad-4055-bc74-173e6a9e2bcd,2020-10-09 06:05:32,494a3520-5f1b-4d5c-91c7-69cc3970348d,2020-10-09 06:03:45,3,966,966,966,out/10-08-23-03/log,out/10-08-23-03/base_samples316,,out/10-08-23-03/bit1_samples316,out/10-08-23-03/bit0_samples316,6.58576795256627,,0.358782335060252,0E:24:80:BF:35:48,No,017371402075
10-08-23-03-336,1,336,67f72c79-8323-4c67-82d1-198388c5b192,2020-10-09 06:05:32,afbfb2b4-5a03-4116-bd77-fe9615a7c8c3,2020-10-09 06:03:41,3,895,895,895,out/10-08-23-03/log,out/10-08-23-03/base_samples336,,out/10-08-23-03/bit1_samples336,out/10-08-23-03/bit0_samples336,5.75988555662322,,0.14015378768974,EA:8D:93:AE:1C:E6,No,017371402075
10-08-23-03-277,1,277,58cb768e-2241-4276-921b-b97deba072b7,2020-10-09 06:05:32,aff5e685-8c2b-49d6-a037-e0d91bca584d,2020-10-09 06:03:35,3,838,838,838,out/10-08-23-03/log,out/10-08-23-03/base_samples277,,out/10-08-23-03/bit1_samples277,out/10-08-23-03/bit0_samples277,8.13345130067796,,0.210482295206918,F6:2E:38:E2:E3:82,No,017371402075
10-08-23-03-553,1,553,98bcfa25-b7fa-4528-9c8c-1b3b70b7b5ff,2020-10-09 06:05:32,d289fbef-8e74-4fdb-858c-ebfc6b362d86,2020-10-09 06:03:55,3,980,980,980,out/10-08-23-03/log,out/10-08-23-03/base_samples553,,out/10-08-23-03/bit1_samples553,out/10-08-23-03/bit0_samples553,7.76909718661447,,0.560647768612071,4E:2F:CA:C7:9D:FB,No,017371402075
10-08-23-03-146,1,146,60da5b97-bf76-4e63-9180-666194833b2f,2020-10-09 06:05:32,ff0cd144-8d90-4991-91c9-b3db79df4672,2020-10-09 06:03:34,3,943,943,943,out/10-08-23-03/log,out/10-08-23-03/base_samples146,,out/10-08-23-03/bit1_samples146,out/10-08-23-03/bit0_samples146,5.42671001113803,,0.505323702096122,32:C1:69:0C:DA:77,No,017371402075
10-08-23-03-459,1,459,d30fbba7-f2fc-48a6-b984-c0a87c64da80,2020-10-09 06:05:32,1d4580ad-6b45-4349-9f48-9a622d6fc757,2020-10-09 06:03:40,3,644,644,644,out/10-08-23-03/log,out/10-08-23-03/base_samples459,,out/10-08-23-03/bit1_samples459,out/10-08-23-03/bit0_samples459,5.80818113375807,,0.151593206010459,3A:9C:F0:FD:DB:FE,No,017371402075
10-08-23-03-543,1,543,78760bf1-453a-49d0-94ff-9a75f1fdf716,2020-10-09 06:05:32,32e07edd-03af-4e1e-9672-ed8a961e44cf,2020-10-09 06:03:38,3,676,676,676,out/10-08-23-03/log,out/10-08-23-03/base_samples543,,out/10-08-23-03/bit1_samples543,out/10-08-23-03/bit0_samples543,5.86225823896225,,0.213842862950401,B6:66:61:45:30:8B,No,017371402075
10-08-23-03-13,1,13,2b21e5db-ed1a-4dad-a248-bfe231a41041,2020-10-09 06:05:32,12a4804a-48dd-4053-9c4a-f629f0a078aa,2020-10-09 06:03:34,3,773,773,773,out/10-08-23-03/log,out/10-08-23-03/base_samples13,,out/10-08-23-03/bit1_samples13,out/10-08-23-03/bit0_samples13,7.68081635212288,,0.621749625179411,9E:26:05:D1:46:B5,No,017371402075
10-08-23-03-485,1,485,ac15954f-cc5c-4b35-8fbf-ae0c8ce6c9cf,2020-10-09 06:05:32,a97ccc87-3a0e-40d1-9ea8-b67e5e8ce358,2020-10-09 06:03:54,3,781,781,781,out/10-08-23-03/log,out/10-08-23-03/base_samples485,,out/10-08-23-03/bit1_samples485,out/10-08-23-03/bit0_samples485,5.80718830185951,,0.510705377059821,26:FE:0B:7D:C3:69,No,017371402075
10-08-23-03-930,1,930,1e778589-c076-4018-a4d1-d74fa2134e2d,2020-10-09 06:05:32,38a26551-ee5f-4a32-b92a-eb70674299c0,2020-10-09 06:03:57,3,998,998,998,out/10-08-23-03/log,out/10-08-23-03/base_samples930,,out/10-08-23-03/bit1_samples930,out/10-08-23-03/bit0_samples930,5.83335768780458,,0.276861550039561,5E:58:94:F8:CB:B4,No,017371402075
10-08-23-03-642,1,642,5e0d17df-ae3a-4740-a7d8-79cd9d4110a1,2020-10-09 06:05:32,f84c0662-9963-4e7b-99e5-d3a05b79fe38,2020-10-09 06:03:49,3,978,978,978,out/10-08-23-03/log,out/10-08-23-03/base_samples642,,out/10-08-23-03/bit1_samples642,out/10-08-23-03/bit0_samples642,8.46908815124835,,0.0909297043050289,EA:B5:35:51:BB:9D,No,017371402075
10-08-23-03-385,1,385,126ca6e4-4113-40e2-9185-fe4df9a290ce,2020-10-09 06:05:32,f95a42bc-d806-4e22-8995-c475f8db0719,2020-10-09 06:03:38,3,986,986,986,out/10-08-23-03/log,out/10-08-23-03/base_samples385,,out/10-08-23-03/bit1_samples385,out/10-08-23-03/bit0_samples385,8.63162528422984,,0.615386064874425,22:DE:E2:AD:49:69,No,017371402075
10-08-23-03-83,1,83,186a585f-5ae9-45ac-99c3-c6f6abf18d98,2020-10-09 06:05:32,030dda7a-2093-4ba6-91b4-f566a6567d98,2020-10-09 06:03:37,3,849,849,849,out/10-08-23-03/log,out/10-08-23-03/base_samples83,,out/10-08-23-03/bit1_samples83,out/10-08-23-03/bit0_samples83,8.24663611050033,,0.169121742920285,DA:A6:48:CE:64:E1,No,017371402075
10-08-23-03-572,1,572,3d815614-8805-40d1-b617-b250c737cc1a,2020-10-09 06:05:32,09087705-2913-4724-8176-a064d282116f,2020-10-09 06:03:41,3,676,676,676,out/10-08-23-03/log,out/10-08-23-03/base_samples572,,out/10-08-23-03/bit1_samples572,out/10-08-23-03/bit0_samples572,6.18894820588029,,0.281469168117579,92:5B:E0:57:DA:E6,No,017371402075
10-08-23-03-429,1,429,b275f40f-995c-42f0-9b30-77a1f45dd24f,2020-10-09 06:05:32,01658963-0605-4038-aa6d-ada2ada60389,2020-10-09 06:03:49,3,877,877,877,out/10-08-23-03/log,out/10-08-23-03/base_samples429,,out/10-08-23-03/bit1_samples429,out/10-08-23-03/bit0_samples429,9.19129033947356,,0.530377833999658,42:B3:9A:E8:33:B5,No,017371402075
10-08-23-03-670,1,670,1f390a54-6c5d-46ff-84bd-06e25df6ab1e,2020-10-09 06:05:32,d2f2e822-19cd-44d1-9ba1-5d5d24c50275,2020-10-09 06:03:38,3,793,793,793,out/10-08-23-03/log,out/10-08-23-03/base_samples670,,out/10-08-23-03/bit1_samples670,out/10-08-23-03/bit0_samples670,7.41898556231903,,0.220534986433941,BE:FE:E8:1B:E9:5D,No,017371402075
10-08-23-03-563,1,563,9fa78686-1e6c-4680-b15f-8f328a3e746e,2020-10-09 06:05:32,b7508bbf-6782-494f-bb6c-fd58165e65b3,2020-10-09 06:03:43,3,563,563,563,out/10-08-23-03/log,out/10-08-23-03/base_samples563,,out/10-08-23-03/bit1_samples563,out/10-08-23-03/bit0_samples563,0,,0.503918729930947,AA:A1:9C:86:24:B6,No,017371402075
10-08-23-03-225,1,225,6538d2d9-7b42-4d97-b7ac-183e955c3329,2020-10-09 06:05:32,db9dfa28-b032-450d-8308-9a39abfe6d5d,2020-10-09 06:03:35,3,916,916,916,out/10-08-23-03/log,out/10-08-23-03/base_samples225,,out/10-08-23-03/bit1_samples225,out/10-08-23-03/bit0_samples225,7.63232403681909,,0.308934640366426,BE:4E:10:48:1A:0F,No,017371402075
10-08-23-03-551,1,551,b9212abe-c9df-4088-84c6-7f0ad85dbeda,2020-10-09 06:05:32,3da53545-d5d4-440c-8342-73d7a5c2691a,2020-10-09 06:03:40,3,971,971,971,out/10-08-23-03/log,out/10-08-23-03/base_samples551,,out/10-08-23-03/bit1_samples551,out/10-08-23-03/bit0_samples551,6.61231536159675,,0.396074720854538,3E:EA:FF:5F:B0:E7,No,017371402075
10-08-23-03-98,1,98,202c4201-0a4f-4f70-9601-315cbbc78069,2020-10-09 06:05:32,d0eef44d-c1e8-4316-b230-99116138aefb,2020-10-09 06:03:34,3,740,740,740,out/10-08-23-03/log,out/10-08-23-03/base_samples98,,out/10-08-23-03/bit1_samples98,out/10-08-23-03/bit0_samples98,8.31000950313387,,0.135684604874687,D2:CB:3F:05:46:7A,No,017371402075
10-08-23-03-896,1,896,d6c4f2a6-34a0-46c0-b9e6-7e2edced9b65,2020-10-09 06:05:32,76cc1664-5c94-42d0-8b85-a639e5811a52,2020-10-09 06:03:48,3,896,896,896,out/10-08-23-03/log,out/10-08-23-03/base_samples896,,out/10-08-23-03/bit1_samples896,out/10-08-23-03/bit0_samples896,0,,0.210054579069545,66:CF:C8:A2:BA:76,No,017371402075
10-08-23-03-984,1,984,db0184a7-01c4-4ce2-92d9-b27b31fd826b,2020-10-09 06:05:32,6542b4a9-7086-4cff-b8fe-54620418bf08,2020-10-09 06:03:45,3,986,986,986,out/10-08-23-03/log,out/10-08-23-03/base_samples984,,out/10-08-23-03/bit1_samples984,out/10-08-23-03/bit0_samples984,6.12606112393614,,0.351062672467467,12:8E:3F:18:60:DB,No,017371402075
10-08-23-03-231,1,231,a5261043-8089-4c32-9ebd-a3c20c5e5587,2020-10-09 06:05:32,c7288a70-a663-44f2-972d-d2daa822f767,2020-10-09 06:03:34,3,971,971,971,out/10-08-23-03/log,out/10-08-23-03/base_samples231,,out/10-08-23-03/bit1_samples231,out/10-08-23-03/bit0_samples231,7.8546395938491,,0.27019999746192,A6:2A:62:5A:A7:D9,No,017371402075
10-08-23-03-300,1,300,3c348945-c6c2-4518-b50b-a8524634062a,2020-10-09 06:05:32,2bf92b80-4099-47f8-bbfe-e755736d8992,2020-10-09 06:03:40,3,1000,1000,1000,out/10-08-23-03/log,out/10-08-23-03/base_samples300,,out/10-08-23-03/bit1_samples300,out/10-08-23-03/bit0_samples300,8.40651400605433,,0.145918456842375,8E:69:82:9B:44:77,No,017371402075
10-08-23-03-538,1,538,45af9799-72b4-4993-8c13-815fe8c95ef1,2020-10-09 06:05:32,57dc78a8-1da9-4a69-acf5-4ba73811cce0,2020-10-09 06:03:41,3,953,953,953,out/10-08-23-03/log,out/10-08-23-03/base_samples538,,out/10-08-23-03/bit1_samples538,out/10-08-23-03/bit0_samples538,7.00094995211364,,0.509994878071814,3A:59:F2:E0:5E:27,No,017371402075
10-08-23-03-293,1,293,ece61dcd-6d91-499e-9c33-85a585f7de62,2020-10-09 06:05:32,7a438499-709c-434a-a1af-88a2cc0691a1,2020-10-09 06:03:41,3,855,855,855,out/10-08-23-03/log,out/10-08-23-03/base_samples293,,out/10-08-23-03/bit1_samples293,out/10-08-23-03/bit0_samples293,6.08650923135859,,0.208941450808467,46:44:BC:F1:EC:53,No,017371402075
10-08-23-03-109,1,109,ba18e477-937a-4e0d-a61f-d2c405afb7c3,2020-10-09 06:05:32,862378bd-ced7-40d5-81c4-4a861acb76e8,2020-10-09 06:03:38,3,793,793,793,out/10-08-23-03/log,out/10-08-23-03/base_samples109,,out/10-08-23-03/bit1_samples109,out/10-08-23-03/bit0_samples109,8.63401904752943,,0.0710833808445146,22:6C:24:60:37:51,No,017371402075
10-08-23-03-841,1,841,93cba840-82b5-4c09-8ff5-eaebe3363523,2020-10-09 06:05:32,fb02c3b1-1aa0-4713-9b6d-2f60fa522c85,2020-10-09 06:03:43,3,960,960,960,out/10-08-23-03/log,out/10-08-23-03/base_samples841,,out/10-08-23-03/bit1_samples841,out/10-08-23-03/bit0_samples841,6.4443558322396,,0.478598828331669,B2:D5:1A:B9:A8:52,No,017371402075
10-08-23-03-861,1,861,b016990b-069b-43a4-b62c-316abb2a4ae0,2020-10-09 06:05:32,892efc0b-741e-41dc-a9b3-b99e5c1c9d72,2020-10-09 06:03:45,3,926,926,926,out/10-08-23-03/log,out/10-08-23-03/base_samples861,,out/10-08-23-03/bit1_samples861,out/10-08-23-03/bit0_samples861,6.3387992870252,,0.147871175352061,3A:FD:A7:39:CA:89,No,017371402075
10-08-23-03-323,1,323,a92f7814-ba3e-45f6-9411-d70f0ca4aacb,2020-10-09 06:05:32,f4a05e6a-b6d0-4c04-88e7-66865c70ba42,2020-10-09 06:03:34,3,323,323,323,out/10-08-23-03/log,out/10-08-23-03/base_samples323,,out/10-08-23-03/bit1_samples323,out/10-08-23-03/bit0_samples323,0,,0.544318370478282,CA:D7:04:75:17:FB,No,017371402075
10-08-23-03-806,1,806,d9546d15-8997-4d55-902e-474b9c672948,2020-10-09 06:05:32,e5e17592-0be5-4152-805e-638276bedeea,2020-10-09 06:03:44,3,991,991,991,out/10-08-23-03/log,out/10-08-23-03/base_samples806,,out/10-08-23-03/bit1_samples806,out/10-08-23-03/bit0_samples806,7.57678712031243,,0.248405265637572,2A:B9:07:98:EF:C3,No,017371402075
10-08-23-03-714,1,714,10962fdc-30e7-4ca6-8330-bd5163a147c4,2020-10-09 06:05:32,4e3392d7-db26-41f7-8198-bc9a7e21cd70,2020-10-09 06:03:40,3,877,877,877,out/10-08-23-03/log,out/10-08-23-03/base_samples714,,out/10-08-23-03/bit1_samples714,out/10-08-23-03/bit0_samples714,8.12346474712082,,0.591272274950382,0A:86:81:AC:E5:E2,No,017371402075
10-08-23-03-484,1,484,141db1d3-bfdc-49b7-a2c7-802bc28f1fa1,2020-10-09 06:05:32,9b493a26-b513-401c-a5fe-9a1f8b14e18f,2020-10-09 06:03:43,3,976,976,976,out/10-08-23-03/log,out/10-08-23-03/base_samples484,,out/10-08-23-03/bit1_samples484,out/10-08-23-03/bit0_samples484,7.46068616154974,,0.596743699329895,2E:25:70:64:BA:C8,No,017371402075
10-08-23-03-39,1,39,90d4a718-b7cd-4ec5-9cee-a38471a0ffb9,2020-10-09 06:05:32,18df247d-6f65-493b-b47d-d512ce1dd18b,2020-10-09 06:03:34,3,406,406,406,out/10-08-23-03/log,out/10-08-23-03/base_samples39,,out/10-08-23-03/bit1_samples39,out/10-08-23-03/bit0_samples39,7.32345642563896,,0.234037324015148,CA:91:4D:B2:16:CB,No,017371402075
10-08-23-03-663,1,663,5dcb226a-4d59-4cbb-96e7-8f6bfe1f9ae0,2020-10-09 06:05:32,b2b97d18-49f5-409a-8256-5953b754ef5e,2020-10-09 06:03:42,3,900,900,900,out/10-08-23-03/log,out/10-08-23-03/base_samples663,,out/10-08-23-03/bit1_samples663,out/10-08-23-03/bit0_samples663,8.23103460887908,,0.817762686661548,06:F9:16:A8:F0:15,No,017371402075
10-08-23-03-110,1,110,0a41b239-07fb-4642-baf9-1bd6a007c015,2020-10-09 06:05:32,3334819a-697f-4875-95c2-af45e39d747e,2020-10-09 06:03:34,3,819,819,819,out/10-08-23-03/log,out/10-08-23-03/base_samples110,,out/10-08-23-03/bit1_samples110,out/10-08-23-03/bit0_samples110,7.90649780297268,,0.189383668344065,AA:3F:7C:48:A0:D9,No,017371402075
10-08-23-03-828,1,828,2526680c-6e02-4f35-a6ac-c7fa9d490616,2020-10-09 06:05:32,f7c29955-b1de-4e84-b6b5-a3900e919cdb,2020-10-09 06:03:35,3,982,982,982,out/10-08-23-03/log,out/10-08-23-03/base_samples828,,out/10-08-23-03/bit1_samples828,out/10-08-23-03/bit0_samples828,6.28232144036723,,0.184587411542608,B2:E8:F3:35:D7:7B,No,017371402075
10-08-23-03-473,1,473,edf66419-cc37-49a1-ae20-5f55cb3938e2,2020-10-09 06:05:32,a50adab1-0dba-4249-a3a4-426d34a943ea,2020-10-09 06:03:52,3,838,838,838,out/10-08-23-03/log,out/10-08-23-03/base_samples473,,out/10-08-23-03/bit1_samples473,out/10-08-23-03/bit0_samples473,7.84290465318792,,0.22442736795713,96:A8:7B:9B:33:96,No,017371402075
10-08-23-03-235,1,235,27253968-7cd0-4cb2-baee-a05b2ceeea14,2020-10-09 06:05:32,b91819bc-f5ba-48f9-8849-083c3c95f2e0,2020-10-09 06:03:34,3,288,288,288,out/10-08-23-03/log,out/10-08-23-03/base_samples235,,out/10-08-23-03/bit1_samples235,out/10-08-23-03/bit0_samples235,7.53811689230325,,0.328843732408649,C2:5E:C4:46:03:D1,No,017371402075
