Logs,Boot ID,MAC Address,Phase 3,Phase 2,Phase 5,Phase 1,Phases,Start Time,Phase 4,End Time,Id,Request ID,Success,Error,Base Sample,Bit Sample
out/08-20-14-08/log,f6434b47-2027-4423-a0ef-59f41015932c,C2:53:31:3E:3E:3F,852,852,852,852,5,2020-08-20 21:08:45,852,2020-08-20 21:10:29,852,6e741eb2-17c9-4e86-9d45-045dce033853,1,,-,-
out/08-20-14-08/log,a636c1d0-6899-4aa4-b5e9-08050553b0ec,9E:E4:FD:D6:79:0D,148,148,148,148,5,2020-08-20 21:08:40,148,2020-08-20 21:10:29,148,b4c336ce-d2ef-47a8-b2d4-fb372dc746a6,1,,-,-
out/08-20-14-08/log,512fc5e9-e2f7-4733-ba03-810520f9daa3,32:78:69:36:8C:38,580,580,602,580,5,2020-08-20 21:08:55,600,2020-08-20 21:10:29,580,49d4c10a-f49a-47b6-b193-6d36a6659630,1,,-,-
out/08-20-14-08/log,84bb3e43-226f-4f75-99d0-9f702073a8a1,36:B5:8E:9E:9B:8D,974,974,974,974,5,2020-08-20 21:09:11,974,2020-08-20 21:10:29,974,9319cb8f-e6c1-4b13-896d-52efedb423f6,1,,-,-
out/08-20-14-08/log,cbb7abe6-52b6-4f48-9634-53aa1a231519,52:AE:F8:E5:B1:BD,945,780,508,372,5,2020-08-20 21:08:42,961,2020-08-20 21:10:30,359,adcd4699-ab94-4f43-ba91-1484c3dbf34d,1,,-,-
out/08-20-14-08/log,b7d63753-74ec-44b8-9596-ced14b47237b,36:06:2A:90:77:25,970,974,846,902,5,2020-08-20 21:08:40,454,2020-08-20 21:10:29,22,59c3fa62-1d79-4bc7-91d3-d5a8f192a919,1,,-,-
out/08-20-14-08/log,d1a8f2bd-b0e4-4008-90e2-bdc184a71940,96:41:30:E6:16:96,1002,817,889,805,5,2020-08-20 21:08:44,985,2020-08-20 21:10:30,805,9d58b2af-f3dd-4ef7-8b9f-67956fb956d8,1,,-,-
out/08-20-14-08/log,94ddbec5-d6b6-4f18-b377-036733eaabba,C2:6A:2F:C7:3D:1B,619,619,619,619,5,2020-08-20 21:08:51,619,2020-08-20 21:10:30,619,877600c0-ba00-477c-83f6-4078cbf45543,1,,-,-
out/08-20-14-08/log,e064b3a8-71f2-401a-b60b-8163371af9fb,52:82:A1:A5:E2:55,892,453,453,512,5,2020-08-20 21:08:44,453,2020-08-20 21:10:30,453,c5af7413-ee83-420c-9e7b-df6e80d1b7d5,1,,-,-
out/08-20-14-08/log,9a9d5a95-aab1-47f4-942b-96d7f2f6ee7b,9E:7D:7F:04:57:66,973,990,731,979,5,2020-08-20 21:08:47,607,2020-08-20 21:10:29,490,2ce33044-0ea3-4429-9eb1-8687479e6d84,1,,-,-
out/08-20-14-08/log,29fd08ae-c02d-411d-af3f-0310883596a5,72:49:1F:7D:47:3F,492,512,492,492,5,2020-08-20 21:08:45,494,2020-08-20 21:10:29,492,626274f7-6d96-41e5-9e1c-730c7fa1398d,1,,-,-
out/08-20-14-08/log,23ff4403-df6c-4e6d-97c2-83175304f74b,A6:7C:9D:CD:C0:A7,125,640,161,323,5,2020-08-20 21:08:40,693,2020-08-20 21:10:29,124,3dcdcd8a-c638-4914-8443-f8555bd4344b,1,,-,-
out/08-20-14-08/log,765cb6f8-16b9-40ae-b05e-5b609ec64ba5,22:B6:BA:AF:7A:3D,918,1021,874,893,5,2020-08-20 21:08:45,918,2020-08-20 21:10:29,874,beaa67f6-f0a1-4022-9097-251b4f97ac56,1,,-,-
out/08-20-14-08/log,f6604c7d-34f4-4aed-a447-0a68071517e8,3A:29:EC:48:5B:9E,145,145,145,145,5,2020-08-20 21:08:40,145,2020-08-20 21:10:30,145,def3a718-7a8d-44a8-a51d-76f859223de5,1,,-,-
out/08-20-14-08/log,469293e1-1b81-41f0-bbd7-5eb20c7b64e3,2A:45:75:63:D2:E5,963,963,963,962,5,2020-08-20 21:08:57,960,2020-08-20 21:10:29,906,90d20524-68f0-41c3-b136-db3195c66ee5,1,,-,-
out/08-20-14-08/log,952ab36f-e94b-4d38-8915-0a44a3d33cc2,4A:DD:CD:DF:53:36,975,977,975,1017,5,2020-08-20 21:08:50,971,2020-08-20 21:10:29,908,b16e216e-2c98-4c75-9ba4-94aed94d4747,1,,-,-
out/08-20-14-08/log,0131c4f8-f52b-40d8-9d5a-b1558cdafd97,EA:2B:6B:91:9D:7E,756,756,756,756,5,2020-08-20 21:08:55,756,2020-08-20 21:10:29,756,7ddaa9eb-0953-4d72-8f87-535580b1418c,1,,-,-
out/08-20-14-08/log,9385f240-6022-40a4-9484-c3a1881dfe52,02:9D:2B:F0:0B:CB,854,885,822,933,5,2020-08-20 21:08:47,885,2020-08-20 21:10:30,339,0102cc0a-2799-4324-8e04-1da5d9f27837,1,,-,-
out/08-20-14-08/log,f3ce3251-79a9-495c-bdcd-edda65394d15,06:F3:22:7D:89:C1,913,923,470,923,5,2020-08-20 21:08:43,927,2020-08-20 21:10:29,470,38345ea0-763b-4dd8-b7c9-8c2d3f2d7715,1,,-,-
out/08-20-14-08/log,683c29e2-f5f2-4425-8afc-5cc43f1cf1cd,16:6B:15:90:7B:7E,768,818,770,770,5,2020-08-20 21:08:40,258,2020-08-20 21:10:29,184,947df46e-449d-48be-84af-e47f0af3aee1,1,,-,-
out/08-20-14-08/log,d2242a49-3ecc-4155-9d28-16704b8c7874,22:8C:0E:22:95:42,962,962,962,962,5,2020-08-20 21:08:51,962,2020-08-20 21:10:29,962,1f4c6a88-6478-468c-902a-ce4050c13e9f,1,,-,-
out/08-20-14-08/log,55566e91-f102-465a-95b9-d908ea88b799,06:25:DB:92:BD:75,477,793,925,905,5,2020-08-20 21:08:43,915,2020-08-20 21:10:29,294,57499d0d-d609-4cd4-ba7c-d35fd93a9f20,1,,-,-
out/08-20-14-08/log,d957e039-095b-4215-8338-bf94200fbe60,4A:02:7D:38:77:4A,677,677,693,693,5,2020-08-20 21:08:57,677,2020-08-20 21:10:30,677,a9b32e8e-e919-46e5-806e-d9704b974c0c,1,,-,-
out/08-20-14-08/log,709b5afe-bdcc-4d10-b5df-024d03b71b5e,42:06:79:9F:4F:6B,700,781,700,700,5,2020-08-20 21:08:57,705,2020-08-20 21:10:29,700,039d61b7-76ef-4c85-a21b-e6963b8152df,1,,-,-
out/08-20-14-08/log,103c1b24-85b1-411f-ae47-dcdc3e18b7a8,8A:D2:CF:61:38:3B,917,981,981,853,5,2020-08-20 21:09:04,732,2020-08-20 21:10:29,732,391a7335-5bfd-4b71-a4c2-a91e463fce3a,1,,-,-
